,auc,precision,recall,accuracy,balanced_accuracy,f1_weighted,f1_macro,f1_micro,dataset
0,0.6590909090909091,0.7285714285714285,0.6,0.6,0.6477272727272727,0.6222222222222221,0.5833333333333333,0.6,test
1,0.8011363636363636,0.7146304675716441,0.5666666666666667,0.5666666666666667,0.625,0.588952380952381,0.5542857142857143,0.5666666666666667,test
2,0.8068181818181819,0.808888888888889,0.7,0.7,0.7556818181818181,0.7172737955346651,0.6827262044653348,0.7,test
3,0.6761363636363638,0.7146304675716441,0.5666666666666667,0.5666666666666667,0.625,0.588952380952381,0.5542857142857143,0.5666666666666667,test
4,0.5852272727272727,0.6595238095238095,0.5333333333333333,0.5333333333333333,0.5625,0.5592592592592592,0.513888888888889,0.5333333333333333,test
5,0.6647727272727273,0.6933333333333334,0.6666666666666666,0.6666666666666666,0.6136363636363636,0.6772486772486773,0.6031746031746033,0.6666666666666666,test
6,0.75,0.7867269984917045,0.6333333333333333,0.6333333333333333,0.7102272727272727,0.6521904761904762,0.6228571428571428,0.6333333333333333,test
7,0.6534090909090909,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.6534090909090908,0.6833333333333332,0.625,0.6666666666666666,test
8,0.5909090909090909,0.6910714285714286,0.6,0.6,0.6079545454545454,0.6229665071770335,0.5693779904306221,0.6,test
9,0.5852272727272727,0.6476190476190475,0.6333333333333333,0.6333333333333333,0.5511363636363636,0.6398540811673507,0.5485636114911081,0.6333333333333333,test
10,0.7159090909090909,0.7121693121693122,0.7,0.7,0.6363636363636364,0.7053351573187414,0.6306429548563611,0.7,test
11,0.6704545454545454,0.6595238095238095,0.5333333333333333,0.5333333333333333,0.5625,0.5592592592592592,0.513888888888889,0.5333333333333333,test
12,0.5909090909090908,0.7533333333333334,0.5333333333333333,0.5333333333333333,0.6420454545454546,0.5458333333333333,0.53125,0.5333333333333333,test
13,0.5340909090909092,0.6428355957767721,0.5666666666666667,0.5666666666666667,0.5454545454545454,0.5904761904761905,0.5238095238095238,0.5666666666666667,test
14,0.5511363636363636,0.6130781499202551,0.5666666666666667,0.5666666666666667,0.5056818181818181,0.5850235344458707,0.49935815147625157,0.5666666666666667,test
15,0.7727272727272727,0.8200000000000001,0.8,0.8,0.7840909090909092,0.8063492063492064,0.7619047619047619,0.8000000000000002,test
16,0.6136363636363636,0.7285714285714285,0.6,0.6,0.6477272727272727,0.6222222222222221,0.5833333333333333,0.6,test
17,0.6363636363636365,0.7422222222222222,0.6333333333333333,0.6333333333333333,0.6704545454545454,0.6544457500979242,0.6122209165687428,0.6333333333333333,test
18,0.5965909090909091,0.6755555555555557,0.5666666666666667,0.5666666666666667,0.5852272727272727,0.5916177046611828,0.5417156286721504,0.5666666666666667,test
19,0.8238636363636364,0.8208333333333333,0.7333333333333333,0.7333333333333333,0.7784090909090908,0.7486443381180223,0.7129186602870814,0.7333333333333333,test
20,0.3806818181818182,0.5155354449472097,0.43333333333333335,0.43333333333333335,0.375,0.46446886446886454,0.37728937728937734,0.43333333333333335,test
21,0.6931818181818181,0.6755555555555557,0.5666666666666667,0.5666666666666667,0.5852272727272727,0.5916177046611828,0.5417156286721504,0.5666666666666667,test
22,0.6420454545454546,0.6755555555555557,0.5666666666666667,0.5666666666666667,0.5852272727272727,0.5916177046611828,0.5417156286721504,0.5666666666666667,test
23,0.6136363636363636,0.5904761904761905,0.4666666666666667,0.4666666666666667,0.4772727272727273,0.4962962962962963,0.4444444444444444,0.4666666666666667,test
24,0.44886363636363635,0.5422222222222222,0.43333333333333335,0.43333333333333335,0.4147727272727273,0.4659616137877007,0.4007050528789659,0.43333333333333335,test
25,0.6931818181818182,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.6534090909090908,0.6833333333333332,0.625,0.6666666666666666,test
26,0.625,0.6476190476190475,0.6333333333333333,0.6333333333333333,0.5511363636363636,0.6398540811673507,0.5485636114911081,0.6333333333333333,test
27,0.5738636363636364,0.6592592592592593,0.6,0.6,0.5681818181818181,0.62,0.55,0.6,test
28,0.5625,0.6428355957767721,0.5666666666666667,0.5666666666666667,0.5454545454545454,0.5904761904761905,0.5238095238095238,0.5666666666666667,test
29,0.5965909090909091,0.638888888888889,0.6666666666666666,0.6666666666666666,0.5340909090909092,0.6501035196687369,0.5341614906832298,0.6666666666666666,test
30,0.5681818181818182,0.58,0.4,0.4,0.47159090909090906,0.4160714285714286,0.3973214285714286,0.4000000000000001,test
31,0.6477272727272727,0.7285714285714285,0.6,0.6,0.6477272727272727,0.6222222222222221,0.5833333333333333,0.6,test
32,0.6875,0.7146304675716441,0.5666666666666667,0.5666666666666667,0.625,0.588952380952381,0.5542857142857143,0.5666666666666667,test
33,0.6761363636363636,0.6755555555555557,0.5666666666666667,0.5666666666666667,0.5852272727272727,0.5916177046611828,0.5417156286721504,0.5666666666666667,test
34,0.5738636363636364,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.6534090909090908,0.6833333333333332,0.625,0.6666666666666666,test
35,0.6136363636363636,0.6933333333333334,0.6666666666666666,0.6666666666666666,0.6136363636363636,0.6772486772486773,0.6031746031746033,0.6666666666666666,test
36,0.4715909090909091,0.5613095238095238,0.4666666666666667,0.4666666666666667,0.4375,0.4972886762360446,0.4258373205741627,0.4666666666666667,test
37,0.5454545454545454,0.6910714285714286,0.6,0.6,0.6079545454545454,0.6229665071770335,0.5693779904306221,0.6,test
