,feel_positive,textblob_subjectivity,passive_count_norm,ON_someone,L3,score_paticules_matches,L2,PQP_score,verb_indicatif_imparfait,model_DEATH,direct_discourse_score,score_parenthetique_matches,model_BODY,verb_indicatif_present,PE,third_personal_pronoun,difluencies_score,score_generical_connector_matches,ON_generic,first_personal_pronoun_plur
0,2.0277710200137475,1.6857222585435803,1.2427372363991867,0.691501663436649,1.0870724740356867,0.463861030888058,0.46276711037772167,0.7705312942354435,0.6231660819340805,0.16774386909449862,0.5309501981471078,0.3782909534513443,0.5027925373868342,0.40004266534008576,0.18525313555632753,0.2666021111499134,0.19206490743706509,0.05368257037358746,0.25439280573574286,0.2386806747653883
1,1.0954922411841688,1.200192108353733,1.286470881929613,1.7768517149805945,1.6206419651815127,0.6599205019468197,0.3410976996512858,0.5353727955948568,0.16768712723498455,0.1706680468082588,0.05473375834915342,0.13958020473554952,0.23870265226199988,0.1758765487710071,0.0,0.5622495330906994,0.3619019846387093,0.0,0.04278746092318499,0.2983781027168232
2,1.135724139122513,1.0509422821168397,1.1556623355281674,0.6206701915720517,1.0520640192800317,0.5467968618973948,0.44117599821782255,0.42667734802979884,0.28106459861683375,0.24440689299488377,0.45925173065874625,0.34845811083806677,0.17261992780634455,0.0,0.06016241787749268,0.21802406462324558,0.6955595928207369,0.30485875628582604,0.3006053163949147,0.202663348516082
3,1.2372040608870944,1.1606712118443971,1.2605423658357726,0.6298908647698079,0.0,1.0817603831112328,1.169368539165196,0.31297610496029127,0.620443993221354,0.4862636958762396,0.3102394311015361,0.2687791848024071,0.5763737133988602,0.0,0.1896086343487555,0.4182625926458172,0.13906640647524263,0.6150254260453624,0.26436645869697406,0.39210151009290134
4,1.269913939620595,0.7270516103884666,1.3636515662288706,1.3504144142561687,0.032834286945202525,0.9926923414536536,0.32029190611703295,0.9694381324070854,0.03154373356871679,0.7690509686010657,0.3705871202837371,0.5814196022185466,0.01928977405885756,0.8949454318446223,0.1768423437972159,0.6679938372016753,0.6991439001237011,0.4138957418173561,0.37840476394170924,0.22754260399863652
5,0.9205337309947851,0.914848102513792,0.777350187247617,1.2229446348016055,0.9598717659132195,0.452770140440962,0.5390001316407174,0.037463671755096954,0.07047951153643112,0.33255024626108687,0.6760751224249105,0.31574569157940074,0.6062027052579887,0.3544613218695194,0.0,0.20582318359269258,0.46104074873036854,0.2602680545903662,0.18677986411085193,0.2347546722205602
6,1.821073952877044,0.614546592678268,0.6384471898910319,0.9209356181365373,0.9679295656762011,0.8965053864182811,0.49333680824292453,0.5243890943164282,0.5238659514879062,0.43990116771941074,0.5274226682904519,0.493671774729098,0.01144061446429555,0.0,0.7937407114234871,0.3294526680041701,0.3147001050929536,0.7917334852814921,0.21429321311758334,0.011908215468112835
7,2.3141523848707775,1.506158869547054,0.9861116427809048,0.5092381933125597,0.16455878239701455,0.7049898619098963,1.8619910891076061,0.720510029650187,0.2715504714476957,0.41703710574332103,0.10957663308282987,0.3715465366309927,0.09760920217660957,0.0,0.47401470358341485,0.1266381082017368,0.06646748132254507,0.30377405168721605,0.05502696180739182,0.06668979687081915
8,1.3358084382965258,0.9938651566728016,0.7111686611816187,0.6416294674914753,0.07720787178051867,0.9023999157428867,1.3037147758409482,0.5077595621081429,0.7464194642102365,0.8017692400148372,0.4798354317708133,0.2326952097858174,0.21281389448324328,0.0,0.4485085871457061,0.3659264718489588,0.17861564256833473,0.3197736919023844,0.23396547253897246,0.24597375453501857
9,1.3396273303448347,1.401907243002687,0.7440631033040647,0.8117832512480676,0.37071680690839476,0.767694831541576,0.12423604577271834,0.385285428558307,0.6792675940070423,0.50710797669208,0.11991373366104567,0.46002983199636227,0.6672805316923258,0.33500361597552303,0.0,0.5589483526704364,0.2878691291877458,0.5819198262904953,0.2879926885797136,0.5681008182202232
10,1.0859715770178646,0.8832962728978261,0.8162033638435043,0.7162256987847848,0.84790959142718,0.39277694207015323,0.3439676707875244,0.6889948975288323,0.3377612754142749,0.5829142652974743,0.6329709679599058,0.2993653013775813,0.42536891500906004,0.0,0.0,0.28636548239742776,0.3541159070257536,0.0,0.11181954348483893,0.4515605194397072
11,1.6799854383477628,2.7745005672852736,0.7154630950258187,1.0936696849088279,1.132956307380798,0.8116919369245434,0.0,0.19577591439710365,0.0,0.5845177411545183,0.6342695915280759,0.22036423660428459,0.2666955206704192,0.49336765139849503,0.25181215292040415,0.36908830228155787,0.32353500536691265,0.0634955913900668,0.6769183416112486,0.7065087199501654
12,1.8534597057076287,1.9295162554560634,1.2890206041990642,0.5096097177345688,2.0244599632636398,0.5573558025926607,0.13456472863700336,0.27204613291383833,0.5598991376865149,0.5081878609139906,0.22226222875310947,0.1620620192162473,0.1874058956056027,0.0,0.4883776513488964,0.07572125563832045,0.13713851698657822,0.2938861361447596,0.23302218076725076,0.2939737892676671
13,1.0708364851466627,0.8454506955909918,0.5613704460936916,0.4967097231862187,1.104800414480072,0.5493148651766699,0.37948509541226966,0.3551539280663959,0.2521715463704681,0.11361694241856274,0.21769156628113528,0.34734940272802184,0.3519715634152736,0.16860820704454363,0.555978831707704,0.5695188844865104,0.12239000505305346,0.023783515110331506,0.26681034379871893,0.17245324873504478
14,1.6934372287269215,1.4294826990618206,0.7273606743243544,0.5076390534466878,0.0,0.6807178255806065,1.9384129195555269,0.3339712200544616,0.5403736905664326,0.2992175855438181,0.338848363189071,0.37312236637255514,0.6417171879948859,0.0,0.46759738049427696,0.11985870523966113,0.1771853529561456,0.25280131578516446,0.29696016448554047,0.2435103843170464
15,1.0930632894783565,1.0375137848251303,0.7105958960098409,0.7227481828420526,0.6384882089630187,0.3296153146811006,0.12662896796395384,0.5852319798603838,0.5500641541665688,0.49234543632660277,0.4326749993607212,0.5482947215373971,0.2630521993459175,0.0,0.07829220037033122,0.14264926265242017,0.35983732501583154,0.3052119002541342,0.21701628077000737,0.02014035369742671
16,2.4651627269990195,2.434535958976171,0.8944452729031587,0.24648742075000465,0.36491251397403424,0.8581631946862127,2.49518096325241,0.6772491090299402,0.42170863334300207,0.2490559201370909,0.1487178758599448,0.28500538166532363,0.2456397015848511,0.3743042560273927,0.0,0.1663618784002665,0.030211075612146046,0.3733409040212338,0.1793784055831999,0.37796328647052885
17,2.329941652817179,2.1735371483890797,1.1130119748055152,1.6024176048200012,0.9015436190535897,0.7127548259858596,0.37415267657661216,0.41513744850829215,0.0,0.12880328151448445,0.6497642738786739,0.2491317583031281,0.25106294542873975,0.40746440489591534,0.0,0.2891562438628196,0.5724781416844189,0.011901810831022963,0.44561206900858663,0.17982467897604038
18,1.323592767604461,1.204287625770154,0.8797547386094454,0.6804951124219395,0.0,0.6827098600194866,1.3161260368114134,0.22788035063831422,0.011524392023011943,0.2357137579865938,0.038807791533508884,0.3991638497096386,0.4914942438428127,0.1116289711022727,0.39619124850157256,0.4986543746754994,0.3754394734822093,0.0,0.29453513979846135,0.04771367900667755
19,1.2562801346411128,1.3530799916702183,0.9837878397029602,0.6798266239354493,1.1721054107108655,0.34242935120150964,0.4631685504476348,0.8792718676206033,0.4124122401468136,0.2908737769732893,0.33872800122276175,0.34869380001731376,0.47577330661387696,0.31995027254455516,0.1446871198926694,0.2811318531974912,0.23744222710060187,0.08835343468413295,0.34684267228210924,0.04535025028865242
20,1.8063834323849906,2.0954330505473036,0.7340944791034011,0.5343999319392787,0.650891925718357,0.8782999807333679,0.09652692873261708,0.37127601739135174,0.5734534376820785,0.240803212277299,0.21923091679467385,0.26918051583209157,0.2762667764748988,0.11088483197685556,0.0,0.029117563091817848,0.35274857337553667,0.2150866980272726,0.060563419719294735,0.24769401095200644
21,1.2322816841516722,1.4250333244532982,0.6662613434458459,0.7304755476383296,0.6690313377842178,0.4995085818620825,0.17509334415475633,0.5644811513484413,0.45782237585932456,0.1996540122148568,0.3928696013378082,0.19893452194169442,0.28330134994522443,0.6033688476263521,0.32587860542421876,0.4103241436090152,0.11726605749105032,0.07042293314212329,0.22556981738052542,0.41046895864609934
22,1.0659724001786248,0.7085109009914693,1.0245628308317882,0.8902023252372996,0.6752706436918996,0.6611964968605829,0.0,0.8070927714746274,0.34747740064840643,0.5007584461007829,0.9554596912380963,0.4365608856203522,0.16541053452020504,1.3448846403802728,0.9219843703262037,0.04291927060443012,0.3089873103653044,0.5608260352557844,0.25659478352695136,0.2146009721510779
23,1.3559613473094554,0.4875809760116183,0.4069232199421054,0.7426413575414942,1.6193678936115796,0.8680091841847118,0.6303370294472298,0.5536381076731558,0.5264245249030528,0.5972853957934896,0.4770983990918498,0.38360897721822046,0.40220263084100877,0.11671604706492193,1.963425989577467,0.42793491693503305,0.6939747026617895,0.553449900707998,0.15762586752776392,0.2861118481006584
24,2.1285168457787385,1.7753626211978235,0.9306304427533821,0.782934282188733,1.041234581694813,0.6053651767514421,0.5355049176803645,0.7812079809765724,0.36029666946712063,0.5861538127309538,0.38683838150054284,0.2441947321630196,0.6060466216828815,0.5165037441643724,0.082379279782482,0.2885838797977324,0.1554767689219698,0.3503687189873422,0.3557122106957284,0.48918049032609756
25,2.0963004854031317,1.502898228319704,0.8231265001317895,0.685345962933789,0.030836257970071956,1.3122235672975122,1.080460883868423,0.5027222647469293,0.33880358306650227,0.6690576113239451,0.12835183002438197,0.0016955724403936434,0.315259149184386,0.19612430924016752,0.19031977466840017,0.16969927504918964,0.15753036242669027,0.5257038807810428,0.16377374358157973,0.07734605623176362
26,1.3797244196175809,0.7096337185937076,0.8616406169885018,0.5489387243215872,1.9632133525441227,0.7308109721356858,0.9620166056178098,0.4259367731401989,0.5090199201117125,0.4226964914104103,0.5654299863007816,0.6040560652353666,0.7831676362769867,0.061067874962902,1.3357191216502724,0.37154449735363204,0.1938503348975004,0.26974020823513406,0.21978641884581765,0.05531875190842571
27,1.4422557020974212,1.5266008218588227,1.1956361745353723,0.923250944818774,0.21378860452828896,0.5119614240126806,1.7773491823710776,0.36718982175610954,0.26298723714335376,0.06414856741383855,0.48728543805202823,0.5794803848932827,0.1481824655489762,0.4666672418691099,0.0,0.013501814208122727,0.16912044597017717,0.0,0.5287780323550799,0.4214044500443741
28,1.8755911106769962,1.2257202519671966,1.1143206689037168,0.7604104012600348,1.9868879285610748,0.7448042639261959,0.17234360411203686,0.9037361402870508,1.1880631898355232,0.37570940318428,0.05720699578869848,0.12780740569454557,0.5040562115147738,0.22273795612380662,1.1008921045825428,0.0,0.4792293485398496,0.4169594823179811,0.3605756550202684,0.23640513886504508
29,1.2795253169492635,0.9261448834607832,0.7876447469940502,0.346973272523101,1.8373497918468564,0.4583174044677695,0.2800195056550611,0.38259585008202585,0.0,0.20508232574050078,0.31753175573195197,0.0,0.4157196457567837,0.833677149936825,0.8977735896181366,0.3301597856269145,0.46463774075787534,0.19198586470753193,0.37097316620198734,0.21679558827442896
30,1.3755743726203982,0.9077947206677663,1.0811124208698935,0.6571459510920847,0.5127255080302908,0.47431899525377236,0.40614606034915973,0.7878656119907576,0.22021273746715844,0.28239747929278697,0.3475387607715417,0.28263355947315644,0.22427888388613917,0.3688159390137367,0.04596890239693194,0.11493323900457615,0.3573730231977916,0.49656660628866334,0.22570812244330696,0.0
31,1.6348437522587873,0.6357727552910544,0.7467722429849742,0.6897631424787444,0.0,1.1359826996694415,4.046215496757144,0.2075050012139057,0.023901977094205263,0.5262845291139874,0.6885995230196031,0.6053696489236314,0.1340892904278202,0.8077612090399022,0.538553149956607,0.34849615988218086,0.17927512620248554,0.39069252560054646,0.3191462924166792,0.2996866618770891
