,score_paticules_matches,third_personal_pronoun,score_generical_connector_matches,first_personal_pronoun_sing,second_personal_pronoun,verb_conditionel,model_DEATH,ON_someone,verb_indicatif_present,transitivity,PQP_score,average_clustering,model_PHYSICAL_SENSATIONS,liwc_émopos,verb_indicatif_imparfait,L2,degree_average,passive_count_norm,L1,ON_generic
24,0.020663697952805354,0.02159943756495838,0.021419394552162362,0.019491623828243113,0.02107850084660785,0.020295711833124022,0.020805375816165997,0.024013872845868804,0.015382352229553918,0.02459212212501158,0.02350550264101993,0.019505794460382253,0.016146626531629845,0.015682292158428212,0.016350731216031325,0.013282088638631553,0.013583903721425003,0.012909547866764348,0.02436006971902329,0.019992039869800665
25,0.022720373881968566,0.02146212245370722,0.026695144480720096,0.019977131322301958,0.015405020043274287,0.01883014246384292,0.017186362063052824,0.01960313877834576,0.014481845065614478,0.0130103421542629,0.014827303868194665,0.01621547724231018,0.014131807121922848,0.017554681192319715,0.015433712171307512,0.020648726444320652,0.015286402974866305,0.015805336474992382,0.015821626291706945,0.015402251876900764
26,0.019385787159758378,0.024300914024550695,0.02011169646529651,0.029327629689113552,0.025386118771179907,0.028293050560461483,0.01972989173098487,0.025589423327643537,0.019905700816923205,0.016127324922623257,0.022834766251180274,0.019531409170876698,0.022890745676592477,0.01695028508977446,0.016348607115213208,0.022920279784959252,0.018640472585762992,0.01319884023679898,0.02002123853410556,0.02573076900197805
27,0.021419753665905993,0.018847995862653514,0.020434394928036108,0.01467263116214032,0.017979909103272212,0.019677018860738388,0.019114767169906902,0.019471117963079113,0.01759070201305598,0.018440782805862335,0.012516400957767534,0.017810381412666575,0.017291589583302597,0.01776345380168893,0.01908122294265698,0.02208951896667516,0.011322930604728526,0.013421200026473467,0.015012929316453122,0.01762604177405396
28,0.017427790898537385,0.01972952551239424,0.018122797338697427,0.019130460310061225,0.02020407095986349,0.0186777984076706,0.01794694858173475,0.017336291570733416,0.021027112994655553,0.020898011258150273,0.014582812379342516,0.018420283259665864,0.01859564583680107,0.015082607756823943,0.015592608375790847,0.016026558326317754,0.01211521879239188,0.021578402997070333,0.01878470484274913,0.01901609087365291
29,0.03555091875999484,0.03214934694160788,0.03463899814323118,0.040819034229671695,0.029381325804994113,0.04158960754792444,0.033566055977153425,0.02871303337072044,0.03547797468965195,0.026433863010721023,0.026255535685699306,0.0309886978047588,0.03159493030799343,0.028253534081182047,0.02652374376137119,0.020326210514524993,0.033876284526348555,0.027194024739086747,0.00890114730649636,0.03679618882761019
30,0.025045228216303148,0.02010541575929857,0.023867314088284616,0.019251512480940782,0.016364874288765124,0.017019870571138577,0.01712858371461348,0.02126362144377415,0.018237596856732676,0.01844781418520101,0.018459661925439345,0.01737341013493139,0.023365527595058385,0.01541473050253498,0.02115078981432266,0.020439423315541556,0.01775275852855556,0.019571033151786443,0.01343663866413357,0.00879400068408933
31,0.01702391981382169,0.022095185764662923,0.01906937164046493,0.026946948988218325,0.021793879596516293,0.027284852941000637,0.018905735654948415,0.01993124864638513,0.01962878757303025,0.0214720777331656,0.016494377232167498,0.019458409254331725,0.019843436347924924,0.024005518483504646,0.01904435558350966,0.023873761922562062,0.01839626817568024,0.028820732800590113,0.02380913632681687,0.02162269327175108
32,0.015661619809540252,0.014741342789265068,0.01127202838676643,0.013449840949892553,0.010793979394032729,0.011555992688579313,0.013520039588056866,0.013435088255307278,0.01497030229461896,0.01584420334904423,0.014600514121663072,0.012955377249294919,0.006436991434336914,0.012623188185335789,0.00951295666385436,0.01231704693966302,0.01108348883397897,0.013714690052079346,0.013502082434931891,0.010563062393853451
33,0.028412620918134113,0.02793625619985711,0.029541667265610187,0.029608735437943744,0.02679575731898387,0.029084729081583577,0.026823574111588894,0.03211792687709246,0.03575867676690228,0.022888525531509878,0.018895371854026757,0.025779436361097596,0.02529747680194606,0.023781421598027493,0.020608465128668433,0.023066809943514698,0.025833933970176394,0.02429806937250003,0.021989284450143205,0.018237176800246578
34,0.02319247560179464,0.02058541937946622,0.02721062943282795,0.021124790438440948,0.018745556298387096,0.021261382705761694,0.0233952015562425,0.02257376427602464,0.012725795446500964,0.019381581059932377,0.014538777674649589,0.018522563668356463,0.014407007977349203,0.018405553621883813,0.01994010713801281,0.017977119970668014,0.015117448747913587,0.015013596562365996,0.019192494629974882,0.018510715359404007
35,0.020636388295081173,0.020051467296990904,0.019479736625708767,0.015139947123416332,0.015827804350928263,0.016043698146692254,0.015329003167101925,0.018564315062354078,0.018262951062726795,0.01679711374568682,0.016997543127505566,0.013516645375725576,0.017129786214704054,0.013470210225541774,0.016877372875710978,0.01459011150879668,0.014130740115851937,0.00845676910145414,0.01786212311253975,0.017394091021488332
36,0.021754248921689937,0.023447614922523338,0.0199441910574405,0.019335353405369637,0.016051024621026526,0.015158003008321704,0.01857933882498367,0.020303005066922144,0.013862007570842178,0.017000358465795503,0.018075774330746825,0.01816089407256764,0.020317212167939077,0.02221133194074178,0.009377750744571763,0.01865449494241863,0.018564267743158287,0.0154128217288239,0.015377425822506204,0.01956398223161626
37,0.01869228154040964,0.019169576949661232,0.027292720500313655,0.017959121320656732,0.021239771136015648,0.02503420394372159,0.022117371030180452,0.025675685624836877,0.018342135988297547,0.023265145573981467,0.021991544042553636,0.022120191066282994,0.019684003609349247,0.017945769935814784,0.018524405568126876,0.01540942173887341,0.01619752119779358,0.018938738187104107,0.020891634292893674,0.02343140768888615
38,0.013730201809939445,0.0209344850293418,0.016723649307286866,0.021033923973608322,0.015253286959347781,0.019212342203475386,0.017726164154286683,0.014744928317201663,0.01751578282895126,0.011571584395304752,0.015108451580225677,0.014941148330246056,0.015000453696023174,0.012033130593502729,0.013924716659614705,0.013720118765439741,0.016407984714721192,0.014602835037018222,0.01261143229351518,0.011370486601494673
39,0.02664863610304674,0.02026356014339044,0.018775000201007773,0.02217739217409815,0.02194004626118594,0.024620868058373054,0.021935576271144966,0.017129023366241596,0.023525900097152042,0.02403633938849567,0.014861224663772288,0.019913183622496392,0.02195407207021164,0.01856261415844191,0.01821134785584662,0.018083989323986492,0.02088098455454664,0.018540411242816565,0.019692896930585586,0.01766690803239726
40,0.014969439139023712,0.01815138837846413,0.017763346562884398,0.01721892904480695,0.018590169300042265,0.01659730997316632,0.015861977222444604,0.01385866332023307,0.015891060602869177,0.01844120499336239,0.016320638748567033,0.015456589406772279,0.013558567316322127,0.013945529593986832,0.022504968193230612,0.015288947005265466,0.015093029023483157,0.015023725869446882,0.017644687863638722,0.020900581564165025
41,0.02058840980087714,0.021555712127729974,0.023338702307359318,0.02275248320685712,0.021102838717146515,0.025837325268230914,0.0161841022137114,0.026183496191693516,0.021924150948977046,0.014107395852081367,0.014026578451594622,0.01808043226683996,0.01673336174842945,0.013745079036001768,0.019303750766151585,0.021430430119327007,0.0180798899715713,0.017205560516364644,0.019653045951308186,0.016357711154761825
42,0.019474072147506634,0.024860459132844116,0.02561400901225574,0.02226875040873648,0.018088961629033225,0.025025949626438886,0.017961747620697896,0.0211598018751525,0.02258878968034347,0.02161049363567101,0.0219909128309563,0.016554986398800414,0.01923415987269013,0.01700011357993491,0.016032997180199484,0.01550267646916936,0.017590847081032143,0.013306382214601599,0.020221944092447965,0.015844286222145756
43,0.014955670508510903,0.017983505534381543,0.01783036917659979,0.012503745013387926,0.014715987466380963,0.012239710873734327,0.014880935736241123,0.01831085779238722,0.018731166829812577,0.015232143275708097,0.01446882147937881,0.017181781771862165,0.012663798290767235,0.015210444460265916,0.014107583103671035,0.011634638939806666,0.01678708814561442,0.01441689496886097,0.015817843162444594,0.013116091357909886
44,0.022640667907848192,0.023335080693678335,0.030641038696199104,0.026124497200018363,0.02053431262540797,0.020525082620190174,0.022944785334647486,0.025466863398728157,0.019710649192118443,0.0178025716303683,0.026580069026122352,0.023366602919277255,0.015189947569848995,0.019972160071129844,0.025021446522523354,0.022803009815585813,0.019060017397597433,0.018700712991224604,0.02246659891206006,0.023832399246418164
45,0.03360785601993523,0.03249603006989735,0.027483814399073565,0.029653692630154722,0.03347174074260592,0.028794337260526708,0.030761698893276852,0.02449147324249583,0.021343813135774808,0.028626901288369592,0.03144906114717573,0.018919198854680325,0.02220953999826087,0.02540139792956508,0.020034457611489347,0.024692267825211008,0.020441789396237742,0.02425477333660925,0.022995009285394528,0.017255244431341438
46,0.019688178201172534,0.02738129752202408,0.027959997604812194,0.02524345761123009,0.027026247994796724,0.01744850474327683,0.02626323535300874,0.027612071198165722,0.024310812984509947,0.029928957618728946,0.01943352741431269,0.01724420923371791,0.03076486696304009,0.02232221317633828,0.028338206966744932,0.023787877943898486,0.016794539896448947,0.02128414311553844,0.021812787618896455,0.023997236096172044
47,0.032475495178686385,0.03366074337143433,0.03096947904326966,0.030873277043813124,0.022402810772090297,0.030875054577247853,0.02094000775006317,0.025820374500915566,0.02649346325568052,0.02434057740504024,0.024646891061771332,0.020254537410704317,0.03182255005511295,0.0137349105495311,0.026095789804527043,0.0249302349196483,0.021415952921764996,0.016413804735586308,0.0201775491413216,0.01787603051836816
48,0.023378913249439085,0.016307303017731936,0.02278070351701795,0.018238577647055516,0.022685325258184435,0.021237587252564707,0.01925952913755715,0.018386701233347267,0.015887222418397625,0.017583917521733657,0.015356268317522586,0.01979214845961112,0.013470072716272038,0.015123783710185633,0.012731737848380612,0.017113000887841942,0.014415853802489133,0.016437163634305106,0.013819359801024557,0.017031143502767045
49,0.020192077761586893,0.03936896747765396,0.02851308049750671,0.02814677371055344,0.02605548868567561,0.0327168571347638,0.029394358428110005,0.029063930614620148,0.02709523060947442,0.024222673541689332,0.02721622929985475,0.03399735797894638,0.03784129293949832,0.02612308345474184,0.030598161446570755,0.02618339911050322,0.029755821060278714,0.026754437141699318,0.02279121994807522,0.022016827987331303
50,0.027378845036571953,0.026810571653913588,0.020323233468782696,0.018422167457576865,0.02656793675043356,0.01891272031486375,0.02663033324689259,0.022541207750146598,0.021350580319161365,0.02288650846345793,0.025441254518720795,0.018794179648502662,0.019749107741158827,0.020724071574038962,0.01645166448416436,0.016401424820121777,0.01434778941303485,0.018041047868002386,0.015083153676052759,0.013191141466129614
51,0.02816850276378761,0.024261848496416803,0.01953903133645692,0.023871650685389177,0.024659651196094184,0.01801859040627053,0.019784120363937778,0.02579312551643032,0.022391600432026728,0.020613681362189756,0.025227791467032166,0.014358246803502957,0.02124696955251521,0.016851954459172938,0.022075203000465123,0.020183118158724166,0.02044939504788807,0.022989949494037775,0.017639362933660963,0.016024457037641913
52,0.026600713345800355,0.028670054129210823,0.03393183901875641,0.02698634186352858,0.022868516125971083,0.03393212918936352,0.02854423500087746,0.025843399187866822,0.027436941691504423,0.03242971435813446,0.028930769164586808,0.027933681120731732,0.028567057103950046,0.01877329185435311,0.018579499155580874,0.03214036497105731,0.024439197862861885,0.024709703853812184,0.024227905303024544,0.034168592933868716
53,0.04185426550722323,0.031146826281598657,0.03604861255312425,0.027348875195262995,0.040580061566650796,0.027657502104209558,0.03288895740379216,0.03591816465697212,0.029587195866628915,0.024913130370767714,0.02552493866511276,0.02800161854532812,0.03147671894391631,0.027258956718616185,0.026799157978885404,0.018777175228024405,0.01799204004987942,0.02247279671917066,0.02954197437210122,0.019401728443634702
54,0.0199762490425602,0.021211208431925595,0.023034025356703652,0.02535552251896088,0.02615971332895112,0.020605181735082446,0.021793824882000986,0.024219845351790337,0.020788920786992297,0.02362075399352138,0.025197870514921485,0.024436607029003656,0.017567525878261176,0.021258724578102503,0.014022047764812813,0.016985964760956852,0.02009026160922908,0.02074478310077792,0.020322162222149807,0.013054054559264377
55,0.03628564067035777,0.029849299632384245,0.032768316479038495,0.025553211226262543,0.02987209770298222,0.023995298662984076,0.03188546154473703,0.03693343238712915,0.027774854066529107,0.03046742299887097,0.022180889122993333,0.032625718570739065,0.024796874152336026,0.032111461834409806,0.025258453586474456,0.026532936598533917,0.022259201240837263,0.035830830119857965,0.032369229066757065,0.03606947411355824
56,0.023228162566900374,0.02574412831306213,0.024838675978237818,0.026793230853717136,0.02499341338054821,0.023256925542140785,0.022279378456794466,0.024724201961664288,0.022329792263662506,0.02091556122497659,0.020874150366879465,0.02188068589604058,0.023267349274796217,0.025765568350141606,0.017806746142405815,0.020680488026302873,0.02562702962805043,0.02207385859395605,0.023452615529894666,0.01990031137547565
57,0.02447468647067885,0.025267611521958964,0.022997562117930106,0.021996873287385067,0.024320586684454738,0.024940064728522067,0.028691592362716182,0.02540281698813351,0.014739965879049853,0.02236638640938244,0.021547897761331623,0.018438190996079632,0.020549423070130864,0.01857667827736966,0.018570180749965023,0.013082801833131515,0.020285512988270415,0.019427143907327526,0.018778418447918735,0.016489485554210787
58,0.025425165795739686,0.02763449439963001,0.023992593810995534,0.02252624646129601,0.02600603132627289,0.023703910404569324,0.02221188706402111,0.016246728683313186,0.024430322394760298,0.026512865684171945,0.022765469297006766,0.021813070896338296,0.022523985210478135,0.018866700187367202,0.019537032176019025,0.017957375265540674,0.020667090288078088,0.014023186199613926,0.015468375626958842,0.015668147943438467
59,0.011116951084653728,0.018098664022680223,0.013746135439644232,0.016476638123238456,0.011417943465610933,0.010988190363376607,0.013130076062899329,0.015052939454139665,0.013150481338029348,0.01539313602746116,0.014132630910810498,0.015331448443445125,0.010333305202930536,0.01738880101073521,0.013189161165965078,0.016350482161874083,0.014502733558281574,0.011634255498834028,0.014676685208210558,0.014492725166547928
60,0.021569409054909085,0.01932496490169254,0.008554564587963194,0.015084191071595058,0.016365389512104252,0.017493621753030465,0.014910981986741309,0.014914869991815991,0.013339545151006008,0.01815708767305745,0.010617513348029566,0.014469576349234169,0.013682309690261324,0.014629820732251062,0.018421241506623227,0.011732792621117297,0.010556189847750488,0.012554511642144398,0.01493669645501428,0.015280524099346063
61,0.02025119948062612,0.019649953871750052,0.018136304122828347,0.019444932473713518,0.01578376655101598,0.018511466360960245,0.023997465108201395,0.02016794391040789,0.019766011625303077,0.021181383827267437,0.019974358771461368,0.021256599516142494,0.019646844985141198,0.019323751580339575,0.017115418075557106,0.017565469599650312,0.013961586907761909,0.01103823345652222,0.01458269756607846,0.016852181755692922
62,0.017530385404081313,0.017086380009310627,0.015722628764749277,0.012429315144402087,0.011493299232083129,0.01116633794927456,0.017326026618437577,0.020277220231728604,0.018081268491999595,0.008856341442456776,0.016329922377356514,0.015647897052874865,0.011318428506242904,0.016070123001401433,0.016559664665092923,0.02012231912990602,0.01008500160443575,0.015005694015300225,0.015162789927843697,0.010261400031082949
63,0.02079604767862808,0.02336313489717152,0.023386226877145234,0.024708185168543735,0.02809319878036181,0.024868389192983096,0.02207396075647848,0.024366356293544698,0.023461999156807016,0.023929220874727722,0.028753528745380237,0.02236642453529129,0.017969950308776742,0.021093629480648645,0.021362601217306564,0.022361777382295348,0.01894590308343386,0.019674348753017008,0.014693829889208851,0.01717628486542155
64,0.021687085695560143,0.02200952289246417,0.022246046508501847,0.02694553735988516,0.01961563072128023,0.017303601423605354,0.017849335096707445,0.022961479877012615,0.024148230078965664,0.016568956859471635,0.01832640730072845,0.018262061865513185,0.02171845036126438,0.012847639841160517,0.0181543966229417,0.015743095017882756,0.017582132887343203,0.01684954670266513,0.018989713153513606,0.014794744416289776
65,0.024446748499094787,0.027784585295982493,0.023103660972068212,0.02808199976200889,0.026465650854045064,0.02626904425239247,0.027165037154151413,0.020850627193868664,0.022555497700222176,0.02190966205925542,0.024546193342501552,0.019581427244569054,0.024659544508087446,0.01849325577388424,0.018540728434408474,0.01887729818394944,0.020276441164732876,0.011811077934444334,0.020339632256520752,0.020535407770254095
66,0.027087697970222806,0.02193812142816697,0.029474907320875696,0.027267844572959155,0.01516791340350781,0.025333183215141206,0.027276279436272453,0.029215940093602077,0.023983707301054556,0.019556268877797007,0.022197050898945095,0.028217333586251503,0.02717981419485213,0.019432487921524196,0.023888305074198254,0.02803542242503995,0.023026320544567654,0.033356665058540354,0.018421995147265554,0.018570903650233547
67,0.014803989125237242,0.018804953791825136,0.01830132694043639,0.01637745965644042,0.019781212597290862,0.013191913672261692,0.01800457159709432,0.018790759348573605,0.01569840603354485,0.01491315075685429,0.018857725300865383,0.018281332960450192,0.015027597277325895,0.015044794393169013,0.0168975852640482,0.013132504532501432,0.01675419205322372,0.013168742543980793,0.013547807873692546,0.018365886822420727
68,0.022335320318393144,0.0216059177513887,0.025465694782074118,0.018379638455336484,0.020245485257873244,0.018670969967188585,0.019210623346407635,0.024903055363671937,0.018453051269133533,0.016675918528203666,0.018383724470429238,0.02279412080109727,0.01796371712981147,0.021652844262069603,0.015731307714159662,0.020010510901127026,0.023620975789895717,0.020484051313266274,0.016146726425515203,0.02510404893118189
69,0.03163473900181501,0.029636498573323813,0.030970974540933772,0.029294215028036148,0.024568787722690704,0.03429611092680585,0.02941535502616972,0.023911757542707475,0.017890917448403237,0.023376401777357846,0.022044930043973534,0.030228039309712913,0.02399791907528405,0.029773870942178187,0.018358560825805295,0.0301039126576336,0.02396249285499451,0.01917077686896755,0.024237030320401837,0.03110209097677686
70,0.017089186074285327,0.02369268591121376,0.019920622716308903,0.021310187452600014,0.027703704527343904,0.025270725275147482,0.023839386670475093,0.020169380487652735,0.025868617938223124,0.012519663599974473,0.019073091893367,0.016786302186907364,0.020179606587918366,0.018122029188481707,0.02068007817764986,0.020055283214025627,0.019570666962849984,0.020241688222235245,0.020239666286121085,0.014176026727125849
71,0.026849092596105028,0.026840352679690482,0.02623576114656055,0.013693918415285984,0.02174340917418565,0.020017026270854086,0.019049524835386047,0.020397582173219693,0.017568298997205457,0.022999883827475403,0.020669620053376032,0.016682277166914793,0.015622285008512298,0.01794789674019639,0.019369760979802732,0.020174755638048665,0.017622077557469803,0.02059153885903777,0.017820557708874994,0.02175268141735977
72,0.027863075075000302,0.023705221783307882,0.02912720886372719,0.029922692741379413,0.028320970179720368,0.032085138022259305,0.02358394732246927,0.030021926489903348,0.03060915924859737,0.02747517902597559,0.0256982698545808,0.026367759982429944,0.011171778153828107,0.029954934280259596,0.0242905385597208,0.01984306564051653,0.02618801309138637,0.02647126830781867,0.02268435606548605,0.012514732815852504
73,0.021576730298947553,0.02118013082635772,0.015404613263537356,0.01808663782450368,0.018185641262711404,0.01437504181266567,0.013057634807244159,0.016752652621996413,0.020915073875570508,0.02099243206472427,0.011222934318685332,0.01563907026509844,0.01684238235526003,0.017004641318249542,0.015236267235048992,0.020554010312844803,0.01797906366087433,0.01839306585081831,0.01801243878005771,0.019547221267013765
74,0.017447889646097364,0.02535088491448073,0.017702394831567148,0.015776044142767,0.021234281499604074,0.02867648574434532,0.01818137883699851,0.01851333746279761,0.0315894121978603,0.02304201190491167,0.019998378233599463,0.019666145273970804,0.015131542256095495,0.025220020393173084,0.024904677667351105,0.024810748820257054,0.01177814006752089,0.02308614944306391,0.023669051491470083,0.014515984205684907
