,third_personal_pronoun,ON_someone,verb_conditionel,score_paticules_matches,model_DEATH,second_personal_pronoun,first_personal_pronoun_sing,liwc_émopos,model_PHYSICAL_SENSATIONS,model_BODY,score_parenthetique_matches,random,L3,first_personal_pronoun_plur,verb_indicatif_imparfait,verb_indicatif_present,ON_generic,transitivity,average_clustering,degree_average
10,0.022232908274978393,0.022318647609402734,0.019684173304742824,0.002851170875132084,0.011349813168247545,0.010556884062476455,0.00272390863733987,0.005813696508606275,0.0,0.009648831277464825,0.003952229215142628,0.0,0.010722317125648258,0.010871074771508572,0.003920714048203082,0.0045943109029904,0.0045715612492834515,0.007103193433334433,0.0038600019491277643,0.006783300223139424
11,0.03509498988464475,0.011656746370717886,0.019997649981019397,0.0038680299185216427,0.0018399519929662345,0.013630874617025255,0.011832105156344674,0.003142142213881017,0.003411319100608429,0.014949095522363984,0.0,0.006385545846385262,0.013856125242387262,0.0,0.0,0.005724416850134729,0.006439444618842874,0.004192362970439716,0.0029528623931109905,0.0025405463417992
12,0.022469402940012515,0.014810048092001428,0.01295537006730834,0.0074714505998417745,0.008471018487587571,0.013337456364184623,0.0,0.0016270800093188887,0.0035556519155700984,0.003230845933780075,0.006120852410948526,0.0,0.0050179587105909996,0.01633934563895066,0.014060952891906103,0.00799759536112348,0.0,0.006799911458666125,0.003414643946414192,0.013341511879581958
13,0.015391999240964653,0.006734233608003706,0.00895783396686117,0.010224346284444135,0.010651134544362624,0.0022548483659823736,0.00795007117837668,0.002596979175383846,0.02158061366931845,0.01664525817303608,0.0035703557170927527,0.005365257292365032,0.001316947446515162,0.0,0.004353386461113889,0.010609916464115183,0.003468304016937812,0.0,0.00395887235427896,0.00551109982654452
14,0.02982127442055693,0.0,0.01644678131584078,0.027633615110690395,0.016177995194215325,0.021426704568477964,0.016608260559539005,0.00719968458559985,0.014151174814129863,0.0026993981885413336,0.011273859370965509,0.0,0.0029755190984966855,0.0,0.0,0.0018853306183591488,0.0045367759956667815,0.010420360237204777,0.0,0.0
15,0.027611044179958598,0.017091702647351974,0.007685028777147331,0.013767049142469963,0.015811229534912857,0.02052216704407086,0.010920385830104351,0.0,0.0029949092770305786,0.006619998127998164,0.005725859969854353,0.009193291464820503,0.0,0.005070072781449803,0.0067645379826426506,0.013147220990620555,0.0,0.0,0.0,0.005030824171379207
16,0.014409420836096011,0.01293471954700847,0.01230035675658534,0.02354656006582082,0.004512757889305551,0.010718162786370762,0.0,0.0038599336802338565,0.01280479094603409,0.0,0.011277504871133718,0.0027899790070950985,0.0023994430704042313,0.00769495545560494,0.004530633006089677,0.004841791424589853,0.0017223147784049314,0.007469629257917402,0.004916104797894754,0.003646940546110272
17,0.013011756249082585,0.0027748743646467725,0.010070667442555227,0.015474665157496932,0.014027094693699232,0.009334527548402548,0.0048270043632946905,0.0171489974767901,0.00844846820148329,0.00671835241963466,0.006898857527722914,0.002516612484430275,0.008816302608077725,0.0038927467837929714,0.0,0.003344712456067404,0.00569476117566228,0.0,0.012687773316477734,0.004217189434915782
18,0.011716763675212858,0.00800916966299216,0.017422893161574995,0.011249558054531615,0.011362441521758837,0.010471389248346293,0.004872231278568506,0.009523710897813238,0.003755607459694149,0.006720899616445726,0.010344184900944433,0.0032625966109335433,0.0,0.005481805504920582,0.011291775587170073,0.008507785244223971,0.0036241997238248584,0.004543735180050135,0.004621497093389431,0.0033922965656965967
19,0.028613991648269204,0.0057481173534567175,0.0035546214062099645,0.012589202996964258,0.01581237164667497,0.025477080411588155,0.004410482738167048,0.009556325285385053,0.0,0.011896964604035021,0.010743161990462491,0.009135826902464035,0.003056188173592091,0.003998550884425639,0.012595230166179437,0.0025574711893374727,0.0044079855562498185,0.0,0.001987498495417337,0.0
20,0.0,0.017444654368329798,0.0038021960621699704,0.014737130289586885,0.0044435042850673205,0.01413091833423823,0.006810083309188489,0.007226966190772752,0.007611970802458623,0.015344730792877577,0.0,0.007049942733719947,0.01606324836363395,0.003767480235546827,0.003626775112003088,0.0,0.005254437155090274,0.009386545308710387,0.004747298231348396,0.0068449991978704935
21,0.007308554392618436,0.016076885796152057,0.015547695151840646,0.01645357841004928,0.017549472477287054,0.012284103133870907,0.0037993421079590916,0.010100796072433393,0.008526292229692142,0.0028460598103702073,0.005587022718042135,0.008281689447661241,0.0,0.0034526817524650447,0.007258282260348401,0.0035261067710816866,0.003467677136262258,0.009531217420784137,0.003371259527901809,0.0
22,0.00881608871370554,0.025322759134694936,0.009923301376402379,0.014958485021566345,0.020921334874505794,0.011815515656024218,0.0,0.015404660100427767,0.0,0.004587089203298091,0.010327193540520963,0.010160933374116816,0.01646382838254794,0.0,0.004541042186009388,0.002900867812025051,0.0,0.0,0.004401019609222809,0.0
23,0.010904727332914869,0.021011338841790957,0.01811719079020743,0.012117613985513647,0.005479149946942926,0.031048073724765948,0.0024483001368741193,0.009744434823126842,0.0028086175521214816,0.014969253089434162,0.004309229358099401,0.0,0.001421304273729523,0.0072863838554670405,0.004207255840456734,0.0,0.0,0.00523915319951872,0.008593801921854416,0.0040081351504971585
24,0.00621068894273291,0.03444830481940879,0.033861761919533204,0.007472239787535117,0.0,0.01023766219119231,0.013988787110894912,0.006535651764211557,0.005259161517644923,0.004411578141773741,0.0031127283374468486,0.0,0.013122741550362355,0.0042064027842134205,0.0,0.0,0.004111529702010255,0.008758514964953066,0.004880250533421833,0.007438395092263816
25,0.02118639044789598,0.013836541966069489,0.019928346302981174,0.0038141022669151443,0.03111586175998674,0.011597713180196785,0.0,0.016296810719029352,0.0,0.003654383718967436,0.0,0.004103214462908605,0.002574477503697076,0.0035497522000223405,0.0,0.0,0.0,0.004660387676830094,0.010891572830888135,0.010859945583157242
26,0.03980539992172272,0.004298681234320002,0.007104977587858835,0.0,0.008678670634205143,0.017762540348960704,0.014509631671011446,0.0031662324381371335,0.0017873374490688246,0.0,0.006673041731119156,0.016227397760376332,0.005272849297771851,0.014712555570062248,0.002777080945360164,0.0,0.007011943961183231,0.003976857934768,0.006235883737603824,0.0033248196948940556
27,0.010473455450187128,0.009906642748663824,0.00925750288646668,0.008194866333467265,0.004586143375063935,0.011805038765383262,0.008027888094385467,0.012758252576303976,0.00750220614982148,0.011022172031303247,0.0,0.004159630430551867,0.01206260745817175,0.002923520408570766,0.009969193329724171,0.00458312462689355,0.0,0.00698639380310972,0.0,0.0033231008574366567
28,0.005934532466034097,0.016783968710495777,0.018972746525270246,0.012266008232409758,0.00839756656903774,0.0,0.00255971158730487,0.0085374900403743,0.003804834466427564,0.0024978997244810065,0.004144578717648983,0.005673500326151649,0.004810950718820095,0.012735037059212723,0.004463289623924842,0.0,0.002333250326104463,0.0,0.002514086663722992,0.0
29,0.006098006070281067,0.005168053321540356,0.01165717659704387,0.012449912522298594,0.01923571362051492,0.005386940504424274,0.0,0.01192609067579421,0.0,0.0028539950177073475,0.0032251364216208454,0.00583581713338693,0.006057066434373457,0.0024138209035930534,0.008610954004960756,0.005182988928630949,0.015321477446705105,0.0,0.0,0.0056495773834176356
30,0.03207214454561472,0.0036900739595294,0.00512863758687551,0.012749212922528385,0.011085533681946497,0.012757939443302651,0.003412446493282914,0.0016254756026901304,0.0033966344557702544,0.0,0.0,0.0034024127062099673,0.0058585210769282045,0.009256970823742446,0.0,0.006361820252301793,0.0034592345637890188,0.007364004550191265,0.004304766817018391,0.005836839964613319
31,0.02730654861157139,0.014448961496974031,0.010993669932863366,0.016609670601164295,0.00303714403572182,0.008931058823751904,0.0,0.005436407994789382,0.008274301417171956,0.024346480429482953,0.0117092886287719,0.0036686041560024005,0.0,0.003547826111316682,0.004400547747810681,0.005651380287483335,0.004759654421359299,0.0,0.004377728832885624,0.0
32,0.022072833195949597,0.011092592762317503,0.032886952991286925,0.017370534105226394,0.022675894627502816,0.0,0.003668799065053463,0.0046239981728916375,0.010518061464652418,0.006400448063388468,0.003944509369631608,0.0028715154131253554,0.004521386157721279,0.0076529139075428255,0.001857053124966721,0.0029003728997583195,0.003529391444909074,0.0037540490785613638,0.0034299578573554748,0.0
33,0.011451149666061006,0.01040080671121056,0.018504135156360766,0.012722114639356736,0.006447616776761907,0.010228440222019951,0.0056192252244800355,0.013030419242335488,0.004560385469657679,0.0026898783442253866,0.0,0.00771635171569263,0.009098571296781302,0.003143062235166631,0.0027369906776584683,0.004401471025000016,0.0,0.0,0.0,0.0029023589019974076
34,0.01173536879227807,0.004004821642612416,0.020148595225376386,0.0030010882262140512,0.0067031171595056845,0.0027832836819191792,0.004045124009562035,0.003877652161444227,0.0,0.0,0.0032290113158524036,0.004016684660688043,0.004256664628783862,0.0031703554578125476,0.01229885227714354,0.0035998545438051203,0.007521849801763891,0.009705769797631849,0.003347948161885142,0.0037640719652796786
35,0.016913404601160444,0.029157303036501023,0.028512293947550147,0.014313721425831316,0.013830840887501833,0.0261673386747328,0.017841072981401036,0.0,0.0,0.003663039945065976,0.013786019031734516,0.004049268116553624,0.008322212942875924,0.0,0.006330308188994723,0.0,0.004213961714257797,0.0022438451408719026,0.0,0.0
36,0.013763161055122814,0.004315459392343957,0.010127681652860094,0.013876654679576557,0.00922704231739044,0.008850365697095791,0.004055175786139443,0.005306706146647534,0.00788245465171834,0.008684316055693971,0.004355819821357728,0.004351933486759663,0.0051013538791254785,0.016919375997036697,0.002314087990360955,0.005907416562239329,0.006725941427672902,0.004771719812725979,0.0029380525754143802,0.0016525908025602494
37,0.0259772555770663,0.009003887928711872,0.005926759567111732,0.013880824574424577,0.009715165064980585,0.020718159811571237,0.011014617198302098,0.0,0.007180484665557743,0.002213986561944087,0.005850809286814182,0.005200903968264658,0.0,0.006067151707907518,0.0,0.0049107329454272965,0.0029134425769249597,0.005936403566350539,0.0032841511778533465,0.005093592545483262
38,0.0046727521084249015,0.008121739060928425,0.010470848195254808,0.01734857688099145,0.014013585982999456,0.007227228559087959,0.007745457814075056,0.013086064946837724,0.005219687190372497,0.0,0.0,0.005507203830871731,0.0071587707689031955,0.004788162723183631,0.0,0.0,0.01155843857831011,0.0061075757235909515,0.0027288784254342305,0.009340042718996605
39,0.014255409705607843,0.023624496223405008,0.01644501440258075,0.007937722845003011,0.010266181262210013,0.006241211669829984,0.006954292402602731,0.0031956398529000593,0.0,0.003876043949276209,0.005160347669074934,0.002739426104351879,0.004154248755580435,0.0,0.0,0.0019046506589899463,0.0,0.004164825575426221,0.003346823401438694,0.0
40,0.012988531415040293,0.011276595073441663,0.004361406347403923,0.01562478826971104,0.013299512993544343,0.017090919951753065,0.007702162362635132,0.004705618216345708,0.006544736694389334,0.00792162736194829,0.005449596438556911,0.0,0.0,0.0197716571552058,0.0024546894033749896,0.0018701252192258827,0.005668163253925742,0.0,0.00646122631058097,0.004754982148607573
41,0.012781361337440709,0.007481302560617526,0.02062512621593972,0.008983885172754526,0.008692553633823989,0.0035347677498745434,0.008868578355759382,0.0,0.004520640652626752,0.004761995689012111,0.0028655511058556533,0.018189648147051526,0.001086925215087831,0.0036366439548631514,0.008051795334244768,0.0020494428494324288,0.0,0.00353917079915603,0.0,0.0
42,0.01575792587067311,0.018503229397116232,0.01832479100783045,0.01143433936033398,0.017259185413985204,0.010886747929112364,0.0,0.004320382773100088,0.011461089847842233,0.0019832273529221617,0.0,0.0023201327393762767,0.006625480661168694,0.0019756922796368604,0.0079174838680774,0.013874381999329973,0.0017959966771304604,0.004004646733403209,0.004929306590619188,0.0
43,0.02396165081548194,0.021323053776596983,0.009319219588302076,0.014861022563495982,0.0019259144143822283,0.0,0.0,0.0025504939686506983,0.009256211342290044,0.007390710941826304,0.009766442181232075,0.002451934050768614,0.007713401757801575,0.006066622322735689,0.0027860824841385084,0.00248303735225151,0.0,0.0,0.0,0.005094133145175874
44,0.004159918874502183,0.01676702462291966,0.003454953897744417,0.005670435318102438,0.026844007939565925,0.0,0.0089505411296462,0.014238146178890023,0.0035293534100055706,0.004887846920639276,0.004728428462985902,0.002946045686801274,0.010106127317994833,0.008784662620164453,0.002857620168942959,0.011645097380892066,0.0,0.0,0.011026918799926838,0.0
45,0.019318304722197355,0.00941338884830475,0.011777263114228843,0.013139122579246758,0.025948718949531522,0.0035644872793927783,0.0042993598058819775,0.0,0.023173679493212453,0.0045763355713958525,0.009966825817711656,0.0,0.0,0.007719860923786958,0.0,0.002663102808097997,0.0042718592953557765,0.004221595460859439,0.006870919387787583,0.004469915285706522
46,0.02348650108568837,0.01094344139130165,0.014630924012977631,0.01832385835734507,0.011977915718453,0.0021656370082249244,0.004437847330545384,0.0,0.02933693344510781,0.004536313454154879,0.012379295556806027,0.012959727903362365,0.0076610415765705235,0.010333293790230529,0.006468764991809923,0.0,0.0,0.002987140425791344,0.0,0.004148198291659355
47,0.019279853158475208,0.020669012835870186,0.0042202406823635095,0.03843934486961613,0.007315864052002627,0.014846096672117708,0.0032320474026103817,0.00915430982441952,0.009362774002676207,0.005343048852868378,0.003231717150037489,0.0024919569492340087,0.004249476380646229,0.006974163994193077,0.0032460656538605692,0.0071996825104579335,0.004508829798549413,0.0037526275096461167,0.0036224394266804057,0.005404044740522901
48,0.01681933676668753,0.009963991230043271,0.02573928987421095,0.009338390016928317,0.008196196669712661,0.02400891604367643,0.008957837600260973,0.0022155208792537452,0.0,0.0,0.0,0.0034129777125393337,0.0,0.00718543589115143,0.004904244095087051,0.0,0.003099302530288696,0.0,0.009143292713910341,0.0035929405307397267
49,0.009309980295598508,0.020911962126071253,0.007377363057807087,0.021626780842741333,0.005978219067522634,0.0028189998851157723,0.011834049050385752,0.0057551171287583795,0.003037066131830216,0.0,0.0022131165862083447,0.022317178117809817,0.004975804623216391,0.005423097180202604,0.0,0.0,0.021166146763910855,0.01660162438141803,0.004079788404206435,0.005148182349900405
50,0.005061533100282154,0.019948751483733453,0.011668220527159668,0.010882268654803436,0.006720620259642602,0.012268777754778661,0.01207190987964471,0.011031009913732608,0.002699923774537941,0.0,0.0,0.0,0.014213007715220254,0.007145837160448232,0.0,0.003992758858948946,0.009745769825453558,0.010221413100759188,0.0030835460778325793,0.005369260352104902
51,0.017669967829560238,0.00397680953765909,0.01424546603051325,0.0070095263089363785,0.013338531122853353,0.010861366255519287,0.008504501792291798,0.0036000032878170394,0.004552194714546202,0.007014259053394199,0.02746647994484131,0.0,0.008623787113465368,0.00268180638551712,0.008853012617056566,0.0,0.016305494607193396,0.004196695897728205,0.0,0.0
52,0.03157683242422839,0.021759630987110243,0.019215525236601635,0.011855425803301236,0.0,0.0,0.0,0.011457754426325363,0.004846853576910992,0.0,0.003593686457723379,0.0025333536267280587,0.0038021846935153,0.003438144279023011,0.010673732666919632,0.0,0.004635281395167112,0.00545584742942204,0.004023079397156833,0.0030457993309634434
53,0.019625758438681567,0.025097349472499135,0.025321366096846758,0.014934560024179516,0.004542767220487197,0.0,0.0037268654910537096,0.004103238232123356,0.002897539889129499,0.0031443616015215717,0.006679515142614643,0.006003743313252925,0.0,0.012760308679503696,0.012840106659879289,0.0,0.0,0.004488822941978774,0.0,0.0
54,0.014969986539489282,0.008336556378751995,0.020733484342694286,0.005999427731459338,0.007672064770013091,0.00740314172891279,0.0021570762799431884,0.008470813098053137,0.0025384269934147596,0.0,0.017285192666575314,0.006687499618468183,0.015141291078490517,0.0,0.0027897419718404598,0.012708793288252003,0.017593148578889665,0.00954000130916635,0.005464954153634608,0.005339768492306271
55,0.009802497734626133,0.020370199781376868,0.041498095364930744,0.0,0.023945023661168914,0.013038948598473023,0.0,0.0064158536270260795,0.007910390226946526,0.0057736610854044555,0.003584752030360201,0.0,0.0,0.0,0.0,0.0,0.006139089619119966,0.00702087694282333,0.0028283631708472964,0.0
56,0.03140937767457217,0.004824982816043,0.008175050196858744,0.014709338238307586,0.0026714686900377277,0.022628316912179196,0.01451155074934165,0.005672853127432366,0.007830287723336367,0.012046803116798397,0.0,0.0,0.010389554679704208,0.0,0.0033637782900283724,0.00853776633506641,0.0,0.0,0.0,0.007759454752861833
57,0.02044893552549183,0.01390685809838275,0.00942342016131928,0.002739846173208208,0.005024559100158515,0.014951842880186935,0.0026485693578918775,0.005574666251117983,0.0028774348869919776,0.011910203572983547,0.002681689469609411,0.00746807949244976,0.004163225641474129,0.010707742055567602,0.005342145435512066,0.01491477220132947,0.002802630024962126,0.00532566466896484,0.003412988918833433,0.0030386017387111987
58,0.03248569506034255,0.006903890307682255,0.003319903734760981,0.02365116934695592,0.004953178763389588,0.0,0.002976918127387763,0.008264218520217883,0.010496327940685054,0.007836483571678399,0.004174350251133243,0.0063440137545888635,0.0,0.0,0.0059913311914230405,0.004045148481149227,0.0,0.00402417195464174,0.0,0.008229659269253413
59,0.01020682212151587,0.011511283772376675,0.00570016560703516,0.008884457264405989,0.04401755814425026,0.013150613531780736,0.014227393005043273,0.014999215397673354,0.0026832474246621133,0.003676201410591602,0.006258465421075622,0.0,0.0029929715199396027,0.0,0.011153584532439703,0.0,0.0036747188611576946,0.0,0.0,0.0069447648860514145
60,0.023415481678831087,0.013623815199981138,0.009214746739870558,0.016116501799784595,0.013388937423626584,0.004731663755762081,0.023286124574175723,0.008815482606800895,0.003276963430146376,0.0,0.0019751532852339253,0.0,0.0067613781420514,0.0029192600858708216,0.0,0.0,0.011049400456870596,0.010529005821173387,0.0,0.0017458668127655974
61,0.0286103936188544,0.008625758237205445,0.025375182480861735,0.01930160721174131,0.008250731439640125,0.023642106070493666,0.0030582827269099657,0.005978230350340407,0.002451809500033658,0.0,0.0,0.011872790139168499,0.0045071498391528915,0.00614327409553031,0.0048765200196454915,0.0029907283254433426,0.004363036984577775,0.002902171848108992,0.0,0.007597564814457046
62,0.008895716723054647,0.055510822224120286,0.005973130682483316,0.01587096692652752,0.014870269834995271,0.006529124779005846,0.0,0.007118310008663689,0.010585831448746223,0.01062245489905278,0.002077319906403621,0.002876152597367764,0.0019127927169514192,0.005463788523028296,0.006990973892311254,0.016191237646775943,0.0029268760358293856,0.0027128192819654935,0.003348521884841225,0.0
63,0.01050530378939584,0.019371219006832693,0.007865285106003284,0.01326885558338836,0.004889623441422977,0.0,0.013832475339993832,0.0,0.004137846021602551,0.0030601958278566603,0.0031853087721392527,0.004719137016683816,0.0,0.003951258048415184,0.0,0.0030482568936422453,0.0017165730241686106,0.004998798146843911,0.0028757565570995207,0.002816767901182175
64,0.01829158654374381,0.016895152272967003,0.028850807481755815,0.019036567845537023,0.013992179706692694,0.023448165632784363,0.004768595881760121,0.008245021021304031,0.0,0.006763318793848157,0.007500332571410883,0.014664861730455107,0.0,0.0,0.0,0.0026184075977653265,0.0030102166738361124,0.0047363990941084915,0.006105925015173852,0.0
65,0.02139263254698986,0.020708834634783367,0.011870219364451862,0.007918607186215622,0.02720152981292146,0.010794323282316325,0.0035587524458145095,0.004874204164448504,0.0,0.006800179820507764,0.006767922403290867,0.0031315902527421697,0.0029047010826567807,0.0,0.010237521118173996,0.0,0.0029600090187353392,0.00670513884909451,0.0,0.004387136442586779
66,0.019809257898790143,0.004946480126430592,0.0216462143426761,0.005209707696611683,0.005498660327245792,0.05194847696321085,0.00420656855776906,0.008283378316399952,0.011740460535356156,0.007188574271276594,0.0046185719443795565,0.006195568740988773,0.003164542704820633,0.0,0.0033392023226867123,0.004926596694936354,0.008421208601134518,0.0015311990672101585,0.0028095276048406962,0.0
67,0.01967182295303792,0.022019351904280483,0.017115534110615657,0.0025046543162316084,0.014761865234623353,0.015363103155046706,0.007347018085420131,0.003048530789092182,0.0025115296396737313,0.011412856829740727,0.0,0.011313861196239786,0.007096022129679721,0.008020236355252567,0.006360465312687061,0.003819471220175425,0.0027898682684948045,0.0,0.0,0.002332505369093269
68,0.008569528622552752,0.015251174664124841,0.03479604146505395,0.016162767706594118,0.0066786976053069035,0.012939010146694878,0.004347703015742202,0.0051171669803249335,0.004115301011751094,0.0,0.023842095446307218,0.01633820872257153,0.0,0.0,0.0032409399091266108,0.007199938504335779,0.0018187586873148883,0.004396448068010312,0.0,0.0027631124909967184
69,0.017204177892766893,0.018336432602877425,0.009215254480019213,0.016358335372836638,0.005084440690465273,0.010080020074422156,0.0,0.013020110933886221,0.010656017278476308,0.006880843723503252,0.0025394953675568098,0.0034983810037374496,0.0033978675001611297,0.004303990158562859,0.0,0.0023276016668726997,0.0,0.011445176970213654,0.0,0.0
70,0.02241009291478743,0.012120772702619432,0.013854558714510254,0.023947295717895035,0.011076107981925206,0.0033326451075263346,0.009390352013210453,0.0,0.0032017903793603187,0.009140764781584343,0.03262147463252768,0.0,0.0,0.005411169420772543,0.0,0.003720170824788511,0.0027220781383415055,0.002187755500897766,0.007535378998455903,0.003551445477176457
71,0.006889007766110203,0.006820987289150556,0.011387781935743989,0.01380456055980176,0.022478557974100106,0.010197005749059225,0.003551414226181804,0.005039214041084052,0.004585541374981404,0.005363975556101649,0.004319365745410323,0.004277984974905848,0.009356338532951973,0.004844595212489366,0.005965105599102875,0.0,0.003025122252603371,0.0,0.006987632680218666,0.0
72,0.0,0.02132689178269356,0.009125906882186728,0.023664201334118853,0.0044169973749667414,0.018233159627765415,0.00650998218450695,0.0,0.0036165082057317095,0.006401598994309707,0.006012885749340057,0.011126375035382805,0.004325662990411122,0.002291602437694867,0.0034931913365920386,0.0030381494698425134,0.007020172403504449,0.0043412430152917885,0.011050631762482227,0.008646952400604884
73,0.04079281787527724,0.011417474893232185,0.006709229308801394,0.019520988354148963,0.015946035543767115,0.006892318805369237,0.0,0.0,0.0017022739617774882,0.0,0.0,0.003905585600684087,0.01580529949069023,0.0028980570596953237,0.004900898318737745,0.0019025889582311123,0.003516684651374815,0.004960719369972745,0.004103654406654339,0.007526923960695663
74,0.01998439533201357,0.019733265336758152,0.021421444720122963,0.006203508580413953,0.014629222661877671,0.008391759616322814,0.003881588112562895,0.002767524683382362,0.002233435849038264,0.003324401777858535,0.010114916808282337,0.0042396086949544635,0.008242381501321993,0.0,0.01256092847014467,0.006125897988677026,0.0,0.0,0.0,0.006331071332097053
75,0.012454858407067757,0.02097395963904758,0.005177933218578497,0.003209528688030938,0.004097181128337978,0.019109578837640587,0.011630872348944344,0.016426426722202448,0.0,0.0,0.0,0.004432550882920622,0.0,0.0034862002953886975,0.005395274264737961,0.007604401781534156,0.0053268435088296715,0.006309776938209931,0.007581524158207079,0.0
76,0.003812198194364707,0.01842294213393082,0.009050761595368386,0.006555911152934036,0.0451835925662114,0.004068558024552963,0.009834483170260982,0.009564994728192687,0.003454162953421473,0.0,0.0,0.0,0.01586498406808823,0.0038762811360259827,0.0039728020709007975,0.003993815179914237,0.0,0.0,0.008404996569268408,0.0031762976820270223
77,0.019586190899213155,0.03142328860595202,0.02223821696545929,0.006691830824129282,0.004647642145554225,0.002712010391056537,0.008764483134262264,0.006686954852193594,0.00950231929651151,0.007752925960967938,0.008367215345303217,0.0,0.0,0.0,0.009408250080111126,0.01000328864436597,0.0,0.002939871818448106,0.0,0.0
78,0.036632183644610156,0.031534824016814435,0.008741924753645434,0.020787685642795015,0.01374827422387898,0.021896937888736534,0.0,0.0034940121291826168,0.008260951050246757,0.0,0.008951488565343122,0.016202653414880235,0.012127543553709987,0.0,0.007387706447237483,0.0036525466693565255,0.0,0.00911503502043585,0.0035652514686807996,0.00531661414106687
79,0.01760415845985214,0.018550681278730434,0.013878983574298518,0.012173701105639341,0.01064855847042054,0.027001742438102768,0.015608018718970319,0.0,0.0,0.015289782869629563,0.0,0.00239527710651358,0.00379934256710112,0.0026600727960467336,0.00579045707732439,0.004239357370883227,0.005837891517517468,0.0,0.004368990194052458,0.003994879625039174
80,0.012741390577051792,0.01700852637737989,0.026803483509458607,0.020684443200317523,0.014432287867491444,0.0035472193714231252,0.011496496275067332,0.0,0.0031443690167119102,0.017057920540682968,0.0,0.0,0.0,0.008303277269005776,0.0067325065607825915,0.0075156279476359476,0.0,0.0,0.0,0.008981300450861453
