,ON_someone,model_DEATH,first_personal_pronoun_plur,L3,model_PHYSICAL_SENSATIONS,model_BODY,ON_we,transitivity,L2,difluencies_score,PQP_score,degree_average,L1,LSC,score_temporal_connector_matches,diameter_g0,score_onomatopes_matches,textblob_subjectivity,verb_indicatif_present,verb_participe_passe
24,0.3180350376252805,0.3333306209307489,0.1060888515665308,0.0,0.0,0.10064111107908029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05024859402302566,0.0,0.0,0.0,0.0,0.0,0.0
25,0.17675089863909774,0.18821403886157476,0.22537317806070334,0.0,0.0,0.0,0.02601535185302996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.30925439714822267,0.08180854065573948,0.06548214966298647,0.04338605567041239,0.005615005169461537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007591503555031373,0.0,0.0,0.0,0.0,0.0,0.0
27,0.27062476810959113,0.13050151779324168,0.21024391795267214,0.027223412986423393,0.0,0.0,0.005358659424023003,0.011323910590656044,0.0,0.0,0.0,0.11344168814032639,0.0,0.0,0.0,0.0,0.0,0.0,0.047038985952900625,0.0
28,0.2571045655891697,0.2816175465325225,0.0,0.0,0.05752307154478038,0.08294511356292042,0.04778575908963749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.20714267374768888,0.14253141319810647,0.1401725165516593,0.06273596775185124,0.0,0.005517779532474365,0.0,0.08725212020960996,0.03560258542532918,0.014420459038761031,0.0,0.09476952904979621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.3667420678297674,0.1752590367251095,0.11729861939239797,0.05802439653548869,0.0,0.03700992359638203,0.0,0.0,0.0,0.0,0.0,0.0,0.0006258501602610515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.3235698790779633,0.21846620033217265,0.17377675687852928,0.08451844610637195,0.0,0.021902333228138268,0.024086242528990748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.30098674580697543,0.22212298370283945,0.07889046084053554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.24242882499067608,0.2704087014483561,0.13925334452510324,0.04942326146316123,0.05318849707406909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009835535666794816,0.0,0.0,0.0,0.0
34,0.20844759082322523,0.11571722337811427,0.0,0.0,0.022453104535890788,0.0,0.0,0.0,0.0006349786805553972,0.10053196948972226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.13579430228416023,0.26042020601236465,0.2279519208882238,0.0,0.007194206431779971,0.0,0.0,0.010487748615764503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.2570575079906518,0.07315076943110953,0.017077902719933556,0.024499536814955425,0.04838324606704421,0.13000770767722522,0.0,0.057631721295722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017900614508484285,0.0
37,0.132184942924499,0.24694652190455366,0.046271150109038414,0.02292178115345219,0.0,0.07973396664767433,0.0,0.0,0.0,0.0,0.0,0.05293004427518839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.272805429771161,0.2150769923351058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00422748146242319,0.0,0.032448129104421894,0.0,0.0,0.0,0.0
39,0.22316567543017019,0.1594569475982687,0.007319464956236841,0.0,0.09845647714364109,0.0,0.0,0.0,0.00974939849825155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.258779227293556,0.16180989704353183,0.12296443089591998,0.0,0.0,0.0,0.0,0.0,0.0,0.013343706605771524,0.08006768927826301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.29978181432308354,0.07870920010980033,0.0,0.09840487790844991,0.0,0.0,0.07954272790230955,0.0,0.0,0.0,0.0,0.0,0.0022835084524749547,0.0,0.0,0.004372092141365938,0.0,0.04203512636270585,0.0,0.0
42,0.389004845643351,0.1737423338178336,0.1512946396079848,0.0,0.04018353097048349,0.06512775800989386,0.0,0.08943051912100604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.2428902623037379,0.007540816348418149,0.028892892238507117,0.06072175751124135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.3016466398688952,0.26344181560494284,0.11475878141361597,0.07047495128380372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.1836143321561065,0.21013962171695286,0.12589391929077298,0.13040180481497932,0.0,0.03654827482406716,0.0,0.0,0.008772631946090678,0.0035056018495652867,0.0,0.0,0.0,0.020437521684774498,0.046480412638851575,0.0,0.0,0.0,0.0,0.0
46,0.3333085915017963,0.10482494941516644,0.12609461777967468,0.018144327871224362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024088638590186544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.1844707594631892,0.28295418009903056,0.17004465156316526,0.0,0.17383548445821576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05851983849521292,0.0,0.0,0.0,0.0
48,0.2696704920780038,0.18545972902124847,0.07235852614000644,0.00041987021315172677,0.0,0.0,0.037088987211340026,0.004948836107420723,0.06695213404255433,0.09305417365391502,0.0,0.016450015061375677,0.0,0.0,0.01673424080580975,0.0,0.0,0.0,0.0,0.0
49,0.2624772174990871,0.1624832568375489,0.0,0.0,0.009074639091844227,0.06347181070681197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.3428035650593179,0.11196869669920392,0.19354947289087102,0.0,0.0,0.0,0.0,0.05430850275746259,0.1098725331995923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.30947270190767906,0.20330331916717714,0.035534170183290914,0.04205305726350815,0.10747069433514365,0.0,0.03907451095487726,0.0,0.0,0.0,0.21244096827181763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.2663876604705428,0.2557250406345831,0.02316873917359556,0.0,0.0,0.0,0.038148790859527854,0.0,0.0,0.022329341539553592,0.035662006400384055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.29899062586398434,0.2649564437108139,0.11152043607420548,0.05576247554213509,0.0,0.09416754256015146,0.0,0.07395755889500925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061812731918700764,0.06050166936721447,0.0,0.0,0.0
54,0.26127624280638617,0.19457090349139478,0.13877152083872304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.09877186501211564,0.13193734293121206,0.12059460344803333,0.1315484486347945,0.0657563439310895,0.0,0.10913014191409129,0.049153016740694076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.28836331497889506,0.2031596443163678,0.19114800193879855,0.06496461454375858,0.0,0.0,0.0,0.005190283607659639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.18622781345104933,0.2142871667590903,0.0,0.03219940034862704,0.0,0.0,0.042734347989003156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.3009253528800103,0.10663560385160621,0.20534945145201908,0.12346632640262972,0.0327794083021767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017052749051980242,0.0,0.0,0.0,0.0,0.0
59,0.23643049380276837,0.17780047829432286,0.22950032078197297,0.04403244056689128,0.06225766600142636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.16704455648437572,0.23897324259289357,0.2159799770173739,0.049789878497045977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03898899629255812,0.0,0.0,0.004444566747677254,0.0,0.0,0.0
61,0.25684004696452406,0.07235608445532717,0.030794616664315284,0.0,0.0,0.1367006619836833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.28715990851253403,0.20762823705624728,0.015610782636968877,0.043895083687529625,0.2275358215491168,0.0,0.11703031803881257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.21598356544395017,0.31533441396401174,0.05276625533823449,0.03999684726201261,0.0,0.18098311728746824,0.16733824152648083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013813771547016357,0.0,0.0,0.0,0.0
64,0.24691106121307463,0.07533532990706884,0.20781231031579256,0.04419070645829103,0.14893190649617755,0.06100042277858129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04586666413500532,0.0,0.0,0.0
65,0.04835995609911452,0.18958785541325737,0.12615437939734617,0.00097751225241958,0.14750522457894208,0.0,0.014215596473461302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.41733051728072845,0.06810119921854467,0.0,0.05043152634535094,0.09973923884341017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054272897991813514
67,0.24320378784902105,0.16837100963668403,0.18952340933560918,0.038611646691159185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04152666137217768,0.0,0.0
68,0.24723071123297308,0.26510263765278935,0.10196651956273411,0.036932998260976325,0.0,0.0,0.007947989980264076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.17886893417375987,0.044190741059362416,0.11411259728092217,0.009302707979207986,0.0,0.0,0.02370068839566153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.2822182883895321,0.20820222745902495,0.0,0.0,0.0,0.0,0.13402925310282168,0.0,0.040335355323076624,0.2013769095227596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.2762918012796828,0.1964665785893122,0.0,0.0,0.1157557096334239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.3518649165307306,0.09168824205077404,0.22433640729593132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.21641227225532136,0.06311404574214025,0.054415684363892915,0.0,0.022047321265316493,0.11160980407844544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0643907322297163,0.0,0.0,0.0,0.0,0.0
74,0.24092468714124476,0.11779385135900909,0.12054945239065211,0.002890734207352276,0.081639932641095,0.057448120843541936,0.0,0.0,0.0,0.0,0.0,0.06473538379862108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.21396900873020305,0.15828421991328437,0.07357984145178498,0.04976393317859035,0.0,0.18428530217687186,0.0,0.0,0.0,0.0,0.0,0.045923098074626405,0.012221216152050901,0.14852325444933884,0.0,0.0,0.0,0.0,0.0,0.0
76,0.20603144397029358,0.22369071861013173,0.17726878627485768,0.03818761784088308,0.0,0.0,0.0,0.004362352471162751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.24948897419005125,0.23147800913098446,0.0,0.0,0.07256010397860659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.17974161418775914,0.08255665555501167,0.2699956852004605,0.04406460743084199,0.0,0.10999885909214303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.12752553205683553,0.3281371088306942,0.2922179120043641,0.07374484701611402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06915514184949055,0.0,0.0,0.0
80,0.36002885627094366,0.07509232392900714,0.13129443316755784,0.04752410221890268,0.0,0.0,0.013698879408042484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.44526972974540857,0.295613689225257,0.0894116903702315,0.0,0.0,0.0,0.0,0.0,0.04106750021968346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.2847617275031358,0.08706497596587821,0.12634383242963088,0.0,0.0,0.0,0.0,0.0,0.15078705491836492,0.009335419519152352,0.0,0.0,0.0,0.0,0.0,0.0,0.02196850576599435,0.0,0.0,0.0
83,0.21209090071715606,0.15295384735639503,0.19230904681977443,0.0,0.00584541986696006,0.0,0.0,0.0,0.0,0.0,0.0,0.05035754707501942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.4002112759240958,0.1424427038086577,0.1598532198100836,0.0,0.04342554691364898,0.0,0.0,0.016719298064017278,0.0,0.012544063393029492,0.0,0.0,0.0,0.0,0.07515744682857568,0.0,0.0,0.0,0.0,0.0
85,0.18943822839588798,0.333819782502562,0.06503838614545639,0.0,0.013939171370997488,0.14668167074451668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08714335267022266,0.0,0.0,0.0,0.0
86,0.37115134225822516,0.11529731464176801,0.19249389702915604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04686834270479884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.29899355599464955,0.11684173615784763,0.05551159537235179,0.030007012066471554,0.03251014191254818,0.0,0.0,0.0,0.0,0.049773725290062854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.33291438411151963,0.08092960844505567,0.0,0.12255990668550185,0.06046810892339929,0.03217453952579355,0.0,0.0537978510449069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.25839375320925984,0.2299523855262695,0.13454337015313012,0.06252507032539914,0.04901764456150718,0.03669096452304042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.13023143982805602,0.17126788423663733,0.06280327369618674,0.02957033131439896,0.005037563123237067,0.0,0.0,0.08535004097090698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.12514033769465052,0.021590597341019535,0.05503194510901047,0.015997397986278528,0.0,0.0,0.05115983271848242,0.0,0.0,0.0,0.0,0.0,0.0,0.007881426267319571,0.0,0.0,0.0,0.0,0.0,0.0
92,0.36901521610593097,0.027800826351927366,0.15481114282584357,0.05788164959305761,0.0,0.0,0.1057486008481865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.27089637917413883,0.13482375095452603,0.0,0.022758809467668447,0.11328310584850446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.15625698309174957,0.1814873167723881,0.10248986533294817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017156051332796782,0.07954696279206279,0.0,0.0,0.0,0.0,0.0
95,0.42817355285260694,0.13674357014411015,0.10326284306073838,0.11853259160437395,0.0,0.0,0.0,0.006426018549719907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.20402355721474646,0.036980124135151636,0.05776958364738543,0.04209241690493174,0.0,0.1494386764893626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007501041423114371,0.0,0.0,0.0,0.0,0.0
97,0.2992213401575566,0.18124038525695652,0.1718522789917429,0.0,0.0,0.0,0.010091784242900156,0.0,0.0,0.0,0.0,0.0,0.10082707807318533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.27602938018967216,0.11453212105920871,0.21176955563769637,0.004329714281721399,0.0,0.0,0.0,0.0,0.10326855612652523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.3637120873287458,0.1836784353390841,0.0,0.041908089644908025,0.0,0.0,0.012139051399100756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
