,model_DEATH,average_shrotest_path_g0,model_PHYSICAL_SENSATIONS,difluencies_score,second_personal_pronoun,ON_someone,score_parenthetique_matches,average_clustering,score_onomatopes_matches,liwc_émonég,L2,model_BODY,feel_positive,verb_participe_passe,first_personal_pronoun_sing,passive_count_norm,degree_average,score_paticules_matches,PQP_score,L3
12,0.0426316311245874,0.04623158033762575,0.036354292287764205,0.04293185935177588,0.04945080681537398,0.04433399187461843,0.040415172216486085,0.04403310110621737,0.04406075311722093,0.029209254946307814,0.0278903383677527,0.03835804883573832,0.033682968608078456,0.03127037175052941,0.035846441547021296,0.035923913285200317,0.022109893984908587,0.016282623665235117,0.028488180265382843,0.022299832650330684
13,0.03834838475317674,0.03846038143038467,0.030758075081002857,0.03305561373493295,0.02951109011293541,0.028387260874374726,0.0414313309399064,0.034403347835933094,0.03556268351084766,0.030813511918533303,0.021776157885047408,0.028431060604222975,0.03112434749792784,0.026695478728889586,0.03296676259029824,0.030945218076730986,0.027006023457406395,0.03451398698338836,0.02303059134517737,0.02815213186716919
14,0.02711202199011052,0.0220241149923531,0.021500001481034602,0.026226514862392015,0.035400826990895626,0.027773037381930734,0.016719007714775445,0.023448019134895994,0.022868754393708255,0.020275905353217584,0.02606321267647479,0.02280460068326614,0.02044444655337279,0.016571300263073196,0.016114107266556696,0.014666878015664287,0.02262158712622844,0.016864601844482723,0.014870164720803328,0.019438018776152383
15,0.03835125105898218,0.03502186317931655,0.031274306719149936,0.028660985329731485,0.026132851417063358,0.03012631425224389,0.031423285194727674,0.03167403335731381,0.029788808147172822,0.03340007667279648,0.01737722947653194,0.031593275846399434,0.023530537924050018,0.024234105402746824,0.025937249255718314,0.020567726752511912,0.021486920925891616,0.03353826500289798,0.023884274187009998,0.02044308457186649
16,0.03235660907660406,0.03601530084454661,0.034981457154480186,0.03631597304956892,0.03950309929588233,0.025764068085460418,0.03300716521666658,0.03864629349395411,0.03519274987726834,0.029948443308288882,0.024543265867536104,0.03277851443063028,0.034452268427024126,0.03299066781696432,0.03041405586081285,0.02545740839118058,0.025032608906630723,0.03008157432504306,0.02871538145852906,0.025288822559119923
17,0.048724277927323915,0.04723699159374595,0.037123375937425804,0.04703765590285347,0.041291493503245055,0.03156597317992122,0.0469371713711307,0.036389298945566445,0.03926755285279017,0.03469724452964985,0.04105188642477355,0.04907719391108804,0.03093957923414331,0.03320376862279473,0.0431882278005635,0.0335145550522865,0.026176422212778914,0.0310206181153268,0.03253170768431171,0.03279223529175538
18,0.04685432614910457,0.04467546454580695,0.037787628105599914,0.04187792472707665,0.03612201889048669,0.037099421933459706,0.04571859929378514,0.0442463649423156,0.03322803031291324,0.045325743620817406,0.03782040915178513,0.03641642160145522,0.04309973042307331,0.04186881176359942,0.03249362674030124,0.034598736640628486,0.03228889823627156,0.03873878106630547,0.03554578383338078,0.03554107312470218
19,0.047778090673511464,0.0434742247542055,0.0360030182938964,0.03268260463022233,0.029120590506427953,0.04199728458994325,0.03696030452076782,0.034506328188921395,0.02681227160264859,0.035561138917322606,0.028847011213326036,0.03461897612785367,0.029551689685412604,0.030237304005896748,0.03207465840818374,0.025461302284549406,0.028365665223092845,0.03186152414626268,0.030869939054917403,0.029629097586122758
20,0.047759835742307556,0.04750663133060164,0.030023095302353635,0.04201477563747088,0.03631520450335365,0.03872014871869917,0.034261514976003,0.0318322718121751,0.04041425313246508,0.03100997328636783,0.03923816953970366,0.029401792733363196,0.029179366284409414,0.03182736361084722,0.028849232314754034,0.026964839500401197,0.032634007463562625,0.030700755056952543,0.027492761023989225,0.029566481047479894
21,0.037168780617707016,0.028136998941453276,0.026390005975023955,0.035941461472172746,0.04041393139370914,0.029807147208802322,0.030868475941788754,0.04170729595663054,0.03349926893267515,0.031693077866684925,0.030033558709739002,0.027031116033458612,0.027217138488118717,0.02476551100579781,0.02935968806732094,0.03292799072320212,0.02334492724120142,0.032223147760455956,0.02503664966188048,0.027895986034744556
22,0.049265663288410554,0.03550926923390843,0.03099366889599013,0.03651991444622585,0.03397096251174889,0.03896813968009921,0.03137845196417912,0.035418241663423625,0.03305350472161599,0.03320579331126078,0.023928482037799632,0.02465463462882986,0.027141948206972574,0.038211424585135455,0.035146724209286814,0.029708994138530464,0.02314929826136325,0.035767089648328886,0.03211945135789406,0.025981826274487918
23,0.02449704340245164,0.03483805424562561,0.019094212102082116,0.02664373837087331,0.02257536584546593,0.029900659735862648,0.0212994974022382,0.017978354504663095,0.02896480710119899,0.017080327134562676,0.02282990438780924,0.025793071242366142,0.024406724260378,0.01901251707719328,0.02476719161638608,0.014667630420934906,0.020055644743911125,0.020704351180397804,0.01989773461318478,0.02049015023512543
24,0.02934921134796397,0.03289642145739128,0.029360944885313878,0.029415839056106372,0.03237649164902467,0.033670733987388395,0.0186294759545768,0.03005127219269971,0.028495471366994474,0.03077642731923925,0.020188176346115833,0.0234202429610316,0.028468437870526785,0.026434970638342287,0.02288871138152559,0.031073970729836867,0.024056834389564893,0.01720031620192515,0.02235896272034563,0.02145807457986409
25,0.04891300996375868,0.053683573163503556,0.039863117066520806,0.04602063079815097,0.052780527002113116,0.04434085451252835,0.04106222908696459,0.05429710007857031,0.04136578419184651,0.02915929824659587,0.039712747950726206,0.03619590623680444,0.0336489366850541,0.03496939308638074,0.03492649394310057,0.039036256192536374,0.03405180775282493,0.03127185845539501,0.03819126933982525,0.03039309079682025
26,0.05494530718856193,0.05016724968034844,0.042369562018054224,0.04502116382012685,0.046533920938744706,0.034584678651029106,0.05062707378982388,0.04443265835823409,0.050808986122404344,0.04704975984647595,0.03962312278671925,0.03948272975622321,0.03509784125597351,0.05532613401100537,0.03794884243020832,0.030302166335170876,0.027564909350486312,0.043872778491743855,0.03622306770884581,0.030545879310182496
27,0.044081049551648606,0.034910722627387404,0.04289585073240346,0.0347189837194236,0.04152022494875792,0.029966649002750298,0.036835915496620325,0.04057527103213814,0.03346404595075552,0.037819911329158115,0.0386518233408224,0.03610940025351557,0.027989771105175917,0.016571227042525512,0.04077151201180387,0.03431941019408146,0.038017895478205686,0.028255604345925323,0.028947840601612315,0.03489334147296086
28,0.046158851888578795,0.046930715577532395,0.04985130746073053,0.051263240944007665,0.041020516934553025,0.04471144694870449,0.047900863764537824,0.044984690768164914,0.05288035965869569,0.0399773892449393,0.04619890637833784,0.03189503194995471,0.041551511438954934,0.041973622312033075,0.04032246134900431,0.038268067261811166,0.049718461767969124,0.035157941697688766,0.0321665063542752,0.04667766940548774
29,0.033560154409887306,0.027473060974966306,0.027905365594022423,0.028064924386108026,0.030573735884933523,0.020038578844851298,0.02732068504015669,0.028736773819021705,0.024086426654359394,0.015650202408146508,0.028059040191379385,0.02974044238203832,0.020335256737745725,0.01594047628335107,0.017254714583256253,0.020055076216954404,0.02554917133830385,0.014873529787199139,0.01713717398800195,0.025093227126935076
30,0.04106357279559807,0.04152920082591464,0.04247974123046299,0.042406563006265795,0.04735899560726177,0.038029800194404155,0.035451949332357756,0.0355442136203366,0.04986798263884397,0.037512956565065696,0.04396855289517844,0.03597989496326358,0.02822951713708264,0.032480803612646325,0.02758242172738919,0.04103225753209096,0.035458413603307135,0.035822114685165406,0.034362525824562604,0.02735100049707772
31,0.0442142787716185,0.04302939772868127,0.03665018236445172,0.042886767622428,0.04170960432728073,0.04022934494160897,0.0499581900429553,0.04269032473952582,0.03757649692793874,0.03641773554912088,0.03623866589995279,0.03886544157951606,0.03420714798543801,0.025730244294752003,0.023696899950747065,0.030287960363251733,0.04110550606807717,0.03070307383704828,0.02854471425518367,0.028727021766771416
32,0.03177177547790601,0.031104222711847335,0.03198347408023604,0.027572849508919587,0.019586497746694638,0.0332546138980435,0.03044780305835326,0.030462478799461516,0.0244539800724975,0.021498514325699814,0.024313682519755592,0.02151136540724954,0.02454384419985632,0.02286310098247687,0.022499158655597304,0.01928797945998644,0.020834509833634142,0.027456681237018925,0.02283109352622489,0.022190140346594802
33,0.03369693144688399,0.03670571328981051,0.03236865858152032,0.025057412137509567,0.020545286286157934,0.026750470404807436,0.031404110598904786,0.03111931166545264,0.02897334641944625,0.03226539121193412,0.03264949400507686,0.02219586107985357,0.03638983321103166,0.02544360972926957,0.023210086093052362,0.02398192478853241,0.026900626165174142,0.022554168426117138,0.03047004946529565,0.021178009388803664
34,0.042337915537159126,0.03869705445994781,0.041503910579285465,0.04323045492363974,0.03279288368601979,0.03645223490246395,0.03867791743293193,0.036823215774910885,0.03011313938862845,0.03717895814499494,0.040092305121715195,0.039886844758212026,0.026875698294093326,0.04093547946304408,0.028252495879922058,0.03559550529336432,0.03574163827271925,0.041428569885186915,0.024443859445399927,0.030866024177059092
35,0.05352132332246639,0.05546724257659672,0.044485436490968124,0.048491117297373286,0.04415811954941207,0.042153379972153106,0.054189883256441515,0.0500898614421373,0.05031820679918012,0.05619580288022537,0.04730320283187139,0.03423587686545186,0.047785114559044634,0.05005427249119205,0.05126657520914841,0.04917389543392487,0.040816615523166566,0.044954210604750494,0.03679364974853854,0.0497501115637386
36,0.04768342960080265,0.03836244934565484,0.03311636665843836,0.03549063626863315,0.03451182343821723,0.033755476276325816,0.029860043966515655,0.025009961318977522,0.03395474061141172,0.03560833027362388,0.030837323062168968,0.03565773403725641,0.03527058540927998,0.03251866922115105,0.02058013433659564,0.021138345515699503,0.03068776880855189,0.03047617904334198,0.033977500170694536,0.02410708938529265
37,0.04374570870616065,0.03494147539632911,0.04982065169139612,0.031077169282434085,0.04399434301037955,0.041404988108112134,0.03605657022374886,0.029443408902891526,0.043543255015987485,0.035839015200734445,0.03796477048162007,0.04235568523965904,0.0319538177174701,0.02629538462457417,0.04008748802036806,0.031574840764920765,0.04424014536330844,0.027098423652634943,0.025407408616735856,0.03688290407653832
38,0.04403609093197221,0.04893611457252171,0.03696010990803084,0.044594560750407526,0.036329103081863004,0.041671819440193304,0.038011575647331965,0.04036567687998133,0.046929809723554525,0.0383030393459844,0.033442089469033924,0.022177115535970186,0.04171503017638943,0.04555674212886425,0.02693497882175288,0.019726464657963034,0.025824656106924988,0.03236166113901636,0.03032344244072731,0.031156857803643464
39,0.04448317241978741,0.04084955124435127,0.03147547729649885,0.03073803135267848,0.0331598040748858,0.03725386022323914,0.03676367937531692,0.040168490369064815,0.03440923058726832,0.03765388661543421,0.035980159612079864,0.02180478651209056,0.034390435877934125,0.03825053544497536,0.02527696791602559,0.03877188997796831,0.032871134267636735,0.040006413319225956,0.03164912577815305,0.02961395058214506
40,0.03714589327360033,0.03274750923053161,0.032702900336341025,0.04003312245539417,0.02690065854267851,0.0343034908531355,0.027951174530882684,0.03283426011108013,0.028830163874987384,0.028146622585291475,0.038523686939183184,0.038291569633807136,0.02012667831750853,0.021749198055254215,0.037266999910188954,0.03630902599670283,0.029741024435121416,0.027121534129438248,0.030094704816151244,0.028238283737383303
41,0.02206222964105771,0.02873474527649825,0.02597529265858003,0.026555803246221057,0.02215751621236575,0.026287377343805714,0.023006507794016865,0.022772816972848144,0.024594130759522253,0.0252330817081644,0.018404132255048215,0.021656179752787923,0.020238165819886068,0.025352705693024898,0.027622675973321527,0.019222386368803523,0.0187563374925901,0.017618401016133687,0.018991390921081836,0.024943310124747358
42,0.03821483271832105,0.029366445141245225,0.03994654688429828,0.030470339155921976,0.041077562946918784,0.02684275073224214,0.039385695780517524,0.029105304688221353,0.029800576316827813,0.030005347231235706,0.023025007162830544,0.030163390242402777,0.024967379532885536,0.025981285227555415,0.02689162155526918,0.029853226145437558,0.021381620213494174,0.022030993168160245,0.04075948551616169,0.017079995933411862
43,0.048416966438121496,0.03763679932159496,0.050359437824806806,0.04690481796416056,0.04459507461172407,0.04360459229703644,0.04262987026527819,0.03640413704873849,0.032368706919451214,0.0341597577524828,0.032616511527657446,0.04157895279794024,0.03125489265656471,0.038756588869604175,0.024095826985511944,0.025243013638691754,0.0307649699162599,0.022342778942365926,0.028528307533622427,0.03252901470666634
44,0.024074936688237698,0.03063720553850531,0.03695598772556554,0.0204379377325719,0.03226123173336055,0.03435463637213637,0.02891928015396705,0.030105866228118228,0.031907053852375765,0.02696368190246671,0.03561647997744107,0.031061376983046843,0.02788203095708706,0.021796588015618342,0.03011842347299001,0.02675385257044926,0.02230500269817711,0.020129109180193578,0.025282766312670638,0.027103138246366613
45,0.039127987884058975,0.0386631612812442,0.049537440952537086,0.04577500793067975,0.04238492469016152,0.03545708821269688,0.04300283069445164,0.04056537507584397,0.036739496140231934,0.034728991334316,0.034580484508179944,0.03433091104061462,0.031234619837846037,0.03834224978561371,0.036817289366865666,0.025173365116199484,0.034175055894732326,0.031909243614493314,0.03443227422638141,0.03126087695926925
46,0.03463044296407671,0.030107016090089027,0.03145548558880973,0.030146171753813237,0.03965963803626539,0.024401858607615515,0.03090373626616566,0.028916343650635418,0.040528685195043115,0.03898016954097331,0.02481250217498661,0.020336035376724335,0.03332882711458759,0.023363115926100297,0.027516744203281342,0.02332125497079029,0.026806929752004605,0.02329692159868342,0.02798255056630566,0.023866539826736297
47,0.047452169106787165,0.038342270939828275,0.04109702466427871,0.03574759482733548,0.05196328566062667,0.04090168333044602,0.05287961243976041,0.054383471268151386,0.034624914054443914,0.04876320955229333,0.050575251770433385,0.04327571139096051,0.04087932765475484,0.046832157406893,0.023448196848801495,0.03597187688587456,0.03980579291330564,0.051093851696890326,0.04249724031651612,0.03696412138756682
48,0.02376345450638099,0.026984563899874206,0.028583770558432017,0.022280440481400814,0.027639596142517656,0.02292802297323474,0.02637220503389383,0.02701034887278218,0.020690553896776154,0.018176722043554843,0.02140143824451076,0.02477070667030597,0.021726470468304553,0.015388889904942457,0.019506347247568775,0.018482252359028742,0.02263615284189677,0.01637340295011411,0.017392492560930284,0.018018898495303755
49,0.0358157791674942,0.033206347764375796,0.031836209572347306,0.03255791082198147,0.025910739208484836,0.03554404255877591,0.030019110208028183,0.027642548261125457,0.031277063798687554,0.027073882931868982,0.03590558559620556,0.02725399774082663,0.030736825477709718,0.01820124456978749,0.026718600665133038,0.026439964718184338,0.030100910396440077,0.03277927923965895,0.024027569240415086,0.025799172862062528
50,0.033211703107526365,0.04068848686314643,0.03967979304303072,0.02904926788035525,0.03014620213555692,0.03363140124145461,0.03181977423405435,0.025461735097167235,0.02286609139223939,0.036265088343732634,0.034007810653273615,0.025146487081896637,0.03456752850229609,0.024726513249348898,0.032006440409367,0.030281765521124503,0.027593966095907568,0.026599254656111203,0.02350182423455581,0.02986419786382212
51,0.018075131652983734,0.019224133948395453,0.0184895644939571,0.020017198773686715,0.021079542993181904,0.019569765568167887,0.0199405803420717,0.014281831348409005,0.018581640615229256,0.01693017727884761,0.01310240455303385,0.019783034099442008,0.013911811773765256,0.011128560574166608,0.019678408828802126,0.013859763991120263,0.013388189200775375,0.008795701537781456,0.014798907079051184,0.015225938828760539
52,0.045503006427484845,0.03795606016526222,0.03724931367563516,0.04403540997669566,0.03649464983145914,0.042614158317567825,0.04334332441296171,0.03953878936422563,0.040521766304730214,0.03450726891612355,0.03875800578725869,0.030603561010806808,0.030339344325193272,0.03857260046463786,0.036564549065817575,0.03811976945423358,0.030852718684121292,0.03558705350250222,0.034633299085955194,0.03397010590079758
53,0.055588149631382096,0.03540617220918048,0.03903825151164033,0.04776543364685984,0.05221199991089405,0.043920919824828535,0.04205441641863964,0.037807541493310455,0.0385060838606764,0.03716733390907671,0.032543496263055166,0.037526650131437536,0.02286631227630703,0.028837705189989817,0.030717113816375572,0.0261068555946195,0.0369135880844141,0.03839042175433816,0.0319975973525027,0.042282561341633225
54,0.04485420581745121,0.02892735982135026,0.031140260198003426,0.028102014552061676,0.0377995522390402,0.026442517082547835,0.03717896385518423,0.021298958180741557,0.030817507111658052,0.03765290203423793,0.03325131000884972,0.038667621686165644,0.0297754174653962,0.0254723464025268,0.03214494389405529,0.023237704487657256,0.03379507931526321,0.023502560916158613,0.032792796411365385,0.02332511032743295
55,0.055577310234218115,0.043648380860603395,0.04410681864910551,0.038617719783064886,0.028711529555351514,0.03816899334078782,0.04072480973205028,0.038378955759520154,0.0343951898427515,0.04942381684146532,0.04892971898312543,0.035734977624202025,0.02874478487147626,0.04137433808142131,0.035722129906773176,0.04535876718041544,0.0400066324821334,0.03749173929615963,0.031055701138977987,0.041056816216425825
56,0.0573523705424489,0.04343171271458349,0.04235063374496415,0.05415841271664695,0.049785937521153026,0.04121461601985304,0.04875404381579242,0.04764209918732043,0.045652183672383585,0.04454316686411948,0.043204050128578635,0.032650827362637365,0.04035016961546913,0.039157692395380896,0.02529091803312095,0.03430145470715577,0.04457612740396594,0.04016588917673172,0.02775856732721888,0.04069721791189042
57,0.03475369268292642,0.027105473683565747,0.03401747788369616,0.03084267392761481,0.039226069861584716,0.032570726780127054,0.028945818686973577,0.02746131853525907,0.028542060054055164,0.03413294565829759,0.024096607672387336,0.018552608004924965,0.03231118200933628,0.02529944797951039,0.015368947226550465,0.02216712302465148,0.02324994761799505,0.026938203094660315,0.029322035948205025,0.021289677084198145
58,0.030017942722943773,0.027582436824644688,0.026396638718408097,0.0298065448081007,0.03398983345894578,0.026533043863753162,0.021447663718076482,0.028281693425547864,0.02365511413617175,0.02544304762360769,0.017851709910481153,0.026556186440356174,0.023391113142741355,0.02326447209571571,0.018908957691761655,0.01701542396315541,0.019821119891234758,0.027427108997151887,0.027211247241668377,0.01994683319859783
59,0.03407427583374075,0.031983862405159116,0.038068601201205456,0.028359140300062705,0.034703145596807934,0.026481508507071042,0.036583827492105335,0.027318997831176643,0.0320636979531397,0.028688148574034608,0.022938491112949454,0.036742154012450276,0.024742954502262653,0.03141423533893442,0.0323633104560928,0.035162691590624344,0.03039201316489135,0.023043774303993934,0.02512910801226542,0.0237045038447774
60,0.03831530534892,0.04452336043848205,0.042422992239457905,0.028817924538735853,0.032187390157498885,0.038055920143404254,0.03568194691171541,0.03000156962419133,0.037419472609894755,0.037862258759656424,0.027886513201719833,0.03557339454361027,0.03535764434690065,0.0321930653884644,0.031573629383132684,0.033351778249594205,0.026097277705195862,0.030650791890579173,0.03653719457645685,0.026911310471190105
61,0.04878535594097685,0.03471851578540897,0.04315184597044119,0.04480949021016311,0.047115779828810773,0.035967934344654416,0.04788767471331324,0.03952718646509103,0.03695367022861514,0.03920429067610561,0.0397198132077505,0.04551277400844021,0.04040463824709117,0.034120828686772346,0.0387964808735049,0.025871665255980007,0.03662190129392203,0.023474924093577296,0.03680912604744206,0.03703008714194505
62,0.044604030331463936,0.04359580960097519,0.029815843244623476,0.04349848145199057,0.04229318460453014,0.04338633014973434,0.04023344023110867,0.03964732100931282,0.047739529426158965,0.03092274200836217,0.0362596059111424,0.02644724621516485,0.032933899481997014,0.0386454523537296,0.018549675529930178,0.03017506772508398,0.031019970075368337,0.03631986861476977,0.03217207798727313,0.031098312774899176
63,0.03408877478285055,0.031802560777327016,0.03683799172337112,0.029295790378068485,0.04142579132633257,0.0413277163435258,0.03162670412500244,0.03690731603226605,0.0324904971296667,0.031625865386816984,0.03342620575983963,0.0270146168164697,0.032357901788971875,0.0318698486569797,0.03660812283248293,0.03403116427086254,0.030782359019691296,0.02930276254030629,0.029679594946179548,0.027534196401099418
64,0.021981293647389346,0.024201374158422998,0.025240423326718827,0.027261238418342822,0.019907079473571294,0.02562607035825009,0.025229118731419062,0.018127606608249455,0.024574259223202718,0.028369832149038886,0.026796329906444417,0.02217026651004021,0.022741735113665878,0.024959589380421712,0.02316465919072401,0.0224985437250965,0.017443888600067035,0.02634313944325517,0.017643493041953753,0.022469195952478052
65,0.025621076962209933,0.0265872551658901,0.02925317723063214,0.030072604601740244,0.024051312594609894,0.025087407518948293,0.02208999060357425,0.021306963723472502,0.02679838300380123,0.026665745334017915,0.02268062560745333,0.02595753315950085,0.02630747988593547,0.019690374032989347,0.026185061624711452,0.024609608117173252,0.025074301261018336,0.02424269354186051,0.02248965992129724,0.021836790691860158
66,0.03526979540006225,0.03866117303709814,0.042109938206117956,0.039279804735168844,0.03231753328185187,0.03574058436901113,0.03685059650716386,0.03485567741077513,0.02921628902035967,0.03987424010301421,0.03457773106227942,0.03934265248228202,0.034913276213930776,0.03015971821500866,0.0342332472286599,0.03081330892535897,0.03470866099845018,0.025930499550293126,0.03286508561706747,0.028988405228346746
67,0.04197820266674704,0.03438205959469219,0.02903979677469741,0.03847190171309088,0.027348531157652706,0.03524131424763857,0.029241684184019782,0.032843597930916256,0.03241962784831346,0.024493158244455828,0.03547918057517968,0.03197273452616397,0.02430926453498726,0.022085394902219033,0.02449591587510227,0.021918558192692575,0.02899844456926791,0.02616610873762043,0.019854418774094062,0.028315284168172916
68,0.04791713820847242,0.036433177889593826,0.03477182642773991,0.03411071224388982,0.043615650571980476,0.03862698081730024,0.04067251949225353,0.03275380013103091,0.038196058709637166,0.042217177087096575,0.03159731014304793,0.03015292523044453,0.035136124795053764,0.03454199071711826,0.03298632854629357,0.03508284204834248,0.0267098167598083,0.031325195559641035,0.037342921908141244,0.027747576381761566
69,0.0308035171899412,0.03314839024980411,0.03192040226611705,0.03375650110235178,0.03420977037355083,0.03212534779396524,0.02888382296401679,0.03230679491751566,0.03317018603740017,0.023059922316367037,0.023767358545422532,0.016781714041091886,0.02491643557098973,0.015445311310428231,0.027616531553801397,0.019421784163922002,0.024108150249029642,0.016178128126544393,0.023080173562508213,0.02661300559645747
70,0.027495474620031515,0.027556790921078596,0.028966885715015166,0.02962567313540548,0.023374824092217177,0.020786983783929316,0.02700911316438236,0.024648748544825155,0.02450921415462302,0.021969563990458255,0.017579480408873978,0.017385928496216056,0.019021832437786303,0.01838023622750017,0.02981641155374851,0.024875702557489124,0.022662790170939473,0.018324003004368553,0.019185888626551195,0.02099657976120094
71,0.04652490243203659,0.04821410407178399,0.04146495113797403,0.04507336809969357,0.036801931899319754,0.046370354316300204,0.03617842850117267,0.04627176099058637,0.03938894307888034,0.039327960908284804,0.02855710852237144,0.025241174219182965,0.03596557948714718,0.033260831562577454,0.03636281460924573,0.041267149789719605,0.028877976830802718,0.028311496928894304,0.036877045940563395,0.03859791651084619
72,0.03964405029874541,0.03461661827320878,0.03672061693552624,0.02912139820726475,0.03353170921014444,0.03930602879863702,0.025643672399485434,0.03476652003304033,0.03772879333883562,0.02866662571369421,0.02377835491533899,0.035540839612782385,0.026018573101513738,0.036139930214603835,0.02874334592204114,0.0279369653034811,0.023288836389427085,0.03413043105716772,0.031021448680475603,0.024497182843245306
73,0.02640247736346252,0.0271598535503984,0.028999940058871864,0.02952108420724324,0.021649999359466727,0.024879826092206524,0.02215528571532762,0.025470915204605222,0.023528329690921612,0.019993112634991293,0.02420771607976951,0.024595086667343273,0.021338412953795224,0.02343276490564259,0.02125364537016094,0.023607619789675943,0.024861670733333136,0.02098634834360492,0.02356092579425334,0.019778531669531176
74,0.027203034280417305,0.030327533267467278,0.028049370702737032,0.022365895979867562,0.02094299666094225,0.03367535202798491,0.024494124887875005,0.024062212794330646,0.026253838778474887,0.028781070251832592,0.028812415633744575,0.0261302148087228,0.019200947275791684,0.018413576650921012,0.02609265706824466,0.029949252029303295,0.022997173621357118,0.022641064891848847,0.020573739245809398,0.023379314854901873
