,model_DEATH,average_shrotest_path_g0,difluencies_score,model_PHYSICAL_SENSATIONS,model_BODY,score_parenthetique_matches,L2,ON_generic,verb_participe_passe,verb_conditionel,passive_count_norm,score_temporal_connector_matches,degree_average,LSC,average_clustering,ON_we,PQP_score,first_personal_pronoun_sing,feel_positive,transitivity
20,0.43320368969401307,0.10987600764087493,0.11751528423803626,0.08778125656239825,0.19884886026889168,0.0,0.058090699707192425,0.04678142548662572,0.0674181198274366,0.02205259664211818,0.0,0.0,0.0,0.03429421045628301,0.0,0.0,0.0,0.0,0.0,0.0
21,0.2527120450052139,0.19396641670079787,0.27843764601838744,0.11079571087800283,0.14217903930995798,0.08355045873427024,0.053294520245411904,0.0,0.0,0.03313933323742927,0.0,0.0,0.01908208819369047,0.017118294316631855,0.0,0.0,0.0,0.005671390038932854,0.0,0.0
22,0.3080199452002018,0.2279590469519561,0.10267400103148752,0.1933938160222131,0.006668111399947089,0.009146724334696595,0.03546582788871045,0.06338752070551257,0.0,0.01080146518317699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.2866854929404557,0.15944790162325026,0.2211854957399096,0.2675000916146147,0.054193135252252486,0.08464185949629749,0.019475609685093116,0.011939428861227685,0.026056597194320668,0.0014572278602412198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.19556951645887058,0.18012107568689373,0.17086955548802732,0.2587853660890168,0.12636808822436768,0.0,0.04831074451711511,0.05888239391968876,0.0,0.0,0.0,0.0,0.0,0.0,0.0628784675277836,0.0,0.0,0.005709790680047307,0.0,0.0
25,0.21646249666642056,0.14578812511593345,0.26723394965087005,0.19016045530437575,0.05748174969100342,0.0,0.05255757349352407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005055071255043028,0.0,0.0
26,0.15122541566350317,0.2046319543818565,0.21386929911436292,0.15143978117383092,0.23501880045047743,0.05290321402647059,0.0344731279955226,0.0,0.027507849531656123,0.030327773721496327,0.0,0.0356583826852481,0.0,0.008124973625908161,0.0,0.0,0.0,0.0,0.0,0.0
27,0.29319930838335384,0.15290623199463113,0.038882657555329346,0.14573760159401145,0.10339692709869258,0.0565364459205951,0.058273259607924746,0.008119423919734805,0.0,0.0,0.0207473383771286,0.0,0.0,0.0,0.032121182418357305,0.0,0.0,0.008868325174899062,0.0,0.0
28,0.20772977178044413,0.23363001972373382,0.14719792834868986,0.2272157911340806,0.21311448684811832,0.0,0.03163315343232335,0.07124915730662357,0.0,0.039481487614306816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026321527336305092,0.0,0.0
29,0.37723535109886047,0.24332376680353476,0.2098704791201954,0.1954482081421746,0.11966495935313894,0.0,0.013298148951361478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.19934328988310437,0.2153106174520952,0.31861490666160824,0.0748541877590181,0.20985203371342298,0.0,0.030919907026604316,0.0,0.03769391645618652,0.017647317508648362,0.0,0.0,0.0,0.014981135917965868,0.0,0.0,0.0,0.0,0.0,0.0
31,0.3614898677357543,0.12300097763043977,0.1455781758593274,0.06035002549711252,0.26842969146009443,0.0,0.0,0.01847983875008954,0.019752070986214728,0.022087262208490128,0.0,0.06735958018909534,0.0,0.01114166821422397,0.0,0.0,0.0,0.0,0.0,0.0
32,0.24198032985221857,0.22586158541833,0.0,0.12522498003372096,0.1509559553190302,0.0,0.03199981933799705,0.055261871592355294,0.162330450330951,0.014252897939083634,0.0,0.0,0.0,0.0,0.0,0.02302402842628595,0.0,0.0,0.0,0.0
33,0.3048574835670423,0.18243130583146364,0.180221993796606,0.06444347531004664,0.1633230610882775,0.08361273687082699,0.00159983398875842,0.0,0.0,0.06584608283841037,0.03353626765755214,0.0,0.0,0.02324168239718756,0.0,0.0,0.0,0.0,0.022509016445933606,0.0
34,0.2463754419258036,0.09640391931327616,0.16799998402333144,0.10062091772213796,0.04548592481455048,0.0,0.04097512460423869,0.0,0.0,0.09243213546013941,0.0,0.015562282309957784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06862186580429654
35,0.22052489728726438,0.20227718727566943,0.10151707469093868,0.20330335384873377,0.1958156635679014,0.0,0.05269828115901151,0.0,0.08338357887217643,0.029486372950594898,0.0,0.0002839730754655025,0.0,0.03424416546285498,0.0007245553488770796,0.0,0.0,0.0,0.0,0.0
36,0.35208454451383486,0.13922823214193766,0.1803617246775531,0.26328448220655415,0.04041977633439349,0.0065338492560862126,0.0425334671482935,0.0,0.05112232668707603,0.03990249129421596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026884066925848476,0.0,0.0
37,0.40564648457000013,0.07527563242481053,0.1677758915420269,0.10580922542623734,0.1752891649968032,0.0043196037243884485,0.0640765437178237,0.019769597047858144,0.1104560992249426,0.00820716406288528,0.0,0.0001542460881380322,0.0,0.0013536356897037483,0.05968194056279037,0.0,0.0,0.0,0.0,0.0
38,0.4626921226381253,0.12412583636066742,0.22708585768176887,0.1959523890082876,0.03502278995453927,0.033437339173601414,0.0,0.08715022762411598,0.020654628671060278,0.0,0.0,0.0,0.0,0.0,0.0,0.006266033131995684,0.0,0.01242868055637172,0.0,0.0
39,0.3039949870576214,0.10768913171759169,0.17444370865276995,0.22523974739631697,0.08850834973594196,0.014034782945415492,0.04670683153041999,0.0,0.0,0.04259910145633963,0.0,0.026310688244124473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.2083705082386584,0.18303061409494284,0.07799989918138689,0.12549382652556462,0.03402434266221642,0.14443279051296318,0.03641249043812711,0.03523423049647396,0.0,0.02706168400409225,0.0,0.081108585790435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.20471500979168308,0.20688085980068485,0.13684394955754808,0.3352923635461413,0.1292543758061394,0.05292837734043673,0.08946457133391121,0.0,0.0,0.05603316529001238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.3553138209137574,0.17104332997428698,0.15991059833367022,0.0959352130441352,0.11206295873697134,0.07238822324214808,0.03395332041021803,0.035351498682214676,0.0,0.02647483046702298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030914589387937296
43,0.35701392709161556,0.17351921366806852,0.03658944909578741,0.08087918900984138,0.2356750976864551,0.023608751048356098,0.07269176196902535,0.024942696402247624,0.07698000354362523,0.0,0.022438031189681275,0.008947737916184197,0.0,0.0,0.0,0.0,0.015517809655497488,0.0,0.0,0.0
44,0.44369230813003974,0.1247920005036697,0.12454912856239857,0.12074929498167233,0.013060858602541628,0.12192681697841824,0.044392784685713685,0.0,0.0,0.0,0.045778356151769596,0.0,0.0,0.0,0.04048882627288035,0.0,0.0,0.0,0.0,0.0
45,0.2837310819783411,0.1740545986341361,0.07643386891485586,0.12114526934388001,0.22424382614359295,0.07845103406367675,0.0,0.05102591513919877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000201532472040495,0.0,0.0
46,0.2754817766034876,0.11049387534095018,0.19570659297265597,0.15388416728930196,0.1396552793953122,0.14079866957150405,0.0,0.08806093411714011,0.051042556056438156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05516577101503577,0.0
47,0.3199837593655189,0.21427778092729172,0.1471473107726677,0.2634215747770564,0.031649538350026186,0.0,0.07694456719495875,0.07155740589488538,0.0,0.021964622247687086,0.0,0.0,0.0032002495714105717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.2743084168693711,0.10224303302310704,0.14226654914646727,0.1497210996349399,0.24330459605139151,0.0,0.0,0.015458037768512171,0.13415846298523845,0.009610269950090336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.33717483926475555,0.20947176900438969,0.21914717521213975,0.07414815004811054,0.0629481441740023,0.20182596350749288,0.03596780698517797,0.0,0.0023609053580768073,0.0,0.0,0.0,0.14108602954349683,0.0,0.0,0.0,0.07745804491595673,0.0,0.0,0.0
50,0.20655603516545,0.29277143451910054,0.19962734216629102,0.18405466018966918,0.15437471373917516,0.0,0.0,0.043415851002191176,0.07211352832860891,0.0970123703164812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008401956943981225,0.0,0.0
51,0.27283258386361303,0.10262641450969733,0.20889001005862531,0.23875713923412364,0.06130773288788242,0.04837049482663892,0.05313336807763725,0.0,0.0,0.0,0.006729049964290045,0.0,0.019193811830491302,0.015413970517343879,0.0,0.0,0.0,0.0,0.0,0.0
52,0.25966474605204115,0.159456579782768,0.26356430426465965,0.12381292603693991,0.2574033162480754,0.08687360767791508,0.03294720817152439,0.0,0.0,0.0,0.0,0.0,0.01267386647935671,0.07213004353284777,0.0,0.0,0.0,0.0,0.0,0.0
53,0.28710941430569414,0.21758467914487542,0.13332854820941564,0.14469413509009899,0.16285403753000813,0.027395492057342853,0.04973874365169531,0.04845391284950113,0.013295630399879325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.43830110782774656,0.20599603416274626,0.07445085758062461,0.09181419060377817,0.13042426990656422,0.0,0.05439585595812598,0.007671460832337235,0.0,0.0,0.0,0.028176728443943273,0.0,0.0,0.02764267290191126,0.0,0.0,0.0,0.0,0.0
55,0.3806261155926023,0.25311313578323935,0.12276018788080502,0.11627839128973687,0.0740344646320863,0.15400791600392905,0.04200658491579298,0.031096363894002835,0.030915096885472712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.33155420350446135,0.10085793001354089,0.19269432290364108,0.04782882567165642,0.13341067038173673,0.0688404534102956,0.04839537823755853,0.0,0.0,0.06964394916421428,0.0,0.032593370678472414,0.0,0.020853162411903454,0.0,0.07034721391815897,0.0,0.0,0.0,0.0
57,0.21710311326988924,0.15186727599818484,0.15211570275529585,0.13468044569324636,0.00895031961052897,0.01590960776962882,0.05706765124161564,0.0,0.059966958302552976,0.039743133046678716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.258275734511379,0.1529663017197276,0.10306491402791451,0.09619872725770229,0.23032316507796902,0.023434033311819494,0.0,0.06420601058478952,0.0,0.08665855749036401,0.0,0.0,0.0,0.0,0.011596209746121779,0.0,0.0,0.0,0.0021926670634941684,0.0
59,0.3570084049795869,0.06221943960910806,0.18049374537006185,0.11399804334313166,0.013448779912655088,0.0,0.10572505517384631,0.07048643890787219,0.08720096131646803,0.0,0.10534996390871505,0.0,0.04576123094176326,0.0,0.0,0.0,0.008681176491298829,0.0,0.0,0.0
60,0.4494753067287808,0.22231713128317188,0.1669064231377811,0.07182997564091151,0.10518535717324641,0.2715439786732516,0.0,0.07706732072276719,0.0,0.0,0.19134457036865385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.2661237349709743,0.21420372823862863,0.023534490346712154,0.16488381714543282,0.10201595544255489,0.0,0.0,0.028509082093708248,0.0,0.0,0.0,0.0,0.0,0.005547120663014838,0.0,0.0,0.0,0.0,0.0,0.0
62,0.25954812768564073,0.21658899066496526,0.1886311506780287,0.202785410708513,0.013894817425807728,0.053343761686154165,0.017151362639511517,0.0,0.0,0.01985673630270122,0.0,0.0345015489490115,0.0,0.0,0.0,0.05714622420692429,0.0,0.0,0.0,0.0
63,0.3147421639569904,0.13014909252207013,0.09499920207242313,0.21434905935452792,0.15619260784001296,0.0,0.0,0.054201323495583924,0.0,0.0,0.0,0.0,0.0,0.02691646524213464,0.01853534984417193,0.0,0.0,0.0,0.02026065873609591,0.0
64,0.31846481442323166,0.22102550986125583,0.09876334465804976,0.11563878611718013,0.17418993209231573,0.12116367349116025,0.07158521151164837,0.01600210637634154,0.02374848304639089,0.0,0.0,0.04529839041972912,0.0,0.0,0.05107117796322758,0.0,0.0,0.0,0.0,0.0
65,0.5308074907478757,0.20333775085018174,0.10320627910543388,0.19212959679109634,0.0,0.1405611990142939,0.06175774794268534,0.031568510770601334,0.0,0.004472293713154833,0.0,0.008208931937465764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.29964158659793255,0.1323772449224773,0.08092435169146452,0.23732250548623632,0.1594961723317927,0.049042148154948624,0.03190342993903814,0.06267598785589777,0.0,0.0,0.0,0.0,0.0,0.0,0.07863820468781446,0.03322212985667331,0.0,0.0,0.0,0.0
67,0.3132688906690218,0.25304075628192746,0.19557274918614775,0.13685842764213343,0.06815606215399807,0.0,0.0,0.07933445431481392,0.0,0.0,0.0,0.0,0.14434355469135637,0.0,0.0,0.0,0.0,0.023762406232423827,0.0,0.0
68,0.36385231208542657,0.06181921579306559,0.17198466212354324,0.08222181050031678,0.03613726413862663,0.04436744614092212,0.07803253179193588,0.0,0.06659345452918448,0.006789681454471434,0.02931751523918565,0.0,0.0,0.0,0.1887578002082628,0.07167431569111796,0.0,0.0,0.0,0.0
69,0.19177507770807933,0.16181671729457525,0.13759200830757018,0.2088120033859392,0.12412173319877119,0.0,0.07037239137739443,0.048454961690370384,0.027597621840303864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.2496704103679211,0.2618180828370947,0.11659924368648963,0.18977677336982762,0.11163595451810894,0.0,0.0,0.07617786657618342,0.0,0.0,0.0,0.023511160323572887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.42624165173384454,0.14366947605322195,0.21080432346313024,0.12878225917386307,0.04562919467285621,0.035781067475586785,0.03438506877167588,0.010091769163484225,0.0,0.0089484407333968,0.07262058809175506,0.0,0.0,0.0,0.0,0.0,0.0,0.003884582333634285,0.0,0.0
72,0.23892251083180252,0.21970069028297293,0.19453476062258604,0.13607399897236083,0.28016240185761604,0.0,0.0,0.06053532762628843,0.0651080786443017,0.021559577109478884,0.0,0.0,0.0,0.0,0.009019799006163325,0.0,0.0,0.0,0.0,0.0
73,0.34457026618075587,0.19810274282490506,0.1346140745897523,0.0,0.14848133991517712,0.027674389861578615,0.03567518500172161,0.06625845213528402,0.0,0.0,0.0,0.0,0.0,0.074200513860375,0.0,0.0,0.0,0.0,0.0,0.0
74,0.20538757768390753,0.16897945316306168,0.3023951828121529,0.058416100494189764,0.07417671885203538,0.0,0.04897449278952455,0.0,0.0,0.05827266735525084,0.0,0.0,0.0,0.028196158991993136,0.0,0.0,0.0,0.0,0.0,0.0
75,0.3421107475487525,0.13146408305187732,0.14137968755642757,0.2362067618448,0.06488786107224834,0.009351590217165162,0.03337186444330339,0.05488167337743663,0.0,0.013822308795094437,0.03119356583617538,0.0,0.04718228317133514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.18292475017275256,0.13484338989330305,0.14618615737497406,0.18213662621457707,0.20993634421237004,0.0,0.057324443334998226,0.05749184261298703,0.05161463410456844,0.09566937838870447,0.0,0.0,0.0,0.0,0.0,0.0,0.020886943700418527,0.0,0.0,0.0
77,0.32464238300489895,0.1488525102745589,0.10082828856214536,0.18061413130924395,0.11289831613717624,0.06733984831288863,0.0483242391602644,0.040619210210049925,0.015914668087678403,0.0,0.049810178058275055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.31108820265756304,0.21531511907583745,0.13964486018152003,0.12551037936402132,0.094424394749599,0.15396848985562733,0.0,0.0,0.0,0.022653392552466463,0.016421764109581804,0.03724683023120934,0.0,0.0,0.021561260835858628,0.0,0.0,0.0,0.0,0.0
79,0.15610182683911425,0.1716091065098684,0.1900881221083078,0.29277440376468233,0.03764899037363766,0.0,0.03622282491209172,0.0,0.020933387428820883,0.06406007907020415,0.0,0.0,0.05536066000357518,0.014126886474720145,0.0,0.0,0.0,0.0,0.0,0.0
80,0.48256946650889876,0.27667266608158353,0.18533552410657445,0.09706860560941696,0.18721798307666146,0.11895727596821279,0.022536910286392826,0.0,0.02349546313808126,0.0,0.03741246141651241,0.0,0.1261159140869289,0.007085395650423467,0.0,0.0,0.06868202721761792,0.0,0.0,0.0
81,0.323096706368502,0.22903710744421518,0.09716546164919748,0.07224897607577137,0.028833095670207722,0.08254739663926389,0.04635350172896586,0.06362276793718896,0.010111456122747301,0.053480864121238085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.35477574129030176,0.25151927007241864,0.09828568138897206,0.1731259334423598,0.24334475345663317,0.0,0.055255319774910126,0.055156360549549206,0.0022751551696686364,0.011983294867612236,0.0,0.0,0.07387588164736723,0.0,0.001633993452964066,0.0,0.0,0.0,0.0,0.0
83,0.2727238358603584,0.120881012847806,0.17399731016471134,0.13789025330981017,0.20162348522888182,0.0,0.08112623934769587,0.0,0.0572735246476235,0.0,0.0,0.055339039592194904,0.0,0.06181451612065881,0.0,0.0,0.0,0.0,0.0,0.0
84,0.44609139554029525,0.193809254121946,0.25104431037307084,0.1111614898289663,0.020254531955641805,0.08334259761527084,0.056142934673984325,0.0,0.0,0.0,0.0,0.019954646203601472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.24943553521618106,0.1862375286225987,0.25967387464974584,0.21357674232401816,0.04137985136629767,0.05367342644279223,0.0,0.06753263633585863,0.00307005018280239,0.023969602523925014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09189533558038283
86,0.35487444325826906,0.2266025930012405,0.21180502130140186,0.02264038468188107,0.14209972152300374,0.02170927534885554,0.0,0.07712836337710452,0.011319016377298383,0.0,0.0,0.0,0.0,0.04785928474486536,0.0,0.019917179015005393,0.0,0.0,0.0,0.0
87,0.30369180055172884,0.18839717998454955,0.13731662509602463,0.14585551627229626,0.05458750180835807,0.07696785956129802,0.07168953279495681,0.0,0.15233478709465678,0.0,0.08475060449689134,0.0,0.0,0.0,0.0,0.026104361035889256,0.0,0.0,0.0,0.0
88,0.2996064082554098,0.21512416872464984,0.10923083651467337,0.20673226728731178,0.016738578578148516,0.17503470801267554,0.04632320321136483,0.024228120000984676,0.03467646937271523,0.00380970990498058,0.046421244015406884,0.01563826152053885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.377090369043726,0.22356561844097547,0.15874454698507787,0.16277169940822653,0.014112675446739007,0.05868935303147237,0.020303207350264193,0.0411723196111365,0.0,0.0,0.08148095113125425,0.07504688146445333,0.0,0.008709150029064519,0.0,0.0,0.10732439916036858,0.0,0.0,0.0
90,0.21526062777876429,0.13227782194992035,0.14624071031490052,0.1781283231235693,0.13593279925985127,0.0,0.09048757310788481,0.053169290149641356,0.01248382470538297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.23432785976748913,0.21341667967273736,0.10504227145270553,0.17439227421247547,0.15681177605209545,0.055981901302345434,0.0,0.0996901450699202,0.0,0.0,0.0,0.02796483186230442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.27323389145873206,0.21269156932816094,0.08924015718781411,0.0899974329828405,0.2315785518331984,0.025103352498098076,0.0,0.06273144447204015,0.06764629968609329,0.005981235379516196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.31884081295197914,0.18017556397096823,0.13207455823620784,0.147149547089762,0.08397352947442463,0.06655632433112221,0.017288995937601092,0.051397445879203585,0.0,0.00973699466350264,0.0,0.07506470309420317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.18986162120889288,0.10565722353367432,0.2453307605513512,0.2699968767688646,0.17773217531572608,0.0,0.03295333175411823,0.08144555398785062,0.0,0.02308942864639677,0.044554871116812084,0.0,0.10206094241144133,0.0,0.0,0.0,0.0,0.0,0.060637453588398095,0.0
95,0.24538165757047245,0.11695410292498197,0.28231490636681733,0.1717054486378812,0.19721885540322667,0.0,0.02254056133146387,0.0,0.0,0.0,0.0,0.0,0.1885770849844052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.2704942912035859,0.15404131592270323,0.16716365733380328,0.15982606523293816,0.11675122178345064,0.006895175311475533,0.09090358802688307,0.06566118198224113,0.0,0.0,0.0,0.03960140991952522,0.0,0.0,0.0,0.06494255784625264,0.0,0.0,0.0,0.0
97,0.2411681493116589,0.1758678464065859,0.17403728438208316,0.17242122630048437,0.11988855984194946,0.06429957278677545,0.0383210957993163,0.0,0.0,0.053473342805301485,0.0,0.0,0.0,0.008537645667811783,0.0,0.03468990461449277,0.0,0.0,0.0,0.0
98,0.3050926295750667,0.24824280462791923,0.1324656889725426,0.09299075023262163,0.10790429809877136,0.02174491536714969,0.030775812731172213,0.018878803896228372,0.0,0.05063463604162872,0.0,0.0005853598352869046,0.0,0.0,0.0,0.0,0.0,0.10363772989332151,0.0,0.0
99,0.25608807749955853,0.1407217330591541,0.17284934104969735,0.10520041992637812,0.048447649242549844,0.07859700351227251,0.04010441331975746,0.0,0.0,0.07971261640843244,0.0,0.011120027273804633,0.0,0.0014618901715274504,0.0,0.00720069034300626,0.0,0.0,0.0,0.0
