,model_DEATH,model_PHYSICAL_SENSATIONS,model_BODY,degree_average,difluencies_score,L2,L3,feel_positive,liwc_émopos,average_shrotest_path_g0,ON_someone,textblob_polarity,score_parenthetique_matches,average_clustering,passive_count_norm,PE,verb_participe_passe,score_onomatopes_matches,labMT,direct_discourse_score
20,0.03198029089067131,0.007087875119100016,0.014709929099927348,0.02010668294255932,0.0,0.012493919022381303,0.013868711217927437,0.008664760986963909,0.011943385630846024,0.006676364577375349,0.007477307629461089,0.01064129777873556,0.015486667569881925,0.0,0.004146359490851561,0.008131538932522142,0.007296038980906211,0.003225036817292372,0.0,0.0
21,0.030149473944678908,0.019059039626270535,0.014661723062396046,0.010022518415159236,0.005340257157261173,0.009995548555317027,0.005395347448686759,0.0058341954592615345,0.004306880818679929,0.009138712918696305,0.010122750145072738,0.0097821079812323,0.004116689595704278,0.006069289499893785,0.002040693253744393,0.0023536815686772267,0.010978259365384779,0.004395508574942749,0.007307287399967511,0.011046886383555828
22,0.011730795523151755,0.007765293374036752,0.006762013074010613,0.017117815209086982,0.039812754274035494,0.01008086209495862,0.014312633573698502,0.0,0.01379186577256769,0.006323463149058322,0.015191400813404473,0.00348358280584216,0.0,0.004272206370097896,0.0043664708918270964,0.0,0.012692723102867603,0.0,0.006311652166768908,0.008143107478506864
23,0.004114064945528905,0.011964994110787905,0.00882091750204563,0.01883948335641374,0.010937849994127953,0.00410949738137424,0.016558846649248157,0.010013749477453527,0.01854144650821884,0.014925279525729517,0.003952579831704497,0.004942402169108391,0.02050187013624236,0.007647356136236338,0.008371524757084746,0.012835285494414473,0.005089471606537702,0.0,0.003919682001074155,0.0018853774565892915
24,0.016613958709562816,0.031186706449060384,0.008677424271280569,0.0,0.02328299712700149,0.005065890024105708,0.010887036361731587,0.007064649279850227,0.0037116087819449597,0.00473863040811072,0.00631112415250391,0.0077223544400185345,0.011999121496919545,0.008925035261549055,0.009615902390331029,0.0023656286867335444,0.0,0.008858362375758589,0.006284530640269321,0.004496316891163588
25,0.046833426303695885,0.0030654994746049254,0.0037432972869525364,0.015390819582777718,0.0179184187244003,0.013434460859745744,0.026999976936106885,0.007515266976629694,0.022526301293323437,0.0,0.009930079779898128,0.012800976317375898,0.00442838865146041,0.006298249058735865,0.005099035978317261,0.006282327489927412,0.009597867405973376,0.009020350637690473,0.0,0.005998263610526919
26,0.020275548833111924,0.016789795190251127,0.034203171060420576,0.02535119466359418,0.0,0.0091801144387573,0.017497609016795965,0.010098479817310971,0.011125535894495745,0.010202458915455886,0.004168834821786731,0.0,0.003800729920621963,0.01085255536312858,0.008279334374237808,0.010209884346773224,0.0036742438718986997,0.0043788583433876415,0.008055185561378799,0.007392944756584864
27,0.01891082710555445,0.004820793946584065,0.004692897394920389,0.0012648067662181948,0.006314745692536233,0.024788664808962486,0.013099930477173378,0.004887059926986692,0.004328515102776387,0.011427120328104745,0.0032822889902939406,0.0,0.007577620102092623,0.005920760372498385,0.0,0.0,0.0045973537974059574,0.008843575177714228,0.0032558805261893808,0.008189443593844768
28,0.021470745194858556,0.008807374204664178,0.011727633795390525,0.02712711043516174,0.005338402551909289,0.02368537536108245,0.008433242759356894,0.005181902729595702,0.005700900957609215,0.004576454423678418,0.0067507666408394805,0.0,0.0034019739571958785,0.00567817875929177,0.003997482355684042,0.0,0.0,0.006616932066467901,0.00307091043703258,0.0
29,0.024879995210717116,0.017441844731414073,0.003345438916236162,0.003919965073776743,0.01505721056212982,0.004871286943089217,0.015719096313541136,0.029345011330520112,0.012360908770002425,0.007215925275037685,0.0,0.005239956993609666,0.008016287166004376,0.009287723022202649,0.0,0.0045233492079811794,0.0,0.00447578350454569,0.006892475360383587,0.0052621403709053995
30,0.01753240054100752,0.0028863925213615097,0.01872687983202438,0.0,0.013063969686006502,0.008801175215281544,0.027092231593715654,0.016270517997598898,0.005028267921879889,0.005988085575401783,0.0,0.008486709571753938,0.0,0.0022802221491001547,0.00599718585424125,0.009423968151056518,0.004781243781248728,0.0025995298102498053,0.006143922437913719,0.0
31,0.027908862635338063,0.019641972005056844,0.03045750427401314,0.009097136014762025,0.00447350410434107,0.01565773094445467,0.005606110678364832,0.011309940969881914,0.0033013271374317506,0.01215857304384311,0.010196905629088482,0.003262138839811088,0.007379317320417615,0.005865737836652747,0.0,0.0,0.0,0.0025884370598942045,0.00313619152456522,0.007673157007743918
32,0.0037642714714941896,0.008361808154731988,0.0,0.0065485599786043154,0.022283582254623385,0.022725177287124098,0.025598378591239448,0.02350854282639921,0.008616049298861372,0.0030591343219081558,0.0,0.002750281710798541,0.004788533570244908,0.0,0.0040414811676989,0.0,0.005498712507387,0.013992622199313092,0.007046488160267471,0.007868514908477665
33,0.02539983275377502,0.010019976179425915,0.01673240757795671,0.023820795172204572,0.005549123358602328,0.032454151102031266,0.018363970649428667,0.018991846443774798,0.005034674372524023,0.008627188560397675,0.004222333129495381,0.0,0.00739110624650493,0.003775647054426371,0.0,0.02537898740855356,0.010728810268919914,0.0,0.005868949847916764,0.009400168906897304
34,0.03804862605035304,0.003673673007947703,0.02268817622618129,0.015663106742004558,0.009245603005091347,0.005316717531532051,0.02758530497426788,0.014112211456211912,0.007944859430504337,0.006449460079893469,0.0,0.005289646883805593,0.0023631431666823713,0.0,0.003453116607852282,0.013321566573965053,0.009054588758386672,0.0,0.0051108594344307975,0.0
35,0.04161753985161583,0.016445931479179613,0.01873758950519065,0.006470204472541809,0.011642442321404814,0.01029429817153141,0.014062587980491424,0.019965145844034853,0.00812411044817418,0.0,0.00408806037157774,0.00991711008766045,0.0034276119712740184,0.0,0.008283894820294032,0.003485499020045003,0.00579835214217504,0.0,0.013507929358010491,0.004458567892511685
36,0.05835155180655419,0.017399493332020934,0.014535829103241363,0.008806955090723932,0.01205217832264801,0.01200389731427034,0.0037996027804911136,0.005070916598662734,0.011282505724579098,0.009557060930722701,0.004494641625632841,0.0052866633157245815,0.0,0.0053072103622058995,0.0,0.00144117496907711,0.004842780990875326,0.002257534520079692,0.0,0.0017582589012260237
37,0.013853801646425077,0.018661781556283435,0.012286031168575086,0.016176361076533793,0.01057138886364798,0.00951346765272319,0.012337882944382723,0.00861782564253857,0.0038121572087208427,0.0,0.0,0.003000604826336107,0.0029716338026337325,0.0038095536623150112,0.004997252819438775,0.005475715924364825,0.03110774337655554,0.0,0.0,0.007802151143550873
38,0.008406996544760964,0.0032348649495591727,0.018869218718260524,0.02767045969640215,0.021116503482684495,0.007927434647766251,0.014399185762119791,0.01630131988661984,0.011007041558623311,0.004528754060467085,0.003952256054617464,0.002929644252484044,0.005814103269949556,0.002352498266535501,0.01184638626438876,0.002051374071277679,0.008804539180360733,0.0016135003347881136,0.023431748444680125,0.0
39,0.018713407043678066,0.027694858591072256,0.006715128585696221,0.004725489903241397,0.006005975892146427,0.014098706945776944,0.011720130781022211,0.010684444580071917,0.008622041644838947,0.0165332216663907,0.01289059948315844,0.0,0.01165489595197141,0.005719993234922488,0.00690215521926681,0.00904997061938047,0.005329699154011903,0.0027551317843608563,0.002086318007127072,0.00825232322017352
40,0.034774685619398955,0.009893016995862126,0.013715481665606303,0.013222497827994324,0.010747071580961347,0.022186043211569383,0.004908972337841988,0.005113273616259297,0.01202441385171066,0.007623919859838981,0.007494802641371885,0.01587415300309658,0.0,0.01473513528921952,0.005353472756221891,0.004770894162356854,0.007332076413556937,0.008070700496745607,0.005122803855687381,0.0
41,0.02912208639147381,0.0073328523306796945,0.006563037171959876,0.025835372306406496,0.03663121091589953,0.022108297832620645,0.0028385166451334962,0.007010766077476241,0.01696181845633934,0.00863189360871911,0.004724303424358366,0.00959691982809454,0.0,0.006250034626262884,0.009530375387519599,0.007346943218261002,0.011838678002978368,0.0,0.018145930332752563,0.004196715280413629
42,0.040913854131475094,0.010454178079962732,0.012275226190686226,0.006148033812642098,0.0028240879504010086,0.0038352276571095006,0.014146356906741856,0.00978252535375456,0.011026609090156856,0.005073327989317477,0.0,0.003528212361037733,0.0,0.005191110174482068,0.009904689659209301,0.007431696136482059,0.006433197097852825,0.009028975157688057,0.010558732191721598,0.0
43,0.019174641579389577,0.035166438711496696,0.019991570630110797,0.009749145461867254,0.0062962996801361444,0.013934507734763126,0.0,0.018282550776377318,0.0,0.004992345796898007,0.0,0.005179951433092355,0.004682627957935133,0.016704875446235144,0.01243032990458111,0.008535181034666797,0.009150271844274055,0.009033293671905994,0.0044807735234498975,0.0
44,0.0421176137443011,0.010563828550279137,0.0,0.009677135261396567,0.01001814313294987,0.004493316493928433,0.015932673361773293,0.0,0.009608501592030128,0.0,0.005042890630662441,0.00999213056638837,0.0025841196306670713,0.008307758588033416,0.009274545123334971,0.007406576108187439,0.0,0.002786263258506854,0.0041465951434026165,0.005434514322162917
45,0.022093455456507698,0.004361828226596118,0.0051454898212105055,0.010979410147915281,0.033855072117721034,0.01573798144034421,0.023959986967345085,0.00886025760322809,0.0,0.007507576701696962,0.0,0.006813938717668256,0.003124937700418134,0.009197711466656376,0.0030705705210566526,0.0,0.00946029579763611,0.005349906025764844,0.003457153416859607,0.0
46,0.03330874872549127,0.025573975846792274,0.010707592521173256,0.009149502099802097,0.002962321230210364,0.033061733864868686,0.0158751331049328,0.006082235782407223,0.0034425054229795943,0.005267477361485363,0.005164072982966899,0.0,0.005060476029912632,0.002069577781173089,0.007714934778554987,0.0,0.0059729735019306346,0.005016070526093246,0.003807833543668192,0.0
47,0.013948036705454187,0.021586686358787133,0.026268763996971145,0.022618489029506843,0.01809149013180286,0.016027701379731297,0.02862534374681612,0.0158511234788845,0.0,0.007414429217266541,0.002030515158548951,0.02363316576369107,0.0,0.0,0.0021801888258196414,0.004936903970316053,0.0,0.008972789524433514,0.005223514880985021,0.0
48,0.03508403653061638,0.023721613415516908,0.0,0.004653768346334497,0.01106297460695108,0.017830262569089737,0.01858572605997324,0.007222607360531884,0.018504074194468558,0.008500136457694077,0.007319498678979777,0.005730703640418746,0.005270044710487126,0.0,0.011052223278520009,0.008260868603829291,0.0030774680164953063,0.007716419267778595,0.00587400907278061,0.00568713678047061
49,0.023282020404934878,0.020226275216788055,0.009134994310016437,0.012390558866163099,0.0,0.02757702732644975,0.006979119054973126,0.008264486290204027,0.0021800767676904797,0.004509334185471136,0.00415718600153923,0.005990799050778149,0.005569505544379355,0.0,0.005391930827405304,0.0036340383191903426,0.006776038127640884,0.016873906419922903,0.0,0.0
50,0.014420404378635183,0.03181822779836756,0.010227678058824189,0.010229937405635913,0.008551020597418153,0.014386235293621819,0.008956824947769441,0.010236219603568315,0.0,0.0037534157807628324,0.006523104379264017,0.0,0.003906917721033098,0.0,0.010926465593899287,0.0034746673299620562,0.005065736480833342,0.002994802627712488,0.0,0.0
51,0.03773332785815001,0.008172033705748616,0.008302560122683643,0.0,0.0085833258839945,0.008068520064776142,0.018041865173261614,0.015012353138377262,0.005937769651412964,0.005049955103546378,0.008229312488188343,0.003669456796720624,0.002762127527967095,0.012311193755517398,0.0,0.0053454586304724225,0.003098285993561149,0.0032033360699812584,0.007126745814767975,0.0
52,0.027666052571653076,0.012489944353854903,0.01449508408565695,0.01237989096250385,0.014670351440086962,0.02689172398671508,0.008253944796199598,0.010134105760604143,0.011733675939962267,0.007031392754366,0.0014440061151981354,0.0,0.0048860525898635375,0.014002066857026265,0.006942017766336599,0.007430473871529102,0.003940764625401546,0.006941128328442573,0.005757982196907202,0.006225454621016979
53,0.024770701657204578,0.020592504447636505,0.040499555993825195,0.0029286900783578548,0.0021992086883013445,0.013377240996186934,0.0,0.010489978346663218,0.021388976023066792,0.004246120455985269,0.010465532372395198,0.0062678103925039395,0.0029259124950816225,0.0,0.0028577118556325637,0.013077013665189343,0.0,0.0,0.004077391264339288,0.0
54,0.018059263006318365,0.02378388404846191,0.015641539219456414,0.006937565254668396,0.008650051648107667,0.005913595688839755,0.004262901723384858,0.019858350820839404,0.014671146356500686,0.0,0.0025143308555707336,0.008733366152892512,0.004664641612519821,0.0027431641309522098,0.00498586370795965,0.004347841115668416,0.008761618585636217,0.004863827764367063,0.0,0.0033893567050496736
55,0.009624708751837413,0.0073923322664729025,0.018421359526769567,0.02391716418415308,0.02182046019223829,0.021128903111442925,0.014767296295613049,0.01713125516474247,0.002493288751381137,0.0,0.007944148990015188,0.005108816532418132,0.004651551989217599,0.004203811954706906,0.00390820192421476,0.002974335999538502,0.017119903240352865,0.0,0.005728061674783626,0.0034998219758272165
56,0.027031564437784254,0.02283935519338896,0.011296034731436517,0.004391761031001806,0.013787476684277255,0.007768236535601317,0.005659414656460287,0.003231648924760522,0.0034918391332030307,0.004764977372251449,0.013220412868851178,0.0,0.005802869863808155,0.00840379153005779,0.012081380646365382,0.0,0.006764503911448021,0.011346731802448632,0.0044203405268490314,0.007730349857670565
57,0.02439928576350212,0.007664607468061151,0.014721855720194677,0.006878898886963725,0.014110970194761955,0.014134700125704206,0.009973266301676628,0.0053901033559814095,0.01469435601122677,0.006653356615609177,0.0029207787060489257,0.007908197699968395,0.01070716175343841,0.005610228031873703,0.010531744339503348,0.004124521091580391,0.008087941015139221,0.0018577969356750443,0.0,0.0031280544544570145
58,0.004628263224847616,0.027681164933368568,0.009046580861633024,0.006117536555975676,0.005559131714049726,0.010099912057320278,0.021632316148529448,0.023141116386589902,0.008216069842378297,0.0,0.003953191347730658,0.009260787200182674,0.014340044000496469,0.008205864845464627,0.005539332049588361,0.008198019936991234,0.004495541173964738,0.0,0.009410669774437943,0.005660892218040924
59,0.012480771741519375,0.014931767351770148,0.023283801499443754,0.02150371854193509,0.006896859511112173,0.015391959750869618,0.018165665858735643,0.02035185767896474,0.0,0.005048896805693706,0.0034530173366268497,0.004903530964006979,0.0,0.012279347461337844,0.0,0.0048808312385032575,0.005044311590803167,0.0031116784268524506,0.0024632148758197826,0.005227663709471623
60,0.023469603532304362,0.0,0.008475087650120259,0.009648153313125175,0.0134201972251758,0.022941545087844135,0.010474346112459898,0.04068527652913083,0.012071642413735383,0.0028414847704892354,0.0,0.010541509128486117,0.003456974476886292,0.004150234863162043,0.01999166505721708,0.006201512932777405,0.012213910299353302,0.010561112410078443,0.0035222951198617624,0.004269839188084007
61,0.02016393626760692,0.0067609765163312375,0.01848948011423151,0.032156556831051904,0.0,0.012882386916006603,0.009031674003849428,0.02998104096467917,0.007407457234958807,0.017691977425478397,0.004814392629700401,0.0033374699406946693,0.008951351797363413,0.0035791576765477648,0.0,0.0,0.0,0.0,0.00863459784227113,0.004666251403279604
62,0.02136325065558776,0.012869299750154219,0.0,0.022697099658971032,0.0025513306148350233,0.006995401282173894,0.039014556831059345,0.007875405294820668,0.012533009235126276,0.006502297351757687,0.0038577641379088173,0.004997477777302265,0.0,0.019250392125298586,0.009907776072621348,0.0052876509055495265,0.0,0.009082569546997547,0.0,0.0
63,0.020426340249677502,0.0070582126832256726,0.016205620432582994,0.0047315629199147224,0.015146126461836197,0.007991899322718382,0.002771594496443867,0.004760605227512619,0.00669728022844841,0.008922237472608683,0.01623096530372277,0.00494616441739102,0.008741279078647496,0.006365399544127284,0.003828514647670089,0.0,0.0,0.0,0.005997913658618927,0.0021254115514457226
64,0.02942294976425668,0.006891965778544548,0.02667978053058808,0.004791498155022661,0.021342504662772023,0.0,0.0046225769929587835,0.013759111077524722,0.0029624353460967544,0.013067931776711098,0.0,0.005871087183554965,0.01226109587587416,0.010635438430123028,0.0027204788280650967,0.00491907011034588,0.0033659261014933385,0.007537294629806031,0.004349432200348626,0.0
65,0.02053307678985099,0.01716571875754744,0.013403151539464796,0.0068409146461635845,0.014119173385668543,0.01947244927225013,0.013058633000279467,0.014561924697210389,0.01223059062690785,0.0,0.005871120917610822,0.011374856360256674,0.0,0.0043872882043942815,0.0,0.003748082398592185,0.0037467799638398005,0.0,0.011447511989623306,0.009180215112864976
66,0.017471682793771225,0.01531186134414747,0.018177395270206034,0.010299033098854125,0.008728837946429846,0.00920495316882928,0.025635880034261694,0.008799959654919802,0.0,0.004436025926843284,0.004193532966698209,0.0031277705511699103,0.0025050099291838704,0.008627042811984818,0.003893828051164746,0.006602818751086792,0.0030417551249265675,0.01297443121376758,0.004057562648008267,0.003115296702676762
67,0.02601347234472633,0.04143741683848202,0.012388925134514768,0.0175294289952144,0.0,0.014466383716401948,0.005194629806404311,0.002544764540623872,0.004565176852047443,0.008894271041732283,0.008489400285917022,0.0059365655668079855,0.016660433072907235,0.0027293571702515086,0.009347678580631812,0.0,0.013774636709441741,0.0036382465958595257,0.007261473195937773,0.002709179559567322
68,0.03583008860858779,0.020504391076353688,0.005496330443148811,0.014423266967758537,0.02516414552958061,0.00432334139943123,0.016033582774611806,0.004430070519447327,0.003563825195655228,0.005416176586101451,0.01039216759242117,0.007526530219862857,0.003928060831191639,0.0027288544103503207,0.006541501064163942,0.011012878372333947,0.003844637537375093,0.002944519696757198,0.0,0.0
69,0.015312670593770839,0.030863286517560484,0.0039015237751106424,0.012898906183118621,0.0,0.019914007289800792,0.013225897587835786,0.012056256671901792,0.020842746674083177,0.011164180740558857,0.012725625761474171,0.0,0.0027257976114439465,0.004250610820949078,0.0036902497646709295,0.007195324356046816,0.0,0.011483499056038756,0.009533739697188133,0.013612186492420736
70,0.020277254004652308,0.005634800650800266,0.00790951335305969,0.02811286801596483,0.0172217405087625,0.006315906001254914,0.018925964371611672,0.013669386633982265,0.006591004141295951,0.01426073132548481,0.007778194868161031,0.0,0.0034470832906663418,0.008663335858533782,0.012442624078132214,0.0,0.0,0.0,0.005441754162311556,0.0
71,0.015430463348825776,0.02174767273043593,0.02073652910937866,0.014406808794786532,0.007209464443226655,0.008785311604539553,0.014188930563318235,0.009267982417096693,0.01640966939677795,0.007511295275762677,0.0038460631401588527,0.012785449939469498,0.009523523846485964,0.005494632634023828,0.008335926317299406,0.002154361018911004,0.0018227336202592886,0.004252966627478599,0.0023088716293374707,0.0034690639004111294
72,0.00563939552133282,0.009474185721327862,0.007817971131298692,0.018282097131013867,0.02048746195016428,0.00488288749071459,0.006491473872214557,0.008842809894122183,0.006821759074926377,0.0035345307076349846,0.0,0.007543311088035504,0.013566658683121199,0.0048027927962442235,0.00994725616897146,0.0,0.0,0.00914085560602446,0.005899517259250087,0.005006885868807632
73,0.02442799324356021,0.0238386764684692,0.0,0.0024458327908068885,0.027642672785713033,0.004213461669782796,0.004261659393087031,0.010865882479896153,0.006278179479918132,0.006602198724324507,0.007814079532399775,0.005873927722374598,0.006776923764962703,0.014286961366732917,0.0049728818461298955,0.0024464648813009257,0.008510054038527112,0.0,0.004516642067581415,0.0029254435785114785
74,0.03969462244476501,0.011559736813729005,0.0023686725748702886,0.0026929766821364564,0.014535880870496232,0.0,0.032780804907282204,0.016975275514957804,0.0034072085469961165,0.009051128482135634,0.02469658619072288,0.0,0.006103319866349922,0.003973214589680234,0.004270041175186634,0.005871656401703753,0.0,0.0027827957974125932,0.0023684265079597622,0.0
75,0.030107502756950746,0.006035668775439262,0.019796042879112068,0.0,0.011063619545660913,0.008215887735287348,0.01156518968163679,0.013812260341830552,0.002933816133920726,0.010737153322435912,0.0033912890329957,0.006266463547945022,0.008063008073717357,0.019931202664195253,0.003966678438708185,0.008032968135550619,0.004236386486794798,0.0011545782965452721,0.009880669808015228,0.0099494511554949
76,0.0428628371101804,0.013782013824209573,0.019470836537269255,0.007318884561769664,0.012408350911922751,0.0,0.0,0.004974327050149441,0.01022469121000419,0.014030210869697234,0.005017817248279848,0.0,0.005833751410245896,0.003975748363882304,0.016154453291868168,0.003982521020807325,0.01150986686985319,0.0035476725056457024,0.0,0.0
77,0.030916462735117712,0.011736493594013159,0.019065658720831078,0.009803115899985034,0.010854307484968257,0.009277187700383363,0.0,0.009295269320408502,0.0,0.006241012103545169,0.005396294608091315,0.009155379704975836,0.008714485219369331,0.005124261888054509,0.0,0.019838376955439656,0.011962187558722996,0.008892172070064892,0.0,0.005998088953085245
78,0.0247657450226446,0.0052524612122215346,0.01602501092059538,0.006222268996760251,0.0,0.016486891391687096,0.008012060763935248,0.011954301718001567,0.014290910634212197,0.003666924379765985,0.007857298353686927,0.0018740696758031848,0.011112155036690333,0.0024823046388725437,0.004544129503890872,0.0,0.0,0.0024584359135478738,0.008333783939170341,0.0
79,0.028415119459930187,0.007656147854557883,0.0,0.02935396991445062,0.0,0.007358952290688951,0.006413210124708712,0.002383625054111083,0.0067029845242699,0.004516863651573658,0.014159988109022375,0.02349690969039996,0.0,0.006861958864144981,0.004745841355373461,0.007014280999545009,0.005422785556564727,0.0030969579517841337,0.0,0.004933694864312808
80,0.04044616587646306,0.010921930503100159,0.006487095143646002,0.02919027964025735,0.022774503525656957,0.01784054721985012,0.026010395568485067,0.017849805327753224,0.02035672933980823,0.0,0.004203061118721961,0.0,0.0,0.007678057088827093,0.005643673351034524,0.0,0.0,0.0,0.005049523815978318,0.0
