,L3,difluencies_score,textblob_subjectivity,L2,model_DEATH,model_PHYSICAL_SENSATIONS,ON_we,diameter_g0,first_personal_pronoun_sing,verb_participe_passe,average_clustering,L1,third_personal_pronoun,ON_someone,random,liwc_émonég,model_BODY,direct_discourse_score,liwc_émopos,score_generical_connector_matches
11,2.4861476812534407,1.393730371434072,1.2782982551218596,0.3017316369338336,1.0569101078878813,1.0423970641003875,0.8219009821972532,0.9323612370905895,0.7751743655734166,0.23511421245777878,0.0,0.700507207513716,0.3594767982895984,0.36426525450877834,0.2779128620386939,0.20468656914113184,0.0,0.042538679638552734,0.0,0.0
12,2.0986655419884213,1.4173851632366539,0.9808840284807245,1.182132086596656,0.9369040621153895,0.559670458567757,0.6830483847327581,0.1646922252851742,0.4172727956042066,1.012030525144863,0.0,0.3707299433332526,0.0,0.6397164481873435,0.0,0.057400638806154536,0.0,0.5099275939622203,1.4126241796699675,-0.10660715028762432
13,0.8621638190218635,1.1574894115606034,0.8436659453836577,2.1109223434171143,0.8638994688843027,0.7411874789749227,1.4398252943143357,0.3293819713474614,1.0551412177931587,0.7513042993725709,1.7665119641671996,0.18635673242287337,0.9227536516569947,0.04323726642858163,1.392150004398187,0.02544321928597895,0.7057816978313739,0.7764268199706552,0.3431162360492596,0.07677126985424218
14,6.589280751976635,1.0977838973950116,1.640232568351627,1.28768841523408,1.3913256283429245,0.36921541089586957,0.24324723027564535,0.6254456034216519,0.4477658020473372,0.6301369986442169,0.0,0.2920788303982843,0.5350396224623086,0.28218691434259907,0.0,0.04805071116652863,-0.053857874423162456,0.39049673949569325,0.07804038029295896,0.0
15,3.4564476153827703,1.6057250860877272,1.1714414055004063,0.0,0.7455966445848944,0.5554533470382623,0.8383119764649997,0.15489023481664566,0.4929646726045494,0.656114317405311,0.0,0.5609143418171625,0.47744816441838694,0.26389066055247967,0.14551528135337705,0.0,0.45239300984706915,0.32956457785068055,0.0,0.0
16,1.5341015551046977,1.7002759276213624,1.4719432116808104,0.0,0.7948900845347115,1.1549570553511814,0.2271307248628803,0.8994489536955191,0.42542906915914663,0.35847870613076227,0.0,0.7278083306815385,-0.16997054520690302,0.16107621726212584,-0.18263936021603272,0.0,0.14127941740074604,0.0027472547662148166,0.43017753930108793,-0.18944506748314796
17,2.0305843684474207,1.7154610216920987,0.479090693230199,0.7604024117187822,1.449336172298436,0.5468240215783096,1.628077353890506,1.118920653300571,0.7800454140839644,0.0,-0.0939186784347394,0.6130791549880361,0.25314273176269203,0.5542924970794869,-0.7508212630859329,0.2147140106348663,0.5912868412532392,0.28371495424915505,0.0,0.0
18,4.6533611507730805,0.8499751842689577,1.4963528796382857,0.13535369776570141,1.362334993994282,0.42859661732228477,0.04296913759667772,-0.018009759384459412,0.21453962562829662,1.0449137802821349,1.3263289495576789,0.0,0.01175829799710159,0.3179518108897699,-0.962851613788501,0.0,0.23114087449116336,0.5344871551295813,-0.20507971413251794,0.20978642687684496
19,1.0027942214690628,0.728871504339186,1.9766006854135454,0.9805901664022825,1.0819417356907564,0.42397326546551967,0.36412016794315444,0.5038528414272203,0.05491598196585845,1.4066120258129946,0.0,0.41730325985147065,0.8849680015585818,0.4003972874060377,-1.3919514997036824,0.0,0.6080366231224721,0.357833221490027,0.0,0.38693290571115224
20,5.878392859649528,1.3712074076853185,1.2196981698180085,0.9634670784371514,1.5160822824036342,0.3471282440818888,0.39887231263726985,0.12927862422030323,0.3091336961269429,0.7351016610477109,1.3827868548034865,0.032749483307661593,0.26555051341585806,-0.3874293926209457,-0.20244346117677584,1.0396350579909412,0.06250688132000413,0.0,0.0,-0.08760365964787045
21,1.373551876718858,1.629340330945556,1.3339527723178184,1.2908237511171206,0.7719814237141732,0.432816152207775,0.4899864713296437,0.7970671231497547,0.8984594886160434,0.8539020737242589,1.1750596793557957,0.0,0.08810987662782342,0.07657647418748093,-1.167556068165551,0.0,-0.06200334768695226,-0.25899587812326574,0.0,-0.20217490656211418
22,0.38519647620350494,1.0190044268289575,0.9382974903691907,1.2549934774572282,1.8083797477620829,1.3711818338927677,0.9305338173845173,1.2728707598640518,0.8258848492295969,0.5396304919312056,0.0,0.0,0.19515613340953453,-0.2847008550010237,-1.046827640892392,-0.5934413427300341,-0.10471454061280708,0.24860735296531516,0.9909442205506579,0.3607807600536767
23,0.9552675071917194,1.0697596372908096,1.2860377431003753,1.5018610143386493,0.690878724774796,0.4970626375798187,0.21252612682637184,0.3242942561608718,0.27151854158331107,0.5422948411443373,0.5919546286235626,0.47803135424532606,0.13446121093054786,0.2122091035745098,0.0,0.0,0.12947382145735084,-0.30817258954689136,0.18125220417204888,0.0628351294677344
24,3.6199241319808113,1.6651676055069127,0.3577851327115327,0.0,0.7289809155521902,0.4885115129449099,0.9869450150271143,0.4199144533514302,0.9754252793237764,0.33419017219239533,0.0,0.7119985691728827,0.5213833604205951,-0.06479176808878374,0.0,0.0,0.4191225810619405,-0.1866902073321295,0.0,0.0
25,5.514606696928256,0.49575649249499293,0.3677946295831764,0.8599653268816105,1.4282444930047171,0.5203814271976769,0.4899122431003601,1.3154284534886538,0.5447064825053723,0.2738938697843201,0.0,0.48897602920499894,0.0,0.0,0.0,0.02647768280673865,0.3441488223408841,-0.09080265486575963,-0.037662060569137464,0.4305963654785365
26,2.143164731078751,1.1769512087860463,1.8668943665268187,1.7992238375589535,0.612924102736612,0.816927099945842,0.5502373207452027,0.7468618129594674,0.32106166348741694,0.6100231731513087,0.2417383800647796,0.25960249317807443,0.5856961805209807,0.40021606370613005,-0.8444627133496122,0.21310773367348776,0.05505511694912787,0.0,-0.03919345585622563,0.10841004962435066
27,3.4264764553834466,1.0350368904491083,1.7196625889825916,1.336605703103725,1.1049542714553415,0.8247883236383834,0.21503744346137635,0.4776594380484096,0.5050156592805023,0.36717027708428424,0.12564321913156823,0.043060253705531105,0.1584291468364581,0.058699554858242554,0.0,-0.012168769145414657,0.0,0.0274694099022089,0.2743278856559334,0.45607785085800934
28,0.2459711429764458,1.2629162081996785,1.4643824906655674,2.3234334592325796,1.1375174513746331,0.48274260232824173,0.46356792910885786,0.5580091306910576,0.3626333374852147,0.6897266763391213,0.0,0.2950102201427107,0.5939123904666289,0.48429757377238103,2.0251671739800603,0.6003992297701767,0.09933258590593422,-0.20570417520509798,0.0,0.34300456139861885
29,1.6060141294684147,1.1253705752326921,1.5558987151764134,1.406922860384146,0.5753481910679189,0.6001631156500403,0.47417193365124977,0.6065471835868156,0.40980402696243184,0.5353208750368542,0.0,0.0,0.3031805588143012,0.36268658260831943,0.18948786144442253,0.0,0.1056328631345655,-0.22161999681437197,-0.1586464965038731,-0.005703547735748468
30,2.3923924390179323,1.1807766719544985,1.0277513316303613,1.580393508707819,0.7146800645814848,1.4299457951673544,0.7457366297558587,0.7821915919010418,0.43303115511095247,0.7378130047743063,0.0,0.0,0.3590919482394204,0.02629683227792524,-0.12703106135794753,0.21568537784435243,0.0,-0.6812909631259677,0.2966284050430029,0.0
31,1.2814960653029601,1.0196983485753224,1.8849160550403499,1.9122345129609828,0.7043929066675696,0.8731239743624428,0.24829448777724847,0.6029421438179366,0.16454960999517718,0.8463903300973911,0.0,0.020395272431538575,0.3123975168975295,-0.002345373883379277,1.222655831863488,0.0,0.3135241588419539,0.5618645032559436,0.03807172278758059,0.06198055488493668
32,1.1083019758297543,1.2903896747367538,0.44621737061376043,0.7126203663347098,0.7148531640958729,0.5343019848206648,0.922928529174318,0.634993545503473,0.6128460752852132,0.27486354109823974,0.06924075419190771,0.2742360927500325,0.4399393247581577,0.526368071364142,0.20439361405727258,0.3459238908379032,0.2691441611420059,0.4841115788901737,-0.2503783583292114,-0.06643723258982302
33,2.6922591427237212,1.0701074236252208,1.0734230793505775,2.8338462851354076,2.2112792621273485,0.6468155682481551,0.25023644616585783,0.5621864458652805,0.3310185704863615,0.6687846188808628,0.0,0.1856233736587886,0.9120111204882219,0.5974386837974475,0.5522958885197116,1.0246015677344664,-0.5601900490289039,0.3435861383179109,1.3984289921271895,0.03934903890954619
34,0.41057208497495523,1.1218988633679787,0.5039636202428002,1.9124903959704858,1.1735278432398641,0.5622965365582356,0.5007579893292653,0.49921206606096735,0.295848956607744,0.6362050635193003,0.0,0.5743472846260854,0.23176709188778022,0.0,1.1968370141426852,0.0,0.11686385246578361,0.6146006143781799,0.0,0.0
35,2.004091834444503,1.244056761892792,0.9338384809872496,0.016013235396585945,1.0770005533207665,0.8261653668435599,0.6632135979496878,0.8645707900677937,0.47219934411880793,0.7740973363825346,0.0,0.6004190605173584,0.03364237106472235,0.2065649016437146,0.23009127341406038,0.0,-0.05473373991127056,0.0,0.5090489638513213,0.6647863291889189
36,2.581768027791227,1.3414619232919984,1.1108810281201038,0.0,1.259556708189523,0.491483040717426,0.2600577301759366,0.6577699297798665,0.7014177340358347,0.0,0.8586050051351929,0.0,0.0,-0.8244150420189467,0.38145137567982007,0.08812776232601086,-0.13955085584330748,0.6228946974499371,0.0,-0.11485109236505747
37,2.4400827601629773,1.0834080109568285,1.4922042000364268,1.4354666776368736,1.4645033091881867,0.33900221278287107,0.0,0.443942467710308,0.4025663137931605,0.6102538238172507,0.5305038402399309,0.4525811172116172,0.17553361137183204,0.28124867246475005,1.37638597486922,-0.07500526875477696,0.20759443892741858,0.0,0.0,0.20184666318923394
38,0.5091135889026893,1.7422985148635914,1.3171599993302356,0.0,1.0967911241792216,1.1466543116452133,1.014922091990809,0.6738235386556883,1.1860806359190648,0.12581852468008162,0.9053729228625782,0.3951997841017309,-0.23092960161619155,0.0,-1.212868934421337,0.12320447030782897,0.3944109640275212,0.8270657233331504,0.0,-0.22716558990321356
39,2.863120819904238,1.20435953325135,1.7693307588647764,0.0,1.1602255365927232,0.5594557775821678,1.4141728275253138,0.7409923336520678,0.502958017090351,1.4456200776577688,0.0,0.8437275289633521,0.2316066200486389,0.1807527082493392,-1.3925295056844365,-0.9651958078940502,0.38087380797241976,0.1545032765594202,-0.04759871247398189,0.08627058018414464
40,2.9412317291082313,1.8373833680697054,0.0,0.0812360947730038,1.1807522435421587,1.0011964051655822,2.2879424422931347,0.838741865544685,1.7611832367119271,0.03911578057123182,1.2884307753614954,0.5317492468089334,1.299418160871125,0.40025354869328966,-0.5362874569714742,0.789028315724414,0.0,0.35425404416561207,0.30305421317667725,-0.47205919853835554
41,1.9866894157249415,1.2646250187262957,1.0894935620932924,1.3908796386004403,1.434171446638227,0.7340808082960192,1.5910004902775152,1.0065722158880048,1.6305535703299165,0.17282992572912598,0.3263844263962673,0.5876453339468813,0.6323723747965905,0.3206428866032523,1.117008478739504,0.0,0.13824770157516575,0.0,0.0,0.31914516983497
42,2.3853408233388045,1.3949763913987718,1.4280855780041002,1.3660611253783885,0.9594755247943328,1.1373198313289161,1.028674960236583,0.7741446148142203,0.2959041959101246,0.3790219741565218,2.0713800506178623,0.11202983645358416,0.3632616412515208,0.7812789722116849,2.838660528905849,-0.08856863019228549,-0.04988251676809132,0.0,0.0,0.598311757065353
43,1.7533381417714764,1.300797339241479,0.9264458759025767,0.3465568878979404,1.3410408655127062,0.7253527812449889,1.2947737260956087,0.99448025879338,0.7367964182496268,0.0358224534938802,1.0067738170345444,0.5934085861554387,0.2508518481168693,0.9605233777491651,1.7161880115590338,0.5386967720870643,-0.017658582345537528,0.7525538769629465,0.7833256228760381,0.027283146322328707
44,2.997531838951492,1.3444190399470577,1.1022142378499884,0.5735441265665152,0.9129979426938959,0.5779390594643582,1.0302147654608267,0.4536766365113007,1.0358988109699558,0.517810175599293,1.0405717109575943,0.4886639912150588,0.9557494643272598,0.1373053455564503,0.9273165828120796,0.1203041764323454,0.8335305398569612,0.17910256445591616,0.0,-0.1924706485706857
45,1.4355862100708245,1.2781104017257234,1.0332416426287327,0.6779054320479464,0.5810532891405024,1.2197951134172687,0.22199255733911863,0.799420969628122,0.2348347186246965,0.05000463068683817,0.6067567307608109,0.17146313552469225,0.0,-0.1118621208362018,1.6738580357721613,0.015658348182636932,0.22103936902727533,0.47920160376450077,0.0,0.08229561183320858
46,0.6535368475068188,1.2539254765823074,1.236427217485779,3.1748272090310543,1.4363591354445209,0.6788319258212919,1.4607393916955889,0.5707887438919301,1.0056712400177032,0.5156078606655978,0.955581413173069,0.15933148680679166,0.6404120597463635,0.8798166321704848,1.90574599660269,0.15737262675910269,0.44465642564188357,0.0,0.1912335224673815,0.9253762434358637
47,2.9787232610879344,0.9649164246639944,0.029968834045483395,0.6361910874444625,1.1178774097317905,1.5198718383629446,1.0008651260418349,1.2572542179519683,0.6039688796302651,0.46109127309984227,0.0,0.0,0.6404781935251135,0.14061485854134181,-1.2858904094694503,0.5810927053531356,-0.04204251945592437,-0.16587984887736684,0.0,0.48749448268129414
48,1.7525363875367297,1.1090025629111986,1.2654404680663125,0.6061878036718389,1.1119376852665461,0.7707199592603163,0.3924097042800301,0.5485649591095964,0.13911653349866704,0.3933432572561485,0.0,0.7827121300657482,0.24093533140759574,0.6562751851994506,-3.2398446641426943,-0.1143908408890873,0.1434335500497796,0.0,0.30595337429235303,0.30295579606726225
49,0.8518064646434682,1.3433310720349285,3.649855467789333,1.2222504438958282,0.9671934510871175,0.7680181950621779,0.634708982195307,0.8106224375516308,0.4211623869328287,0.7606892155821829,0.0,0.3917651770545478,0.7542356857471115,0.46777119013143037,-0.319282519127759,-0.37358231719846097,-0.12410564293744814,0.0,0.0,0.01348276134653482
50,1.4872032956685495,0.9781959072853227,1.4378750599697734,0.0,0.8930784700896065,0.8905521666320418,0.5030422067607521,0.382551964137294,0.4641336029698993,0.6675155557709537,0.2981627993104022,0.2815794655882752,-0.016534115303400994,-0.13330291078436274,2.028064869678545,-0.8195831546250371,0.15538205677515643,0.20579168865013078,1.039075452079937,0.38275126343470917
51,8.357632017482278,1.504275714288336,0.975241711953808,0.9618474713349334,1.6189139259649965,0.7564971281512736,0.274266528135983,0.4381000510181594,0.0,0.41749573134047524,0.8274747847866651,0.12670826414741548,-0.05922090007077457,0.32480791563294614,0.0,0.004159169816112054,0.0,0.2923244205316049,0.7090161306694704,-0.03314338294721542
52,1.0327917331101322,1.1168037549800758,1.709656008444254,2.2339154888010215,0.5713215319972368,1.071927344375699,0.3156746196385212,0.36139040765425123,0.6161224250858455,0.8735570172372972,0.0,0.19111215427536885,0.17260963169614837,0.015730577878827184,0.0,0.0,0.06131466719397007,0.16988116364290837,0.0,-0.42034301905218846
53,2.237876852221474,1.208009619621932,0.5943354796372624,0.0,1.0607036091910573,0.8597995003244799,1.4953687197679697,0.3829203601423491,0.9264822746933805,0.5234512933310892,-0.2776031824718018,0.5554950366667293,0.279973271243658,0.6965630878201072,-1.3114822244585043,0.2165555796095248,0.0,0.0,0.0,-0.05155982387792936
54,1.6547227310286097,1.15281205316454,1.3703804060201537,1.4368920297139864,0.6332413500267973,0.7302291984986227,0.3764853912557685,0.6990859116468976,0.25631521009519403,1.0034001064010027,0.0,0.11839775465713738,0.7649802947915981,0.5333988482713892,0.0,0.7326045435091638,0.11531512924410169,0.11951658097919474,0.0,-0.17310485909952864
55,1.6675577765768297,1.522363100617337,0.8528768621596889,0.1086935587849781,0.879512224484093,0.6820251650751404,0.9797329405589666,0.33220133242346395,1.1124195730154038,0.9095998192789114,0.0,1.0295404733591051,0.0,-0.02678568815236419,2.264848680796152,-0.09555825973743529,0.4828809606540374,0.014789739201709885,-0.013779681235138818,-0.028429915058728425
56,0.0,1.7122211900935076,1.1374370479177531,2.8666011727403347,1.4416357416703405,0.5669667049880185,1.04240250844253,0.8114394166046801,0.6899013123432498,1.22222127649633,1.6825584317626219,0.5196353718875953,0.3581071747985596,0.48803081863396985,0.017869979296392564,0.0,0.03780316176771346,0.29925614190265365,0.01805475492997181,-0.16536046593381495
57,0.7907474573696011,1.3178070866479024,0.879884735483601,1.9543465199437104,1.6278063164564276,0.8861484721884227,0.9373457859949125,0.3214847993561578,1.2441302165460542,1.082972283003155,0.0,0.8163878231603673,0.6889766952679567,0.5709725629000398,1.77048255235057,0.3786754378059377,-0.034316574032328365,0.0,0.0,-0.002987113578121297
58,1.4128489687341015,1.8283352532973098,0.5509366581990844,0.0,1.2312483168884878,0.9052795848346803,2.3155994985204966,1.2177210852292468,1.6488487705038954,0.0,0.0,0.7015841978483102,0.27175875193065396,0.501484596999439,0.0,0.38333828873949183,0.0,-0.21722757042998916,0.0,0.2438148767505424
59,1.1237372369808716,0.9055304411552194,0.8333340320170435,1.509701429863918,0.9696934757364735,0.5074158908881192,0.9201043987328836,0.40092655064916444,0.38688759967030917,0.8501544970769167,0.6902904014539726,0.23969939207381916,0.3097026091947343,0.29670014950026047,0.14839888613170166,0.0,0.37073016283577637,0.03260612948008335,-0.12118729787739388,0.113525843176654
60,5.153728134893715,1.0837087051307426,0.6333775922081145,0.7851990183374972,1.2318292042153507,0.5811858348718223,0.8293843075567695,0.5368723494802073,0.8931100761352142,0.15629387320245053,0.5926347204758425,0.0,0.0,0.5004536250914926,-0.2846971061426711,0.27031888585505404,0.10746731858343413,-0.031239377438171123,0.28794074661550373,-0.08194795939278618
61,3.0416280527153097,0.8952267398443577,0.5227908433835854,3.109886902706731,1.2472858310872184,0.362902237755453,0.7274756581998117,0.3512653670158866,0.37024692011589166,0.867009428378121,0.0,0.0,0.0,0.18730351726509026,0.0,0.0,0.33348621651369736,0.21062618690681834,-0.7438270331269026,0.0
62,2.150898196917721,0.8642475444859642,1.322572411125692,2.594864852034654,1.4052461189353163,0.5397832794107267,0.268595275870448,0.05382232662889143,0.18586612499405553,1.012632685087984,1.0237205046236133,0.0,0.23778002474416068,0.1568371959746095,-0.3766123716841994,0.2005103383885759,0.5243833451308995,0.9521136480128687,0.0,0.12704621136436323
63,0.4739164384143297,1.0621963818676068,1.2306199338472121,2.2832590044679955,0.728852599987391,0.6651361106805972,0.9082424274921965,0.7154081156542832,0.6886863345583566,0.6679657643569576,0.7680801619726254,0.2527292996201618,0.6972139236633521,0.11910403762519513,0.5713236868686443,0.4192618681512545,0.5680079176600143,0.18319035474021572,0.0,0.0
64,0.9006852641214048,1.091513724993397,0.9826553994347841,1.1920772610402475,0.9503769201032518,0.9901373025290352,0.3578796700028639,1.1243629583196169,0.0,0.13944915615892453,0.46499595068431127,0.12350999291930495,0.0,0.34487106464302125,-0.015095592542945303,-0.25673614111133075,0.006750842444679677,0.14127665630226463,0.9986415276477103,0.33687330345268374
65,1.6984311892955803,0.9654881420654632,1.5134554572165622,1.3253501520500226,0.9532827128351753,0.8322565347955116,0.40665271628538086,0.8837561026307089,0.7573487248397499,0.34277236336723305,0.0,0.3192855721068848,0.2697973213864948,0.1503882860055546,-0.14043117994723814,0.16269702769634695,0.0,0.0,0.0,0.8264406080714728
66,2.636280998105597,1.2382068596350322,1.6521107120665295,0.09033906741198318,0.7197436924110631,0.9932979255950092,0.25290518265119566,0.8270408259404209,0.38820462630318053,0.24634013920200482,0.06460589769839604,0.4597399386722588,0.017554001698755574,0.06626374008102594,0.0,0.0,0.05823895260563546,0.5336426797236251,0.0,-0.02429737676465958
67,2.864302808586123,0.9422895933577392,1.100816273142217,0.6997830859437447,1.2435515329519142,0.46862229095667574,1.0247367928041964,0.16681933755888506,1.0498424421938601,0.0,1.3545860949986548,0.0,0.3075734413860386,0.0775889471706908,2.125079340811715,0.5350796842234032,0.17602264872252096,0.42453296184889133,0.0,0.0
68,1.3860348022137015,1.000720996153057,0.8867222901017114,0.8899412304440709,0.8899961980211547,0.44907507985919737,0.7783327514672711,0.5279272389932754,0.6606180023194514,0.7130029372155186,0.3591460009503443,0.5004756722599013,0.4177009713740822,0.44950856015838647,-1.0602658220703018,0.5432708395078212,0.2437293811284356,0.23150103587986826,1.0362819592704968,0.4666901040438207
69,2.875799027646911,1.6690233905606588,0.5922574729328841,0.72398157775061,1.6086254575869146,1.204169301376207,1.2771467563177419,1.0460687414849423,0.7077907107415621,0.519354726613572,0.0646369010150835,0.7519316302895032,0.35288586734613187,0.44103187047610876,0.0,0.19030142124260035,0.12463726828746781,0.13372973981863326,-0.42565471046666353,0.2257161842531988
70,0.0,1.3175067423309352,1.6891909198580004,2.405077848513626,0.9465331558368224,1.1213435269955319,-0.018145117283689012,0.5967631259628426,0.3695080071899221,1.2092801470326817,1.1610089961368546,0.6062699021191154,0.09986545120902175,0.14037806676888795,0.5155036964305776,0.0,0.0,0.5589252688748637,0.0,-0.17524970334976503
71,7.289268709638606,1.2986395293858761,1.331684310425793,0.0,1.5304206173429247,0.5961890256645076,0.517409768336964,0.7616012061766418,0.405078625892898,0.8626813060490053,0.0,0.9161431928215211,0.0,0.16455411094857378,0.13998838236565597,0.6087431562595246,-0.28039724930553295,0.552793614083241,0.0,0.02018793041198399
72,1.9808155438222543,0.9335546917566779,1.3959222730989875,0.0,0.996628464030095,1.2725017988290424,1.0357240857632797,1.4688791118343967,1.2381763793436238,0.0,0.0,0.300282959425033,0.1621121177573582,0.11987464940205654,0.0,-0.14773763593322722,0.0,0.06867703978759104,0.0,0.2613116572004041
73,3.2338314831821897,1.6548583429356423,1.050363105266747,1.1725780057019868,1.089035474303098,0.7974906630844006,0.32092097153648924,0.24463178533401778,0.9069476404790813,1.0312514629305503,0.3651744301080985,0.6196721687022456,0.3932102869034629,0.683420190881672,2.4664710811531,0.4664185043790139,0.11296508817264052,-0.09383846669605844,0.18490387016467802,-0.12643823921691416
74,2.3735785527427185,1.3203035048245415,0.8036487020018196,0.8496284218832063,1.2477466167279179,0.9196254080777697,1.458731341449672,0.5432961511567408,1.1405543203585324,0.15586438102699632,0.6514070540852885,0.0,0.5379624397624978,0.40425454252859144,-1.6618946369762175,-0.5308874774913155,0.0960779126062642,0.0,-0.15986785037025908,-0.3306096334590972
75,0.4041643880090579,1.2087884896232277,0.2518759005170518,1.3284149523122903,1.2332509568274455,0.5256196012927848,1.2463575097387225,0.7712401791144355,1.1988615726983254,0.0,0.0,0.0,0.14093559578175938,0.061517861012239584,0.567156388246278,0.28292631957647607,0.5033078177588778,0.0,-0.013302549644049328,0.584785500526101
76,2.614790518900234,1.2311614029347686,2.3462981488301184,1.908109042616023,1.3721781872051577,0.7715432086349668,0.0,0.0,0.23986390893740753,1.1930233360685192,0.6019578416602506,0.24378297528339687,0.7130328538774938,0.7187600209944087,2.034168426042327,0.0,0.0,0.0,0.9478656023501838,1.0556998802738136
77,3.826210760905487,0.8787558607716238,2.0320564881854724,2.651363809686934,2.0866357286861685,0.6925146826698325,0.5481012751006878,0.08668434342011662,1.011491904281301,0.5093323401362037,0.8960012477555124,0.0,0.9689534474320528,0.4779116822054278,0.0,0.9747729031658406,0.14167044378113833,0.0,0.7580294784677011,0.29923075998182075
78,2.980010386376649,1.057641460101797,1.4621066610728586,1.5580422316244371,1.2424233543057817,0.8676606473514198,0.0,0.5169227583688466,0.4991594271559361,0.9367071565664224,1.5202721345159695,0.01608714841386018,0.5545316861746385,0.15683421164351624,-0.3747484357793788,1.9570456172169415,-0.19504185740493288,0.0,0.0,-0.2400604404729527
79,3.2087459917051167,1.3515555366300913,0.992460773375852,0.8826576997044369,0.8714576279692052,0.7131969677642676,0.9182949628377277,0.38125906202118076,0.6546617663168892,1.3104826572307846,0.0,0.4261838207234716,0.3812623847804984,0.35256678044714346,0.0,0.11518470272634193,0.2591482359627201,-0.14638661028627709,-0.46729371809928877,0.4080684582715387
80,1.422232346334498,1.32888943821757,0.9062369867563422,2.64301103176259,0.8389746268860394,0.8515833466060538,0.4991143242884164,0.8963253172699881,0.534589938871127,1.4322489888406524,0.0,0.0,0.6107431217742665,0.625430410386289,0.0,0.3636473544261858,-0.38291863994649866,0.0,0.0,0.0
