,verb_indicatif_future,model_BODY,model_DEATH,degree_average,diameter_g0,difluencies_score,model_PHYSICAL_SENSATIONS,first_personal_pronoun_plur,transitivity,PE,first_personal_pronoun_sing,L2,ON_someone,ON_we,LSC,verb_indicatif_present,ON_generic,score_onomatopes_matches,score_parenthetique_matches,direct_discourse_score
21,0.21867719516340958,0.3138566436956482,0.402000382318137,0.0,0.2764717725678076,0.10851393703404232,0.0,0.0,0.0,0.0,0.0,0.10029993285987893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.3288811621026442,0.33741342469623753,0.2689173219782453,0.16667660552373179,0.2546749668102735,0.17011393641215317,0.23287676381096234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.19797871522387275,0.010579931813675966,0.40073108723836626,0.4029101806153329,0.2073770349689202,0.028127029816477876,0.37992296197220304,0.0,0.010881951905343797,0.11006336131702874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.18147091045436964,0.1338197062244334,0.36865132001390316,0.454888115979901,0.0722148470455938,0.23147685701731655,0.0,0.0,0.0,0.09897762915260686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.1517084504772821,0.11869908315044614,0.48189888079982807,0.3472455077393913,0.12729294095403734,0.07961322841223545,0.22836858089179782,0.0,0.1777738494853151,0.11986668422146317,0.0,0.0,0.0,0.0,0.0,0.0,0.017197806810978072,0.0,0.0,0.0
26,0.26341127717322377,0.2218802862707297,0.2839234344854353,0.23451979744870607,0.36541530316159443,0.11157199337528609,0.24024710539423955,0.02183398782302803,0.05735269629338187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.39293607096785044,0.21859792983122875,0.2727111557769276,0.27657517380209046,0.0,0.10863496988274444,0.2219113611914313,0.0,0.0,0.15973713311927712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.16219967398527682,0.09588535716546964,0.3641014399999085,0.34477879213634977,0.22456772171855022,0.20043274962963087,0.4151651493269305,0.024467595015712915,0.0,0.08994704760318102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.26371310013400945,0.4100752831248807,0.09097888374454863,0.357813130731408,0.16235482810049887,0.15006409744143712,0.21378794555235756,0.0,0.11423388444999098,0.0,0.0,0.0018145842901539804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.26313976383214344,0.3292875405873085,0.2684433256034517,0.17839806913513379,0.22670093215515663,0.20835709220107881,0.025831590307884036,0.0,0.0,0.0,0.0,0.007905163946978447,0.0,0.09896369004396098,0.0,0.0,0.0,0.0,0.0,0.0
31,0.25163081377966123,0.1153059525696935,0.32152035935307255,0.1692048962887973,0.3035341618073095,0.16012886220480124,0.0,0.006620211588096944,0.0,0.0,0.03030326021800051,0.01235119771694612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.38218423078583164,0.2988460538245236,0.18182101127984918,0.24198723919808462,0.12771722290688117,0.13381180370480714,0.01708451045825019,0.025680781077499996,0.03280344091474181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.29244563563752646,0.30385991710438054,0.25592577771484193,0.27027285059346895,0.0909895258219723,0.016725226956041894,0.0,0.11634640316979826,0.05189363525867153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.25916167920547145,0.4024297096698712,0.1400142188882659,0.12095992118181771,0.1404953604265685,0.13065595367670174,0.01132477873996609,0.2559273257430976,0.006983257577167577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.390652906509985,0.3291493934165433,0.17707324417786122,0.18328868284417363,0.09000654316458939,0.17837613056338658,0.0,0.09677163554134967,0.049735846429433773,0.0,0.023469688655974066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.2399163953360649,0.25391890057656197,0.4502604510939203,0.41424572798520604,0.11935980247736941,0.11344864668211815,0.04742688479960505,0.06659742818303391,0.0,0.025037716188977096,0.0,0.0373146318621847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.16945993016935454,0.1244440623651556,0.21322356599212008,0.23852231285534775,0.02823389219832257,0.3165675438560069,0.17357352767401124,0.22368567821935006,0.0,0.0,0.0025069788793574744,0.01005324187449064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.24199393918292358,0.40067024786510663,0.17264842632213515,0.24845581669346087,0.09423850062874745,0.30044910670530184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.30134811574699677,0.08756767421389065,0.13325757536428529,0.01222414170942609,0.16803896408995206,0.19277369627090693,0.4417236861472199,0.07248481645521872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.309212645058254,0.20445383566076816,0.2005830553248471,0.2603325827452891,0.2939804874340159,0.07097407501365459,0.0,0.12329391404070894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.13298975032961718,0.2278005460444942,0.24267822221652352,0.09909447852103473,0.3042094656999069,0.20505193200899594,0.26926917918515514,0.0,0.13824491945021536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019508834440111953,0.0,0.0,0.0
42,0.19096450426045136,0.24612003657065085,0.22462367287201376,0.14903481737024835,0.0,0.19356749424846584,0.0,0.26828335484282484,0.1036263504989004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.34968835133544585,0.4120074664337703,0.21958644029220575,0.17720481150211456,0.0,0.0,0.12774075601875917,0.0,0.29802733612226506,0.0,0.0592619040867003,0.0,0.0,0.0,0.0,0.07504441160514233,0.0,0.0,0.0,0.0
44,0.1828902216693389,0.1698855891282878,0.283887859490418,0.3377805161990563,0.037091857421849894,0.08727455177738899,0.27024847008102343,0.0,0.0,0.11250989012003841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.26725496895735923,0.34235497779728236,0.2008965275447165,0.08626278283182441,0.12148610164405338,0.1502014106882301,0.16693636789145347,0.0,0.12662807315520613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014959956792493602,0.0,0.0,0.0
46,0.31439413631676105,0.20245649899893384,0.2867021402239255,0.09632566874475999,0.1464234633069701,0.12158226309485662,0.14620963182555208,0.22345521563283507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.23311125679858402,0.2354011407758876,0.17467920103414808,0.3823668915280802,0.2576354452651012,0.12244741266086194,0.0,0.010784896857335385,0.0,0.0,0.107862450727918,0.0,0.018178804348603174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.26066238385047275,0.4562213046608664,0.13110429613334326,0.21629514593431723,0.0,0.21455957282262547,0.09273089292377094,0.0,0.030773058155025186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.4087849501844485,0.1118437197209071,0.31415377931525545,0.17440037434893135,0.1243609746424955,0.10857346183658301,0.0,0.0,0.0,0.0,0.17241029301331817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.31325870748401463,0.2281390723141125,0.20372528124626668,0.23497976716231486,0.18756415545691596,0.0,0.08101208915254972,0.0,0.10190005492999016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.2811799721941068,0.2123073919541949,0.5117216231121395,0.3555924829755668,0.0,0.0,0.01386087205519003,0.0,0.0,0.24925872461422305,0.0,0.0,0.0,0.0,0.0803183153491125,0.0,0.0,0.0,0.0,0.0
52,0.31659511129601986,0.31990936926628244,0.09933311763910631,0.09807417745926031,0.18115760538840364,0.2722375870408202,0.19083950895557844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.26994452975784194,0.20448525459661004,0.14513822600988402,0.24071569815552976,0.3903498015858004,0.14060358085917468,0.4035476097350152,0.0,0.03725894591901709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.22835103184049457,0.24620048487163726,0.24309509872710583,0.14686647162936076,0.20162229959881858,0.214735602999291,0.16730869103032792,0.0,0.12827110959059143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.3361681063929407,0.12188731836114491,0.12844028052474687,0.06609128233550866,0.05837065882850817,0.09999246541952564,0.6345937715902861,0.0,0.026175471810550778,0.0,0.13348519904550268,0.0,0.0,0.0,0.0,0.0,0.0,0.06587964089473965,0.0,0.0
56,0.3265098056174435,0.39389949100854116,0.1397301288797981,0.29590856192834875,0.12679170745296656,0.025568289697807323,0.0020515661221274894,0.24870173151128672,0.013287354874093913,0.0,0.05956012617454893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.3214890902709551,0.30009497450627803,0.2535077279136898,0.28653534235074396,0.4412714480371433,0.1687127525520571,0.3735977299990184,0.0,0.013371456222081473,0.0,0.0,0.0,0.0,0.009994515424228842,0.0,0.0,0.0,0.0,0.0,0.0
58,0.2940997953277408,0.2987455759825494,0.3186889532948897,0.09085497323294056,0.20528223170471957,0.03188164532275903,0.02745530931133073,0.0,0.14845015059451983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.42219148297916853,0.3617556065887663,0.20100958225408513,0.2874327212006646,0.1778579433973068,0.09140851496679962,0.0,0.0,0.013173703903039886,0.0,0.0257070473137427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.2730977426588506,0.38276676369101376,0.01729343142445788,0.3019631465749966,0.0,0.02643978516278321,0.41641815118195374,0.0,0.08291401888216854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.22508250989385528,0.16942496700468831,0.24452323216561087,0.16153129740444694,0.23346663901981632,0.0,0.0,0.0,0.0,0.0,0.027796729328292944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.1465173808330972,0.0959991688734726,0.41776818183288467,0.34641919501450574,0.23122298200507002,0.22955373968440582,0.42139283805617117,0.0,0.0,0.04498672011776722,0.019271553206064277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.21217286634885774,0.2327735570844498,0.22316513649544462,0.18039869847198492,0.1862814396864318,0.12428445224286734,0.0,0.030122783615248706,0.06194252201252175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.43619846804841317,0.2934169501887513,0.20121605740552628,0.22967056767491847,0.11616067498030586,0.013374130757350007,0.02197000971098078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.3495907183386857,0.3136033216500483,0.26477535501225524,0.17082767431148888,0.3461583949659588,0.059334632046470735,0.0,0.0,0.0,0.0,0.0,0.028540982091658753,0.0,0.1033820667393088,0.0,0.0,0.0,0.0,0.0,0.0
66,0.28817072780522085,0.21773941293906673,0.3940227588205147,0.43476108285078174,0.022175927694502155,0.04440471567189701,0.0,0.0,0.0,0.21931961572103317,0.0,0.0,0.0,0.0,0.10189126088238883,0.0,0.0,0.0,0.0,0.0
67,0.2883399800536738,0.10766790760182379,0.27048626800977876,0.1766292191099103,0.09481604720336795,0.4227533100632601,0.12025216470939663,0.0014111270675433063,0.02999930856310714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.26798412407296984,0.2824284267535573,0.14196056203101293,0.09704343879875535,0.0,0.11425446545910987,0.5480635099798139,0.0,0.0,0.0,0.10776094367860983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025403593119925332
69,0.2526230524321462,0.31755608946160496,0.0502921101453931,0.21863865136037505,0.008591388984994529,0.2593953276657091,0.13047205711921156,0.31043404922087003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.19921980522118066,0.16293486658912068,0.4881319353090439,0.45265398088468506,0.07848507092407422,0.2891416346202194,0.052664956151760034,0.09035237002882726,0.012406297958035932,0.0755870094258791,0.0,0.0,0.0,0.0035883059398953213,0.0,0.0,0.0,0.0,0.0,0.0
71,0.27940961135000303,0.1849508051253068,0.2352323171424343,0.2597055761183829,0.0,0.24225762817844784,0.027339379646607844,0.059178076850999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033202881497307594
72,0.1568802780556928,0.28207824317063457,0.2298252891530234,0.16917054880073865,0.0,0.2780756292292924,0.06707478773132555,0.0,0.0,0.0,0.05052095641761723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.3200570548880129,0.3081365843520203,0.16927307748404194,0.19685060400455442,0.0956084272156905,0.12356686629696347,0.19326438463169296,0.0,0.030142407683555868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.1573961609704131,0.3479006739771391,0.3364016727004792,0.036992920180134045,0.09215628517754691,0.31396081563776684,0.0006951025818655355,0.0,0.10207812403820243,0.0,0.0,0.009612079745500882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.23093961705740515,0.2191506473407151,0.24161611509018163,0.22502962629618034,0.20234618246715586,0.28992250316148804,0.05463333579766214,0.10041974961216758,0.04273161744304343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.2197855204176019,0.3440538129016326,0.03463479143535136,0.20117003240912934,0.09728485223218945,0.01989989478165884,0.5629794675028312,0.0,0.39062649900882096,0.0,0.0,0.0,0.0,0.0,0.0,0.048241001067355946,0.04121250236949832,0.0,0.0,0.0
77,0.30168463453577604,0.17535515848173486,0.1453244246373484,0.17879311691795624,0.07414713519214312,0.03982616215428275,0.0,0.2702063043250619,0.0,0.0,0.0,0.0,0.17096126116896815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.2451443664667374,0.3466612104647869,0.41313346828557196,0.4031780989203967,0.027454003587902093,0.0,0.04210168126650504,0.19336375740821998,0.08766222611370617,0.004592931509860313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.23893404566981535,0.41561045035809663,0.42167091215863717,0.36340272720738503,0.0,0.09685457390518194,0.00649005567278273,0.013812162345964064,0.027888893266384784,0.09541929842363696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.24283795827453505,0.19091194281856183,0.18875533876662404,0.2077043440364993,0.0,0.21981089206775925,0.2527259685755594,0.12084949197075431,0.06162233970648921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.3655348494863342,0.06512640682001372,0.5494997400984797,0.39390363364624775,0.21848464533273387,0.0,0.026059133112140805,0.009731392253463814,0.046397207858816125,0.0632609857565793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.2531954509251427,0.3359698228738956,0.2507019587134518,0.2112323939673527,0.14296476584396686,0.048591568562804305,0.08191925327653418,0.21178498482331004,0.0,0.0,0.07592845415406724,0.015047106260549755,0.0,0.0,0.0,0.0,0.0,0.0,0.07257437839104122,0.0
83,0.2700612297141658,0.32020417178300037,0.26957918774030587,0.19471563102089348,0.26925837544339054,0.11252038721994805,0.009649223728846225,0.060245674092783474,0.07087391326484747,0.0,0.0,0.04418217693049198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.3809984918750142,0.27930977329622325,0.28664589274773644,0.22147490924338428,0.37459401441099954,0.03647589074185993,0.019930271257907153,0.16499601569611028,0.0,0.0,0.0,0.0,0.02717170870322259,0.0,0.0,0.0,0.0,0.0,0.0,-0.010189710028451654
85,0.425801417590763,0.11956490575310673,0.4568977220468046,0.3254974289977747,0.0,0.0,0.0,0.0,0.0,0.23940182434018917,0.0,0.0,0.0,0.0,0.009847222113607185,0.0,0.0,0.0,0.0,0.0
86,0.282863495657888,0.059468112139237424,0.4711626383657101,0.42249515551659933,0.10310985468393304,0.02430022951554604,0.0919671453656478,0.20998849045600235,0.0,0.1055651685364679,0.05447364406640355,0.0,0.0,0.0,0.048604824784585075,0.0,0.0,0.0,0.0,0.0
87,0.2508430398635881,0.37952009172983914,0.03863896255689684,0.19847686136501194,0.0,0.4231412240657722,0.08777272987541276,0.03072893610059279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.32957989779927893,0.31679940475441254,0.29355079287191005,0.1519206215545584,0.07235035762993237,0.11504443765659747,0.0,0.10094001100229827,0.2512941713583419,0.0,0.014500459125532134,0.016987667331165142,0.0,0.0,0.0,0.036143351748733225,0.0,0.0,0.0,0.0
89,0.3877655378748433,0.28601070154502567,0.20752661659431823,0.18326429548321388,0.16623692496986717,0.1366720540518363,0.08904753510733897,0.05503943255245071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.4649743993264905,0.21329391982820284,0.091763500557482,0.1784637852634436,0.13452166436257196,0.0,0.0,0.24493710097028276,0.0,0.0,0.0,0.0,0.036413919907907676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.2263587702852745,0.3069570014374776,0.2658399909711462,0.1785110844107307,0.026598585733427688,0.14526677200604213,0.06549479761513943,0.0,0.0,0.0,0.05096559609655158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.2779788259006858,0.21250492384542466,0.22957986076672132,0.16257507819918135,0.17951588835692617,0.29624834156037594,0.0891366746048186,0.0,0.0832958620821865,0.0,0.0,0.0,0.0,0.009398804605889738,0.0,0.0,0.0,0.0,0.0,0.0
93,0.29779074639912284,0.3452344027559094,0.18701649804042478,0.13358685832341016,0.18968825201988604,0.12014987401730057,0.0,0.0,0.07189039079432258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.23567452314665502,0.4884530826392916,0.4134234954866044,0.011318172064541918,0.11904928105111369,0.11148957975483825,0.0,0.0,0.07291670229653975,0.0,0.0,0.03423346810474495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.28978439769073805,0.2739509646076075,0.14152170962050373,0.25175002137089253,0.04010980453906667,0.25046436044378595,0.022420470404929744,0.23281405519342535,0.0,0.0,0.0,0.002323616450200182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.24785697474764998,0.34145644960433397,0.44925751900483757,0.061560178052205546,0.3467444688727636,0.15878605503828497,0.07423538723738511,0.0,0.13089050195988963,0.0,0.0,0.0,0.004997445681351621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.2758031369666726,0.41816353424879554,0.15930338897235088,0.24653246106478496,0.05840410378452802,0.3276881656795802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.28610350351327846,0.32115031968922747,0.0,0.271528145545871,0.09783243935011311,0.0,0.47846422590424686,0.04806827909490304,0.14528928323286794,0.0,0.0,0.0,0.09229218400948598,0.0,0.0,0.0,0.0,0.0,0.0,-0.007379186640939014
99,0.18689542018805216,0.18420991614370824,0.2067786708956841,0.14073351453232658,0.16301326236658006,0.30216210409069477,0.0477754474493552,0.018340621458076623,0.11964798262676447,0.0,0.0,0.039591475650797646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
