,textblob_polarity,model_PHYSICAL_SENSATIONS,model_DEATH,ON_generic,second_personal_pronoun,average_shrotest_path_g0,degree_average,ON_someone,model_BODY,difluencies_score,L2,verb_indicatif_imparfait,verb_indicatif_future,textblob_subjectivity,PQP_score,direct_discourse_score,average_clustering,PE,labMT,L1
27,0.03592125791385641,0.034822578724761924,0.02809574205295723,0.028435056715308965,0.024058699180565385,0.02607373509594449,0.032206810929463876,0.023298884188072674,0.031497808753233575,0.022577975927495345,0.026706545591663154,0.026043972552635943,0.027412146540059957,0.02406978200242969,0.023193524043717315,0.023160766919004767,0.021097754939329416,0.027243996313643198,0.025831812776158498,0.025190235009787808
28,0.04517082097734605,0.041077300652095576,0.03812791669094548,0.03457694454977956,0.0324210736597567,0.03875216879244501,0.039733522077465805,0.03949806405512613,0.04973222867911168,0.02927942959433308,0.030637706685602655,0.0445585472873206,0.03049988376373424,0.02826454464288383,0.034448701268744615,0.04468030849766547,0.03061003788289472,0.02886766905727069,0.028989759431115918,0.027904258631242917
29,0.027063056852231523,0.02642787510102251,0.028580069294328672,0.026818507099133616,0.026203952159758355,0.028069059112955604,0.022696361885964834,0.022159560661528875,0.020437113423975934,0.014969200730013725,0.02325853158339855,0.0248581166751833,0.018912704468341885,0.022035768418529854,0.019060263418538146,0.014510190301495722,0.024753096944489055,0.022408416682235546,0.024278900831267658,0.02304654541722221
30,0.03593588219718446,0.02949609112284207,0.032701249775350286,0.026518099103946775,0.031765871640201254,0.0256121014738826,0.02708037346441994,0.03274109644343374,0.03210345743138147,0.0255351475171097,0.024813064356817176,0.03144650082854335,0.02553954171742322,0.029985345364931575,0.02223535206254988,0.02553635669470215,0.024028777199838165,0.028018781640143247,0.02463111503945049,0.024571719902801846
31,0.036327736018888654,0.03511447784469207,0.032708872702495284,0.030861011945045706,0.028148928984799575,0.028347100445083692,0.0298249628521555,0.028910318049183332,0.02541517423681072,0.025932971314810642,0.02473507391556555,0.02070689533844947,0.023551634251022347,0.02862402149900252,0.026784786683711027,0.03180264298858042,0.022821440423435563,0.029633905610002592,0.0289280326500982,0.022941685309766775
32,0.023527996482726098,0.032163588825049196,0.02990156849011427,0.0263690397339947,0.02501243760753459,0.028505918257062203,0.02328863131559293,0.026781986497968886,0.026622241671529295,0.024001240078392452,0.024379034734802536,0.021941149441471547,0.02377001144153893,0.02051675087211339,0.017786910659173257,0.02215726617379283,0.02317390971624295,0.023081167470405534,0.021221662318020494,0.020374043792110542
33,0.03852880438617711,0.03631393337713734,0.04157569338764355,0.03614922444906192,0.03750327786780153,0.03873997601507448,0.040312445546727936,0.037023294625384506,0.048158395248141625,0.02883366295056424,0.03349699318075182,0.036194294419707715,0.029621381545100776,0.029073375927414817,0.0301976040306939,0.040165241013889345,0.02861765903710558,0.03229826484461551,0.031090674814766437,0.03086191449450219
34,0.027495432554814275,0.023499233431687784,0.028586029719772324,0.024738111017793704,0.029750493966730407,0.022289851949301918,0.02503263378721114,0.021943098800963366,0.026989295510331097,0.01833902855798053,0.023140452479747255,0.027183611689502885,0.026007345750296142,0.02273870860510835,0.02277802438850475,0.019606276892258023,0.021425125592548507,0.02583716496665402,0.02496421700627816,0.025723648097864496
35,0.04082415415782194,0.03947269963782057,0.03644887524591861,0.039782289599901946,0.03193688414819584,0.03607968840355275,0.036687521297142034,0.035042211918513345,0.0328643057808643,0.0314411915904039,0.047526881658988794,0.021147498513448652,0.033423238027794185,0.033894862487620574,0.026759800664464036,0.027655588611188494,0.044484877010799846,0.04360019686995893,0.03893731782242886,0.035298758101752634
36,0.030824892995988444,0.036176313738919295,0.02921136109040675,0.031898398145559205,0.02294167789729545,0.032783739167380074,0.0314893882964756,0.03591757520991784,0.020948119520275015,0.03267576974465431,0.023794817573081602,0.02648681434621948,0.024718044743628254,0.018131700855481103,0.025264133301539628,0.02851503617971937,0.03320013895944553,0.020872641202474455,0.021064653117806285,0.02922086517540148
37,0.032046927673030634,0.03503579144618417,0.0257940922955934,0.02160048093509321,0.02469634563132289,0.02403793323182213,0.031368683698657716,0.02972545212391858,0.035929588309823915,0.02075644669623489,0.030156091684734737,0.029618706101903446,0.026677737065552345,0.02510995413217057,0.019536008539700955,0.02837933199978203,0.021749463249901485,0.03134311260618643,0.03054306343138778,0.025404130468304
38,0.029155229732265128,0.02828712120040112,0.026238346949119452,0.03342111987780836,0.017890765573699584,0.03326891521568868,0.026336163570261334,0.03204349111421946,0.021981352262067624,0.02436880144682066,0.02885213281760307,0.02047044397332078,0.026189641996843465,0.023199908625651564,0.02227939196876288,0.02660466622601461,0.035246965156195374,0.02395729020934224,0.024140580059085384,0.02712429819598621
39,0.027272513109756986,0.026873840121871,0.029111687252309972,0.027802375465107585,0.027185929551971726,0.02774605507260541,0.02374073241159275,0.028145782413268188,0.02886273965154555,0.02602809791231658,0.021203269254251842,0.028740083045670665,0.019739428534490202,0.020034343487081427,0.021409263300886276,0.026124914358686174,0.023765361466734223,0.018985872762613532,0.018749500682021303,0.01721450274543721
40,0.03117075985687588,0.034985673498378965,0.02960155481947689,0.028741095087792976,0.029882313422690158,0.02743493940203238,0.02609869454618924,0.02638935775746919,0.02790168465203358,0.027693273897672312,0.01875073229315149,0.02159897231042832,0.027300312442375595,0.031519074663255445,0.02789299366993247,0.023694891123507835,0.022568498111319814,0.023234745949859765,0.02189627728239753,0.019002579809062732
41,0.02676272661586244,0.02161863747568096,0.026001625419384004,0.022650392892401706,0.022552892713450862,0.023124148315639914,0.024303500532854072,0.024958724031310307,0.02473908305940024,0.026104897741754514,0.018053269327847687,0.01804033814213771,0.022062037833115722,0.016725512941407953,0.0201917413739569,0.022947183006192928,0.021833934748559398,0.020274369425429813,0.014698973759421734,0.018242698425463715
42,0.041500294591787605,0.040255512387811346,0.03553303207300637,0.030916237759441658,0.04289104317610136,0.03114039617437647,0.03336994315394122,0.027083459797564494,0.024772420953061924,0.030967647414976547,0.027726655241975668,0.023775458578916643,0.03376315635875934,0.030474350316804764,0.03268470464934456,0.028101313224479355,0.031695111657904,0.030613385406496236,0.03304042756097012,0.03429102791778476
43,0.04364789868158754,0.032523851387503286,0.036933361030030656,0.04020525541598726,0.04167852321244911,0.03296801694064319,0.03109712670430361,0.03226688150746406,0.028315322562761456,0.037512515436494975,0.039130090604945,0.02266163441561986,0.034172711738166134,0.029262913449614156,0.030446736030141815,0.02047102666947923,0.03928619107995186,0.03420787259531925,0.030256003321185096,0.03248878562380042
44,0.02520680015193699,0.02831497941205814,0.021451143066097387,0.022039414671922854,0.031250898390182004,0.01981762415467931,0.020528413483164813,0.024059687092394314,0.019849291842757428,0.024323151361397278,0.02156257286793354,0.018156235845419637,0.022294105742982358,0.016031150621791834,0.025158343062469005,0.01747192182392923,0.017758045503017156,0.01783002892180293,0.01754725058514985,0.025343399125591633
45,0.023848624397169352,0.02859754779844939,0.028791609484786002,0.025073791096143525,0.03481485373655467,0.021260059793950056,0.02860554451963312,0.018274627575054284,0.02929532550540389,0.026451528252908384,0.022082998671485707,0.018006173664222386,0.023024530018219285,0.019838341272348185,0.026984187585023106,0.02264923624339538,0.023887296751948502,0.023150426698990662,0.020342195948402173,0.022406905696432385
46,0.029241210878769294,0.03695321714595239,0.02993126617519865,0.03251215261952247,0.040030250649175925,0.024555738041619188,0.03116506962005763,0.02380036528537673,0.02134483008515312,0.032823128313271124,0.026818991519561203,0.026857571111867592,0.027698393293023198,0.023660898275120298,0.02660128534488113,0.025713536695718187,0.02496972025283316,0.022027377905017086,0.025074426369562263,0.025650767508521577
47,0.0507475868860405,0.046741912493373325,0.049247812608161544,0.039306026080648426,0.05592579735441307,0.038461265035918644,0.03516707186546091,0.04550355056254972,0.03509471316673916,0.03759328164629895,0.03801498877680861,0.028823946832281892,0.03491913399797572,0.036332177958598805,0.03785421209200429,0.03614153260034635,0.02879884653463968,0.029755261394882132,0.03524817375134336,0.03893338003225448
48,0.028917513520894972,0.030942134033725952,0.027575673434467134,0.02993321081801503,0.037594534476256776,0.024793645457766248,0.023055141342252148,0.030167498092761307,0.023926679299412123,0.02435134436217351,0.026827576611856814,0.02365076205717315,0.027936650013303158,0.023594599060539876,0.03193469541353275,0.020915514308971137,0.020992313639773316,0.020830064648042834,0.021584501283510995,0.022298405794736093
49,0.026721639174044264,0.03033758530228764,0.027108707646131044,0.028564311978382228,0.026518003551407335,0.030223752029875324,0.0259240243935219,0.030581576073404115,0.02367978753792057,0.024674333409611067,0.03261959940624163,0.023059039854754496,0.029931045439369343,0.025746571703124277,0.02708956352628456,0.023793527055914677,0.028823601990507233,0.026163638803037122,0.026740022098571348,0.02588876958625485
50,0.03465497184110191,0.027673426571242086,0.03350454610272375,0.02959497057353486,0.030072547110701123,0.03264030876735545,0.026627097786799708,0.028813461285123614,0.018922527092043093,0.02962592722294188,0.02785477247897786,0.024503560892021877,0.02022487646273553,0.029263564065077085,0.025608675606753888,0.025842080819439752,0.029941088475156915,0.029777639412584052,0.026450023533688017,0.02633913694161295
51,0.033653515375197306,0.033882088781131324,0.03360972108547354,0.032724106570785796,0.027505564413004543,0.032298465185486985,0.03024816092235773,0.02275578506334787,0.027587203999989374,0.02393778787148006,0.03037684784844945,0.02321853742865287,0.024991071992422155,0.03357370203903368,0.01948228323534284,0.03378699828950062,0.03323507968632851,0.03525776178742338,0.03419547977195409,0.021116896324549977
52,0.04875450564023192,0.04247435056901462,0.042171905451657145,0.05022446017219916,0.049017276316653265,0.04866947989275014,0.03424403168497871,0.04539013348680439,0.03530388544161961,0.04297563279782911,0.038434129373981,0.05603627142719963,0.0367829405391767,0.03676528098667039,0.032679088351063874,0.032848678178823934,0.04036221151397173,0.03978923545125998,0.03718056405757934,0.03843896383258496
53,0.01997719485975812,0.02976806611129339,0.02678646408960038,0.02310006029146102,0.02363662192423412,0.024158932359225328,0.026609917593843724,0.022215285768202423,0.02350872751362508,0.032703983962726474,0.0238135364037781,0.0227932952532026,0.020707554031642462,0.019415973173514275,0.01840472649302711,0.018381959149665422,0.020080484408346307,0.023076944847929094,0.02503903549212008,0.022264025356820708
54,0.04351754130953439,0.047382895101016925,0.04148781575334499,0.04170687366684161,0.03944028428289527,0.03472630627624499,0.03489471427770531,0.03181843972032408,0.040094260506965455,0.03373229641140535,0.03270530171059971,0.05097757428732039,0.030866407313180313,0.032243366287094795,0.040555806717388516,0.026590588662211978,0.023612256556950293,0.033637119509793874,0.03347887761058866,0.03828925816788186
55,0.03443490468273426,0.029631643172645643,0.030736095080459463,0.028608292637190943,0.029944201722914423,0.024935756585147007,0.028459589288094514,0.03177484693075412,0.03396529412367866,0.023168027206780836,0.03306066116714937,0.030241562165084033,0.026327561265341897,0.023753220416904204,0.029731016490353836,0.023127181090253208,0.028090591554057583,0.024317504978275076,0.025040106296540517,0.030858021558325698
56,0.041071386948719334,0.045075681727747056,0.03247606691838815,0.04099004151227737,0.03815054902482608,0.04471570189024122,0.042326516765997184,0.029626610300603456,0.03343857955967718,0.03285619212620945,0.03925507511679142,0.03278861780487266,0.04055202564083617,0.03319244659263177,0.034342944299310424,0.032101418828192126,0.03151622064014122,0.038622029566122755,0.03427224525046054,0.03160857074110767
57,0.04080088358181173,0.041194673545518534,0.03468240089296859,0.040326643218932465,0.04370606575694769,0.03604862848183555,0.033663491824543416,0.041185840658723175,0.03149091989609446,0.0397951990767949,0.029458493966549367,0.03176236364771899,0.04053062466085294,0.040487599919485334,0.035420576662216395,0.04087686253857417,0.0309891179766679,0.03292890974824379,0.031954352476581266,0.03434203303946971
58,0.029064627599204366,0.02297614656355,0.020492366521737276,0.029377517144035067,0.022628755603738795,0.0250213922284387,0.022910909610194683,0.022869245693747448,0.020076612843435836,0.020545762323379624,0.024281411394169918,0.015961463128756487,0.023400577027650752,0.02259960259245746,0.024652635442724877,0.023880021745506942,0.02410547300950236,0.02293341157487431,0.021973446000243497,0.021412279976824516
59,0.05135924926137029,0.05657803494703567,0.043447823938651806,0.044654697158280014,0.056879425517739515,0.04208236027650182,0.046940487905532416,0.03754589594351643,0.044578434738584055,0.045679863894019956,0.04028149727725417,0.04075231035536663,0.03391015071307452,0.03427386596841913,0.05476978628700672,0.03936667860629538,0.03623212030896798,0.03190432048686969,0.03761264000481587,0.03869546837689083
60,0.029251211464994625,0.028389606897790635,0.031127671696762945,0.02342736564189474,0.02611282158151589,0.019981875433824826,0.021031353047718974,0.020634357198875256,0.015771556580178203,0.023938719597044338,0.022763052626241013,0.018454839395821203,0.016744457365024615,0.022167741507447897,0.02139876187848699,0.020362834117494674,0.020652344140597443,0.021436117281873064,0.02272891558377451,0.012782877638017326
61,0.04232021130159802,0.03802636874847192,0.03790867322550698,0.04030640913788814,0.03803952051219884,0.029911810818797683,0.033269763204706884,0.04120695019502769,0.040047468895920695,0.03372200836604419,0.024130523400789392,0.04541960079154052,0.024301854986487646,0.031744833826069366,0.031203939987389517,0.03206369050268293,0.030713760492721537,0.02594443450340556,0.026631969325234674,0.024809918444104587
62,0.03131229129571909,0.024526526461649725,0.029968133288666512,0.03125929346640813,0.020191990203304373,0.027839374720210003,0.027317529507221983,0.02564636011192665,0.030325209487591747,0.02204009989090782,0.023109130350818574,0.03697387545039296,0.025290123616663284,0.02362870085884077,0.023603691697346843,0.030662164728107236,0.02495553337170202,0.025085301520532538,0.02161294002332796,0.023757975717336916
63,0.029452613198078525,0.027051943749039263,0.03323409928513767,0.03192110307508321,0.030573330015430805,0.028638509026385036,0.028178988506196715,0.031018249132429215,0.03468899422038494,0.023245747378179474,0.02509900876212501,0.02823875087071798,0.026907174575757458,0.027256758142851258,0.02602081512926666,0.03436006548956848,0.024551038096373875,0.02484342323693793,0.02397363369834009,0.024874080885399164
64,0.027081685981602373,0.026645165992400667,0.027017961852373137,0.0254711743249228,0.022789614695963176,0.026439117524195543,0.02520844007002131,0.022846566498563183,0.018602266073735624,0.022131734844873085,0.020556580926160892,0.021293963182286206,0.02213164944081759,0.020133693598349465,0.01882831786087878,0.023766799920461375,0.02499264275409372,0.01886860361210146,0.021839391394944344,0.019578223543175982
65,0.03651718888693206,0.0327749589293061,0.03572689994889185,0.032508790882847374,0.038388758478830096,0.030836338030260854,0.03316118321151208,0.027418389973312,0.033436454612428265,0.028130268651250085,0.029470418004557825,0.042318119407056605,0.02630599694633089,0.02602600822299833,0.03215031920692343,0.021829168427392208,0.022380252281810852,0.025564776638638573,0.024563871884898208,0.027083627211561705
66,0.0439890374356405,0.032379050240936375,0.03396991745438669,0.042527670465832314,0.036581874539352556,0.04042900024030495,0.031846033169318735,0.03561337265474291,0.03096204843921971,0.035476282455727266,0.03308779744980958,0.02715591557356561,0.03269090095424299,0.03444618631646126,0.032471424332118505,0.038066546867177455,0.036316064053643085,0.03648408920675044,0.03483599471165333,0.036990605401299295
67,0.0212390538772237,0.019913095259073175,0.024729061571537723,0.02501870040189511,0.020131344501117043,0.017594773704235,0.022193577712491606,0.020786031797313326,0.023297768764198173,0.015036611921427502,0.017631866054731497,0.02136847027896227,0.01618070029159038,0.022403142441198624,0.0180707678363749,0.02053783024153851,0.014480301774184526,0.018228613127435407,0.016720266057446354,0.01659255769730113
68,0.04096986899798346,0.038119677852724694,0.03908508483503818,0.032979032119916214,0.04312995858656486,0.030151855920204803,0.03139520778405823,0.028188824873395673,0.029798423615417326,0.035684593421273385,0.025372262285858007,0.023348968296901838,0.027722640176401143,0.03056582603940813,0.027310230439685917,0.018732190868403553,0.02382346632482137,0.022167164009714798,0.027820931467507724,0.022784121844721048
69,0.038652710999733005,0.04750389195121591,0.03510290483956584,0.043705834371638226,0.043595018295483685,0.029351831549414734,0.03357015501961173,0.04651231727585243,0.03603590476130798,0.03545206536555328,0.02746872910858605,0.030366883130119187,0.036402092065674116,0.03878929383084546,0.03576618389453935,0.03805840365455255,0.02848134952799471,0.029590031863844585,0.028722276929214256,0.03074288515237146
70,0.04133430592034993,0.041499896202220575,0.03649103091838234,0.03883105704747466,0.034711460515139396,0.04238146241851232,0.03928861287735213,0.038743174564073495,0.04203458473945639,0.03414611152059,0.04081082737855887,0.033547979608570186,0.03596387448457913,0.036074024876421036,0.0313668817474932,0.03518523884908357,0.03365391947403446,0.04255787559153242,0.040755734863030205,0.037133468901167914
71,0.029806662651005966,0.026368692999988102,0.02629300183594456,0.030819943143781278,0.023043857794131865,0.023661851990681295,0.025364002381339644,0.02666439368851328,0.02389097905486664,0.025175262086373204,0.026219610983354527,0.02061253786105883,0.02539392059694368,0.027411145035890122,0.019617257721618462,0.027013397512451118,0.026456971969539805,0.02627178960210678,0.02238675046414926,0.022379946385803137
72,0.03098249580627236,0.029488227058739578,0.032051836588175724,0.025679371852429484,0.03866015950872306,0.02229873244158379,0.027020124679838275,0.019951577760401424,0.025810523764196045,0.02452694327711257,0.02140121094488189,0.026230009145337116,0.023404474102171856,0.02279163279320238,0.0272450620355929,0.022183524197039423,0.01839281737520128,0.017516400539572454,0.01810628053942783,0.01825229415693372
73,0.03526871452960314,0.028174855908797376,0.026725501273847735,0.03171540587163609,0.02945282225069558,0.021055100620623435,0.02480546232674387,0.02637859862819897,0.023207239357497182,0.02763893938752098,0.03334639570044927,0.021754275814157318,0.03631016004609204,0.025195784506590376,0.02640011309267987,0.02002201888144572,0.0316585797551529,0.030600763807404664,0.028519959386859153,0.02972002963944324
74,0.04136808836636099,0.04312763899623205,0.03968684425678777,0.037204765126383044,0.04087496527903401,0.035005688001382027,0.029795829227277616,0.03108200206686679,0.02838344815906822,0.041496722461464665,0.032149537007606865,0.03152998985606389,0.03548923738651751,0.03278218372940003,0.027444213119185695,0.024444030491598906,0.03329347810786428,0.033968317370822475,0.030727467975829367,0.024589132837578978
