,verb_indicatif_future,model_BODY,model_DEATH,degree_average,difluencies_score,model_PHYSICAL_SENSATIONS,verb_conditionel,diameter_g0,score_generical_connector_matches,feel_positive,score_paticules_matches,first_personal_pronoun_plur,transitivity,textblob_polarity,PE,third_personal_pronoun,first_personal_pronoun_sing,average_shrotest_path_g0,PQP_score,ON_someone
0,0.30159198756674777,0.1817822485898185,0.24276206321587437,0.23436617284941394,0.0914850449059105,0.0,0.0,0.37939847809336497,0.005358294141069802,0.09604190184183047,0.0,0.0,0.0,0.07375106703271572,0.0,0.0,0.0,0.0,0.0,0.028905370850351473
1,0.39790832334730414,0.2553901334676793,0.1135765323469598,0.16022952414020708,0.019317104142168817,0.09243883788494166,0.0,0.0,0.10920444696123364,0.019015102830036993,0.0,0.029767165623245113,0.0,0.04483115543585476,0.0,0.0,0.0,0.0,0.0,0.02814824518057927
2,0.16863223943773445,0.187899796359511,0.33033255559112695,0.3191136257950341,0.04024379539305596,0.2227937962984065,0.05609527270074413,0.0,0.0065321683943068976,0.08734085324805217,0.17725939202915034,0.027326041238264535,0.0,0.0,0.15072073991766105,0.0,0.0,0.0,0.0,0.0
3,0.2587616056825697,0.15191112659122213,0.20463116280038784,0.23836480292261397,0.08692435931070644,0.0,0.13256630574951844,0.25656977649615365,0.0,0.17095551961373998,0.0,0.0,0.0,0.0036928594965147635,0.0,0.0,0.0,0.0,0.0,0.0
4,0.24356309223515477,0.2358222692055119,0.08194591716410825,0.2414344698594321,0.17070752551270033,0.22137303546244896,0.11203927689585219,0.21785304401779987,0.046805668683761334,0.10146703558490915,0.15395791442386048,0.031158142084214455,0.046863890246203604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.2148470799246423,0.29749471616826223,0.1344709063967517,0.09838903299918382,0.0,0.0032236487315789797,0.08463022620183124,0.16948227683266903,0.07130620452268138,0.0,0.020444993282148802,0.017289086914861928,0.0,0.2267373330925152,0.0,0.006844952286482215,0.0,0.0,0.0,0.0
6,0.20347717598979453,0.1954616948348945,0.1112328495875326,0.2157132122940629,0.1870867180919795,0.0771595254910315,0.1090170850978393,0.045172886631281696,0.22334567299658023,0.06787379918092667,0.0,0.0,0.03023529367357629,0.029079752910445605,0.0,0.0,0.0,0.0,0.08690777394454059,0.0
7,0.06683062103877584,0.1886629374065766,0.3553435398740615,0.2528101234574987,0.17013804051299572,0.21571959767661267,0.06261367470275783,0.08348418517880615,0.0,0.09210599221062221,0.048777603410449726,0.06188385960358175,0.0,0.008742289194197506,0.06395992245691623,0.037407387766490365,0.0,0.036210286583996526,0.0,0.0
8,0.24054207904836597,0.2484454316043843,0.23636062237693423,0.2677968885183083,0.11491718049957776,0.0,0.05144213760165215,0.019018025093868164,0.2762792995620806,0.048336518925122446,0.08628974722391818,0.0,0.0,0.0,0.0,0.0,0.0021205170322738816,0.016412511676291725,0.0,0.0
9,0.20018412830352325,0.31181591629513855,0.10861234659009551,0.24457726708512634,0.18262059563122868,0.1334232735785191,0.10366610534615865,0.0,0.23829575426951846,0.05586858802498597,0.0,0.0,0.07666544801551906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.15532898621154997,0.23445111751135714,0.1801224421637366,0.07185031472978612,0.09904959402139132,0.2545033839356397,0.10166163171135859,0.18643640048637725,0.01701241851298147,0.1631968885651739,0.01971784427802185,0.0,0.0,0.0972738068556438,0.0,0.10160511919469192,0.0,0.0,0.0,0.0
11,0.33696397977507964,0.27615919971068315,0.04919612279129139,0.14017126273121597,0.03009949847392744,0.0795748239007067,0.060770296032474976,0.0,0.16039103361345497,0.0,0.0,0.010875609291600632,0.16865762855684638,0.08862857150890958,0.0,0.0,0.012484160987051598,0.0,0.0,0.0
12,0.3516221735554073,0.14108793472174355,0.11521544878937355,0.09747897207787738,0.029656729557772196,0.0,0.09860319897903294,0.002978008785138673,0.009140045635002782,0.14438802403473422,0.0,0.0,0.0,0.05338909475471457,0.0,0.0,0.0,0.0,0.0,0.0
13,0.20597722441626795,0.22631819097843545,0.30246457115801734,0.07337028835755466,0.08844668427830066,0.0,0.1474211394879675,0.15748265464674122,0.06357974633806192,0.041752590979371236,0.06410791176540145,0.0,0.11787089311075699,0.06195809075584932,0.0,0.0,0.0,0.0,0.0,0.0
14,0.14296828378213686,0.18063886783596292,0.35076732468591815,0.020304647659723136,0.2308730855653743,0.0,0.14396195096889622,0.0,0.24188045352324702,0.09042940635161711,0.07290537240521171,0.0,0.0,0.002213218387625838,0.0,0.0,0.048923196098317294,0.0,0.0,0.0
15,0.2948648681856818,0.2331528332331674,0.07803193603139941,0.19927954509219784,0.15185854941720248,0.10255859828582649,0.0,0.12114130649689497,0.09337481372617584,0.08655889315213623,0.0,0.015860177477422206,0.0,0.001601714931892187,0.0,0.0,0.0,0.0,0.0,0.0
16,0.18630825247925595,0.23839200113367287,0.22790497629382703,0.09362183277633815,0.10427163405594993,0.07566930450223326,0.21518624523702778,0.19309431809079586,0.15509685670407247,0.0,0.04788140190145189,0.17658103490183408,0.0,0.0711787201854671,0.0,0.0,0.0,0.0,0.0,0.0
17,0.19641674238862075,0.18842684773410917,0.2707638439100112,0.05849534122385771,0.12255051014677625,0.0,0.15609967299301655,0.1154336092344538,0.08579564899104318,0.0,0.038461385123611226,0.0,0.0,0.0589188240649002,0.0,0.0,0.023458363278105195,0.0,0.0,0.0
18,0.21253992234686497,0.19468785951645814,0.1880428960512692,0.3023867363579433,0.13391794745254687,0.254958224010448,0.08119805253909163,0.06847932714932797,0.0,0.0499420541643858,0.10293616140325089,0.08076188412973129,0.0,0.038748271720877026,0.02971588490193087,0.0,0.0,0.0056191624159103205,0.0,0.0
19,0.07641471421527704,0.26859053683518613,0.21918671856437333,0.2803558766099036,0.06737953777000873,0.0,0.05288755771330096,0.0,0.05570437214163426,0.0,0.0,0.3440717389438317,0.0,0.023783502655110058,0.11178329405318779,0.0003565325470428989,0.009444931663616934,0.00210377788813843,0.0,0.0
20,0.23517342767577126,0.15001904669842986,0.0876826289649563,0.16298220963569068,0.0,0.0,0.21337940473328346,0.08097183354586823,0.09220442627615674,0.21171802232395956,0.0658616329717502,0.18382648282604847,0.0,0.0,0.0,0.0,0.04324622995201341,0.012423283119727903,0.0,0.0
21,0.17591150010157872,0.2563734159261686,0.2915173343234864,0.0,0.08602087720642151,0.0,0.13186221410266713,0.23176276615994065,0.1351711636314383,0.0,0.008054063608332824,0.0,0.0,0.17216363596362977,0.0,0.01683399850094181,0.0,0.0,0.0,0.0
22,0.1814138963232936,0.2218131403531766,0.21621416049889375,0.15503017337915959,0.14344347592280154,0.2455402470808431,0.09731446155682956,0.22337708799517159,0.08210590607648545,0.16731699589979712,0.09016806355883619,0.0,0.0,0.0407765511503798,0.0,0.0,0.0,0.0,0.0,0.0
23,0.1010175624564345,0.008289457957761266,0.3190838773247785,0.33920743618085125,0.023758481225532462,0.32617771994188477,0.0,0.1442514802918394,0.0,0.08773762481538849,0.03195617012103548,0.0,0.009180129178835709,0.0,0.08204046972964375,0.0,0.0,0.035495863233148475,0.0,0.0
24,0.13438165732526103,0.10990008384410058,0.2952536283710333,0.3761763660101974,0.19251585822540654,0.0,0.12236125807752916,0.05720309626587357,0.12642640164488347,0.047894422839826596,0.0,0.0,0.0,0.0,0.07577391344918634,0.0,0.0,0.012362213039031287,0.0,0.0
25,0.11022999249009308,0.09991788367118419,0.34572399345202076,0.29108003361330403,0.06028158586066349,0.22818459811771702,0.0,0.09776006708284016,0.0,0.10571065817522397,0.04026801505285642,0.0,0.12570907123568928,0.0,0.07910736302837072,0.0,0.0,0.0,0.0,0.0
26,0.2220658692363768,0.17040629823553968,0.2241538069970093,0.15866809633380105,0.092928412847674,0.20484190782438716,0.15621842113413476,0.29520488897966796,0.06720791446239308,0.09991540776193715,0.07397771381497088,0.016551765794552073,0.046065792159191724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.2707404173929259,0.13512949453717452,0.2494431966502207,0.22068383225627872,0.07908875511414885,0.20193042459665894,0.064211794200828,0.0,0.0,0.12711886823812538,0.21385433853214555,0.0,0.0,0.0054283509837673915,0.1448565960808566,0.0,0.0,0.0,0.0,0.0
28,0.13284656287864982,0.06855053747736346,0.24684926391983764,0.265482799768828,0.1750259158277102,0.3600084002470033,0.0,0.18613177276477147,0.0,0.10493992394440946,0.07577156846226266,0.01676526148027533,0.0,0.01947606041069255,0.07160705706349435,0.0,0.0,0.040041865718542985,0.0,0.0
29,0.24373410963628261,0.35847777179658635,0.07213689713320875,0.28492222107829085,0.10380795601980591,0.16171031909294115,0.0,0.0936858468981253,0.13460901625336122,0.11821217620565219,0.0,0.0,0.07819185503135957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.15917255837351607,0.2654851879442584,0.19664442322314996,0.14988145937937794,0.1985204923192035,0.01826856219551728,0.14489660854155353,0.14984420251419533,0.14184679819951398,0.08568707635610674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.24155745822906574,0.09212938557526537,0.27298762852305153,0.13068408125765854,0.11543124477583881,0.0,0.0,0.2541303633262343,0.0,0.1987007680406691,0.0,0.0050459623352824,0.0,0.0009703566899418823,0.0,0.0,0.021727154923157375,0.0,0.0,0.0
32,0.2430800422422856,0.23833464915391922,0.13494088011090868,0.1962072768892547,0.11890030157628691,0.012211339951546022,0.10017968355529837,0.0486409648471112,0.0608954811007922,0.06157526662169773,0.0,0.01772883652243366,0.024496381236447342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.20011362423575285,0.24201254926464813,0.21557149701812767,0.2288945053481541,0.01750451567318469,0.0,0.09079316938488977,0.07808916784991389,0.25989764266567533,0.0,0.06397732147629043,0.0991920365961782,0.05057134426984811,0.0,0.0,0.0,0.0,0.0011074942012450203,0.13751992193011822,0.0
34,0.19710554238360875,0.24432150461055874,0.10883776182677148,0.09946639081526659,0.11670782114543203,0.00951775356991032,0.07396595334588353,0.07104853223202164,0.08950435841504746,0.06821689485002672,0.10520594647695064,0.2264936496825899,0.004737666109462462,0.11989016844593726,0.0,0.035347689393630845,0.0,0.018616585406299176,0.0,0.0
35,0.2765667857006433,0.24510324144024864,0.14614926352862254,0.18344586720491846,0.13452285575653397,0.0,0.06248016599857316,0.06345844776007312,0.13122227468812372,0.0,0.0,0.07502905564932287,0.04091362071143762,0.055010800275397696,0.0,0.0,0.01637928012296631,0.0,0.0,0.0
36,0.18662294700369925,0.2532061788340433,0.31588570596883575,0.3515618170826372,0.08425784978111793,0.02554569013112738,0.0,0.10018303119511333,0.00966824504452726,0.05417476721065859,0.0,0.046868012128538826,0.0,0.005746449582408229,0.021890035215121336,0.0,0.0,0.026428781147157954,0.0,0.0
37,0.1473974071724781,0.10802453139923453,0.14880423927037303,0.17947327677024666,0.24120990198351835,0.13855807282162727,0.12754856287582494,0.013803930315909162,0.1717807757076038,0.06463441053987515,0.0,0.17675816187193236,0.0,0.014989816383377009,0.0,0.062422536355986234,0.001996813071544518,0.0,0.0,0.0
38,0.22169504967115714,0.28522290466345074,0.0925054706356442,0.21174884807543806,0.22871468391041896,0.0,0.12374248587569728,0.06446471289862718,0.13240009124980412,0.1616504186507638,0.07149967524504355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.1943859156325667,0.06699936423491586,0.1011778829144118,0.011523102903095578,0.15061827817577597,0.2793638476937733,0.12846554909263302,0.08621144890544614,0.09463048413141363,0.09276060604775739,0.09481079696336629,0.058058974361526364,0.0,0.0,0.0,0.08236197848576655,0.0,0.033959594318192045,0.0,0.0
40,0.21979660547303562,0.18843029647659054,0.16440567232424627,0.19545597420559746,0.046884795238085634,0.0,0.1416961947269696,0.21035312568879252,0.08998143540896378,0.247336523805564,0.0,0.10996866140558927,0.0,0.0312296328423138,0.0,0.0,0.0,0.0,0.07125091022415604,0.0
41,0.11096904907187694,0.15844759201594918,0.1738559864899467,0.09392753460250582,0.19774962069883936,0.2564151716690159,0.006452093046321262,0.20267143289958275,0.0,0.1883626098072591,0.22382543609531522,0.0,0.10246857943179384,0.0,0.0,0.0,0.0,0.09063613233351923,0.0,0.0
42,0.13416284301763737,0.18383380743845992,0.14934928073555823,0.12893385539533278,0.18468841237665587,0.0,0.1176941189379714,0.0,0.02702693538780353,0.08938637608630969,0.08688756380586773,0.20032535562654064,0.08338917151650459,0.0,0.0,0.005448297392738037,0.0,0.028574956464555167,0.0,0.0
43,0.2928363297597452,0.3265373554741482,0.1726006110950441,0.15383453277780582,0.0,0.09637260636201482,0.10690763464626825,0.0,0.21724630459602537,0.0,0.007970240407476098,0.0,0.3014425592895359,0.0,0.0,0.0,0.043290291863663476,0.0,0.05498120641521888,0.0
44,0.17774529820375584,0.13407752845073154,0.2451915160664326,0.26418036025314884,0.06245533310637695,0.16438400056132182,0.06685423381118262,0.022259771396370562,0.0,0.08459860585243413,0.07550808043678206,0.0,0.0,0.00776196114163467,0.09197884417413725,0.030910854489739684,0.0,0.02550404256673337,0.0,0.0
45,0.18925113935100976,0.3102940603662388,0.12056649366833007,0.06486717041440059,0.12483817482477483,0.13720343972144988,0.06472213021276946,0.07061264025476585,0.0,0.19040758907212676,0.32095690665461746,0.0,0.09792768495401126,0.004922295993384152,0.0,0.04439803899294476,0.0,0.0,0.0,0.0
46,0.25785145954746175,0.16593598816319557,0.20056548702470725,0.09960014922497892,0.08590007024054673,0.09881796929314754,0.16491228659140278,0.10661449023114611,0.13651926979187715,0.0,0.046071986844244635,0.17553493849865812,0.0,0.05414418903280863,0.0,0.0,0.0,0.0,0.0,0.0
47,0.24115748733963746,0.1915475967268062,0.10902774394551606,0.30753812819481646,0.0843198290398291,0.0,0.1604446130486134,0.18164396575704422,0.1836721887121237,0.0,0.0,0.009056135203102247,0.0,0.0,0.0,0.0,0.08940030691350853,0.0,0.0,0.009815210342796149
48,0.18169381063010343,0.42495766198846924,0.10397089937059038,0.1262536875861408,0.16564117269096815,0.06814645568264018,0.025556964929906157,0.0,0.20778819248907085,0.0005704819573134697,0.004137908288910973,0.0,0.020017618237479367,0.08117360239848322,0.0,0.0,0.0,0.0,0.0,0.0
49,0.31056109000609394,0.075889941485793,0.21099351165831345,0.15784722043830798,0.08874211374587852,0.0,0.17074260933951546,0.07828552291144678,0.09939818970818015,0.10022883078538375,0.0,0.0,0.0,0.0,0.0,0.0,0.12413165320570409,0.0,0.0,0.0
50,0.27286208295397557,0.22033830880880687,0.19010688725062566,0.1754490634061708,0.0,0.07009131578592717,0.15235536634376415,0.12141744768267158,0.09166591115105854,0.109875581791104,0.0,0.0,0.08153189987159391,0.07228024282081315,0.0,0.0,0.0,0.0,0.08420076701469184,0.0
51,0.19185188627673092,0.1728625864818098,0.3793938835626522,0.2872828808166058,0.0,0.011102955512153453,0.080420029207362,0.0,0.0,0.062285102488967375,0.0,0.0,0.0,0.0569897953700241,0.17368033301436228,0.0062901974993369025,0.0,0.0,0.0,0.0
52,0.15388985787393278,0.27255910933461297,0.07185207221201148,0.07094087503945931,0.18219897135692373,0.17054550225496626,0.12184080735086493,0.11194841666640035,0.05344158770203609,0.10398340080472179,0.11003713076694346,0.0,0.0,0.0,0.0,0.0,0.0,0.0342713292287082,0.0,0.0
53,0.1691631850532393,0.1868507065183966,0.0942423876557074,0.23287541414184693,0.11092485165034471,0.2639892731952397,0.0,0.22729665026845575,0.0,0.2555312417619876,0.0779143002928328,0.0,0.029118645582156575,0.0,0.0,0.00584177124351755,0.0,0.0,0.0,0.0
54,0.16125725853240186,0.2308062732569056,0.18202111334087737,0.09986737437613648,0.16090502664323714,0.1514293866153664,0.15382997866301742,0.12226791083570086,0.0,0.11784664963605092,0.11038250375967,0.0,0.10864238951671427,0.0,0.0,0.0,0.0,0.058810510250091395,0.01629137419657257,0.0
55,0.1900322812317544,0.07520013709828476,0.1288765230317197,0.06088739601763748,0.07976491648715463,0.49763856659939376,0.2233760581125516,0.033682426758293124,0.2925767243443746,0.0,0.005907847640066868,0.0,0.02347428853433761,0.0,0.0,0.0,0.11961775725572868,0.0,0.01966656211565694,0.0
56,0.27043130870079923,0.30362679540245163,0.10632461549149713,0.2965458410695189,0.019375494273054943,0.0017695793876280218,0.052570330049415165,0.08553579823748382,0.14372684402188687,0.00026973620818928067,0.012571051425690417,0.1993809434615915,0.008756561804673163,0.06649975677398931,0.0,0.2562460934739987,0.04132710084075056,0.0,0.0,0.0
57,0.25646221957390675,0.25345836356122586,0.18859579183728367,0.2763757150698628,0.10485539492732238,0.2955514393753758,0.0,0.33796737404954486,0.0,0.1371236637614891,0.11929488349005464,0.0,0.010570351991520526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.24071289028544113,0.2641538568799648,0.2245009083774913,0.08206765402705982,0.02820955146796229,0.025808453192606242,0.08351766980255469,0.08615042835118496,0.03238128175970346,0.0,0.027597701924312705,0.0,0.10834874311798005,0.07408600777359584,0.0,0.0,0.0,0.18040310255817776,0.021151478922049733,0.0
59,0.3616355043486162,0.27525283988842103,0.15101092359176468,0.29774821987516986,0.07669746161590593,0.0,0.13704694344070814,0.13584721359182028,0.026349099952566537,0.0893575944729524,0.0,0.0,0.008503288019236614,0.02517376629917014,0.0,0.0,0.02097602159281322,0.0,0.0,0.0
60,0.17844011321320294,0.3715278742282631,0.013418930550651758,0.20462506534823793,0.022258194527602092,0.4039872516822659,0.11426269646082292,0.0,0.18065108550832554,0.08256090054687257,0.07384756881522053,0.0,0.05937267160736634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.18679493943326891,0.15192834877531858,0.18264112304330357,0.11400822810645436,0.0,0.0,0.13098654640557525,0.12026864354027599,0.17858614323593905,0.10896696103741214,0.0,0.0,0.0,0.09440369987717026,0.0,0.0,0.020433046739239454,0.0,0.024533965813556855,0.0
62,0.10855845711075848,0.06009851688690452,0.36849529705216694,0.31180466887960817,0.13953833148514377,0.3082307701389501,0.0,0.16253686914229518,0.0,0.1082247577365673,0.11226277625931053,0.0,0.0,0.11304794487017934,0.03736513817013678,0.06209260702899392,0.01640170168356893,0.0,0.0,0.0
63,0.18279823284393387,0.1861581592922688,0.15989366386414866,0.16209537875067473,0.09863726371226976,0.0,0.09311504993737764,0.09381167979084805,0.13362413601397807,0.01530880114359573,0.0381211719873007,0.022611341785591006,0.049204416709637246,0.1373975799265408,0.0,0.0,0.0,0.031157278356814467,0.09087271950150046,0.0
64,0.2788835237818303,0.25074685631256416,0.15853012218272688,0.1977848847583355,0.01134439214305969,0.016980892450759448,0.08216334595807982,0.07434213877947243,0.08132738063613494,0.15276071882326792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.25356015211325705,0.2694386296385441,0.24978942075371882,0.12825910259936035,0.04213730430143546,0.0,0.15309295336863496,0.2095543936904388,0.0,0.11445460858424396,0.0,0.0,0.0,0.04726064383680006,0.0,0.0,0.0,0.0,0.0,0.0
66,0.2817266368963798,0.16671849788213,0.32833855455635313,0.40478150983541283,0.027610278647958078,0.0,0.10957870295315944,0.015425576883458459,0.0,0.09652087974773987,0.0,0.0,0.0,0.02801263385152505,0.2130806840249088,0.0,0.0,0.0,0.0,0.0
67,0.23617806499766505,0.09192297704294089,0.20204168173817577,0.1553302845591626,0.36276490788157056,0.09443265772004955,0.1939096507484753,0.045759973794608735,0.1683882611245235,0.0,0.0,0.000950968740644651,0.02225450843075559,0.0,0.0,0.0,0.0,0.0,0.04477172017187389,0.0
68,0.21125762477734183,0.18989214541480562,0.10721231212219151,0.07768308923081323,0.09350537810692734,0.392872515653688,0.14101731953992508,0.0,0.22170131529069112,0.08143951719893576,0.1533131760476268,0.0,0.0,0.0,0.0,0.0,0.09241789690887278,0.0,0.0,0.0
69,0.1867073667299425,0.18937775533892764,0.03586155516970945,0.1394051814857221,0.26138571668298854,0.1024817312510267,0.09829755920439884,0.006535028390009921,0.20991382287917298,0.08211222333927637,0.0,0.24392801297700478,0.0,0.0,0.0,0.0014039994046137752,0.0,0.0,0.0,0.0
70,0.1606158628661056,0.12593263049051426,0.41986604254554005,0.43437311298585163,0.19055983181131797,0.04010557490089747,0.0,0.0666164777184352,0.015730646740126822,0.08041522800312803,0.0,0.06942182552475668,0.009061533119745526,0.0,0.07131986118007715,0.0,0.0,0.0,0.0,0.0
71,0.2101982906732827,0.17707879272687244,0.13831216215202444,0.1794177858477317,0.19220697182179405,0.022564605739829022,0.1247345791352786,0.0,0.15602816418125587,0.056905124220459936,0.0,0.044201460953656097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.111769483344374,0.26806749334241736,0.1557577903008506,0.1316260835598334,0.21916753076792464,0.05672441541529052,0.10415075098018445,0.0,0.10171478340882524,0.0826402940442206,0.08015135344905602,0.0,0.0,0.05735803745882917,0.0,0.0,0.04618655845494666,0.0,0.0,0.0
73,0.26398515255713895,0.28174535276332985,0.13691331961258604,0.1408329945583254,0.08250270954677218,0.16828363652630512,0.07788996469516048,0.07563339743559494,0.021541482550413653,0.27733855008500563,0.18613338211629396,0.0,0.023839814497047356,0.0,0.0,0.06411180604583563,0.0,0.005180132501431398,0.0,0.0
74,0.13103004988951666,0.22345446716668813,0.20500126405545416,0.028705277218476186,0.20315368754757987,0.00032825955197489533,0.14275648882558395,0.07928388114064935,0.09564365017384478,0.15706955959292035,0.003966088521317788,0.0,0.09025893556498504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
