,degree_average,verb_indicatif_future,first_personal_pronoun_sing,textblob_subjectivity,diameter_g0,liwc_émopos,L2,model_BODY,ON_we,first_personal_pronoun_plur,liwc_émonég,difluencies_score,model_DEATH,transitivity,random,PQP_score,score_parenthetique_matches,score_onomatopes_matches,PE,third_personal_pronoun
0,2.0093871910723844,1.4296793059694093,1.8796984157488743,2.071582017832951,1.153787473287709,3.2945580275814548,2.1489598955003157,1.2111776568927204,0.0,1.9459007342765107,0.15461379122895375,0.0,0.9237686656190724,0.7967855165624785,1.4327173603010304,1.3515692448895433,0.3991251721834478,0.07473893858007163,0.0,0.09432041318837989
1,1.8971268015182734,1.4979345850379742,1.179575567019691,1.6556490621177409,1.450717776814237,2.078802678591118,0.0,0.1263943710267015,0.14349194326127077,0.0,0.9116801666901116,0.8213853298077635,0.0,0.5946783107808112,-0.35919760078078555,0.025098145111557488,0.2829725351354577,0.4550082629347043,0.0,0.0
2,3.1924644193145384,2.540427738782733,1.1769465967274475,0.2875395420605696,2.746284598248419,2.415829846567301,0.8307003783087585,1.6158434738483258,0.8664758937721102,0.3817726980563028,1.2126301610152037,1.1392960711976559,1.073220822553037,0.5594238464804888,0.0,1.0855237061736431,0.5028893857898368,0.04981599354622882,0.0,0.2530754810327066
3,0.0,1.7881632152040807,3.176491261706147,0.25828086756290747,1.6236719116384497,1.7393918192414177,0.8766562736494958,0.8366078932701613,2.1346741263696334,1.4500028542607837,0.42447899955919594,0.43476366529381893,0.8072668888462585,0.9532676637233218,0.0,0.6066859780175649,0.22133697484982956,0.7913718555139925,0.0,0.19087908780568794
4,2.837111246974133,2.3905038934177076,2.162570135093207,0.4106998239841317,1.436280619227564,1.0448093754747099,0.88237867687272,0.9752907962691524,1.9622129383088474,0.19049157434499642,2.2422709844629938,0.5299253158016787,0.22118187366754122,0.5786264425938592,-0.6884952080175493,0.46085605952068887,0.5782575983155672,-0.46243898039068154,0.0,0.00675109414275773
5,1.4554007653882557,1.9810861899743952,2.3857770923396417,1.0285167898343368,0.8636726805508552,0.565350308470131,1.3634481931047673,0.25874625827326664,1.415959602596866,0.820157359657682,0.48039099748904723,1.1969529775358427,0.8991643964391121,0.7375081829782542,0.0,0.29652916382822186,0.7483594294100838,0.40845124758193385,0.0,-0.2109742734018823
6,1.692357353938119,2.0308481977764363,2.4507355698220072,0.6349140935788747,2.747867179230448,0.0,0.9247773703172526,0.999327591873908,0.8874732809899977,1.2397245676926982,0.018996970663117993,0.8439774895732336,0.5635181576960704,0.7078719331365274,0.0,0.6158555055164108,0.32299373615500265,0.0,0.0,0.0
7,0.6985528578785641,2.0190741195741104,2.0791741834604416,0.0,1.1614165121577127,1.678868258057946,1.1176315457520176,0.7365245986227954,0.9222814488543072,1.150726640121656,0.9655426031811917,0.16028643029158157,0.4517674134970989,1.1248694254982714,-0.5234710297253663,0.2080870155704565,0.1244261138925041,0.26328566756737765,0.0,0.0
8,3.3691974547649335,2.1277770354687426,1.720191816160253,0.895350781449383,1.1133315502733812,0.43080294860264395,0.4139509768744162,1.136062299675522,0.4074930588432588,0.8247485955540539,0.7787995847654872,1.3823851017967623,0.5252315654575652,0.25767175382476826,4.796397173955834,0.5236893907073852,0.5909492496009993,-0.16163970273760916,0.0,-0.16685327926772267
9,1.7719084632013156,1.7475446712322915,1.674633332621754,0.9181954011545689,2.700126820911608,2.452052319079099,0.4259933608740076,0.3782176069243077,1.7962363622884105,0.42699440807077244,1.9475900161786883,0.6708624182116449,1.172484065262242,0.6519263066934466,0.4747818735818103,0.5974838833027336,0.5634904297661822,0.3185864566264781,0.0,0.6346617414110988
10,3.790754368674053,2.031280529495706,1.3662490677095214,0.27674104524293236,1.6514782637817857,1.1764442455113133,0.24202214453977397,0.024520944046161897,1.940807470112085,0.43477665285091666,2.0656976641908926,0.5996512818953889,0.13979022444646008,0.150435149580227,-0.500258414207571,0.0,-0.1795564244122182,0.0,0.0,0.1321364283845731
11,0.8134567364038514,1.1503783112941608,1.277258992493076,4.084330521829051,1.5828460061217786,0.5502867076384249,3.790011025576757,0.9051623348849681,0.23693286239127836,0.6733914657310498,0.0,0.01579819925818848,1.5394571205206282,1.0180190392808803,0.866507959324582,-0.19790894300055256,0.0,0.19437449062132056,0.0,0.0
12,1.55739466598593,1.7123281269955486,1.0140921920958113,0.16108237032254838,2.3040070960635353,2.3233506076882726,0.34160730566393666,0.44776722659499807,1.7177135291927745,0.11441712998758712,1.6349602280075417,1.2778163002245675,0.8079543914466096,0.5704294732241484,1.9682970515766747,0.6527714970525769,-0.01878803857342666,0.125596978504082,0.0,0.0
13,0.5753651109559198,1.9326310798063102,2.2149960849893713,1.570330742627786,0.7075468595740431,0.9906930230195876,0.9659339053723669,0.9041721666646956,0.8449800559504819,1.3456034464942788,0.5305495283315761,0.3343566333456514,0.0,0.6962133285000491,-3.199366717155195,0.7152691793370224,0.8827130942493973,0.27305173386009784,0.0,-0.084536637624075
14,3.914643947821818,1.8732231579239667,2.024358953539494,1.1777500601261053,1.7763218465058859,1.5613492346961146,0.850899334453388,1.1970743751111887,0.23811558658578608,1.533200459263548,0.9461213547412128,0.235076119875878,1.3156892686766792,0.5804464769297182,0.0,0.21572539754502593,0.2596309775965013,0.0,0.0,-0.2659238762078952
15,1.5795777502311323,1.5833348525551405,1.3057247761982873,0.6178872683184937,1.7513088653070212,1.3807207163438853,1.176671102397233,1.5154572514761617,1.5182933675523869,0.5107183961944464,0.9077977458292188,1.4383204547465698,0.559310127337488,0.8061228938690422,0.4344412978648304,0.6147056840405181,0.36921374554205383,0.35364191673399725,0.0,0.031627322630645854
16,3.938316302755992,2.5148835708683577,0.7935922038737933,2.753011573578675,1.858918869391904,2.2995055445168737,0.7898118922833197,0.10358352504867191,0.22861133751615764,0.9794310397058921,1.1878323067884997,0.8401814709946847,0.39829060161912255,0.3431222371576402,0.0,0.083208527580913,0.7070755511928533,0.0,0.0,0.26481237726085455
17,2.4625909176195138,1.8158223300221497,1.7388829704071356,1.783212954709006,0.6112034645810691,0.7504318851860683,0.5472876853080219,1.2105798091851128,1.6558192438551862,0.6332318602740699,0.47805990268619836,1.11735655177754,0.0,0.5156436559612108,0.0,0.0,0.7513167811016178,1.3600489588694211,0.0,0.6465074273257166
18,2.4771431796128587,2.1672705707134776,2.1673259986862736,2.9191943386056542,1.5905511538660067,2.2951033722884806,1.3447359513506494,1.0877382599606011,0.36693779781187985,1.5994140694716217,0.12483451597508338,0.9535574292611719,0.8967296819432234,0.0,0.0,0.8693103824434669,1.0134546100622783,0.0,0.4147421431655278,0.47185466661413883
19,1.258321271318939,1.0444764602641468,1.612962671244253,3.213442241892615,1.182353173841843,1.1934134193493866,1.6192108237649532,1.3684809155496889,0.715253543218146,0.5364739904658712,0.0,0.34425460535778496,0.6286037880993072,0.955696535251639,-1.8457057690562182,0.21794512793581983,0.5141309669090625,0.0,0.0,0.0
20,2.1690236383696693,1.5019046208726274,2.0954695950449342,1.8227543681380824,1.012973719250902,1.9273093248208284,1.472254941800123,1.0818197644032834,0.0,2.2535352855298623,0.06979605619015415,0.0,0.9588704812326122,0.8806130630262519,0.0,1.5524327060048606,0.28058758438099723,0.25400886639363557,0.0,-0.2958534508870318
21,0.0,2.0377051668040655,1.897869365687657,2.914202259579485,1.908676500481196,0.04076965438873877,1.4588749190544141,1.560635732514883,0.9386423500451261,0.8133937375372879,0.0,0.6513643703789307,1.0997675328361334,1.029087433205129,-0.42977960305156027,0.0,0.32141061307450425,0.0,0.5323841241367657,0.24878361053512724
22,2.124688976207916,1.3142658624107204,1.5841011064600494,1.7057701484184524,1.382143183229817,2.503125079958071,1.8147602124312443,1.0851393160784226,0.26632524807935964,1.1337120250915476,0.1802406064147832,0.5557121573002146,0.9448998916118515,0.53366712189539,-2.072792928116693,1.1244682877788779,0.2572942301291583,0.3290565780465699,0.22392722681459912,0.09951039268449728
23,1.672723067349295,2.1281769874797685,1.9218969094447713,1.0678235868529395,1.6660269704535566,2.324379361535848,0.973385804351134,1.0796078006701988,1.6044286989566545,0.7714399793389737,1.1112855519965217,0.5605101077781989,0.5247691015703118,0.8098781365193869,0.0,0.7259379711160442,0.413617599617795,0.1179231320277977,0.0,0.09107372801540561
24,0.0,2.8374495032043585,2.409313211906334,0.6562780713006612,1.8934667094810802,1.417437106425076,0.0,1.542245099698912,0.5635063326280692,1.5018904314521608,0.5131427028258125,0.911563457592591,1.7066178361280158,0.8044093256028135,-0.7225275364355037,0.6163321384155007,0.422785899330905,0.4968767887341109,2.0262543873228767,0.0
25,0.66679112294434,1.974979077758066,1.9204151044262454,1.9486886456001788,1.054561034314576,1.1623156738187512,1.1421029952496475,1.0135496840466505,0.9665438968588226,0.9933367847478419,1.0118200268981226,0.06721841156247899,0.0,0.9124265256979835,2.596159012616143,0.16128243634401726,0.45919608575415116,0.0,0.0,0.0
26,2.868320040471934,1.9754057562469294,1.9580783849421841,1.007955686076576,1.3423153695963075,1.1629412908231223,0.91156460139345,1.5756439371446906,1.0448670669847127,0.7809095022836106,0.8911171351173109,0.7637114150596331,0.0,0.6182324321926653,0.0,0.48770288655124333,0.537415249146785,-0.5055304799706136,0.0,0.2753933208290368
27,2.0105239951582083,1.6831107740413602,2.5265323991950686,0.5808916737357166,1.0438951412265072,1.1014287108299736,0.972976279643273,0.7448833507536139,1.204836717271823,1.61181855595493,0.0,0.8720586718785457,0.6768790646360395,0.6518848617373453,0.0,0.2335337621199984,0.7657709717698862,0.5646077451715091,0.0,0.0
28,1.9809135615694085,1.755265359682606,1.382918249811286,1.4544166785941026,0.9386784167397916,0.5702108035716015,1.6522404690451336,1.6710457952052868,0.6677751846471037,0.4733859500723591,0.7378173609292956,1.4620980081704775,0.0,0.596198567016273,0.0,0.7718134628951523,0.8017989580265482,1.052708602521617,0.6154825298255446,0.20427996518171893
29,1.988417263439792,1.5677156817205287,1.0517366751885149,2.126776491982567,1.7487130720198671,1.4698781838685504,1.014614701737778,1.2021561721909804,0.13917431387375812,0.9112652922758993,0.0,0.6017316249748131,0.43308516587062945,0.8361900231240394,3.346397646644829,0.3513054545982627,0.232026216351642,0.18454835187944788,0.0,0.23598030084583965
30,3.22394325953748,2.2227949049792195,1.0892475467017442,0.0,1.3772136355177853,2.0321043342692042,0.9784963027633568,1.0664203578923042,1.325442474535489,0.4934742864166964,0.7969858023288084,1.1715801323946529,0.9127964193726739,0.22985280265903335,-1.1384036123042478,0.6891088393681682,0.24185907575920745,0.18162248543453804,0.0,0.0
31,2.675193617195976,1.7749518570866754,2.6977668840542965,1.911991706579447,0.9737724114036338,1.2270981123424094,1.0133258256501765,1.1294296798723003,1.0047129406474833,1.159163301820782,0.7761500977915506,0.7038640904124791,0.3000389389446814,0.5455030319914056,0.0,0.09082122072638908,1.0740510378427541,0.0,0.0,0.0
32,2.1215378112453998,2.2307194307842577,1.5898622645773361,0.0,2.509276263179775,2.1417251906359307,0.7326416305070851,0.9518643731965706,1.3847789847014467,0.07190305230750088,2.2635067513777645,1.0533286091350353,1.0415341283120003,0.0,0.8112028887631866,0.74572236098388,0.08102250224289669,0.0,0.36108763879152406,0.0
33,0.24261554925400894,1.9478016364987165,1.8464763565699365,2.499737768576113,1.5898977332558046,0.0,2.531981218067674,1.7708898797030843,1.4206337720649902,1.0730111301882308,0.0,0.3461189309093635,0.6173026618589008,1.4007482143199796,0.4285041580432469,-0.11449787646676964,0.0,0.0,0.11006681711183189,0.6355796612843692
34,1.3193801006381896,2.2483310491990935,2.355565677912355,1.3451933311127637,1.4480404367108954,1.009472689427446,0.7708985794373163,0.3635191969890469,1.3750366772183102,1.1010787178153336,0.3582273414546354,0.37836445292173976,0.20268940154735227,0.8093009218256367,-1.94219906694296,0.0751874271833535,0.48619048299771916,0.5101083317813689,0.0,0.16851990909305006
35,1.635566273029048,1.027013196181367,2.250534156319558,1.1246046981189843,1.370583780588136,3.00486433076133,2.6550652089544533,1.147652285628011,0.32401385866850596,1.3421236187920713,0.0,0.0,1.076962031480481,1.0261572833226333,0.0,0.3357958879139198,0.2818014367747366,0.171309185367538,0.0,0.0
36,2.2138112359422752,1.8724572280439655,1.3619907667301938,2.5000816658199163,1.9740162604986289,0.7792671907691865,0.6097009587611582,0.7089954313252639,0.5128565606175921,0.28644770161428323,1.998443805244862,0.5528847815899633,0.44505698850518066,0.6319043201735826,0.9883647838757834,0.0,0.0,-0.36874237303246743,0.0,0.0
37,1.6671225544123298,1.931062981572241,0.9242773403975814,0.0,1.746412948652828,1.0224540473740027,1.2377848751796174,1.4296274893023453,1.743816918183297,0.9168770677892267,0.631968563777727,1.3424989365784836,0.5355424334153405,0.5395047317783654,0.0,1.1678346477889623,0.11803106237133522,0.5828369493649143,0.0,0.0
38,3.1555328514973886,2.102207729181548,1.3757940837751041,3.8549308121414625,1.6577537294414508,0.3774866462869171,0.8846585383044756,1.5338205035479968,0.5608535743127405,1.1672334203151904,0.0,0.907021158796402,0.5175464552162005,0.5979061741752104,0.0055844313435988845,0.0,0.0,0.21102484161157561,0.0,0.3213093610096251
39,2.179304695606351,1.7001394716548424,1.606702505429407,1.3076821721578298,1.5050560139020717,2.265984576380024,1.7214447770984904,1.1673189036362122,0.3594599221201724,0.9401763421029541,0.38376433347515343,0.6933437306873328,0.8767168336942346,0.4621338528502999,0.0,1.0059108524731453,0.5110614405593482,0.10951823630011522,1.449464999857511,-0.030852730880991257
40,0.629943995790399,1.2698114101796618,1.8135568311228196,4.598701291974859,2.5409010246735115,0.0,0.2530162966786094,1.0050372717955138,0.317477734912829,0.1946558525827727,0.17103258255607573,0.6571327802156907,0.6308480577565825,1.5046402597921749,0.0,0.0,0.19027462726092859,0.0,0.0,0.0
41,2.763165560094402,2.1759153415753887,1.66476738758807,0.622912477470605,0.796397848368395,1.4858133625964385,0.44853734015423485,0.7040348818499539,1.4028688408503012,0.7347124795928425,2.315155505878931,0.6624071148996659,0.06620586580914052,0.08438053230871298,-0.8241878680074478,0.09046694334418331,0.22138690948235923,-0.15604314141409142,0.0,0.2404940131815648
42,0.943619876303878,1.8037324404024502,1.371963834394017,1.3909143743286505,1.680006050730595,0.6475815257439126,1.3984024374922797,1.4706964895159342,0.0,1.531458965150958,0.0,1.2773163066278752,0.3173405663619933,0.9466345426042488,0.0,0.8686591521664325,0.8385443549107131,0.3585800563968829,0.0,-0.23891294570796914
43,2.2944213449064077,1.5258554394575172,1.2723310445812188,3.2527768751334345,1.7466052507875693,0.7623714735315362,1.0954728516628407,1.080118028684891,0.3328691587752479,0.736689344415365,0.8024228383436199,0.4806740762824025,0.6028372126335213,1.3603143799753616,0.0,0.0,0.18765165137582632,-0.38610273946338064,0.0,0.30242785402531164
44,2.7172986834566224,1.6877205352932243,1.6693573187435138,0.39869333327997525,1.264758193449267,1.8385967742085119,0.6303531154705635,0.47810274709593675,0.027247162774932384,0.7779629826519215,1.1608938268667726,0.5356561732434737,1.4289896763489458,0.15186558966282213,0.6471181747276088,0.26753070977231935,0.22929388274038542,0.23470656492701167,0.0,-0.43049301663449024
45,2.656137338555464,2.0295641149488826,2.9358177882220353,1.4869795272973656,1.4321813473933427,1.6003254322457365,0.7763221893756855,0.6827287390877529,1.6256027894484468,1.4423514130463446,0.5893786398314862,0.8971922900411126,1.0511399795487402,0.19959459973869947,0.0,0.39395963168068626,0.7749525403640172,-0.043983132266710905,0.0,0.6018861558421742
46,0.5145064718569079,2.597042161081757,2.027699488349121,0.539735507696057,0.9175312862640572,0.0,1.3833291615074612,0.12014448943800393,1.2735932653331377,0.8667481426489706,1.2368777335841974,0.9738894116744883,1.004403844691458,0.8312243681915055,4.647734956122649,0.21686575545538678,0.2803064182373985,0.8535368086853667,0.0,0.4358466469417169
47,2.337449940928883,1.4017500623015322,1.188738668281956,3.328031033422489,1.4448865757508087,1.318431508824686,0.7146060536595493,0.9402266151324852,0.18723485893309186,0.630537720560733,0.0,0.3204707259771819,1.646176702749605,0.5239076357714225,0.27458558367846525,0.0,0.0,0.359372975014278,0.0,0.0
48,1.6961389667964388,2.354603585736953,2.2891456755284922,0.0,1.8456673994348094,1.276689459434089,0.8664654633331267,0.7797268633446439,1.6058502842154223,0.780399485332013,1.9805665871789377,0.9815987543865903,1.0145908506516839,0.3049189654262473,1.002417928213276,0.6856861954133272,0.26006985500338253,0.3593915264042764,1.3891821395369235,0.26576419817589403
49,3.487076590349097,2.2692965765148783,1.531736746297483,1.3403729447148827,0.8671324836915997,0.0,1.1586089609156744,0.9934982269390239,0.38297950124894486,0.7560806040028332,0.851918596674537,0.7010474710350192,0.17558111073054125,0.517075547111415,0.054978172254196316,0.13347740291843183,0.9283689793840703,0.6214025382370029,0.0,0.0
50,1.6890164411366921,2.284374659589907,1.3253176882281956,0.17609658126673103,1.7802350644003693,1.564454868587379,1.9958843871598524,0.6783852052568632,1.6010464876193,0.1521048006962997,1.1503463155582632,1.073264514091925,0.5520236364748877,0.3480859831474317,1.732564012218481,0.7050873822063857,0.21444145850254853,0.4722121276890877,0.0,0.26351067961660274
