,model_DEATH,PQP_score,model_PHYSICAL_SENSATIONS,transitivity,difluencies_score,random,third_personal_pronoun,score_paticules_matches,score_temporal_connector_matches,verb_indicatif_future,verb_conditionel,diameter_g0,score_onomatopes_matches,verb_indicatif_imparfait,LCC,NOM_PERCEPTIONS_SENSORIELLES,first_personal_pronoun_sing,score_parenthetique_matches,textblob_subjectivity,score_generical_connector_matches
71,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0
72,0.033333333333333326,0.06666666666666665,0.033333333333333326,0.06666666666666665,0.033333333333333326,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.06666666666666665,0.0,0.0,-0.06666666666666665
73,0.0,-0.06666666666666676,0.033333333333333326,0.0,0.0,-0.03333333333333344,0.033333333333333326,0.033333333333333326,0.033333333333333326,-0.03333333333333344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666676,-0.03333333333333344
74,0.09999999999999998,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0
75,-0.033333333333333326,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,-0.033333333333333326,0.0,-0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0
77,-0.033333333333333326,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.033333333333333326
78,0.0,0.0,0.0,0.0,-0.10000000000000009,-0.033333333333333326,-0.16666666666666674,-0.033333333333333326,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666676
79,0.0,0.033333333333333326,0.06666666666666665,0.0,0.06666666666666665,0.0,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,-0.033333333333333326,0.0,0.033333333333333326,0.06666666666666665,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998,0.0,0.0
82,0.06666666666666665,0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666665,0.0,-0.033333333333333326,0.033333333333333326
83,0.0,0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,-0.033333333333333326
84,0.0,0.0,0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,-0.06666666666666676,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,-0.033333333333333326,0.0,0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,0.033333333333333326,-0.033333333333333326,-0.06666666666666676,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0
88,0.0,0.0,-0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666676,0.0,0.0
89,0.0,0.0,-0.033333333333333326,0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,-0.033333333333333326,0.0,-0.033333333333333326,0.0,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326,-0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0
91,0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,-0.033333333333333326,0.0
92,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,-0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,0.0,0.0
93,-0.033333333333333326,0.06666666666666676,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.033333333333333326,0.0,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,-0.06666666666666665,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0
97,0.06666666666666665,0.06666666666666665,0.0,0.0,0.033333333333333326,0.0,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0
98,-0.06666666666666665,0.0,0.03333333333333344,0.0,-0.033333333333333326,0.03333333333333344,-0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0
99,-0.06666666666666676,-0.03333333333333344,0.0,0.0,-0.06666666666666676,0.0,-0.03333333333333344,0.0,0.0,-0.03333333333333344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666676,0.0
