,textblob_subjectivity,difluencies_score,average_clustering,transitivity,model_DEATH,verb_participe_passe,liwc_émopos,L3,diameter_g0,passive_count_norm,direct_discourse_score,verb_conditionel,model_PHYSICAL_SENSATIONS,verb_indicatif_present,liwc_émonég,first_personal_pronoun_plur,model_BODY,L1,first_personal_pronoun_sing,random
10,3.3318015802372236,2.4302432884925462,1.7881837015226913,0.7080231864966369,0.5868085484552366,0.0,0.9857478820080097,0.46152316181862096,0.6234792922921428,0.0,1.0815070424989093,0.48698984835578035,0.6779192217482525,0.0,0.6245776513650693,0.8100038750508946,0.216060768956906,0.11217439987064817,0.0,0.4655570904885083
11,3.246616292692436,1.8035009277621936,1.3604979666733963,1.8310206890331295,1.0884126870400215,0.7219124920218635,0.0,0.0,1.377623776827724,0.12122205817489427,0.3800454423187531,0.14422306816529956,0.5633937972057831,0.0,0.7138807473038501,-0.480920184707574,0.4567583399154895,0.3287921418958217,0.3998350010299185,0.50399058206535
12,3.172654473672771,1.965553006721902,1.0871287960573395,1.8697287527488848,1.0371488739279309,1.3677451132171785,0.0,0.2581377234977526,-0.0767879294668218,0.0583096063252312,0.5738108988412314,0.16866646823347206,0.4050055965824655,0.6860930138764941,0.0,0.7452992332214579,1.0088712319902566,0.0,0.0,0.5814266885646449
13,3.6325405095618613,1.078896752172681,2.308495514691381,1.412014665151809,1.0899952892242954,1.5268616262317474,0.0,1.6298720606413872,0.47578389926727865,0.9206176899271128,0.0,0.873054908923274,0.26610936793587203,0.0,0.0,0.4773495272864591,0.34891069998437907,0.08110908016533389,0.0,0.7564114746480994
14,3.285948847744701,1.418196566721611,2.702352308333466,1.5267672218339474,1.8668391936368551,0.4251250397170807,1.8785828323170914,0.0,-0.16565335176969476,0.9464914767144925,0.9904793993669873,0.6056574096791201,0.282872798029529,0.0,0.0,0.0,0.0,0.4238711361281298,0.10928778015254448,-1.5627250478006465
15,1.3490872464581591,2.0700671923828833,0.37387177433227475,1.560895505910806,1.0028196004702599,0.17938551658779653,0.17318321698133313,0.9437221702516089,1.76710008976456,1.4642842085495478,-0.2133566454922992,0.9165681639050846,1.3925215269012499,0.0,0.0,0.49563157602176416,0.5926896299235488,0.0,0.28678227107364057,-1.7320099267877607
16,2.248508843807259,1.6714529596274428,1.571183250959463,1.6850169832074933,1.4394096476774425,0.9672261208914346,0.0,0.058744532491663955,1.0346860936311173,0.0,0.24775866890799086,0.6519696423353336,0.2255795342958439,0.8118967099230334,0.0,0.6920427502984413,0.30222685472967636,0.0,1.0423317028028083,-0.2447438285911363
17,2.7528702503162625,2.7483438318944424,1.724524061986599,1.6359834069689627,1.0670561801043168,1.5015768658042434,0.0,0.0,0.44152117839844157,0.363985376617051,0.9347728950580888,0.6207177521146912,0.6793164642739323,0.7326834358586725,0.01515469583008286,1.0451432071996793,1.4173386577616316,0.5506056135892762,0.3715651884116709,4.699410912844711
18,2.5037064274317133,1.9866774406260503,1.041974364305495,1.9218792164023233,1.2028579753833306,0.7966814944877736,0.06633697345428588,1.6231900097016612,0.8784126797121942,1.018943747861056,0.0,0.5884164302838287,1.0666483750213067,0.7468959653029266,0.03988673165957463,0.44210227099749727,0.061690086339998285,0.29855244764365796,0.21890026285693762,2.8518157024316095
19,3.336124142126311,2.1543880088039593,2.9843011883311843,1.303658333306844,0.9954138325958741,0.41288735183542324,1.0765371275376412,0.922365800453959,0.6835218856233025,0.0,0.4736050916074855,0.6424876436409236,0.0,0.0,1.8189724227775261,0.6112249489771874,0.20710483393399276,0.11286723458005715,1.559817854315808,2.3432071929816702
20,4.2166726988792504,2.9793139978929912,1.038316992775266,1.1491065026570986,0.13205458634621653,-0.012503177015695713,0.46709775489219674,0.6808007603409214,0.3218330484413632,0.4789751440513232,0.0897316036006213,0.4072500115980227,0.6428900023924715,0.0,0.0,0.7352287719420929,0.9076013383376218,0.0,-0.49514680885948176,0.0
21,2.8602680684605595,2.0935762763042125,2.6574377941586627,1.4683664402080874,1.8994324611449869,0.3920316315123309,0.04195760446249212,0.0,0.4930287344879796,0.7189046690453951,0.40958161154649597,0.7828240577524181,0.01411704990504739,0.4540474130458629,0.0,0.7047804398357492,0.7993034648684926,0.4456757760207004,1.090029520491321,0.0
22,3.1284313253941045,0.9791644606503824,2.4645468310909293,1.6029700895376409,1.7970898689866364,1.0582137588263771,0.0,1.045805518286528,0.0,1.3088770890165402,0.9991094114419192,0.9723417198781217,0.05217766732149983,0.0,0.14191765805340417,0.16862825243395418,0.0,0.31372983063877213,-0.1103244460360678,0.0
23,3.8174261882748097,1.4237644696123273,3.7398094438443477,1.1884770975666277,1.6690019815916435,0.3625696047444281,0.8757342313209089,1.1653670009903865,0.03813562606907681,0.2856369531507485,0.0,0.8555487145361097,0.6160905532977953,0.0,0.24870789275490818,0.2737990091553944,0.03845507239762049,0.37147798034476376,0.40092918595517846,0.0
24,4.624803652390693,1.2644970073114865,1.911660584322679,2.1627365750516043,2.2961792214794827,0.1143504161253762,0.0,0.0,0.5664379578196986,0.39206416958694096,0.0,0.735318429655821,0.3030228306914921,1.6499014406105503,0.0,0.7487289323362697,0.9936828309042742,0.4693023787245345,0.38065584777477235,4.438278391406378
25,3.7750159585788294,2.110433015038424,2.2592245851713826,1.3120361768547377,0.9106301742473505,0.5509201608357281,0.7902091337973769,1.1995209362821508,0.7563155528723071,0.4975157328306957,0.0,0.0,0.373953562531994,0.5687261587422894,0.0065813393911869165,0.4922666149827679,0.2821916867262467,0.12840553901465665,0.7901259327196302,2.871974937987385
26,2.402847474030393,2.661300644945382,1.2835306518966056,1.3277390070608932,0.9512519343455569,0.396093917010885,1.8728795977534458,0.2751214184391812,0.9385277351704434,1.171663423622338,0.11237879415279337,0.3755671963095007,0.45453305913453845,2.1941091919783164,1.0678468392268596,0.247332412914163,0.3005165577750903,0.7432463251388413,0.0,-0.4436135211054649
27,4.568670653737063,1.1834438632383333,2.1533123059095987,1.188699837866786,2.3520629455165754,0.7348824432647141,1.1327544930040767,0.0,0.0,0.5895874814511008,0.2374618109575693,0.3149729708342784,0.8061267597578328,0.0,0.0,0.41346095316281334,0.23629163709119347,0.03940194215768546,0.0,-3.6215646910533015
28,3.0676417529289797,1.8169544780314066,1.2644458971911352,1.0986973922701955,1.2919869155975034,1.9296063650109079,0.7226006990465857,0.9149752928393462,0.7280704116647377,0.2981511817449426,0.41768712446747014,0.11997342417723073,0.34216459790876186,2.1852262582266277,0.0,0.3970331206621953,0.039449963199529835,0.40513275941763083,0.0,0.0
29,1.5762305351418626,2.164902291439122,3.19367155055264,1.9367781789738607,1.7706687346305365,0.7581145947527169,0.1555186611550518,0.0,0.9691415122202955,0.9490507235133915,0.3859094093127618,0.18420182340919242,0.4812258967831389,0.8725595944837481,0.7792457170926909,-0.27830549185488007,0.802190889103287,0.0,0.8254580971862892,0.0
30,2.418165721012416,2.1284450200782885,2.18328767082899,1.4528345850370954,1.6386118380475485,2.0149202804360957,0.0,0.0,0.19884612616859249,0.5394732627652424,0.7837759458756177,0.493047341627767,0.35662378196149636,2.1083813227129924,0.0,0.9403716967034389,0.4702423029119008,0.8342573160751932,0.8833618188298573,0.17144708106686454
31,4.402128795956182,1.8798174517151118,1.1568957677125644,0.8278504847146265,1.2238185325756352,1.0466084747084705,1.2316771510603868,0.5128213687908729,0.8205776838618731,0.0,1.1703231071322886,0.5148942474440747,0.202326955773325,0.21356347180451804,0.5630723623624649,0.5428014214636833,0.0,0.6946833161731525,0.0,-0.964084662404041
32,2.6149880522197795,1.9840908945656284,1.2040966951627607,1.802999350944494,1.5618032519215896,1.6905545846008965,0.374727877041009,0.0,0.7071932517102095,1.2900600296796076,1.134270264507423,0.6537691889462314,0.5546352525910567,0.9078009925474925,0.8031128182477354,0.0877185327867167,0.3663262849022333,0.13503406106714552,0.20482455188604662,-0.36926469026236586
33,2.8443209544528787,1.909927230898625,2.3790325215700734,1.2691015111554187,0.7312568144446046,0.0,0.3457449025360837,0.4832603958018319,0.8971882241356411,0.41503270087169586,0.3891562066435648,0.39788722234605417,0.7655515405141995,0.0,0.8235081748281756,0.7266535467346992,0.6253701866765365,0.0,0.0,1.259763029068827
34,4.850463225078869,2.1577027714262242,1.1403704261111576,0.6324232207422636,1.0160553101542764,1.010415504000602,0.09049864493990882,1.554049673186656,0.09151622555656133,0.0,1.4751851146612507,0.48195562185097957,0.3909703181467093,0.0,0.5198458428454752,0.33908792437071456,0.08733591446711345,0.30562007644098643,-0.5940281784138834,3.4124658340536107
35,2.4336730005124885,1.072308072738385,0.6040991452699999,0.9557690282788356,0.6068594710167133,0.11910205389184324,2.145803037792619,0.9160896307697358,0.13078584178893318,0.7793977151823549,0.48901293973787546,0.3984564015591315,1.427020710414436,0.0,0.0,0.07511062996899513,0.4942895658399745,0.24964201170212696,0.0,4.732930791180675
36,2.5268852777419677,1.6366864893466297,0.03621740341043642,1.8429775533040291,1.1936192114606943,0.3533490501553481,0.946427658295587,0.7915773257907555,1.434115291384692,1.4956055197171207,0.015573610064452192,0.8330013907980679,0.8987017154030679,0.2197624639673603,0.41765594104481113,0.21112395449756102,0.3063367474517356,0.3459629923695209,0.07107199820112182,2.1663795657278415
37,2.8944934179849793,2.513773246306426,2.093602303736306,1.1361395041610662,0.04206779789210646,0.0,0.7474199021640766,0.0,0.8437380347247968,0.32632462127362627,0.15122217373200067,0.42230804928717247,0.9409523350403862,0.0,1.3106628860175524,1.045791840910773,0.7691925463577481,0.1067031171943053,0.3796391431854599,0.0
38,3.0746642937574618,1.89377730128141,1.9175315556446522,1.3704461957492446,1.420047061335482,1.9738218731777526,0.0,0.2120091548548982,0.267016244942556,0.7348445685275284,0.6552779404189615,0.786766001896274,0.5134985359381306,2.2734432818267196,0.23528414233241218,0.8585862234075013,0.23510114550095756,1.0090341893975905,1.0957594580954846,-0.19150849097323536
39,1.8861885932891356,1.7129584096100323,-0.1092025148035142,1.8245793303232993,1.3595720501946817,0.10396949880832877,0.0,1.6171230635103857,1.7320189388064007,0.4399032369673225,0.6092441692115301,1.0794930995790324,0.6799171495644495,0.0,0.18702842368343445,0.3375482930465825,0.3438219771198559,0.3039860496986183,0.0,2.8861103457434396
40,2.6209091027551707,1.0207835198164474,2.87255879243523,1.6375898244873783,1.396714677122717,0.5459848353396723,0.787109937985561,1.772580797898162,0.05398000317140204,1.346924664038871,0.8243123878861914,0.48095192821503924,0.10804039570863337,0.0,0.8777125944592433,0.567072464868288,0.6060633754762564,-0.17388239574082148,0.8343081810335888,0.0
41,3.6161043950824845,1.7507307184438334,0.4348608657209208,1.5862228950690125,1.1292365469680232,0.5654078843412298,0.0,1.4350529283104545,0.37240357565386933,1.2496266970901884,0.5012358936699488,0.09790278910335104,0.5749887205796317,0.19960230269568469,0.523652444174613,0.4311349532588259,0.29984630516174887,0.7006209313411027,0.002118748417383138,2.3030477336780684
42,3.4561067208259786,1.767832196993702,0.6914111111622452,1.6057896872300672,0.8535433819201615,0.0,1.1062850021936088,1.3814138883210385,0.8575495367120889,0.46578687500531735,0.7689743622449002,0.2956865792329976,0.5635458527201951,0.0,0.0,0.4486186101687368,0.34444903530474985,0.1506149835661326,0.32694899689689966,-0.14252244281115903
43,3.1336533438704635,1.9210448951422852,1.037180508901124,1.5970646643026745,0.751885019434707,0.0,0.357444145171015,0.4591426718588065,1.1272235173167153,1.3806246678543799,0.4691376790904492,0.2022098794233334,0.4089089381152139,0.32429133137575794,0.0,0.8367277770363587,0.6944727456306232,0.0341622786947914,0.4417525947529949,-0.97268446730986
44,2.426069577725916,2.2886313466874975,4.700518631944473,1.106634645730218,1.0499226732207319,0.8841560757034463,0.0,0.0,0.5453128018419715,0.14428026910489217,0.4442117283334498,0.4486008373312779,0.4987241073005854,0.3652939355772257,1.8389287031877737,0.0,0.4005513102907973,0.9967222137387974,1.0430008489341307,-1.8671935178130439
45,2.4757434452793894,2.3952471639831643,2.433245606345925,1.3289450240302398,0.5379528903198061,1.0242529945631422,0.405833111296577,0.0,-0.14524844751500743,0.0444808726317862,0.4815298359774198,0.7540552686154004,0.3817218447424132,0.08740553422239929,0.0,0.2616870920188309,0.5245136304567254,0.5855491071425205,0.10007469472369138,0.0
46,4.086043421405368,1.217649561140665,2.074040015761908,1.8323117555607085,1.045143131355699,0.05251994038357972,1.6009603815112927,0.0,0.0,0.8474168391387064,1.1628852905532336,0.0,0.7492516098559908,-0.6858908987514731,0.0,0.909154579156079,0.4904193285556363,0.0,0.0,-0.34882825283667973
47,2.3556040175082207,2.0639438197673647,2.4054356263392194,1.1054129500419385,0.710463247576518,1.0487908127875691,0.0,2.3405921556210374,0.7862216829560487,0.41315065684975444,0.6773651330434941,0.29951912714950785,0.4802581347783581,0.21713400432953844,0.3882407507525213,0.44529341912752424,0.6920278716475438,-0.0024308590879734723,0.2612733098258951,0.0
48,2.4668060541218564,2.1487538357539613,1.8367886347970201,1.3421619374889928,1.814926216317049,1.5326471158436015,0.0,0.5174033162567477,1.471346373624244,0.7586127673542189,-0.2730244875286706,1.1165377409507447,0.7295314383765519,0.5250405472014332,0.4373575984295173,0.14245853352785554,0.0,0.58467445331316,0.4981414752956543,-0.8761823894447626
49,2.6841037092617133,2.1351999222239555,2.198239465739848,1.2097446378725796,1.0100387206143486,0.579940030231948,0.0,0.46038415213011974,0.7421424781039393,0.0,0.47892967211721954,0.4790955087994394,0.0909950981920327,0.0,0.0,0.49783919301984536,0.7016013536736839,0.0,0.4740519174322009,0.0
50,1.1555701602272388,2.002854677176542,2.7643039492781694,1.3086210071850002,1.0905244075942528,1.19044211889201,0.8693632125303455,2.1854163152756927,0.6738291506975637,0.37536246725335953,0.7574775085624301,0.27263158106851665,0.45267405227426794,1.0358040845862142,0.6492352218993174,0.0,0.7845918675614635,0.0,0.0,0.0
51,2.3576585367211753,2.1016090336224464,1.332545764050666,1.764679073876156,0.9923002004384467,0.6038990904745261,2.21026851007947,1.8982376503933032,0.6023236806223555,0.20601890883528187,1.3270465660950228,0.642778809796731,0.5332473976430447,0.5679152225159113,0.5602253848253398,0.4349525543769151,0.4952951646866136,0.3738873035401564,0.0,3.911514096649715
52,2.893656859660153,2.0932130545625105,1.5210349736002167,1.2325748869706175,1.2494264410039408,1.4515704861463101,0.0,1.6194284299125248,1.0325543936605073,0.21113774112850853,1.2554084655117295,0.37242212643645145,0.5253433682704969,1.3083221861533554,0.9421518000015383,0.21254410879336574,0.0,0.10580081835795042,0.152206965844612,0.0
53,2.770315954348537,2.1370887198031636,2.0384924036408387,1.458563548171785,0.5505728666956177,0.17852804111042211,1.4169020410057351,0.49137771506380645,0.4347966366278153,0.5689568688779738,0.49842697260134655,0.4089722564044606,0.8053771315951096,0.0,0.16017392684225948,0.5910593775179249,0.2906731390117364,0.2820728408780814,0.22105627862086596,-0.432841813991402
54,2.3813095747092166,1.7864396125554844,3.1385360412949286,1.5935526262082909,1.1098067171789823,0.2887694679172513,1.635816155470591,0.0,0.0,0.25729660724738623,0.8024012354807749,0.0,0.4012234607480425,0.0,0.0,1.2703522871010677,0.6490243308153776,0.3148673636967381,0.4719689628638247,-2.039856170975448
55,2.94266628166808,2.036740581193667,1.5973283864483931,1.4801739685193982,0.9632970266286822,0.0,2.114107939141443,0.10423497567048667,0.7155221798653082,0.44938843934948536,0.7492593193412805,0.16543598841597382,1.2201243874607268,0.0,0.0,0.4339797470504632,0.11907647230435738,0.18128438360465773,0.0,1.079154466272772
56,2.957785172070693,2.6325267565154116,0.9976702240910166,1.7017976040793619,1.6402470728757572,1.5101884077175827,0.0,0.45041414615627806,0.9447536354422786,1.3224382012529927,1.1119976130464824,0.6975464825633921,0.0,1.0384439224958208,0.8611532785078851,0.6183962060442807,0.40825334497235416,0.21311890980820178,0.862199517247724,1.4069783858282396
57,1.1140451810903118,2.3251607846347375,1.5749920005418918,1.3609158640617351,0.8566604911538309,0.22345518217852267,1.7031518300584965,0.0,0.6601595106583172,0.4484294399663284,0.8661435265643469,0.15654627630890983,1.2027237206183106,0.7989019080881302,0.5822016558181914,-0.4974647504703164,0.3552298100723706,0.6099448553221731,0.0,0.0
58,3.7815716237341075,1.1215123724758806,2.6654198976665895,1.391080839284758,1.8458393723289912,0.2873465965948914,1.8762243402215424,0.8757091208975961,0.2643282384440505,1.0229426310197773,1.0161313795459068,0.6812482661375224,0.0,0.0,0.0,0.14205037852390787,0.0,-0.05699013384637942,0.65106872601667,-1.9621479709535259
59,3.6831012163295997,2.4299342962218646,1.4197084481325377,1.246173951488334,1.4788454810554617,1.3926327532232765,1.221266829605243,0.0,0.028913534305603734,0.0,1.339569781879793,0.14183021517959157,0.3109324188158077,0.7878288079555829,0.44839330255627297,0.48334860322795886,0.10435145612714557,1.079981232887241,0.0,0.0
60,3.687523435467388,1.7322375764155233,2.1420315465266824,0.3810503387220282,0.759504279336733,0.0,0.5204428465121653,0.24229654670908973,0.26326929917159636,0.0,0.8542953917028965,0.5494848730598453,1.0481684863902405,0.26442149935647435,0.0,1.3020376011431665,1.1272431410439971,0.5092081029368792,0.6861178751593265,-3.9744994104985785
61,2.4219694452591307,2.661620930322086,2.39539988695204,0.8594114016456251,1.1188999184424908,1.234889334421943,0.0,0.3868881831668741,0.18531786574829143,0.0,0.3884056152259364,0.6323227565996771,0.48662216659996654,1.7798822610702518,0.3626317957813548,0.3566498917246127,0.11758989745504915,0.48914856587952277,0.5149795473741691,1.4241738999538969
62,2.198966151854805,1.47787041293447,0.0,1.4871273958194438,1.1614451372673873,0.0,2.387595330284707,0.0,0.040590925804089587,0.7914167534131505,0.8216565093914944,0.0,0.38928800352336657,0.0,0.7095760440618685,0.7160306307550838,0.2470658640512039,0.4428514361193321,-0.08902601195223561,-4.120884010930225
63,4.1895701554936355,1.6305004084667112,2.6966165306606076,1.0558330525736372,0.8542765216859685,1.2515390107703248,1.320706459997548,0.0,0.5776856404655546,0.5017946774510214,0.3197897720770975,0.5256367812680988,0.734411404208483,1.7281773746539517,0.0,0.08160925882053362,0.7097587486401247,0.29110503442691116,0.5183182756701872,-1.4565027903847334
64,0.6285623971949937,1.9725316261066572,0.09694974709722444,1.0344972159864065,1.130441072462262,1.4416601073463884,0.0,0.8824072273737184,1.5119778379511946,0.6117797693822317,0.17807079107947713,1.3476224029513637,0.7188746995578793,1.0279746021736642,2.623581965472547,0.2833490352081618,0.0,0.0,0.0,0.0
65,1.9238063733259332,3.16458219136565,0.0,1.6672715776534537,0.8985634848978389,2.019705369089163,0.0,1.2068693674340165,0.9225265259686612,0.398730655485356,1.3526907172942126,0.8153550159311548,0.4182195074096963,2.2425137457552244,2.1719456855181756,0.8427958496799929,0.5317251971299741,0.7204147663409868,0.27716963894840474,0.21333887486611255
66,3.511666890344899,0.899643498241701,1.941163958374276,0.6449655356429733,0.8633194575221442,0.8389345584075133,0.058909978345908144,0.3809291561054457,0.6854867861252307,0.3267405017634767,-0.07767264030922752,0.3805489735521694,0.16534236223125504,0.0,2.0279114651841614,0.0,0.6437418817198473,0.6510883709600049,0.0,7.068412433450421
67,2.684537235842779,2.4044060928413926,2.9411320376912724,1.4841499448512647,1.8516406696353735,1.6594075093753287,0.0,0.0,0.18485761506658674,0.0,0.7280849787731122,0.9203157278337131,0.9247678178469313,0.0,0.7367401640356043,0.5956887610062271,-0.06307732978653924,0.3003937241583577,0.13321557943317547,3.05953220734264
68,2.0922086182979887,2.165304151005011,1.8469247552797852,1.5619280206675865,1.906369075308674,1.7633929709861351,0.2398490838904759,0.636612282208519,1.5126809692656298,0.48038780526177605,0.0,1.063489731320199,0.8067454933667687,1.9115783970515583,1.4142316983122825,0.0,0.4511921736913776,0.6618726266424036,0.0,0.0
69,4.335544671481814,2.1702900746380944,3.9199248089264067,1.327162057938995,1.8377051040175998,1.7471914405327824,0.0,0.0,0.40424535828620906,0.646859428873005,0.0,0.0,0.6893144590487721,1.4114352354361734,0.0,0.796601873855787,0.7153386339009865,0.0,0.2664707064257137,1.9808041226133681
70,2.7295609644265397,2.1063388442321567,2.652872681443931,1.1353041119385492,0.9231140794062648,1.4042095617810406,0.3934242619641601,0.9033458772405312,0.18831808391768173,0.30231760604538144,0.0,0.7006478628335175,0.9902788108334534,0.6715751131799934,0.6896932136783154,0.0,0.20769202256948185,0.7702163045811352,0.0,-0.7754310271279511
71,1.701198617021079,2.2568251212780703,0.9896300743132468,2.0193788037831197,1.1298896818091262,1.4676775708455159,0.9231886359188264,1.353732620858853,0.8054412824488129,0.4227562665751484,1.3186416464856041,0.5530252509497389,0.11028752190614276,1.2903257631645653,1.2150419629457347,0.6146663535375156,0.6189247132870855,0.8071566325041518,0.21894895293690933,0.0
72,3.0020309789748176,1.473864095808247,3.221322030280769,1.5717595871581362,0.6956294141422432,1.043934355531245,0.806051505765265,1.9241468287187362,0.2511402617362385,0.5523793733310933,0.0,0.13172497935364744,0.4360916769337878,0.0,0.5910534174994476,0.10446914542267505,0.511342751072278,0.7262298496822184,0.2350839778346662,0.0
73,3.874841641149528,1.943153717834965,2.6395917684965693,0.8181768833478172,1.1418565980360078,0.9656492990633163,0.17187342341033748,0.0,0.8261474628032258,0.35301015525215484,-0.09604442707123238,0.6759476857727641,0.6810395180863584,1.067865365627414,0.8587619735924344,0.4324661470013843,0.03521816707325268,0.5932532821368531,0.837920477677479,-0.9384750568716203
74,3.364130200689816,1.5407407677515932,0.6188618947572218,1.1126955564689014,1.4224363647109222,1.5299761722178022,0.0,0.0,1.3440539501274862,0.41744745655338106,0.6583078942475709,0.760151440840101,0.37553423183903845,0.4671243836912127,0.5473025544835604,0.0,0.0,0.49458640312359764,0.0,0.11190356001966056
75,2.4882637733828,2.264443122490927,1.6701674342632014,0.9064278884935978,1.368280366606272,1.8795015802319035,1.7207084257620209,0.0,0.0,0.0,1.062675851398762,0.2737392498820708,0.30222394487929494,1.4603442849905794,1.7621435311966271,0.25698863090174134,0.06327176483319238,0.9810020069073113,0.25954170353164774,0.23452202071138423
76,3.2564886802493063,3.1545829746190046,2.675567559635807,1.5714564506557704,0.7202949377323877,0.0,0.03287799005076273,0.0,0.6293563281887534,0.6757221345851891,0.3790034737423483,0.4989578475519136,1.4919252413134396,0.006733396621467086,0.9201077354635102,0.717567936362648,0.3641953953792612,0.26522497552184277,0.31543156952108,-1.3595623477185919
77,3.535544677465083,1.5954854825529876,1.8064290327737205,1.988125021287127,2.187469687422726,0.1813572170176775,0.12574016258934048,1.3276650527012461,0.3036191998573426,1.1904789904808981,1.2589989521635432,0.6577301361848136,0.0,0.0,0.3962253021742799,0.2897232069977726,0.4335723550133145,0.34017227915676235,0.0,3.2577969599704244
78,1.9947069358546028,2.388048488767201,0.6671475009766638,1.6256062495005272,0.8502768941803979,0.8974472173621121,1.5996002489293186,0.0,0.7184564876165611,0.6566785817643069,0.7117444861342699,0.37985296376590305,0.7700183562631276,0.0,0.0,0.1935273416346774,0.09496650463464316,0.0,-0.8461867459708977,-0.6116605054128489
79,2.5831571429294824,1.6643127638430097,3.49943856039196,1.4198680772166805,1.6980848602420682,0.24910113534696354,0.5041951114442587,1.7680137353598369,0.09723646012047564,0.523905306466053,0.4973212445495131,0.8458080512583729,0.11178036377896586,0.0,0.7288259905152774,0.3047431007163804,0.0,-0.994317851669294,0.4086254032145024,0.0
80,2.604934603187694,1.373969346318225,2.092803495740563,2.5197062313567473,1.1470568873887894,0.019754093383791305,0.19112236423850507,0.7978389670573827,0.9030909370813981,1.4315816949042592,0.17240826051492178,0.0,0.4671065272686935,0.354001969090083,0.0,0.1964217582652804,0.5131550548768358,0.0,0.9468585957250478,-2.4381500565569283
81,5.218821756846608,1.0795190268281918,2.199940626580073,1.9674730934981384,1.0011572488989169,0.9930110875503213,1.1626623525614068,0.438794745415428,0.16681690522768017,0.6086708883866009,-0.1631730030111675,0.07988256772888136,0.599463439248419,0.7288154781342377,0.0037399726457896785,0.19084550575709164,0.5866613549958013,0.769969616721517,0.0,1.2361367449278433
