,auc,precision,recall,accuracy,balanced_accuracy,f1_weighted,f1_macro,f1_micro,dataset
0,0.308641975308642,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
1,0.4444444444444445,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
2,0.5061728395061729,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
3,0.5061728395061729,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
4,0.4197530864197531,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
5,0.4814814814814815,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
6,0.6296296296296297,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
7,0.24691358024691357,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
8,0.4938271604938272,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
9,0.29629629629629634,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
10,0.6049382716049383,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
11,0.6666666666666667,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
12,0.6296296296296297,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
13,0.4320987654320988,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
14,0.39506172839506176,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
15,0.7654320987654322,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
16,0.8518518518518519,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
17,0.48148148148148157,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
18,0.20987654320987653,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
19,0.5802469135802469,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
20,0.5308641975308642,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
21,0.46913580246913583,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
22,0.7283950617283952,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
23,0.7283950617283952,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
24,0.5185185185185186,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
25,0.7160493827160495,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
26,0.40740740740740744,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
27,0.7160493827160495,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
28,0.5308641975308642,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
29,0.6296296296296297,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
30,0.4814814814814815,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
31,0.6419753086419753,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
32,0.39506172839506176,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
33,0.33333333333333337,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
34,0.5061728395061729,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
35,0.5185185185185186,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
36,0.20987654320987653,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
37,0.7407407407407407,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
38,0.5432098765432098,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
39,0.5308641975308642,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
40,0.6790123456790124,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
41,0.5185185185185185,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
42,0.6419753086419754,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
43,0.617283950617284,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
44,0.5802469135802469,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
45,0.2469135802469136,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
46,0.7037037037037037,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
47,0.6296296296296297,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
48,0.5679012345679013,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
49,0.46913580246913583,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
50,0.691358024691358,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
51,0.6790123456790123,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
52,0.5308641975308642,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
53,0.5925925925925926,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
54,0.7407407407407407,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
55,0.7283950617283952,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
56,0.7037037037037037,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
57,0.4320987654320988,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
58,0.4814814814814815,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
59,0.18518518518518517,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
60,0.4197530864197531,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
61,0.7407407407407407,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
62,0.691358024691358,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
63,0.4938271604938272,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
64,0.5432098765432098,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
65,0.8641975308641976,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
66,0.4814814814814815,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
67,0.5802469135802469,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
68,0.4444444444444444,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
69,0.7160493827160495,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
70,0.4444444444444444,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
71,0.5308641975308642,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
