,model_DEATH,difluencies_score,model_BODY,score_parenthetique_matches,score_paticules_matches,random,average_clustering,model_PHYSICAL_SENSATIONS,third_personal_pronoun,degree_average,L1,liwc_émopos,direct_discourse_score,first_personal_pronoun_plur,verb_participe_passe,textblob_subjectivity,ON_generic,L3,score_temporal_connector_matches,PQP_score
17,0.02064587161845217,0.018674081859023618,0.012334630334749823,0.0,0.006165477507359658,0.003610032396080592,0.003127102395209175,0.008062132324402534,0.00510307021345943,0.002553059342006842,0.01358139424491674,0.003266819375256698,0.0,0.02750014767299096,0.013121945670805872,0.0030325607645014917,0.009332309486965338,0.004862841396282116,0.006480662794162828,0.00217155653766046
18,0.014892010496618851,0.03879392345544572,0.0060839884753028555,0.005785168631312748,0.01050737809638182,0.03958651968929916,0.003763911972288043,0.005150003032758833,0.020877167778710518,0.0,0.00758766703835378,0.006875300478811064,0.005324513483171661,0.008630143715689579,0.0035017126835882656,0.003326667487155645,0.00399915319463859,0.004161796726596853,0.0034528186079114667,0.005713154167868196
19,0.01313924935646355,0.029749540339844924,0.004160760442726314,0.017871002314922713,0.017854374773334715,0.010758620843291282,0.006502762974239884,0.00998409735628714,0.011736298265401275,0.005183835782110691,0.00925794234747688,0.004889699238662917,0.0022241240963339795,0.0017880158436795078,0.007644389418264231,0.0,0.0,0.0023263271826629846,0.0,0.005976332107869289
20,0.02695431975647806,0.030327384440849238,0.007383346947530908,0.007761604628525679,0.003598616277178128,0.014481556170309585,0.0,0.0,0.004109957622829824,0.013908203133071461,0.0,0.00460116521269083,0.0128697762961189,0.005325787874559564,0.01613279754606386,0.004162445511203258,0.01992477534882103,0.0,0.0,0.0
21,0.004724792640035349,0.007109507828640439,0.009645504449183743,0.005323022048920392,0.0,0.01847474433419605,0.012222511912851286,0.007430881824654836,0.0,0.006143165397768216,0.004825793134359022,0.0,0.00349408558756113,0.0033819134735191864,0.01229482375085354,0.0,0.0037280702032148833,0.0,0.004332736058471104,0.008328567861424139
22,0.010664406148406367,0.02363162607854853,0.018485160891277098,0.012635462425649169,0.020853389561021077,0.0027955205029187103,0.003926926056543987,0.00567014369244377,0.0,0.015279437069160245,0.0029887976698422182,0.005332128747055929,0.019261864761201047,0.007062120544413726,0.019982897396820288,0.0,0.004602993045933546,0.004184128231368958,0.0,0.005416752043801052
23,0.012991886360260349,0.010255087303618592,0.004104123903438449,0.0,0.019274782326693333,0.008076811726515493,0.009695078960930305,0.0,0.005784002122469245,0.0,0.0,0.021778903987103453,0.028041907418829694,0.014080393866635855,0.003916952602565287,0.0,0.0,0.0,0.004418219243797163,0.004458077741165955
24,0.013762644438383478,0.026670011148167146,0.009411414028300594,0.01383027837456514,0.014850127054300782,0.007181694370384018,0.003156200870250664,0.006062443727006516,0.018696508547291154,0.011684346883247298,0.005678160898387434,0.004642479519049327,0.006539506246646247,0.007343704223632812,0.011370126092496014,0.0,0.003360178224742411,0.003434475913333397,0.005624833118791381,0.0037479182689761133
25,0.0359511820175685,0.03183180908424159,0.01820623201100776,0.0,0.0044568759277462955,0.033779432162021596,0.004901720087975264,0.0054936883971095085,0.0068777894706775755,0.0,0.005329948812723157,0.004246212247759104,0.0,0.0,0.006415632218122483,0.0,0.0,0.001555712083354592,0.0,0.004783442229498178
26,0.028507096115499737,0.012782987204845997,0.00956413571489975,0.021313934818996738,0.0047299161097034805,0.02303139802161604,0.0,0.00714191331155598,0.00528539372390757,0.006824684507523976,0.003350318134762348,0.003314726814627647,0.0,0.0076186671008666345,0.010393660195171833,0.0,0.0,0.003501379735767841,0.003630238546679418,0.0
27,0.02774086298483114,0.016700710085996738,0.005731453318148852,0.010511914365614458,0.0,0.016589912423864005,0.013928469792008397,0.003958578162826595,0.0,0.004607620793084303,0.01733688371504347,0.006682517932107049,0.0029561566421762117,0.010174144702497868,0.006098364663931229,0.008445614333885411,0.007295415233820676,0.006407290052001675,0.018422930665158967,0.004720414947873603
28,0.013920154514101644,0.00825175789433221,0.014424378310019777,0.012027495875333749,0.028884780998807407,0.004365166852250694,0.0,0.0,0.002516517995391041,0.004694246221333741,0.0,0.021876223806602254,0.0,0.005486667212719718,0.004996746517717839,0.0,0.002800595071166754,0.0034437351860105983,0.006696506825586161,0.004435965148732067
29,0.04053728959135091,0.014901914499389633,0.007779347950903076,0.013744075580810509,0.0,0.005826980426907541,0.014675074648112057,0.004535533482208848,0.02370487562582518,0.004427041605114937,0.0,0.0047300469179948155,0.007592611938714981,0.005734115451574325,0.0,0.005612688077613711,0.006588212318718433,0.003861374390311539,0.0,0.007384385183919223
30,0.0075757185233135994,0.018190896280575544,0.02384731259196996,0.03427708683256061,0.0013097564424388107,0.005972548564895986,0.01438251961364101,0.0172869900520891,0.004958960103491941,0.007338828288173924,0.0,0.009597372977373503,0.003101676192134619,0.006786516800212363,0.0159679406642293,0.0,0.003650716145833332,0.0,0.00800126616191119,0.003261430666316301
31,0.02382139463629573,0.01717606618007024,0.013216030997534593,0.016645735755873227,0.0044748045963545644,0.0,0.007603454925119876,0.008346109329101941,0.014383988502124944,0.004124790652034184,0.0048267068468655135,0.0,0.003507118357345462,0.010507883504033089,0.01399896059278399,0.009303135182398059,0.0038055772790685297,0.0032280428344383843,0.010468787719806034,0.004533223654453955
32,0.02219681118056178,0.02699153946681569,0.004129797141999006,0.006021784331649543,0.0037360706627368933,0.008271154673770072,0.00492911468539387,0.006897505494145054,0.0046767944889143116,0.00685509517416358,0.007963423499527078,0.006565045158689221,0.0,0.003892397818466026,0.0,0.003895590947940944,0.0,0.003789204875938596,0.007258645978445807,0.00509522964557012
33,0.02289444674241046,0.015229151118546724,0.0049411263316869744,0.006169307592635355,0.009418833427441618,0.004686024642239014,0.015573724433779716,0.0,0.01071665841092666,0.008450975220339994,0.0,0.010701576712851728,0.008022552318871024,0.004990978593627612,0.006184139221906661,0.010427393359442554,0.0,0.005801398476585743,0.0,0.004341020905102294
34,0.04123331331865241,0.010221039069506034,0.0023624967498083902,0.0,0.007541872510065635,0.0040706214495003215,0.007577511697386702,0.0,0.004007104960270226,0.013103109282130997,0.009573949188925325,0.0,0.009405473794477683,0.0036613333330800125,0.005527945339679717,0.00897949084724921,0.007283322667082149,0.012115236901367702,0.0054480857097854215,0.0073862589523196204
35,0.012214101989908766,0.008738208839669826,0.013253580293618143,0.006110650932726763,0.004667829973623157,0.015056717281540231,0.0,0.006815818224723142,0.015925408942159266,0.0035319288820028307,0.009990799068162838,0.00786217546245704,0.010003569167728222,0.0,0.0031192879217366368,0.0,0.011666235096286986,0.0049112748857587565,0.004474920416871707,0.006345003996975718
36,0.018638617940867946,0.019417091211924954,0.028327549193054448,0.0062081473111175005,0.0070446433656228095,0.0,0.013068019332364197,0.028219308234285565,0.0057485857258240385,0.008682912307325751,0.004540767413874466,0.004473221727336448,0.01367420760852595,0.009008875756058842,0.005430161699031789,0.01139192841326197,0.00789168606325984,0.0,0.006046542264521125,0.0
37,0.03928367322590202,0.04130842620786279,0.0043251687202913065,0.0,0.009874779736002285,0.005094027418022355,0.007348746268699566,0.0036029062545858337,0.002641558853288491,0.006952085999461513,0.008030252632995446,0.0028022670075297353,0.0047988651388635225,0.004414827920651684,0.0,0.003785217327686647,0.0031516183540225046,0.0,0.0,0.006329744548071175
38,0.018359747398955125,0.014008161000907422,0.0042323164230523005,0.0,0.004589880435417097,0.007757160940207544,0.01627468641847372,0.0,0.005908335149288178,0.0025548368788634737,0.004489182841653626,0.008070512466443079,0.007030506052697698,0.0,0.0,0.013453355951855577,0.002717721477150916,0.020825768277049066,0.019476385642619182,0.007176316022872919
39,0.01306853081130733,0.026520421656159063,0.022581765195975705,0.014280629680181543,0.012219490200436365,0.0,0.006024027736857533,0.005288595022012792,0.0,0.01445723638078198,0.0024112109569832682,0.003821969926357269,0.00695960009470582,0.0032722007141758997,0.0035688279227664072,0.0073228439238543315,0.0,0.005828299423058829,0.005628273417397093,0.01949326320551336
40,0.0115178540754132,0.0,0.010486051052808762,0.013489424635190515,0.022445325215968,0.007943379343952983,0.00995130437829842,0.003631427412231764,0.004515957747275632,0.0,0.0,0.00933092854823917,0.007255319834065931,0.013495877037445703,0.004255747174223265,0.003211876071989537,0.0060427739787846805,0.0,0.004024616219103336,0.0127981545428435
41,0.01409612549608574,0.028262006166080638,0.012405604647782944,0.005927119886813066,0.012979600922514996,0.0077884765852553155,0.018774215399598074,0.012698225552216174,0.0,0.0,0.0,0.0089453825171416,0.006497542088851335,0.017097996119099356,0.0040278878961689775,0.0,0.0,0.014391890380531546,0.003403767339264354,0.005897505730390549
42,0.004699054244905707,0.0068908259874830655,0.007407639813609421,0.013240417194242278,0.0,0.011544959439585604,0.013338137847216176,0.0,0.03936969985067844,0.0,0.011758413097355513,0.0,0.011481453645663954,0.0034589694347232575,0.018829949783782163,0.004259191658347845,0.0060079047776137795,0.0065244964783390345,0.018877119509658462,0.007520054880219199
43,0.012700274311316513,0.01776341424882412,0.013364894720415276,0.008770262438803909,0.014578417042891183,0.009317285967990755,0.003324483544565737,0.019786107849174492,0.013368739796181523,0.007004550380477061,0.004981647610353927,0.014773700060322883,0.005254369636376699,0.0042740853012849895,0.0,0.0030371685400605213,0.0,0.007509162290021779,0.007988814990036189,0.0058728211019188166
44,0.03077953840512781,0.014089987119659784,0.006160888839823504,0.008001511966188748,0.006351778794080021,0.003507724994793536,0.014317437467630954,0.004441066268831492,0.010997398231488962,0.011254108004892866,0.005003896292609473,0.007439670983081064,0.0,0.010532029803531868,0.008374226593102017,0.004486001520417631,0.004205607511103154,0.0,0.0,0.005440513420539596
45,0.00255689399006466,0.014853291808317098,0.017253122773021455,0.0178042294648476,0.014675434959121046,0.007260365054632228,0.005976495256337027,0.007361182674299923,0.0044821679905677845,0.0,0.006439739242196083,0.0,0.0029002959293623763,0.0,0.00470070960621039,0.0029944155054787793,0.0063872748054564,0.012896249912989639,0.014591821216667692,0.014245574829168616
46,0.021474878481278815,0.015581624038517476,0.005332032974809408,0.012259992969843253,0.01011039124708623,0.0026491226789851986,0.007040780105317635,0.0,0.007275017619132996,0.00971562125409643,0.015568529992364346,0.003165270479706427,0.0048792599576214955,0.0,0.00451388902341326,0.0,0.0076728162172560906,0.0,0.0038044887445867035,0.002575428336858749
47,0.013178958800931773,0.032173536329219744,0.013836535440292211,0.0034788831075032545,0.003180336574713387,0.006875797322019937,0.012315603006010258,0.0,0.013302321479034923,0.00833806045881162,0.0,0.006332502329101165,0.0,0.003970806412398816,0.0053159914109855875,0.005377815309911968,0.004197525572963058,0.005891240395605564,0.010878057606363048,0.0019424388613551854
48,0.014625391821687421,0.005442555341869595,0.007528444590512661,0.019644490077936397,0.003130235275874534,0.0017746860131931802,0.019652199910332756,0.0,0.0029517067316919554,0.01034327130718157,0.0,0.013869399090607961,0.01698313230151931,0.004585434769590697,0.00866479948659738,0.0039363135863095524,0.003648753923984864,0.0028438564849396558,0.00597019378344218,0.011418649935163557
49,0.011414527536369862,0.016420228105659285,0.004037421611913791,0.0,0.024053188456377637,0.0,0.005411637052427977,0.002863782404921947,0.0032168674981221555,0.014550530190890032,0.035449417566570156,0.014029505442207059,0.007593401456872622,0.005192899101724228,0.005370969884097576,0.0,0.0066459623028834675,0.008768119617675742,0.0019913696795701976,0.0023421027939766648
50,0.037756712719953296,0.03373537400551141,0.004194348839422065,0.004753945250064133,0.004930056989192964,0.008862145969644186,0.00908763121813536,0.017321345423969133,0.004113198232216141,0.008282383455584448,0.005906591661274433,0.00872594548761845,0.008401393983513116,0.007355371882518133,0.0062276584344605574,0.003798579228421053,0.002430074801668525,0.006129303117593128,0.011954549375300601,0.004899572442130495
51,0.013320039644216498,0.014058720014989375,0.011704793252050871,0.010858342727025346,0.01198393535303573,0.018637668742798267,0.00980677134124562,0.003008640841270487,0.0,0.016312224421184508,0.0,0.01631338284599285,0.008253367959521708,0.010673874396365138,0.0,0.008508006670977921,0.021151292444827656,0.0,0.0,0.007575942630258701
52,0.021247528702331084,0.006294604584264258,0.0027042508898302915,0.004247067677477996,0.006046034274622798,0.005855193390200536,0.008318800739943979,0.007625011960665385,0.004811214117643734,0.0044962644589444005,0.011964880164712673,0.004435926148667932,0.03542289836999649,0.0032930108827228357,0.009360494487298032,0.003919131762037673,0.004170545376837254,0.0031251843875894944,0.004164284380152822,0.012109933562266329
53,0.0371628994299099,0.017135604670271275,0.007184380219628415,0.009504246544403334,0.0057324958556952575,0.006160378059993189,0.0,0.011230740680359303,0.004128436169587076,0.011272287643204133,0.018074191817082464,0.0,0.010727160373081763,0.0,0.007530867383194463,0.00508850964717567,0.0,0.012825344767421485,0.003803317677229643,0.0045983867319300785
54,0.028323038606594006,0.026766001065572097,0.005087140973657369,0.0066023175492882745,0.0181253913079078,0.0062323461621999745,0.028294073287397626,0.0074699501345554965,0.009885567053531611,0.005950183827585229,0.00945089781656861,0.0,0.003937357723712921,0.006911669437773526,0.00793271782870094,0.002767928158864379,0.004629675652210912,0.00391900262857477,0.004619388563558458,0.00282726703941201
55,0.021990526745251072,0.02420026994946723,0.010649915270817774,0.005060877777636049,0.020126655983117723,0.0,0.007302294469438494,0.01574904752258832,0.0,0.0025071045781175296,0.0,0.0,0.0032682435469081005,0.014794112636397282,0.0,0.0026678658028443654,0.002277285784482956,0.004758385382282238,0.004124396796648702,0.010760450041542451
56,0.047059975348878645,0.011875084945311146,0.007078049756741769,0.0023525002878159286,0.01038971813954413,0.0,0.004955776529386638,0.005939949408018339,0.0,0.011348232499013346,0.0027449839531909674,0.008312682272866367,0.005718891225444776,0.004535330440228185,0.003548025300726296,0.004015686353047688,0.0,0.0048705390145381295,0.010381431678310037,0.0029864399905006095
57,0.02820514617736141,0.008847494362543026,0.010439016957922527,0.03030277246950815,0.012858313558002309,0.009916743628059827,0.011891602007672192,0.005259498953819275,0.0,0.006519601155227668,0.0,0.004630017065753539,0.00254285107087344,0.009555371379634988,0.01617889526827882,0.005793965183198452,0.011370811670397716,0.003582005525939167,0.005575827860428642,0.0
58,0.02049497020492951,0.022750771253369752,0.008339917020872235,0.0,0.008486668168877564,0.01032252050936222,0.00761430113762617,0.012297375513395914,0.007973555742142103,0.007056089004036039,0.02565781450985621,0.0,0.007410634089261294,0.012367071217546861,0.0,0.0,0.0019009075881913312,0.0,0.003924306457862257,0.003409332167978089
59,0.01887983078043908,0.017956779168297847,0.017782428829620285,0.023035049261214833,0.008977706762185943,0.005707851860672232,0.003226130061472456,0.017380248002242298,0.004252843447029589,0.004608247619743148,0.020500690512359136,0.0026599912717938435,0.0,0.004894736878573893,0.0,0.003560155126576621,0.004502767799422146,0.004692442453621577,0.00485258376505226,0.0
60,0.04871903618549308,0.02301521638470391,0.011868932729897402,0.02349759118631482,0.0,0.0,0.006101798434741794,0.002654304939322174,0.0037334853587672116,0.0,0.004019033168442547,0.0063804814154282226,0.0,0.003931930622085929,0.0,0.0029307097876444463,0.0031403495413251234,0.0,0.0,0.005458970295886199
61,0.03040817638207227,0.004300078577672442,0.003463621216360479,0.007611260325958332,0.0,0.004728989390966793,0.0021946078253289054,0.009589275738845267,0.0,0.004138214148581028,0.010488557522495588,0.006030085954815149,0.004636255193812151,0.006122122645378114,0.0,0.003058895006775856,0.02623143534952154,0.011605451640983424,0.0,0.0
62,0.051795260807499285,0.0,0.020878593783359968,0.0013766621897617977,0.0,0.0,0.015014772447446981,0.01422882310735683,0.008597926005410648,0.019171140561501192,0.0,0.0,0.008087687163303298,0.0,0.006650445672372979,0.0,0.0,0.008116277843713758,0.005353006553525727,0.0
63,0.01811918765430649,0.012465079206352434,0.0,0.0022584316196540984,0.015236872225689393,0.007320099683012814,0.0036668695906798047,0.011080400787138688,0.0,0.0029171609121064353,0.0,0.011432415544055403,0.004032452926039695,0.012062427292267482,0.0,0.007187695345220465,0.0037949458137154584,0.011135458770518502,0.0033905386688808594,0.007949221453318995
64,0.00969354011211544,0.016668773922137923,0.012952547069328527,0.0043576495591551075,0.0057721765972673904,0.0209110448465993,0.004706183737143874,0.007267506997411452,0.017760771042356887,0.012742687278737626,0.004788131145760418,0.0041039892037709556,0.018217211311838274,0.005405957561917602,0.004883706754694383,0.0,0.0024693302214145656,0.0,0.0028490175086384015,0.00341151262819767
65,0.00397362063328425,0.024606804108247168,0.00968164378311485,0.013129312969899422,0.004049552142620086,0.011907345372562607,0.013399121452743811,0.007453830053874602,0.019494383567478506,0.008457602173710863,0.01304470974517365,0.007555333294905722,0.0037667735060676927,0.011672676044516264,0.0,0.0,0.004344456134984892,0.008298258691405257,0.009503268479524802,0.00716477580741048
66,0.003866542256437242,0.021828417616275454,0.015997063271701337,0.01341091958091905,0.006301005321089176,0.004962307753972709,0.010999760692318282,0.010488159756486615,0.003532825641954939,0.021952174626290802,0.0,0.007028987586498261,0.006310665277764199,0.0039909254557763535,0.0071980205643922095,0.011978863030982513,0.0038759865857039893,0.009574501398329934,0.012493603351215526,0.00625507368783777
67,0.02701107761108627,0.026350367871423568,0.007249436621243752,0.0025758849252015344,0.030680232591927054,0.01653305892429004,0.001898625265186032,0.0029284997250263885,0.0061936003199468065,0.018371524309118585,0.011764783887503048,0.011060512085445225,0.0038920455705374465,0.0,0.003952921956777573,0.01121512010227889,0.01995831043661262,0.0038274336140602825,0.009007891515890758,0.0
68,0.010339218794057768,0.015710946731579804,0.02099038157984614,0.020248987125388036,0.0,0.01610569120664149,0.010902917138456055,0.012859389807408052,0.0071490339562296865,0.013456466607749462,0.005262420058716089,0.004910105835646392,0.014669653214514251,0.0,0.008764713228369754,0.00612805646657944,0.0031267507911349334,0.0,0.0,0.0
69,0.021559372789847354,0.01828077450860292,0.024484159271543224,0.012857591461079815,0.012231926305685197,0.0052306895640989145,0.006108887080103157,0.011495724360458554,0.006312912832790365,0.004492378988924127,0.0,0.011689180706938107,0.0,0.008855335095276437,0.007302508017513901,0.0028397200169662643,0.0,0.003009092722088101,0.0,0.0053482743389904495
70,0.010598152545901634,0.023374971221822007,0.011192136083263906,0.007666111286729574,0.004845698691594103,0.005373036593198777,0.007566611132739731,0.005240865673869847,0.008124164491270978,0.01065830821264535,0.0086805559694767,0.005733587119728326,0.0145028241276741,0.0,0.016584498197461172,0.02525859407397608,0.0026892885776857536,0.006544507835681238,0.007515828771516683,0.0
71,0.036672362175614884,0.006011391962878407,0.01309365171908091,0.01930551568294565,0.015362458487196513,0.009430980091604093,0.0,0.0054919117856770784,0.0,0.0,0.0,0.006922569550263384,0.008539049732033167,0.003921277969609945,0.005912808597087859,0.004869516716649134,0.0043744207322597515,0.004321304641664026,0.01193567514233291,0.010498486091072365
72,0.011111501280839244,0.00992019558046013,0.0055634980478013575,0.01658218075210849,0.0025690432551006477,0.006529993522601824,0.0038297564787790174,0.0056530865970999,0.003266368852928282,0.011528088263856873,0.004489379100501536,0.010742456763051448,0.007872931004191437,0.008032414514881868,0.0057365001017848655,0.007902834818388023,0.005296803865581749,0.00296093273597459,0.0,0.005107254045084118
73,0.0,0.0,0.0,0.008327434895870586,0.0023652211836694428,0.010717060809954998,0.006844956899682683,0.0042748241247609255,0.0062920560659840705,0.010119566384702917,0.0060778885874897244,0.00768006633874029,0.01694192633529504,0.004106235783547163,0.0,0.014984657844838998,0.008020898915516834,0.015280576072322825,0.005901636358971399,0.0045985518641149005
74,0.022033787578654783,0.0053315627674261745,0.014905742614995688,0.017017718794445198,0.019503685491935662,0.0,0.010850344212415318,0.010778047701188672,0.008549127347456914,0.006041522814581791,0.011739561930143586,0.004752375636249781,0.004044869062801203,0.0038749088378002227,0.0,0.013521959449475011,0.012077235222794115,0.0,0.00941553497221321,0.0026589848399162287
75,0.020931018256271878,0.005532676605507731,0.010601416451235612,0.005969421631967027,0.020211228894845886,0.0,0.0115109530997773,0.010554960912714401,0.006105778458217781,0.0042092628556614125,0.027333697684419647,0.003435353639535606,0.0100047531745707,0.006498017975594848,0.004834692201887567,0.009978320448348923,0.0024949930453052123,0.0,0.0,0.010686687932349741
76,0.021092268270750836,0.018576959970717625,0.0252289888591816,0.007820872968062758,0.0,0.01876760500793656,0.0,0.01151238254768153,0.010466009747857852,0.0033702339132626867,0.026383057628447802,0.0057474561529234055,0.0,0.002668142110109329,0.003430417519838859,0.006805057029550274,0.0028555406713858256,0.0,0.0,0.0
77,0.012002406887089211,0.03864690547444237,0.013937479935586451,0.005067376834650835,0.02747232342821858,0.0,0.0025766682587564003,0.005521616931694252,0.01760775643633679,0.007074942565523088,0.0,0.004488821119690936,0.003961358485743404,0.0,0.007333501882230243,0.003114644791930914,0.008520430302713067,0.005863570104042689,0.007025551634530227,0.008509458141401412
78,0.005430248305201532,0.04218281063406418,0.009705101946368812,0.011141560894126693,0.004768603175878525,0.009893274506088347,0.0,0.016000392505278186,0.03339536028495059,0.0033834348463763803,0.007105667405451337,0.0,0.009870732553458465,0.012569060881932577,0.01528631749966492,0.008896507310603435,0.003504641558974982,0.008889802111623187,0.008734465593472122,0.002757093116641043
79,0.00692551304027438,0.023977775160844126,0.012554243617380662,0.01879224593332037,0.005607383437454699,0.0,0.006640259434158605,0.016891651272540917,0.010885025028605017,0.0054816147312521935,0.0,0.0027231535461420815,0.0038987651026497296,0.0,0.0,0.0037946356666895263,0.003955297261321296,0.002262630057055503,0.01090831859689206,0.009793658329794806
80,0.005807073805481195,0.029767352227121593,0.01557968844504406,0.0,0.01447127023230617,0.004281276427519818,0.01885138485394418,0.009483136121183637,0.007620292431985337,0.004407456931658089,0.01098041127839436,0.002802254323847593,0.0,0.0,0.0,0.005026762500405311,0.006992178048007191,0.007302358763913314,0.004809801134591302,0.0037735709920525542
