,difluencies_score,model_DEATH,model_PHYSICAL_SENSATIONS,transitivity,average_clustering,first_personal_pronoun_plur,textblob_subjectivity,model_BODY,verb_participe_passe,L2,verb_conditionel,ON_we,passive_count_norm,PQP_score,liwc_émonég,first_personal_pronoun_sing,diameter_g0,direct_discourse_score,ON_someone,verb_indicatif_imparfait
20,0.2746245279457915,0.15206928876859618,0.16436873280448214,0.09028626751464315,0.0,0.21835460455740327,0.0006276977606168115,0.0008004261936214519,0.12948890056669432,0.023268195465203978,0.0,0.0,0.0,0.04420993713560785,0.0,0.0,0.0,0.0,0.0,0.0
21,0.30442820482183,0.11190014220224398,0.166510032260062,0.03475605192838022,0.0019785347411536746,0.0,0.01503156800406837,0.22301221118979664,0.06752540943504104,0.01800608104697103,0.09623486711867567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.2520254180057922,0.24847409545702992,0.18689833321575983,0.1652897644719078,0.08572576817568431,0.0,0.0,0.04036950684804165,0.0,0.0,0.1787651486370027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.17142033537258927,0.18894627753789814,0.16135239020918873,0.04051321497960185,0.12721877890074842,0.0,0.026573820575626135,0.2668219960116496,0.07642558391645801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007531079955896552
24,0.2579621009752531,0.17561115423414148,0.09945153634239572,0.06474002462588305,0.007272982009580164,0.1306705107110881,0.0,0.0,0.033287368647683634,0.0,0.05257516681791044,0.0,0.036675028325145916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.3306920589080038,0.2674240242577812,0.0,0.05682764093230235,0.0,0.10555144057878096,0.0,0.0,0.0,0.0350516124499621,0.0,0.0,0.0,0.0,0.0599543624008743,0.0,0.0,0.0,0.0,0.0
26,0.3243628776346057,0.3666915231922881,0.0,0.026717405923308638,0.1444810439797438,0.04887492715532941,0.06185914463115549,0.057629736083974106,0.0,0.02860560396305073,0.0,0.0,0.05749341312602519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.4157400435957523,0.2064539005184032,0.0381448817046121,0.06612269616341727,0.07219234768972424,0.0445098975432506,0.0988071840624447,0.02354066233528304,0.08073356955668261,0.0,0.013218742037812273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.320664504822263,0.32086738331012327,0.008697984883934667,0.0248449870070287,0.0,0.0,0.010843677950854762,0.08925031936476198,0.04204310279094466,0.0,0.0,0.16041352575448453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.4642825087916641,0.26383838980367497,0.03883225053686134,0.0270883161443144,0.0,0.16603292984340887,0.0043203499845131475,0.0,0.0,0.020378366172322127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.335579852209735,0.20261165955922045,0.00022193796283043147,0.034005388494549565,0.0864204654943989,0.05466265366473458,0.049637133913184944,0.18931399850032676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.41496827654302193,0.40221345223069865,0.0,0.07776493092959187,0.0,0.06398819552218842,0.0,0.08890613493274444,0.004793478895033377,0.008727567415670172,0.0,0.059794821161269295,0.0,0.0,0.0,0.0,0.044369495013788694,0.0,0.0,0.0
32,0.2857738153898406,0.4279190335023099,0.1674562148531134,0.1040618371343503,0.16849689339529164,0.0,0.11722496702506169,0.015273524944963856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.32235456665746914,0.24821156638558126,0.0,0.005399733836345781,0.049356560285275755,0.0,0.0,0.04863211539961422,0.079197842224762,0.026024959917389758,0.062238195744097086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.2714917459741884,0.387900240412433,0.026637639638579395,0.06283562093971772,0.1359329023285956,0.0,0.11933703178290622,0.044722044196715646,0.07498029732882272,0.0,0.023430578837341728,0.0,0.05269024739602861,0.0,0.0,0.0,0.0,0.0,0.0,0.01697156393260497
35,0.27264280010397024,0.20345785529943894,0.023298662940532604,0.06492240337874088,0.04789147107012349,0.06648674955117088,0.04901156215343771,0.08900650169117039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.4110360295948152,0.1452026612643063,0.23251341030595274,0.13192071839132022,0.0,0.10899357547590086,0.008412613402720983,0.047026887059401154,0.031395998427736486,0.02355812245245387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05865701236385885,0.0,0.0
37,0.2823044169485801,0.5192831169037979,0.0,0.021624988001071585,0.13318811721484744,0.0,0.08121230464280613,0.0,0.13239782484199752,0.10621598843130782,0.0,0.07393379445183319,0.0,0.008700513040267994,0.0,0.0,0.0,0.0,0.0,0.0
38,0.2516354001804532,0.24330189290642534,0.21466627183632703,0.05338632054787939,0.12302504886389941,0.14722087916219292,0.04421255597333433,0.011859911986408322,0.0,0.03551048650084783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.4107921509788773,0.3820379112345802,0.0720822206987034,0.04301656099805341,0.0,0.0,0.023795407079300297,0.04602940762361864,0.020252130923622377,0.0,0.0,0.06183956487867465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013591300635233268
40,0.20447276841926726,0.3633370474865134,0.037980613578346666,0.11482232168035102,0.30879700344953226,0.0,0.12168029892840627,0.0,0.0,0.0,0.012982697187582323,0.0,0.008531565809893732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.29362889938200804,0.04471852389308452,0.07517164951160445,0.014965903707570035,0.1008033267650827,0.0,0.13057447440754985,0.12733142302579173,0.01882158296924544,0.03737942286460351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.2511531590350979,0.4196563624720515,0.0,0.026106649983799888,0.11068454832317363,0.0,0.1110568251293213,0.0,0.0047334143145073065,0.002266539230727415,0.06732817651521807,0.0,0.0,0.0,0.03082662595238984,0.0,0.0,0.0,0.0,0.0
43,0.4382756544951111,0.24552526899177515,0.1341792397774972,0.12689358687299776,0.07987747561471768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.471391527973613,0.2257396872191355,0.04071435905321187,0.03601280233348058,0.034736255820574116,0.03682992014259012,0.055037354167892044,0.0,0.09064724302385863,0.0,0.03259246190452546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.32841597066723754,0.4313238921771026,0.0,0.12269630705586011,0.21959371564919442,0.0,0.16281544414750604,0.1750890414604324,0.0,0.0,0.04261583129007074,0.0,0.04128577157950751,0.15014462884239918,0.0,0.0,-0.012396951185389466,0.0,0.0,0.0
46,0.4898198643718442,0.2112797049829497,0.02495440861995893,0.0,0.0,0.039190415526697796,0.13599319051059797,0.1289886037136058,0.008835150778393974,0.025729943567631957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.4662110259671243,0.3046227749271477,0.08337853475070145,0.18158077917450496,0.0,0.0,0.07068426106684533,0.012363096863765936,0.040326293310023846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062133035251797614,0.0,0.0,0.0
48,0.2734387948712307,0.20916621248152598,0.16242527937263251,0.16085190623790607,0.0,0.077439765431706,0.04563229003646441,0.1304762236780959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07696978781330914,0.0,0.0,0.0,0.0
49,0.3390258326237161,0.10194003640586055,0.16536527290399214,0.0,0.053958195234447545,0.04846758793322189,0.12467091409066813,0.0,0.06281686343568997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.26608885014975253,0.42475192304452064,0.0,0.019264786148824153,0.13798369230375052,0.012628020382327347,0.12367354068864547,0.0,0.0,0.012684350526226634,0.0,0.0,0.1028112314155208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.28304162125182664,0.4361773677909311,0.0,0.10063554882026338,0.0,0.02817122545128796,0.06816480402715276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056203297133501355,0.0,0.0,0.0
52,0.2831733097521698,0.3208956794934224,0.0,0.16523708631300518,0.0,0.05619159378353384,0.12838755814660785,0.06197364201882236,0.0,0.05607922346664826,0.0,0.0,0.0,0.0,0.03075013456615234,0.0,0.0,0.0,0.0,0.0
53,0.3083316172018254,0.3312035842452896,0.1032198381822884,0.11066075962182476,0.0,0.0,0.06893268797592114,0.043438813927212036,0.014698295872024118,0.06950167437944035,0.0,0.025144028742875333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.40878087587851825,0.29524307044755005,0.024137339916856303,0.05186440917073077,0.0,0.04200684115436126,0.0,0.0764980834084191,0.02182450645481114,0.0,0.0,0.13051807944554247,0.0,0.0,0.028687287569684625,0.0,0.0,0.0,0.0,0.0
55,0.21597914998388829,0.12224756181806841,0.06701408557292725,0.10349371970463404,0.11362566399870529,0.0,0.07752391809959552,0.20656407728077616,0.08187265414673338,0.0,0.0,0.0,0.0,0.0012189730799424248,0.0,0.0,0.0,0.0,0.0,0.0
56,0.3631620601490838,0.274155083362893,0.18736591795222873,0.013679895115383981,0.0,0.21216999163669512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.30554988430967617,0.25492984881460384,0.0,0.0,0.0,0.19857767536605708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055779461087611705,0.0
58,0.46013765035200643,0.24550459387287138,0.08025507679505663,0.05958610162228713,0.1274865304417683,0.0921648176567686,0.0849815766751383,0.02661873999869781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04364761106481672,0.0,0.0,0.0
59,0.40152981345136696,0.14550624372351212,0.0,0.0,0.08678922598057401,0.029003782911235666,0.16274584579817097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03332202957157237,0.0,0.0,0.0,0.0,0.0
60,0.3696559440389636,0.3901947293920464,0.051110482389203474,0.032602747999000266,0.0,0.02690780173406585,0.001990590881483403,0.0,0.14274397074713085,0.0,0.0,0.06366195769067313,0.0,0.005693714529892704,0.0,0.0,0.0,0.0,0.0,0.0
61,0.3438240487292436,0.2447680874613876,0.038039855842369866,0.0,0.08212889184828981,0.0488128271559665,0.0,0.0621727209370025,0.0,0.08587522953055808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.15242413318340803,0.42716565078110497,0.0,0.16902199082144476,0.0,0.049732519393288314,0.018126389216978196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053203864448940076,0.0,0.0
63,0.24083746686691504,0.4557611786144308,0.10955087318516363,0.14705589671338243,0.24185042947789703,0.0,0.022729140281133847,0.0,0.0,0.0,0.02199924572965134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.31798763277627073,0.31577080089288273,0.07830882632541274,0.08723193739482073,0.007211619735932095,0.0,0.03843466121700194,0.051454809601536367,0.0,0.07501662081465318,0.01975390062250518,0.028078991107097766,0.0011840217588778151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.34143082701380395,0.2556813981200148,0.0,0.0,0.0,0.0,0.01394751782547036,0.23062445020596556,0.04419787211900831,0.0,0.0,0.0,0.0,0.06552008648657541,0.0,0.0,0.0,0.0,0.0,0.0
66,0.30094493823324525,0.18004014510848398,0.044849010295749524,0.03218842006261325,0.06991994691232047,0.11903696299410438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014420266386470378,0.0
67,0.41905862564212537,0.1384817328777584,0.17608464488137054,0.0068290626579842854,0.02318123207918717,0.2247454013190208,0.04034032634281679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.2234727148011393,0.2433479450172744,0.10756480792381123,0.11551584429481782,0.06342826697767807,0.03881035918304683,0.03305609100268922,0.07272318024453443,0.0,0.048756850463253835,0.07782927325527955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.2605123335383223,0.22621259726697304,0.0,0.030429337059040815,0.1484052617859533,0.16088372764653747,0.13622575070408308,0.0,0.0,0.03199353117936507,0.02742629915999831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.24088792539980242,0.29894550069027565,0.03448258651399665,0.19992449555082958,0.0,0.0,0.05417857505251914,0.05046528036046497,0.0,0.0,0.0,0.0,0.0,0.0,0.04317793181393673,0.0,0.0,0.0,0.0,0.0
71,0.45733212219710195,0.22388998723047002,0.038002465381932665,0.026456034148858706,0.22427643062675087,0.06201738972124517,0.07413627841335475,0.0,0.034499980844158167,0.025623031809478284,0.0,0.0020864314947592654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.27637006772045647,0.4426529651347343,0.0,0.0158962717477254,0.08346725900458676,0.0,0.07554922401921918,0.029880494933762908,0.0,0.0,0.0,0.0,0.09333364692845741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.2562937758208344,0.11352465426489428,0.36407177245164274,0.14392416058962648,0.12265756703358728,0.035277234020319466,0.03380172998676458,0.11319027414394707,0.0,0.0,0.04334572119249657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.12952233383339543,0.17972435988970045,0.1482507567554127,0.11020642927516397,0.14515062928086045,0.10673313597437102,0.06287346609454163,0.2240318696957268,0.04849718733742396,0.0,0.0,0.0,0.0,0.0,0.008032793793401716,0.0,0.0,0.0,0.0,0.0
75,0.29568842846878235,0.11461742637821133,0.18477913821475114,0.07435624278059591,0.07014888846015571,0.11868142941186804,0.02253042879308006,0.011806809830916781,0.0,0.06383709037026246,0.0,0.0,0.017213021445546543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.2950742134759352,0.3940762970183203,0.1883703306777846,0.07316883553736538,0.16797628040124174,0.024682356125375112,0.12282279553312721,0.0,0.0,0.0,0.012095358754342821,0.0,0.11870403558186952,0.04334949898244691,0.0,0.0,0.0,0.0,0.0,0.038341439253267
77,0.47688399795740094,0.22131499775071314,0.062130648449289366,0.10911254714497219,0.17040140823439512,0.007659747513293027,0.17621235315069975,0.0,0.0,0.03965057272705888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.47180063859509386,0.24669362873812423,0.09832794037458942,0.05626657504487618,0.03266964163522738,0.026847855936006637,0.02983387670259562,0.0,0.0680955098875784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.2273824626538367,0.20097454234125428,0.06703005036807812,0.14666711949533073,0.11578507133272326,0.0,0.10189988704855747,0.037740711910834925,0.009208126298956301,0.03982832448378604,0.0,0.0,0.0,0.005825872424210267,0.0,0.0,0.0,0.0,0.0,0.0
80,0.19372310378107666,0.3414065086235088,0.0,0.026968350190100517,0.0,0.14265991820348659,0.12763270187360343,0.033796569021151864,0.0,0.03819581920276837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.19941131767532125,0.29254633227516347,0.009512541784315732,0.10102841407525759,0.0061275545093689415,0.03572231487278963,0.017507317223604994,0.06317861369752262,0.0,0.0,0.0,0.03182143027704832,0.0,0.0,0.059355794979369866,0.0,0.0,0.0,0.0,0.0
82,0.35194889358513953,0.31180140105788434,0.21469227253661752,0.12631845524228774,0.0,0.2166323093219022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014281633111023505,0.0,0.0,0.0,0.0,0.0,0.0
83,0.24238620982971182,0.5563835302220416,0.0,0.0008018940196318572,0.10472938248383343,0.011082452132642856,0.0,0.042045445514660836,0.05680017244593271,0.0,0.0,0.06577626577230232,0.0,0.03133312616078656,0.0,0.0,0.0,0.0,0.0,0.0
84,0.224033650064431,0.32997751587549146,0.051762802651494806,0.0444255109645462,0.1842258091040792,0.09887140498520948,0.1071615489760767,0.007067143255726747,0.08718343080926083,0.05459072130559944,0.05375851435606914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.28621013903566855,0.13834447788440077,0.31892893392886734,0.0,0.03400852313130602,0.2646847636491686,0.0,0.03862473899596314,0.0,0.0,0.0,0.01174152386421962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.16180985515380691,0.24542525687241587,0.12136896987195119,0.015085770229528749,0.11440664655042317,0.027237875987586656,0.1922682468817462,0.18028098507247992,0.029564905862122442,0.03263393787837084,0.0,0.0,0.0,0.0,0.00031166197195019114,0.0,0.0,0.0,0.0,0.0
87,0.29895162017103205,0.29407084882639134,0.1304003795976068,0.0,0.0,0.24133112410410754,0.0,0.058208293946905035,0.0,0.03559949831591584,0.0,0.02797292455344406,0.0,0.004932164901910527,0.0,0.0,0.012668674385422221,0.0,0.0,0.0
88,0.25959826828119875,0.3924968275793864,0.08002009519783149,0.09597683441919516,0.21034358408632553,0.0,0.05248790616753028,0.0,0.0,0.0,0.021674010191017633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.4574008660060857,0.3226425911130116,0.0876487376124332,0.14048581823053236,0.0,0.0,0.04644347233693731,0.0,0.08186684895891892,0.0,0.0,0.003137941369759668,0.0,0.0,0.0,0.0,0.03742662772165483,0.0,0.0,0.0
90,0.464966188028007,0.4270231658752736,0.00986900702828517,0.10288021430760297,0.21509908005447434,0.0685948142199889,0.0,0.03674020030943597,0.0,0.0074223932466784825,0.07308551528365484,0.0,0.02327216936970512,0.0,0.0,0.0,0.0,0.0,0.0,0.05838543147646145
91,0.34975136128801315,0.34785996217849346,0.0,0.02130478545336234,0.0,0.06478053363391585,0.0,0.09276205293937748,0.0705021452430369,0.02810385030551837,0.0,0.011768232667689277,0.0,0.0,0.0,0.0,0.0,0.0,0.08354534816551726,0.0
92,0.3692266341687036,0.14220248602920585,0.13373179967719703,0.115133137439464,0.05118088989894203,0.06926632235031667,0.05114307102354595,0.04000010560191585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.28592978245418726,0.27442334817417585,0.0,0.06490171290773772,0.0,0.028699115521450283,0.0,0.028965712272990458,0.0,0.0,0.0,0.046578347353883345,0.0,0.0,0.035173731203176094,0.0,0.0,0.0,0.0,0.0
94,0.35332211884869974,0.3328681840722416,0.0,0.033853487457108,0.07902711304455776,0.0,0.0,0.19531576903093104,0.0,0.0605549740743629,0.11860231147102511,0.0,0.0,0.004280750040896987,0.0,0.0,0.0,0.0,0.0,0.0
95,0.24338570172918045,0.3717610282184884,0.0,0.12083325630026308,0.20334308633114753,0.08504921026775196,0.10342842448593724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.21716598134789283,0.24542684279881352,0.12325552538536207,0.028274954066720693,0.06769474673882701,0.07452899023242245,0.09481294801663324,0.22161452784274493,0.0,0.031527386673818325,0.0,0.0,0.0,0.0,0.004855945105452905,0.0,0.0,0.0,0.0,0.0
97,0.4623060616981001,0.17306295569027494,0.07225042195368434,0.06517391789750313,0.024993189100543226,0.1265577617184218,0.1210760334630392,0.11960206718328455,0.0,0.0,0.0,0.0,0.0,0.04098766696006406,0.0,0.0,0.0,0.0,0.0,0.0
98,0.3443484226340933,0.3920699762173829,0.0,0.004686734021969113,0.0,0.04656868535686175,0.0802019129881094,0.15554105428049958,0.14299608356901314,0.0,0.0,0.0,0.0,0.010905194624027061,0.0,0.0,0.0,0.0,0.0,0.0
99,0.34288843891929277,0.37870281840229286,0.25262988648246837,0.13502001527129467,0.0035115373082098343,0.18145706325962468,0.0746913153655524,0.025149548539069245,0.0,0.0,0.0,0.0,0.04311153960754015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
