,difluencies_score,model_DEATH,score_parenthetique_matches,LSC,model_PHYSICAL_SENSATIONS,ON_generic,average_clustering,transitivity,first_personal_pronoun_plur,model_BODY,textblob_subjectivity,score_paticules_matches,average_shrotest_path_g0,third_personal_pronoun,verb_participe_passe,textblob_polarity,L2,verb_conditionel,ON_we,passive_count_norm
0,0.24221177217371417,0.18151540736868998,0.11092895019773501,0.22229251281886372,0.044460408635615435,0.0,0.0,0.1491226922754134,0.07848772044879056,0.14779634134951436,0.05990052998735176,0.0,0.0,0.0,0.0,0.0,0.07702720497842667,0.0,0.0,0.0
1,0.34089706003197073,0.21188690674170588,0.14652036154721396,0.1098528633400095,0.0198122412950338,0.0,0.0,0.09568522310563538,0.047596814932184636,0.04778673684962008,0.07003987838622493,0.07299860622847844,0.08920813657858508,0.0,0.02872759569334504,0.0,0.0,0.0,0.0,0.0
2,0.21303785457593297,0.2108605308462135,0.27041758862663196,0.14509665342492187,0.13303442174118776,0.08508207246098419,0.0,0.0,0.01502382142913152,0.03607063894864483,0.011857664034968872,0.0,0.0,0.16960371100262833,0.003971262775083629,0.009312154390180067,0.01374877653092051,0.0,0.10477510912443327,0.0
3,0.1674645737093229,0.14149770373017714,0.1957988216684967,0.0,0.10138108414427698,0.10505011068713505,0.0,0.10286475754789919,0.10915520861192637,0.0,0.00171427620618692,0.06190799924569243,0.07351653635115239,0.008590293151015418,0.0,0.021813139107006465,0.030005604365357288,0.0,0.0,0.0
4,0.20684888123387835,0.15032142637558155,0.3132740889595635,0.17081674774042613,0.0,0.06594301212142853,0.0,0.08624839947103911,0.039971968811786954,0.0812004829257585,0.0,0.1310500559469878,0.13182720117965813,0.02110839855987161,0.04551373952927925,0.0,0.003019549800227191,0.0,0.0,0.0
5,0.23106236680493172,0.10281321305163665,0.1401802011713259,0.13699269565427755,0.08727015032694273,0.12399320136838368,0.10761477032945785,0.10338362175524453,0.0,0.011244322711241251,0.0,0.07678895691735348,0.0010619824037644992,0.0,0.0,0.0,0.01967280203628929,0.0,0.0,0.0
6,0.191844326472565,0.29531987090283945,0.2889779555502273,0.0,0.052606149524359685,0.030884778885039377,0.0843316316708687,0.10553220546567339,0.0,0.04240085118657649,0.05454612493339147,0.0,0.0,0.0,0.06439390964747467,0.0,0.030636851034820164,0.0,0.0,0.0
7,0.3343088854846537,0.16808502565895403,0.16020378012536146,0.07386056761662033,0.055978625085160584,0.0,0.0,0.016360832366365232,0.007210686383084766,0.016560854474753847,0.03924699499629823,0.03121095450298321,0.013097548669490216,0.0,0.06314329213768875,0.02264112192454827,0.033137147070235205,0.031989489940001406,0.0,0.0
8,0.3548131206110108,0.13465148451469708,0.18448450484537468,0.08312502377836982,0.22737072101112793,0.0,0.01965583704486546,0.0,0.11372069005553528,0.006454427940752718,0.07976840945035611,0.0,0.03036238767234184,0.02945662888431915,0.01888201931235353,0.02558789297602638,0.0009309415469599623,0.0,0.0,0.0
9,0.2221089960757773,0.2894052175965778,0.34904364934881166,0.0014713804064111627,0.019737803214436352,0.07386504322227552,0.14352361734532762,0.0,0.014015425647073749,0.009813561362932535,0.0,0.11458985068233504,0.020598863184919602,0.0,0.032029855836671874,0.00887907381366412,0.0026571343768283682,0.03655922392415036,0.0,0.009664874508330932
10,0.18463987818143762,0.12269804471846678,0.0836638796703127,0.07958334623919958,0.07234096454324998,0.04799924666394621,0.1203220015410003,0.011614716513264508,0.0,0.1504152549855265,0.09059870022639305,0.012418355452441155,0.020479568116778,0.0,0.0,0.0,0.0071314966389514475,0.0,0.0,0.0
11,0.23673880873617473,0.23749444837555392,0.20573312098276625,0.0,0.2595207256772512,0.08044320652868954,0.0,0.1307634442381729,0.18245504172540192,0.027118435819516902,0.0,0.02604568888170142,0.013989999355333746,0.04516310508076297,0.0,0.0,0.027816817925740436,0.0,0.0,0.0
12,0.253667102449524,0.19436305030797138,0.24891826901419029,0.0,0.0,0.028124472014683884,0.0,0.054939432585220584,0.07601869233826847,0.17958842518402074,0.021420270689176964,0.04248049287161249,0.0,0.0,0.0,0.0,0.019469599425032545,0.0,0.0,0.0
13,0.15951487311802134,0.1860560697153419,0.06055638370992824,0.03399424730662163,0.052665935459855845,0.09184818065506503,0.08215268100086211,0.0,0.09174533717797304,0.06043674024231313,0.07235184758269482,0.0,0.04980976413982159,0.0,0.05721972741144242,0.024910404618936746,0.014824797690290279,0.0,0.0,0.0
14,0.18507858777990055,0.14920654832588848,0.27804394379106173,0.05179911929872045,0.11123279667854503,0.08494232305664293,0.10206619336441584,0.02967872260193873,0.0,0.03710108766114707,0.0,0.07376534397999147,0.04023079642753431,0.0,0.10116086628198685,0.0,0.019504696455473345,0.0036814649841495294,0.0,0.0
15,0.24032937888743003,0.1628009716110186,0.1682064243835655,0.09099569908468126,0.12794259382944326,0.04974366878130323,0.05626842535388837,0.004046286330496535,0.16926694965985997,0.029121933984768457,0.013584808500046638,0.050393822400838804,0.0,0.0030118139091093363,0.0,0.0,0.0,0.0,0.0,0.0
16,0.3102397135345084,0.13847267213097098,0.14765454636561876,0.11648519523126111,0.006183365602714691,0.0,0.07914306222213918,0.05808392186741896,0.041666418595956975,0.0,0.09629850183163026,0.006792724745808772,0.0,0.003596478218907386,0.0,0.035643348146912904,0.0,0.0,0.00914951296324612,0.0
17,0.29871986747752666,0.09753913139539562,0.20920770463087804,0.1163986857768876,0.08292353858320492,0.0,0.0,0.22334323444553925,0.035717915835835244,0.015117442257006126,0.014860374763473929,0.004186876421687361,0.0,0.0,0.0,0.0,0.03574036589742206,0.0,0.0,0.0
18,0.2555152402626912,0.15662288320954096,0.15419645354667866,0.0,0.04266376316190538,0.08987681588533107,0.0,0.0,0.07400353736867918,0.001173555444972093,0.06480494250389036,0.025700692189258877,0.04080824036766812,0.07645689555335287,0.13661263595924372,0.041778216775250135,0.0,0.004867046442097427,0.0,0.0
19,0.18643360923907526,0.29832183357516073,0.23234395698168908,0.0,0.16656567047152063,0.09989287374986543,0.24827635765070036,0.024798655258767524,0.13103941455582926,0.0,0.02346381566516097,0.0,0.012802981520588229,0.08705650921392585,0.0,0.0,0.0,0.0,0.0,0.0
20,0.23054968878470702,0.11133582093031937,0.2513053496752954,0.0,0.16055380894686605,0.05098158924134737,0.0,0.07561701537301987,0.1811108439532225,0.0006730474668644723,0.00044447806358024566,0.06644708027406708,0.19251940451635124,0.032091702690006746,0.09919330552974544,0.024054095053538872,0.01081803999470802,0.0,0.0,0.0
21,0.2394276277147003,0.10264850189935079,0.2582620131725129,0.0408761052650509,0.09985108390088644,0.06438526328318923,0.0013839486378437107,0.02701157331983056,0.0,0.17332026846373172,0.00826515569871142,0.03920225861675224,0.021050981231136846,0.0,0.05617875428208791,0.009301427291122134,0.007423970027370564,0.06702213922090364,0.0,0.0
22,0.20117627410043273,0.2278022405864721,0.22684175583544086,0.0973092003311647,0.15038102742683285,0.04685565011545956,0.062346494388431574,0.13280541801627765,0.0,0.03280512826749216,0.0,0.05261113360329854,0.014709361081323325,0.0,0.0,0.010448481557990108,0.0,0.12795459783038846,0.0,0.0
23,0.15801225662133703,0.11389692933957316,0.10137234169183969,0.04794166461995027,0.11379471889758148,0.06423427860802372,0.10512861065073136,0.03303215951239691,0.0,0.20449932609098706,0.021464507185394072,0.02086441214054456,0.03709560959751314,0.0,0.05603278509037917,0.0,0.0,0.0,0.0,0.0
24,0.1569620170291111,0.1832945172979429,0.12931028446865314,0.054041895975679495,0.06337013496327998,0.07707330916968579,0.006534035635371652,0.04948813503957563,0.10915631786882005,0.0,0.0,0.05747238128658112,0.03289534833189567,0.005192405838431235,0.025520610465020195,0.026713203684541668,0.0,0.03123979433246211,0.0,0.029303320515173266
25,0.2911722427313403,0.20994082157685237,0.2712550965456416,0.03632271524101849,0.0,0.09013636521885172,0.0,0.043803005747286086,0.08273028813601682,0.0,0.0,0.007290861655653376,0.0,0.0,0.0,0.03135683727929748,0.016786024542431777,0.0,0.0,0.0
26,0.2025817871806958,0.34125328815094763,0.24063160180637969,0.07015784482797073,0.0,0.05540735892642978,0.11995423726683332,0.0224997197168989,0.02583460281453991,0.05003588209351336,0.036088925071017935,0.06997994912089672,0.023898787715940457,0.04331711218720583,0.0,0.0,0.014273270075052628,0.0,0.0,0.05498205299823836
27,0.29624989406782426,0.16440339755461006,0.15024573885757325,0.08358469278996275,0.034742589892703,0.0,0.054664004256391036,0.054626810680052706,0.029944160339249133,0.01958754995459254,0.05618816429793787,0.0,7.981599228305757e-05,0.0,0.08195785301086296,0.02714128639470559,0.0,0.007846629911917499,0.0,0.0
