,auc,precision,recall,accuracy,balanced_accuracy,f1_weighted,f1_macro,f1_micro,dataset
0,0.4938271604938272,0.792,0.7333333333333333,0.7333333333333333,0.4074074074074074,0.7615384615384616,0.4230769230769231,0.7333333333333333,test
1,0.46913580246913583,0.8035714285714286,0.8333333333333334,0.8333333333333334,0.46296296296296297,0.8181818181818181,0.45454545454545453,0.8333333333333334,test
2,0.5185185185185186,0.8360248447204968,0.7333333333333333,0.7333333333333333,0.5555555555555556,0.776,0.52,0.7333333333333333,test
3,0.7530864197530864,0.8708133971291866,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7329192546583851,0.5341614906832298,0.6666666666666666,test
4,0.6049382716049383,0.8480000000000001,0.8,0.8,0.5925925925925926,0.8211538461538461,0.5673076923076923,0.8000000000000002,test
5,0.6049382716049383,0.8557692307692307,0.8333333333333334,0.8333333333333334,0.611111111111111,0.8436657681940701,0.5956873315363882,0.8333333333333334,test
6,0.7530864197530864,0.8035714285714286,0.8333333333333334,0.8333333333333334,0.46296296296296297,0.8181818181818181,0.45454545454545453,0.8333333333333334,test
7,0.37037037037037035,0.8,0.8,0.8,0.4444444444444444,0.8,0.4444444444444444,0.8000000000000002,test
8,0.22222222222222224,0.7961538461538461,0.7666666666666667,0.7666666666666667,0.42592592592592593,0.7811320754716982,0.4339622641509434,0.7666666666666667,test
9,0.40740740740740744,0.7875,0.7,0.7,0.3888888888888889,0.7411764705882354,0.411764705882353,0.7,test
10,0.5061728395061729,0.8035714285714286,0.8333333333333334,0.8333333333333334,0.46296296296296297,0.8181818181818181,0.45454545454545453,0.8333333333333334,test
11,0.1851851851851852,0.806896551724138,0.8666666666666667,0.8666666666666667,0.48148148148148145,0.8357142857142857,0.4642857142857143,0.8666666666666667,test
12,0.4444444444444445,0.7961538461538461,0.7666666666666667,0.7666666666666667,0.42592592592592593,0.7811320754716982,0.4339622641509434,0.7666666666666667,test
13,0.6049382716049383,0.806896551724138,0.8666666666666667,0.8666666666666667,0.48148148148148145,0.8357142857142857,0.4642857142857143,0.8666666666666667,test
14,0.6913580246913581,0.806896551724138,0.8666666666666667,0.8666666666666667,0.48148148148148145,0.8357142857142857,0.4642857142857143,0.8666666666666667,test
15,0.617283950617284,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.6296296296296297,0.8666666666666667,0.6296296296296297,0.8666666666666667,test
16,0.6049382716049383,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
17,0.7654320987654322,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
18,0.4691358024691359,0.7961538461538461,0.7666666666666667,0.7666666666666667,0.42592592592592593,0.7811320754716982,0.4339622641509434,0.7666666666666667,test
19,0.45679012345679015,0.8035714285714286,0.8333333333333334,0.8333333333333334,0.46296296296296297,0.8181818181818181,0.45454545454545453,0.8333333333333334,test
20,0.5925925925925927,0.8360248447204968,0.7333333333333333,0.7333333333333333,0.5555555555555556,0.776,0.52,0.7333333333333333,test
21,0.3827160493827161,0.8,0.8,0.8,0.4444444444444444,0.8,0.4444444444444444,0.8000000000000002,test
22,0.5679012345679012,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.6296296296296297,0.8666666666666667,0.6296296296296297,0.8666666666666667,test
23,0.3580246913580247,0.8,0.8,0.8,0.4444444444444444,0.8,0.4444444444444444,0.8000000000000002,test
24,0.654320987654321,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
25,0.6790123456790123,0.8360248447204968,0.7333333333333333,0.7333333333333333,0.5555555555555556,0.776,0.52,0.7333333333333333,test
26,0.5555555555555556,0.806896551724138,0.8666666666666667,0.8666666666666667,0.48148148148148145,0.8357142857142857,0.4642857142857143,0.8666666666666667,test
27,0.728395061728395,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
28,0.617283950617284,0.7961538461538461,0.7666666666666667,0.7666666666666667,0.42592592592592593,0.7811320754716982,0.4339622641509434,0.7666666666666667,test
29,0.1851851851851852,0.8035714285714286,0.8333333333333334,0.8333333333333334,0.46296296296296297,0.8181818181818181,0.45454545454545453,0.8333333333333334,test
30,0.4074074074074074,0.765,0.5666666666666667,0.5666666666666667,0.3148148148148148,0.651063829787234,0.3617021276595745,0.5666666666666667,test
31,0.6666666666666667,0.8857142857142858,0.9,0.9,0.6481481481481481,0.8909090909090909,0.6727272727272727,0.9,test
32,0.7530864197530864,0.806896551724138,0.8666666666666667,0.8666666666666667,0.48148148148148145,0.8357142857142857,0.4642857142857143,0.8666666666666667,test
33,0.6049382716049383,0.7875,0.7,0.7,0.3888888888888889,0.7411764705882354,0.411764705882353,0.7,test
34,0.4197530864197531,0.8557692307692307,0.8333333333333334,0.8333333333333334,0.611111111111111,0.8436657681940701,0.5956873315363882,0.8333333333333334,test
35,0.5185185185185186,0.9379310344827586,0.9333333333333333,0.9333333333333333,0.6666666666666666,0.9178571428571428,0.7321428571428572,0.9333333333333333,test
36,0.5802469135802469,0.8480000000000001,0.8,0.8,0.5925925925925926,0.8211538461538461,0.5673076923076923,0.8000000000000002,test
37,0.691358024691358,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.6296296296296297,0.8666666666666667,0.6296296296296297,0.8666666666666667,test
38,0.4320987654320988,0.806896551724138,0.8666666666666667,0.8666666666666667,0.48148148148148145,0.8357142857142857,0.4642857142857143,0.8666666666666667,test
39,0.45679012345679015,0.81,0.9,0.9,0.5,0.8526315789473685,0.4736842105263158,0.9,test
