,average_clustering,difluencies_score,score_paticules_matches,verb_participe_passe,first_personal_pronoun_plur,L2,degree_average,model_DEATH,L3,liwc_émonég,ON_someone,PQP_score,model_PHYSICAL_SENSATIONS,average_shrotest_path_g0,random,score_parenthetique_matches,verb_indicatif_present,score_onomatopes_matches,feel_positive,third_personal_pronoun
22,0.01888716605559545,0.02013348197845906,0.020436309870512866,0.017453446489760695,0.021153046599634726,0.022786089677849595,0.02075756462665862,0.017129955962828947,0.016636759665341748,0.016888905086780957,0.021881976947432182,0.014871629257500771,0.019915122846107115,0.016963151168027314,0.016851136625976912,0.015785337857687116,0.01265090198651805,0.01872349337288513,0.015111870541052935,0.016825380895926872
23,0.018854367999416505,0.02254667924557752,0.021411891087861196,0.017452321476352468,0.023068632293992856,0.019992296057556144,0.01974400391017113,0.015481683782368123,0.02136627036236133,0.015112962071156815,0.01606661374413162,0.015504763593106295,0.01628237359913027,0.017678788236608425,0.013722247323183117,0.017254019976120003,0.018518445085521758,0.016306107122428744,0.01652338096742002,0.01774873708018022
24,0.022074095610531495,0.02315146324492464,0.021281707548419872,0.021025013488308673,0.024969721691195546,0.020907583306122485,0.017804807833807283,0.0157125460404406,0.016653967123908212,0.02481581421898709,0.026305615163429004,0.017529007041045794,0.016096407893655518,0.019427164381349036,0.01731657907605065,0.01729708507340559,0.01831864299924332,0.021197816092800508,0.016658300043362384,0.020305046297436156
25,0.01887141431572421,0.02043861917070434,0.019743052170078206,0.021631348210396226,0.011330753211387696,0.017707466653015574,0.020547339522189987,0.017071131707241154,0.016403777947347462,0.017819922092528646,0.01478711169114836,0.01677143288256769,0.015142722408137759,0.009516949043273073,0.011747993876592243,0.01666567103202812,0.012649933177252583,0.018085674216356012,0.012401008097480754,0.01102058080481463
26,0.03641604346855054,0.02583903626259468,0.025153923760641256,0.03530687060144874,0.02747874559857847,0.03063645249322608,0.031930182652108466,0.029806784441817682,0.03125880062158544,0.031156962406440156,0.020470448988750885,0.022756068711406164,0.021114523095286334,0.03124902396173117,0.023439466239584615,0.02414187472874844,0.028439845440551312,0.028460867036351277,0.026825705596614836,0.0278668131525669
27,0.020376956404558645,0.020846181912934556,0.019087454632277925,0.019742425959633887,0.02183727568377631,0.02035182350818462,0.021969112756393235,0.02063896207294708,0.02272029676053542,0.01593738385519149,0.013191664494043832,0.015127452610968452,0.02224021294887235,0.01469929977790983,0.017756546806924768,0.01469378542751445,0.015111731099061674,0.018236419182334155,0.01631672939574759,0.015972386880512602
28,0.018396469718483948,0.02167063126605853,0.017851740255781134,0.019768804868106598,0.016510344224202465,0.021979193833569985,0.014348306522924974,0.019493858938692682,0.014531833666669111,0.013666586718185422,0.019680723345081173,0.01352545170301831,0.022832172877093902,0.013278475385306939,0.012297159196701012,0.015092998866619252,0.015646091504860526,0.016963215765617202,0.01805790797499905,0.019035389547692346
29,0.020796024849873505,0.018982942090566637,0.025609939488442934,0.02550831463894972,0.019005364135680623,0.02042943527479294,0.01965049890255708,0.018610844708511275,0.02335895335259956,0.020589889065354815,0.013803271626041098,0.013511292424298205,0.019478809174670486,0.0168424950183076,0.019279595522825734,0.014493373524306933,0.02046660015863363,0.013703079655964722,0.017447035549023937,0.015232080110147251
30,0.030532662421117088,0.03147307253305848,0.033142643226739925,0.027402578248146483,0.03249636743399244,0.028085195171856887,0.03286211989948823,0.023977263867976297,0.027677478088808376,0.03708675926979145,0.027716302000366656,0.02501345583873155,0.021699346269629268,0.03330518936442027,0.03928781075543685,0.0249026071641668,0.02633658119984609,0.02237919957849434,0.025079939626418815,0.020998072576616133
31,0.017669929467283046,0.01845186052605334,0.02116110099113072,0.017510381795099204,0.017074549977780726,0.019832489493789556,0.014412823249888223,0.01608030871539409,0.019891491080190653,0.0143077119034765,0.0168425031734954,0.015262864024525783,0.015733336469215826,0.018053499856946622,0.011924072174498732,0.015483231771362673,0.013922279246237528,0.012068762650345644,0.012439894913220005,0.013081038752627778
32,0.021107127851783297,0.01971294511002281,0.02193842872859598,0.02026958607243443,0.014377051027416501,0.02544331375320294,0.019539984710441067,0.018505933866672982,0.024668567625730588,0.017749553449629064,0.016139364730954033,0.01511579036357922,0.013622750151181614,0.021430988251891887,0.019132265678277256,0.014370928372125516,0.01391144415468748,0.011511026970825606,0.016909905179086155,0.014784527307268064
33,0.0295378906873902,0.02377453669837913,0.020478275294566993,0.02586834604440232,0.02910270692158963,0.023407131000417754,0.025362826566220853,0.02357924240156285,0.027330523331059203,0.024433554602879822,0.021563327107173295,0.024846277548008045,0.022820013676344796,0.02566552319426506,0.023217139829309036,0.023391433808628917,0.021883591449071347,0.027596078173060642,0.024773346267979675,0.024945138377554035
34,0.03057248243807099,0.030553585209709983,0.02559184810346446,0.025305162160000977,0.024430051313540698,0.025734936542867685,0.02656080307217143,0.022907337630589903,0.023860114695724695,0.027005027363326776,0.0210332876222558,0.019454421665005685,0.020708537009571423,0.022850929165491016,0.01959438671955562,0.02221905954444549,0.021509614212735943,0.023675786045900038,0.024591861864078652,0.01975222633596752
35,0.025839883726587763,0.023649352696470786,0.021859560550362395,0.019607501751756216,0.025212920203858243,0.023369877587671253,0.023150309235181812,0.016476554846615178,0.016378784548729174,0.0156673920389136,0.026342204590523364,0.023437086379935485,0.022161312982340215,0.019230889923932463,0.01872724026288218,0.021563318404153542,0.023037546745224527,0.017337574691453556,0.021215159141237557,0.019351544595206032
36,0.029285562061692822,0.022627176918847827,0.02842640689820146,0.032213403503219586,0.025671130249402364,0.022725196096545622,0.026988331685782883,0.029193212337344246,0.02961931054761782,0.025601709869036756,0.022538767169451808,0.025448961108651108,0.01983990590787014,0.0321541863623744,0.03773871380799856,0.022258936913212516,0.028851769236846167,0.02558454904491803,0.030710588367308642,0.027473548473990732
37,0.017793307739971377,0.017014052957450652,0.016126510270658048,0.01769667352516534,0.021659618574990998,0.017119497338672168,0.01579053324468334,0.01719662689409265,0.013767420904375834,0.019676283940752076,0.019245182090949733,0.018460347007758438,0.014808274483306016,0.021328105408991813,0.00823196658578957,0.016465762866626925,0.016724546298090382,0.016427545885599436,0.01290341975163462,0.013710347166270783
38,0.026382658914368837,0.0275100117351666,0.0247266633336858,0.020468778662894004,0.027893429662273903,0.021567370776540834,0.020917188076579465,0.016584324277070666,0.01937114718529143,0.023148988521063972,0.02478664370922287,0.020113306304869977,0.024960501341391467,0.016482279026202397,0.02167855030521745,0.017248173561290575,0.018011678099325353,0.02169299751796706,0.018544309474365035,0.019250357453986722
39,0.02272792660403813,0.022479953516653314,0.020247924056836328,0.025856975937728406,0.01275012958191337,0.02261822343712922,0.023877562060375696,0.019220410516062325,0.026369865073821844,0.019343309600736675,0.01979465288796702,0.017293900276020187,0.01560476386992634,0.017940221938127544,0.02125884349272031,0.01592849780752591,0.01930790677549285,0.02116284186414365,0.01602942578000442,0.01795480982204711
40,0.022864028716281945,0.021165955417943885,0.028388773221367722,0.023973889678371066,0.02157498824710854,0.024063395826778806,0.017501574226954805,0.02296855282090196,0.020777367108809976,0.021606872145699965,0.027472799376081766,0.01922245191729908,0.02154037549603191,0.02101417753196913,0.021187085812164743,0.01760775406978011,0.020986758375319443,0.022080776988225016,0.020919973201987033,0.01965993362973901
41,0.02330426696148141,0.023493515653955646,0.027311760360615764,0.019688577955531278,0.021884136446147687,0.022767035318828996,0.019883128483178164,0.02250231700554505,0.016784127192962236,0.021386439554987167,0.021890169644274968,0.026002037763278665,0.0260871479838365,0.021654905708395008,0.01814035227734838,0.01744710655300244,0.01799738148032653,0.019183384145557595,0.01716327815010049,0.016771673160232405
42,0.02364254089835631,0.02378012627986931,0.02350742651763467,0.022905974109028632,0.01709876042323363,0.020724301139507448,0.02060283357867406,0.023225646142288923,0.020929953757754,0.020059844954488947,0.01646418654062232,0.0193668763263561,0.01993886064185477,0.01869623709624502,0.020199370638048792,0.01665435691481558,0.017320472458878428,0.015700417759312087,0.01562548548545656,0.01523215020885548
43,0.020992923402293914,0.024389901572825386,0.024176470347916108,0.02519107028028632,0.024785542099302053,0.02201139488363646,0.019843356250195572,0.020364797601903014,0.021506559276781086,0.025849997262173574,0.02053066354761791,0.016229565017334142,0.01500491672531583,0.022869409259664453,0.017840771011197028,0.014957742531363987,0.014821532836578308,0.012611423144090299,0.020156112570860547,0.017806971171520077
44,0.019009378540694146,0.022499212698833385,0.019112814569306965,0.02368446977327668,0.014702458947979571,0.01946541486102059,0.015270932830745824,0.01918076642008883,0.017993622007478078,0.01676946339957035,0.014669531259267092,0.015608744155660556,0.014801441620612392,0.015595441399234349,0.01460058235017994,0.014352891957229327,0.01540341928065107,0.014647335907607001,0.01399210377711301,0.017262358182094532
45,0.029078196645020083,0.027761759809465856,0.028042384906230376,0.02336396739902425,0.01888935552120524,0.02633687851184508,0.022705049366836892,0.029043177695992,0.017466712775173265,0.01829225867595548,0.025585640609440317,0.015801089450802358,0.023125828759151416,0.01793462432460515,0.016060827003962358,0.021914931203565875,0.015055186828027142,0.016558103056007935,0.020955220556924406,0.014766383753806744
46,0.01825650648716299,0.018999425950966126,0.014741942254552134,0.014717145689898677,0.017103754229509754,0.021161128210224086,0.0181744241875394,0.022181220664474883,0.01490185429885084,0.01556996959944261,0.016266892379776948,0.016197657157926648,0.017766093024826825,0.015338197872008366,0.015318759331115336,0.017128559969867795,0.013461002554858666,0.016662772076241953,0.012710331473706983,0.014376476141413736
47,0.023064406180201714,0.01980337242522996,0.017223452227102195,0.0210121103452035,0.018552819537786744,0.01532196211063015,0.015600640955416597,0.020165403979722125,0.014924840992165598,0.020857463889811446,0.018856309326217964,0.018428753699936375,0.017665169369533978,0.019249127563812637,0.01925071585113838,0.0193959204010156,0.018617995047146355,0.018542332510348418,0.016073351331794355,0.017169623710215368
48,0.016584694131758268,0.016705821071978703,0.02043545594302499,0.018249097540729425,0.0248215264224235,0.013131304641201564,0.018130387107825576,0.016639147487416586,0.012651632399137533,0.015799246518343264,0.016692754650279844,0.019799591699120517,0.0158049999529128,0.00926419737824534,0.01662277721687261,0.01623511290404918,0.015483782129420634,0.013253121999687425,0.013867120523984956,0.01495474902050073
49,0.02985421983177104,0.03711550042079936,0.033114485480028426,0.03405781700506921,0.02309973377335411,0.025666442140005862,0.022254596827760938,0.0320272792565216,0.02504133097301831,0.02794720900275131,0.013824569022446474,0.029592686450182416,0.02495650791863525,0.024739425894551657,0.017592195313967808,0.02165362919489378,0.021140212773405085,0.02155420522607315,0.021356522447525783,0.024216140217943348
50,0.019614153076143066,0.02079075315933687,0.020082236859153505,0.018421306928208588,0.021771424035658325,0.016835263649997406,0.017764946114398508,0.01571409392978914,0.01739417727622003,0.018391990265248955,0.01881492170549368,0.019223466212169617,0.015658368119215275,0.01648341994258057,0.010674878172994942,0.017275311597951228,0.01422583982895196,0.017414632948233904,0.016208313739555197,0.01670203713770323
51,0.01699504980849576,0.019166534280979728,0.020997202161669327,0.017070854055096046,0.01804355468161956,0.021793816453731584,0.019813095193335878,0.01640077390415908,0.019183760478811384,0.018688075285609392,0.01634475144325689,0.022045713748783474,0.017810860554949976,0.01934972036934476,0.019509204328967383,0.015009235338718598,0.014380646986728298,0.01895586302419212,0.011840160000890903,0.013087088636564978
52,0.038144773046248005,0.03367062574051653,0.03464837260133779,0.03737589493415865,0.028809507665093177,0.03110817491637027,0.030091037883334684,0.0362687170599402,0.029215471880508687,0.03327267509784128,0.027561660982840113,0.03219730893752498,0.026179208074986894,0.03138734128792003,0.021762008081484437,0.02813549046593937,0.02819724176021352,0.022536244194739916,0.025796344585032858,0.02230702044897777
53,0.01779666309138833,0.0140993105138129,0.022438241074733016,0.01570025294016633,0.020851660945909102,0.015891224963592222,0.019764048067885145,0.01882292996190575,0.018671210278030672,0.014101484884081803,0.01804400355642212,0.017146784481757986,0.011366346567627935,0.018383000158955835,0.01772640639124522,0.011382701464725633,0.010576055548733275,0.011426984274641122,0.017157615495630583,0.014090188771292398
54,0.02443071144591939,0.022507521088183966,0.021304963968550052,0.02715577538669165,0.024394281178134077,0.025879375728694552,0.022896036655231777,0.024911386199809444,0.017482231382338977,0.01993178914155757,0.02513714626393452,0.02291599343013808,0.023317410409786632,0.025953697813821584,0.023928139461051958,0.024029036384837096,0.023207903258793024,0.01961237804792447,0.022506204300882137,0.018758622250010893
55,0.02335448556816644,0.02328726710121969,0.024747969835287716,0.025423614302316332,0.02620867562143569,0.02144342840368245,0.01904446064945823,0.022399267042482834,0.017971783386726007,0.02291711724565495,0.02347949084366471,0.018539796739551872,0.017544962151387188,0.02257729505974607,0.02064112803229444,0.01832564101734122,0.021382721998626224,0.0143051409583918,0.0163440966443113,0.016937885052517625
56,0.02258860259765961,0.019694912424623373,0.018429285757958623,0.018053965966207293,0.02405058809316187,0.02093150948779586,0.017507037772885425,0.019858949084471552,0.016850023592267414,0.019127912694507063,0.02323496029819994,0.020531466298143654,0.015984438979600776,0.014484365431761162,0.024402383387300462,0.015109285251756345,0.012700414784429764,0.01902192129262143,0.014117647174245022,0.01315537002265418
57,0.02236049413170047,0.025102468406884827,0.029847347040083974,0.03330170156360639,0.021993362547681077,0.026598406472255323,0.028695334327374686,0.023146099099917192,0.02446495489244125,0.024187099475202263,0.0234874288381668,0.025361412426319348,0.022144956175100143,0.024311147066656786,0.015101313924863028,0.024460796783963283,0.02432307700122642,0.022112108779505528,0.025720095619609255,0.028479556371311096
58,0.022679165577460168,0.02122229004374061,0.024420265150319368,0.014122994851623646,0.019187199579922824,0.01919823822264536,0.02015602245232991,0.017756335732290483,0.02215688174515971,0.014465604587256773,0.014674204381051653,0.018394146389870643,0.01761421048269833,0.01708842981006091,0.012924056992762842,0.017062422154551216,0.01631190266395565,0.015648796565463894,0.01900557640298291,0.01645141969219844
59,0.0252198968917643,0.0290581337173702,0.02999387280515916,0.0256058628516911,0.03266809534930749,0.017662983958228618,0.024223917645695613,0.019463376778053664,0.01756598923604356,0.025227604621538235,0.02180065660561708,0.03262819497010578,0.02534522772898097,0.02055730043537457,0.021122562197140458,0.023957155859916878,0.029768365424583932,0.025206348811687398,0.02207211053631397,0.029183814290629117
60,0.019218318066196494,0.01808106748151811,0.021158184348608153,0.01996450477879771,0.0207149111660797,0.020517335949971807,0.016130674299895544,0.015849279735910698,0.0179823542260504,0.01376678354965981,0.017874109575357736,0.016625556015700007,0.015930807873900145,0.01882108130882089,0.022780688942097997,0.015110946640742529,0.014784531545309341,0.014662999653490685,0.016333719277649084,0.01487357165425078
61,0.018188783374090207,0.021572194961103217,0.019755037253431158,0.019652756103501735,0.022745071728643335,0.01472548931366446,0.01882194884070455,0.015620114947010846,0.014339177918013288,0.018471436330715758,0.01991471295118755,0.01600185134610072,0.0166922821270768,0.014657451618461199,0.013326521967358505,0.016318252236743637,0.016351795933074044,0.01129585580365475,0.011889598919682016,0.014675409967777626
62,0.017460213068019967,0.020871107454102332,0.016571837252699454,0.020974325789325073,0.019076928333328216,0.01558829715783659,0.018019419124533313,0.018140022305294778,0.009770370183414707,0.022263322738225323,0.0171041645262005,0.015305567566762247,0.019551256929741873,0.01922964255011354,0.006606435272409874,0.01661874711983876,0.020800124711110018,0.01786462455446695,0.014520309344352268,0.012804102882391118
63,0.021534007841498653,0.02060550998656329,0.0218552257872762,0.018621433192526158,0.023088686533100075,0.023458084632089357,0.022405106814522898,0.018326250393698458,0.017317083021405617,0.018653412212602086,0.019155999605159853,0.01693191320817681,0.025637394198831424,0.014869824602398904,0.020785425621638626,0.01641442389373723,0.01913431448262626,0.01979575250366312,0.017701852133843957,0.018358028477995756
64,0.025528847551957497,0.02518810111573916,0.017229233782579786,0.023074469697862747,0.022028873732582763,0.019090664097734886,0.018356662652270105,0.02434206132127431,0.019156846460397767,0.020458944991314707,0.022123717183184247,0.02175867831542918,0.019381280909815578,0.018656313848135743,0.011610997367535205,0.028055050278857466,0.019364912370923058,0.018594780962599877,0.015270515310615693,0.01575447810789288
65,0.02053986869545212,0.02122100205381977,0.02377925427035396,0.018599083172598632,0.025351624664392954,0.017800123053602197,0.025454581342281405,0.020629990009427925,0.022849980733247784,0.01632426556362962,0.017122639927266495,0.016185053311224766,0.01843676214917203,0.017236397451741874,0.013785689926813642,0.01598409976596673,0.012540289420889751,0.0176972485772251,0.019186757828094335,0.015952746904441626
66,0.023124419009640605,0.022406432259665356,0.01856189787250036,0.021577946697360066,0.01905846830420048,0.02279093247881852,0.023919567216716533,0.019849467148155407,0.019614888600043387,0.018512400934603723,0.01426516400539642,0.017290227271173703,0.01979211689585548,0.014257654828445805,0.010952809594627397,0.021080407481843103,0.019441338396999668,0.017283991128062105,0.01626342395643723,0.016901245809637824
67,0.021479230313799603,0.022832361792667736,0.019665794728243983,0.022888242849711245,0.014599108153754157,0.019431959710665178,0.019495058470529975,0.020509476163564674,0.019713180968695457,0.016973831224908614,0.01810290568343739,0.021467021044398855,0.023680350451449093,0.014906071449329985,0.02390463534778783,0.019754796265054837,0.01956778184210619,0.01816538974319454,0.01735367732043217,0.018218561759756897
68,0.02687197428183743,0.021327637409097214,0.025809680915813826,0.020908747769198367,0.026320052286376416,0.02411885088587162,0.020965096362225887,0.024096855201337995,0.02672695120667627,0.01548413265416409,0.02933387689140847,0.017449644974506427,0.017375332693526188,0.02170096384983456,0.019381584930708,0.017850256993300118,0.01288096106427537,0.020261714531421962,0.019502093336171335,0.01799142594855283
69,0.022160402898273045,0.023112628197608006,0.017523183821293437,0.02707057220124295,0.015109177694466427,0.016031395060313074,0.0176342489588882,0.023857340051878867,0.019858922864800125,0.021230147144636707,0.017847312616296136,0.022829861540321388,0.01581016581423321,0.021235440129403198,0.014723998943159608,0.02106529362776891,0.018437539288795334,0.01830538908213426,0.021657604671216274,0.02041874664683779
70,0.017088422031637625,0.01723902915775199,0.021792293221406075,0.01735906646246352,0.020591177657963155,0.023350279710306378,0.01616673803845715,0.016884405221003387,0.012342148588791913,0.01757016902583756,0.018131082275101525,0.020041598183956778,0.017271983498323012,0.012742745506494256,0.02399643481531122,0.015349725785006174,0.01182728553000094,0.020376694286234516,0.01559123328378403,0.01605733349671432
71,0.023524234473960823,0.022195614952993523,0.017262420417220283,0.01979328857841315,0.020401898654526265,0.021337005978735727,0.0187099552511308,0.023605985187073013,0.018695589262263175,0.010570567157351624,0.02106015636234165,0.014969066183088622,0.01822333827956929,0.014532941780569564,0.011144144050631332,0.014789258680043374,0.015953430052726186,0.015247091049779785,0.014447781382207321,0.01554151970496806
72,0.01599315892768711,0.019513499609497838,0.02591365253182306,0.02018199566592366,0.018711398630403175,0.01758435111229207,0.016654108519601526,0.0185520601812597,0.016142784631690856,0.025228527263793262,0.019439698776994536,0.023680989628431272,0.016000867951035627,0.017817410508313734,0.019682710545815683,0.01654557537235474,0.015959050250437683,0.02071090836294281,0.01669488067759158,0.023509907587999698
73,0.016698092408155948,0.016955650005162023,0.020821984591469566,0.016706658131188244,0.022967956769467824,0.018736799670075698,0.018979451842928423,0.01441483092937395,0.01626922814660272,0.020722361073373927,0.020325471320233265,0.017520055624033262,0.017728280120642433,0.0163801571678628,0.017873516932509614,0.018678586445769457,0.015334641727676875,0.01749036307357569,0.016053032963861524,0.015066104724240083
74,0.025513998351091634,0.028726334815623467,0.025222500675659454,0.028542732367185613,0.030588080842160463,0.022366708058936022,0.025623374879289704,0.018551897015881058,0.025552925802849947,0.018416793055392518,0.024488972798200292,0.021586976317733243,0.02799472302643117,0.02282489367951063,0.03293239170381096,0.026936227644819684,0.027081095801410885,0.023034411266708472,0.024209003626359762,0.02719118899917333
