,PQP_score,model_BODY,verb_participe_passe,ON_generic,direct_discourse_score,first_personal_pronoun_sing,degree_average,score_paticules_matches,difluencies_score,ON_someone,liwc_émonég,transitivity,passive_count_norm,labMT,model_PHYSICAL_SENSATIONS,random,verb_indicatif_present,PE,liwc_émopos,L3
14,0.04733977246024172,0.035401630155835716,0.03600496087848352,0.03325439420623514,0.035108472799927605,0.025066470070242257,0.028515016267517037,0.02208588628319466,0.02929022456503432,0.029586051191073548,0.030213171134798697,0.025922875572890268,0.02873707318787204,0.02730987894471276,0.02985191555445002,0.022839287978662633,0.03778203875330801,0.030383241790691337,0.029102395896000242,0.023217501657085575
15,0.04632495765244924,0.03437805561718934,0.04768761055481274,0.0566506303353335,0.0317072679068642,0.03787596585140426,0.04218682365169432,0.03927977382614445,0.04406752231710357,0.030803066705426593,0.04077267908326473,0.03138565023766204,0.03851547984708397,0.03846960791219168,0.023110723676273443,0.04279753717986451,0.03516562004409886,0.03898438206593617,0.035528143431320165,0.046969240070227465
16,0.03205145072605451,0.03926428153112781,0.025063533331666082,0.025713230177244216,0.031225593447735088,0.023207568412074782,0.03243720486599442,0.018475616197746493,0.020337034180974916,0.02790798890138033,0.017960067597359682,0.0268921350468665,0.027302320388824595,0.02210084820242378,0.023363754591991064,0.020491083933384148,0.028397791121532682,0.021388025015891727,0.023631592158106007,0.03050929152202045
17,0.021253792978416966,0.01573394588417093,0.014566094009149598,0.02132176595728046,0.014564247643175125,0.01674990316826198,0.016022553063334985,0.018002927881642084,0.018762943935430817,0.013797562024277807,0.015613204830808086,0.01510986660369066,0.016803640009648204,0.018047468260508633,0.015963557907743134,0.016924551396283034,0.013817298047851343,0.017556581989803314,0.016798891403288267,0.012813889676455546
18,0.0396302589755136,0.03751132716665849,0.03882880650776384,0.03651675452152068,0.04793262193408875,0.03955883450454318,0.04198243457215555,0.046954370627803894,0.02887798649309355,0.04209021694297622,0.03393094768915888,0.036018372274149585,0.03416334858300428,0.0403475025989059,0.03833982001111507,0.03424784465486162,0.03182502330548338,0.04531028544983691,0.037913197081782354,0.039888612257138495
19,0.027119283054291395,0.032142011070557044,0.030074155739137656,0.023336173201884417,0.03016885973535291,0.027941392424085283,0.02533512191085757,0.02690634550225456,0.022439697297425943,0.0220605959133238,0.02821486213908186,0.02345909974393403,0.026137402511604176,0.022747724605210705,0.03470725941667372,0.02038780787406622,0.02272263875125965,0.021602680358322884,0.020458578418219714,0.021161238197676766
20,0.04885255249215698,0.035305968259189906,0.04468236980619035,0.02526707632080936,0.027562324482509757,0.02497162042255757,0.03648851335014297,0.03146203860125211,0.0334947835063009,0.027210334863603903,0.0307640829609162,0.025903280907914036,0.03098643240109826,0.030398260595187254,0.030929867946919754,0.0272138421598263,0.04222579653678858,0.03229411372931514,0.02565247160681576,0.03108808537897149
21,0.02813469963033901,0.027241856008252588,0.028896692945389133,0.026358712642008297,0.021912426001581893,0.030508781397852656,0.02320018435347134,0.025069578937468265,0.022783505733417305,0.023550332406798945,0.021855695231463943,0.019561079502377413,0.02380850914148217,0.023009825784206697,0.021307613828289326,0.016123489448533052,0.02344088886208815,0.02515569047039398,0.013980675750907962,0.02641423948126976
22,0.06153808938034607,0.04245368411914085,0.03535765868326888,0.05292362314110804,0.042862167752531696,0.03759254331604139,0.03680370687106086,0.04055218206106961,0.033986789466081205,0.041830725582845875,0.01697174329480845,0.032048797292103644,0.03686606247902346,0.03388315974359573,0.04718024967854291,0.019210622475661198,0.029028643897064364,0.043089586807308906,0.03675445694501514,0.0319963114614883
23,0.025567400394192946,0.03089458955826675,0.02442786925326806,0.02686043148009661,0.022759056037189782,0.029896877505464065,0.021236611415192102,0.022296924212708118,0.014989683413064477,0.029259678756602927,0.021813032047111724,0.019877484223527836,0.02669983946346513,0.021175423034812492,0.02256120110616225,0.02987409098320893,0.026501192524225295,0.01845111124982936,0.02087582196039449,0.024216603643852874
24,0.047897211164210945,0.03618303914843467,0.033266550724180714,0.035727110961875634,0.04225016779950419,0.04163275414439144,0.037692079250634496,0.036601873074125615,0.04487188761773583,0.03758630632373384,0.04278656345539089,0.033220840281584146,0.025852011706313398,0.03182651423660602,0.03689441795377594,0.036743888021487724,0.025064909954560382,0.03354989412408458,0.032608186955750885,0.027853990820162294
25,0.019086690311780657,0.02760088535300697,0.020581545298651777,0.023846370553805736,0.018915844552077513,0.024054134342184702,0.022030390268739083,0.026692151515050277,0.02433778110542995,0.022445369961711644,0.019496969524451773,0.02694026751425877,0.013617539741171627,0.022823203379334803,0.011379638269068165,0.02293146070695158,0.023625111069819314,0.021690707828601816,0.022527025325594682,0.026174961872429615
26,0.034834651699223125,0.031113985243833017,0.03538932801893863,0.022926096584755185,0.038933629670461774,0.035562218315085506,0.03148732468452578,0.03055806830189021,0.029889470101411738,0.032189748617154804,0.02923075413298778,0.03595022325487272,0.027318872997529064,0.021684485631092834,0.027382551501111532,0.029495498291692204,0.03198244137258819,0.031040251379589164,0.029578431744141268,0.02754249834225482
27,0.03638293110182228,0.028431919555389183,0.0379155596751972,0.03409134792183523,0.034345187202485666,0.03485599754948188,0.031559886961663834,0.029992140449860115,0.025948787167349503,0.03440929385674677,0.030984161161458967,0.0325796091156502,0.02724665679695075,0.02687149186104916,0.0336278422972377,0.0197214617215685,0.033528769779890805,0.03001390012312091,0.025257069761395794,0.030816503122314043
28,0.03556182543395171,0.03516958189166562,0.03485520063083901,0.03438530505960332,0.02285131805267421,0.02572127848323464,0.03164339503846863,0.025754748413605578,0.025714301165327316,0.031753349816210794,0.02405974493436427,0.0186490071343213,0.024535301356326786,0.0213800346856934,0.022089923532250554,0.027480972674030133,0.02602077474629261,0.02111709978399136,0.024895824862996206,0.018973638924085927
29,0.035483166311528945,0.033176261472960836,0.02831878956353101,0.02925452804471707,0.02863770031605495,0.03369986644003342,0.021771655008295906,0.029350811196466195,0.031276399053816274,0.03381668304633518,0.023314769392883964,0.02996070779654545,0.028270174203233498,0.02516234836114828,0.020220580007403663,0.024418556367886663,0.021646588457524187,0.028598225273852647,0.016711172385094147,0.020794783144152323
30,0.03884257582917886,0.034577260551254985,0.02569236585585988,0.02112450568962204,0.03082539219204701,0.03360122865109781,0.033149389941794456,0.02622680364720359,0.024901304081399636,0.022111073436404716,0.028141999642291374,0.02958663431575491,0.022656672517295716,0.020471721469277955,0.030197869312393433,0.035665086914996695,0.025242186816527405,0.02511944142920059,0.02731330584575834,0.028476972908275607
31,0.02850303565151932,0.03362946561237871,0.022165012360857255,0.029879474930555244,0.026390987470450735,0.019657956117165802,0.025196236818291314,0.019092675405360797,0.03167433798707013,0.024041264935236745,0.02518291077506434,0.025424249368554114,0.026219212163036403,0.0180822937827598,0.02777085126633299,0.01901311975462163,0.01759998957535204,0.02019050786369569,0.023281112310271707,0.014823977175770614
32,0.03882215820490678,0.02990047154649876,0.03133100807345384,0.03425619861996611,0.030951432265351488,0.03869106152552056,0.031384368494066006,0.035060776787823246,0.03406011408884471,0.02799374406432291,0.02794365055548167,0.027239874915382604,0.027194572521963792,0.027187220240919692,0.029535818151315077,0.021233955461573313,0.025444320325853545,0.02884292200721476,0.028240484711312415,0.029901418843042978
33,0.032467145876613444,0.03262981024296568,0.026033025190344353,0.027530668836252603,0.03603359094102145,0.03258012921191964,0.0321056634866197,0.026615751143431513,0.025816070022645788,0.033404886885550336,0.02530124418863773,0.02976861422053423,0.023674989812681783,0.02821727690408402,0.02019462606873157,0.03062336045429431,0.02971238547436247,0.03681806053924497,0.028683057294794666,0.02697205562376904
34,0.028999929595401645,0.04027081637068278,0.03156792101061885,0.04069653138651152,0.03408293049229635,0.02994899969137907,0.025864914171935077,0.02465309114423449,0.03423785102499771,0.03813785384341122,0.04086270599415542,0.026850593697670237,0.0355799050613357,0.029276635822793173,0.025774609272700057,0.021446679817252637,0.03283090702626181,0.025827006175277056,0.04120441409030368,0.02543790022005698
35,0.032097903893480925,0.025419208838428926,0.028911430568317263,0.02844324109323197,0.024146391701195515,0.02826184426005543,0.032344190448499684,0.023173363694428666,0.021492177884942756,0.01942188567942599,0.023530597226100295,0.024593541638991925,0.02394387407776949,0.017421833718045177,0.01700588230734875,0.024664881849416606,0.017364416525900737,0.017848020496639912,0.024230945633877152,0.020055092282565256
36,0.04335152731456946,0.03816971583570862,0.033810755457950606,0.04479391417350028,0.037157388600604954,0.025941153408791974,0.02964176889103882,0.032787518988585965,0.03958806616132864,0.026018915762415516,0.04309086805644468,0.031397597192841055,0.027262341729037333,0.0284997187895942,0.03658409243268615,0.03255337189947288,0.0297326463624691,0.02844884299022313,0.04151363987093537,0.02730466483114279
37,0.03044143444654338,0.02515236526659152,0.029118309437723745,0.02908308009021421,0.03296255612772075,0.02017268712546651,0.019386299557899528,0.0272271190090038,0.019721105991138573,0.021983150578652102,0.019313177796970407,0.021610531050268424,0.020177737778283283,0.01726832844244464,0.018270082235557074,0.01253103576522861,0.020229819938921506,0.022622720955643567,0.019620057970415147,0.02105833302033469
38,0.026570391238812253,0.03334202169349089,0.03398228812880309,0.02202299209097933,0.024714543212592026,0.020908446042700878,0.025329085179471293,0.023125967274424022,0.023946199381044603,0.01901741789247682,0.027684675288145267,0.025963150917790494,0.023525570720869003,0.018401012519193034,0.0156496360136444,0.022946981998708788,0.025558114666943195,0.019790744781986988,0.018668001735169637,0.02653803808868655
39,0.03494741397038322,0.03148706666961061,0.03386061272378975,0.036676823200717815,0.03252225045880514,0.025819273674774375,0.03539305452731124,0.02658466367197893,0.023400418569460027,0.021141186209197502,0.026686945508820427,0.02904798084563745,0.03204434388402211,0.02303476067575586,0.02406639710259296,0.033464744299170845,0.028783738324458227,0.025266960717097737,0.02497211315184606,0.035462814029572354
40,0.04363634212675897,0.034567540674252974,0.04619595266063676,0.03802046790064579,0.032479135724882,0.03406158981903069,0.035304372099463695,0.02791391450047751,0.03270808090410528,0.0358098074186831,0.021413526209413117,0.028423514629412103,0.042122426322035306,0.028179432248330537,0.040152256247243896,0.023220507683585707,0.021765199505211764,0.024263876968902292,0.024904424637818633,0.01891674210535909
41,0.04766531731839968,0.044400366292333106,0.039861376297907224,0.037801606562174656,0.04211623943293541,0.03820769296462536,0.0405766900206976,0.03612526567293678,0.04354536610447434,0.02985967619405612,0.03748003109807405,0.03189137726696293,0.04521896546398209,0.031360915204207016,0.03602353027708111,0.02479566504216044,0.026659496218127885,0.029206554179308612,0.01943121316117296,0.021782834535990357
42,0.03045975857119251,0.024728110604575446,0.029781936934636422,0.034346774491875995,0.02392788854239418,0.032794952657186516,0.021629581832186027,0.027302698717498002,0.025316211574816744,0.03262407474032194,0.028215830574923422,0.02088474258088049,0.02652998752863668,0.02334536121723613,0.016174561129017592,0.032955087550526056,0.030322705453634278,0.023446332016262846,0.026069997349011283,0.03417840713849064
43,0.04384601800520574,0.0425702259765558,0.028417367265268292,0.028846814004723248,0.030795198596283272,0.03446323117468453,0.02150545328942178,0.034995368117725426,0.031841918002216994,0.029663791367010535,0.03154052475216261,0.02674817880423703,0.020293015463732127,0.02538624864305866,0.027037250118790983,0.023162115404609433,0.02755781794479864,0.0264243577385032,0.02432655777523726,0.024987226554946403
44,0.038597336890781285,0.03583843618078501,0.03265902042551838,0.03299657378814617,0.03568834294622566,0.03717420566395679,0.030357585666261493,0.03139515708735019,0.026884076618986046,0.02951574118593383,0.030902071649177885,0.02735801923760854,0.032052593251485635,0.025442973910928268,0.024629405660554413,0.025630102363278364,0.02441481881353343,0.021854722966799234,0.023979984079072144,0.01757259581054169
45,0.048571822779835634,0.0447342830287757,0.045770692012511376,0.0433294234388953,0.04571189397405762,0.035441553985413654,0.03948088328842869,0.032227121870530125,0.02888503216346068,0.03474155437896191,0.04056571980751683,0.04722837187870502,0.032609964123725604,0.041746656279410016,0.040640117575850704,0.03825499592971134,0.042018946751216445,0.04424776488288779,0.042523507853570244,0.045874253048631325
46,0.029053858534211333,0.02850357317176533,0.03076915511688326,0.029988356710150786,0.025352152409289487,0.03099063049577536,0.02563583413155048,0.023190329559263548,0.031575212845404106,0.014486805834296065,0.02890671181955104,0.026279277524217947,0.023537417939600146,0.015139480872710158,0.024124751175754133,0.03535900976604027,0.021869163474908724,0.015114802370015216,0.02538433326202253,0.026782879516563392
47,0.015705898343574734,0.01664217913387633,0.015534321316719451,0.013195118701814564,0.013435346995557653,0.015812571575693494,0.01259813568071475,0.012222839786124415,0.015768234220994305,0.014357104456707662,0.011487375806643841,0.010501150498830079,0.011465263517958721,0.011056689894809619,0.011390519177212854,0.009924025832221078,0.015112055365500554,0.01277150493485137,0.010596102565550236,0.014174204864242684
48,0.05061663622312475,0.050662034742388735,0.049107543200072656,0.05238644256189058,0.04116849572863063,0.04454122437868563,0.0332076980118633,0.03748893803212498,0.029259374239416772,0.030614106163310274,0.04135920981407716,0.0290152899039949,0.036775887557792174,0.02746726832858805,0.03890075185171019,0.02733327774365408,0.046507605410426305,0.027603723623703714,0.037658052802944125,0.025916767834584818
49,0.03209225772865831,0.02853745297157176,0.038256742321938,0.02496400459942275,0.030826262763149988,0.026247622435737212,0.03990522984739924,0.034093026857475915,0.04150337851989002,0.035670117886205104,0.02673055739267061,0.026659713198347174,0.02511570122800273,0.03364396678969994,0.02362395474114605,0.04215056543714036,0.027468772575411863,0.025512272875799154,0.02128038115995144,0.036802913196838455
50,0.03861559472122719,0.04318756995898797,0.044422965244719885,0.033466172325779975,0.03672754702221067,0.03421692906551307,0.033083471365072746,0.029596382045381255,0.0383236255481699,0.03651129627116258,0.027537041322307245,0.029205505536266104,0.02868741393066496,0.028876096112050314,0.025101400610265952,0.02837551360849928,0.03482274202901258,0.03406308163757837,0.03633850459013251,0.027824756117401327
51,0.027147092336110703,0.028557624501945385,0.021077162685072363,0.03153270792072403,0.02282300125760774,0.031714459826334127,0.024684026414217703,0.02800548103634134,0.025877599684845334,0.026263207762004494,0.025182088711814984,0.027982684683642813,0.02078658254933106,0.023841673824269143,0.026283938663447116,0.028176526732308346,0.015065289171710178,0.02541411027675932,0.024378164653760987,0.022218925070343835
52,0.03833107079361703,0.027425462362610117,0.030520335477673376,0.034720443106506085,0.0320114764380518,0.028529729466097206,0.024404425675792724,0.02857067153358868,0.024509210614287905,0.023982884748978264,0.02072238936867618,0.020086862462094304,0.020599465167545288,0.031378754978639754,0.023395210166929446,0.01682785034079234,0.018770704042913866,0.033486971303549176,0.020089967620400204,0.023136267086848985
53,0.042845771600405855,0.03199212464908623,0.029718600054699864,0.030619975990614393,0.03179384829025242,0.02825208885749329,0.020531340060274836,0.02493899314644785,0.024404331331471057,0.019547040663998594,0.027447768683383254,0.026092581931441216,0.031431880094814846,0.02631171080761751,0.011002232980800643,0.01537027948407734,0.02671764925036015,0.027284512948054392,0.02588232076543643,0.021993418228669726
54,0.0485364201988968,0.043840700548350695,0.03999747292826255,0.03344663643034325,0.029891794702015653,0.03254627986521298,0.0431248048225512,0.0326263829995874,0.03523837176577802,0.0294475763112617,0.03208851734448048,0.038061270424076185,0.039564335983754605,0.02959610185676485,0.033641639751164576,0.03400511826552181,0.03849826595247395,0.028618110232878472,0.03161298027175537,0.032363463606058164
55,0.03451825190519714,0.03144873272992325,0.026620012916469652,0.03211554130187432,0.029233908368082477,0.02605017240475664,0.028905462718364364,0.02871105017890715,0.02950377924921214,0.03266206987376454,0.028112142870754444,0.035154540376032425,0.03174918880859031,0.032923651405924195,0.023993121487690946,0.024643529079391227,0.02525953736723592,0.030331959572394956,0.038164783774813485,0.03832815525805611
56,0.02358832929148704,0.027862254088849864,0.024452516631530016,0.02549252998159452,0.02315545949048361,0.02345910085091252,0.02145752255995528,0.018349581605583115,0.019363303714975775,0.02489789992911552,0.023037615190219306,0.019559855212637124,0.01835415783314052,0.0271848634763307,0.020294549374204218,0.013366253092427192,0.026265889718657752,0.02308903751196615,0.016399525015390236,0.01913366050264024
57,0.039688747732925043,0.04347780380587005,0.036957579012730835,0.03415693836698002,0.03965634189336148,0.04009669517448783,0.02992407174737007,0.03961766245396136,0.02804007149445593,0.037954568202473456,0.028532026543900694,0.034890892581968064,0.030370431040726772,0.03103946588147225,0.031527211839049524,0.04170508331801965,0.027841090302754556,0.035441274125881765,0.02983389462447304,0.02588515513621071
58,0.041911054461227365,0.047628108290008825,0.03610655795119914,0.04635684357470249,0.04058859027798029,0.04229083059012805,0.03446304390256723,0.04477333744795337,0.03196224739656037,0.04927356662347632,0.03122914249764769,0.027761349549392095,0.03023431917109023,0.03675323477764793,0.03699236971418048,0.019153201167016996,0.03330019207968869,0.039660196414334305,0.035247003123184496,0.03142320518899455
59,0.028932419772853848,0.025869556932887006,0.02430251141979187,0.029217183846769575,0.022949906994065964,0.03167534129764248,0.034308342504018714,0.018107647306137568,0.025687402660089554,0.027262563338407382,0.025600531441023904,0.016509160041513368,0.025740316578347508,0.02498460567014502,0.021089258590845556,0.02715554685708642,0.018422590814352664,0.022918621738839722,0.024759184135568997,0.019185229150946705
60,0.029846329409383275,0.02554964624775365,0.026985629353585634,0.023998161583480813,0.029201013919449133,0.02862881205567616,0.01894363214389415,0.024613304221165828,0.02039656609429185,0.021542283276763274,0.02052923607981332,0.02206691692050076,0.020127084423997146,0.0210978894917763,0.018096884324525424,0.016822026448106694,0.021438952134813057,0.019325947721419656,0.0164035072522666,0.013917364703010594
61,0.023030323638576967,0.02311873898254166,0.02552090941444752,0.022511396884503803,0.018417599686221486,0.024227498961422882,0.02596758720928457,0.021776135308116878,0.026721544964620626,0.022234877140385037,0.020147373759687896,0.021124487979186427,0.017433312479263732,0.02391660621119345,0.025548328297219862,0.006545356204655641,0.013098612455285867,0.02735961283192177,0.016275306608030043,0.017577662478624988
62,0.046452268440650736,0.03154676550608373,0.036214617320630714,0.03285482130260987,0.03413273506725955,0.04998990918853729,0.045118113992561486,0.027949181334007027,0.030787254572358126,0.02621100582742094,0.03337512933505941,0.03220598762312131,0.036324788992866675,0.04011405238575158,0.03743212332683664,0.042100460872844685,0.028916733890237287,0.0347442605464243,0.029306396156176036,0.03828183264260577
63,0.03689313223405784,0.03324137656696555,0.031454749043325875,0.027607100254124613,0.03555593692050862,0.03236340592561427,0.030819277273248107,0.03111552165673959,0.03616458452634675,0.030082700116170532,0.029231873780901165,0.03023947399497261,0.027862008839692625,0.02861923877574855,0.029182342404760645,0.020908304358335787,0.02096474890541638,0.01854594880676738,0.022602901165040604,0.02443254460787716
64,0.031019673984159512,0.023773154950637785,0.02994601845237012,0.030703248080124607,0.027405776322270946,0.028239183619112866,0.031727058675000246,0.03416309124359408,0.02511005166724418,0.032489475991950255,0.03546903526901834,0.02651052128642369,0.02319881859522538,0.027830406029188903,0.03725776583621047,0.040609180420545586,0.021387382886408714,0.027742769141817305,0.030632423757218006,0.026930915177740808
65,0.03616444820496671,0.027257457930934315,0.03145362961949201,0.028825799135443992,0.0323619043465966,0.023171481675253736,0.026212277803191776,0.02870478709164416,0.02508165775347276,0.027142841037187764,0.026479806564623443,0.032179324844377605,0.03096316725643662,0.03111043236231107,0.023769657221864773,0.028023704560409052,0.024591832413306706,0.03012496900775166,0.03327017557580942,0.0216888397845033
66,0.020965255695932748,0.025441086653744033,0.028780142350521083,0.03002633270447104,0.01978470284384772,0.02631201647740413,0.019989707339831707,0.029262214976920893,0.022985121920672806,0.020408944014887482,0.030252117134032558,0.022040969794633745,0.017795589228884686,0.020338472851016445,0.02342683132342213,0.010135624800234598,0.015737653503964978,0.024489568194408694,0.019902649833581,0.021953483715764315
67,0.053147037101753405,0.044012059110601964,0.043454874368256236,0.04661252346040304,0.03573833462231714,0.035425651463429186,0.0323312547253075,0.04817790382876387,0.0438060885611094,0.03133802007196067,0.04353624039794599,0.042630059823818324,0.03244326207814123,0.046610480883127296,0.032494321298554306,0.025251079840417624,0.035004484538879894,0.037671715298348646,0.037285018874187906,0.028992015350457607
68,0.03758280653849361,0.04394280929991883,0.03979257524247946,0.033147569512313006,0.03240932264937208,0.03915650422925668,0.03210274719449186,0.037850749664828764,0.03735485725277398,0.035262692260092814,0.022187100451075373,0.03533595826770026,0.023271467309538486,0.02460543949859776,0.025367573928186875,0.019489334942822182,0.028825161798065078,0.0265760764971452,0.034796007075054654,0.03290746423187764
69,0.035762283575358926,0.04371867127255544,0.028738156375266107,0.02497755678518923,0.046294179310544886,0.018809905213990275,0.0391554788155919,0.04182700870657558,0.034282209693274036,0.023062570985847936,0.024266715844188765,0.026541401981507874,0.034712447565468374,0.02689728748440496,0.02230185810390711,0.02995111842770009,0.03191276153284327,0.031546114323858586,0.029911496905167503,0.0251449459159682
70,0.04135562057047687,0.028916599886317777,0.03240159633567561,0.02869967220019083,0.026363592417507985,0.03532546850186153,0.03435812208191456,0.026934971232188357,0.026826953774536835,0.02341435322133738,0.03125958610388885,0.033338322205575525,0.024300863477282632,0.023656249192401793,0.02828042404262907,0.028406137766911192,0.027593957346047134,0.014146515279612509,0.024211484569673265,0.02518585080100099
71,0.04295348160219948,0.02926015318112909,0.047868608277809074,0.04474428781807484,0.03721474513194901,0.042686100441645454,0.034353619576069756,0.03357848662674541,0.026652984926845143,0.039022645525496655,0.038135149060723336,0.037551069785732256,0.03398989524934678,0.03326039982776775,0.023778128480455674,0.03528517185884056,0.025039537281034526,0.03735914814999227,0.02348244883983931,0.035364716103075886
72,0.035090999419556214,0.03223884299545665,0.025604591906164792,0.0338946651433874,0.026522537259699715,0.024852709438183202,0.020489605898364086,0.02175277054939113,0.019347980761676226,0.024153665519448756,0.02510962815412475,0.024376414615270216,0.024379190661286583,0.027927610278187565,0.02637034741588612,0.028124410221148848,0.024781896466894805,0.02358070241398137,0.03209258336888261,0.015665959775121918
73,0.05342846178636702,0.05513256350410799,0.05061853142889429,0.036918483152845856,0.04604917224102999,0.04044194077777708,0.02722926780226393,0.04786710139147239,0.028798195050488067,0.04090342625488798,0.03743207098995865,0.03217198482343657,0.029371172757613813,0.03657624860201016,0.03828333974903684,0.05027902681993818,0.04091404185374535,0.03444680693079619,0.03516881597503824,0.04801157090417548
74,0.027173489773868693,0.036360107190210864,0.034884291082305174,0.025007858428659997,0.02698515296943818,0.03351352219338977,0.0285694376836088,0.02311613831670586,0.027702257372119482,0.028074065173038308,0.023286837820385035,0.024185033166463175,0.026737181892851045,0.02940110213872576,0.02687358818510452,0.023227892915056635,0.031150840825700153,0.031592214923666276,0.025000286699274243,0.018844812649882605
