,model_BODY,verb_participe_passe,PQP_score,verb_indicatif_present,score_paticules_matches,model_PHYSICAL_SENSATIONS,random,liwc_émopos,difluencies_score,passive_count_norm,textblob_polarity,model_DEATH,direct_discourse_score,score_generical_connector_matches,verb_indicatif_imparfait,verb_conditionel,ON_someone,degree_average,ON_generic,first_personal_pronoun_sing
10,0.006340000199774901,0.03453480267105624,0.003152773352339865,0.01215329470826934,0.012145814643551906,0.017965695285238326,0.0,0.005460306971644361,0.00925313635636121,0.004467137125941614,0.0017996068662032478,0.006875245032676804,0.0,0.009390393486867349,0.0033052880670875317,0.007245385960675777,0.0,0.0,0.0033787407122241953,0.0
11,0.012153427932411432,0.006690039609869321,0.003324832249432802,0.0,0.006471551360252003,0.0,0.061476059397061654,0.0036593292690813525,0.002292446065849314,0.010350985371352484,0.0,0.004994845949113369,0.0020864155848200135,0.010036423823796214,0.01295589772146195,0.003838763508014381,0.0,0.0077830455883716515,0.0,0.002612113475178678
12,0.019706833469060565,0.025355523569198943,0.00474518232808138,0.0051156044139837225,0.011786837187906107,0.0012579694238180918,0.0022920143747081354,0.003448370712809263,0.0,0.00811078746492664,0.007763692901935427,0.0024725479315966374,0.0,0.005726506017458937,0.0,0.004321084533973286,0.004879788785862426,0.004006451293205222,0.0074564586129660425,0.0038255991037003693
13,0.01797652339655906,0.026464641467047228,0.006688871263448767,0.005349539259138208,0.010510914868364729,0.018901102333329613,0.0,0.002548703776982923,0.010665425790473816,0.0035727873304858817,0.007228571176528931,0.002434187445789576,0.0019725624689211443,0.013137862492352726,0.0033700717682950206,0.002812323942780495,0.006868413449575505,0.00475120870396495,0.0,0.002524026719853282
14,0.011410510319595533,0.0329850356426711,0.0037053410746157164,0.017651029822571825,0.0,0.00833910520064334,0.0034721830911003068,0.0032141846492886555,0.0,0.014209234100766478,0.0,0.0017066810717806216,0.013151497172191736,0.010269863491412252,0.004549472796109815,0.010302671119105069,0.0033523331386968516,0.0029516397040958205,0.002513262676075101,0.0
15,0.028787857991488024,0.016806482653133573,0.020516661994314445,0.006361049398469429,0.016062507436610758,0.005572128560394046,0.019464619712283217,0.0,0.0,0.0,0.0,0.009312431170294682,0.003719430573284626,0.0,0.0,0.0020526227851708737,0.01425871915308138,0.004367900627665222,0.004642141605572154,0.0
16,0.021476810517720882,0.010032996468556429,0.003509678628916542,0.012660339079797266,0.0204506677086465,0.0,0.0,0.01413663724220047,0.007083114775829018,0.0,0.0,0.006335388367064297,0.005008209209578734,0.004719081629067659,0.0034833337310701614,0.006106277790541449,0.0,0.004031517446041106,0.003981567720572155,0.002509579562892517
17,0.006907951277680695,0.016417332484309252,0.002412805991557737,0.011156968352384864,0.005164172822609545,0.0024906138402099403,0.0062317184675484884,0.0028673333746070664,0.004316234400185446,0.02173840277812754,0.0027573430662353846,0.006122273392975331,0.005112847294658424,0.002408333885173003,0.0,0.010826340810551,0.00785041052661836,0.0035454549963275586,0.002379049934446812,0.0028377825701609263
18,0.004698928194120526,0.011951849567393463,0.008193188362134,0.006913305327917141,0.0,0.011720112249255179,0.011005471467971801,0.010944801298901437,0.01892218617846569,0.0022978091663680964,0.0067171466226379085,0.0070925957399110015,0.002636585297373434,0.0,0.0030408398207897947,0.0032727846410125494,0.0023370852982625367,0.011133646105571342,0.0022784905073543393,0.004429811708629132
19,0.03247939721122384,0.011770366291825969,0.005035515634343029,0.012393132495383425,0.004641850948333739,0.0,0.0,0.011078585851006214,0.004370950295279424,0.0,0.013238519199813408,0.0033162824837490923,0.0,0.008593916913028805,0.004291798800230025,0.007344851100506879,0.01492223398666829,0.0,0.0057854035515338175,0.0024815807261814675
20,0.02307819112607588,0.02821886273279476,0.0054826236398269725,0.008883429758250714,0.0032919031288474792,0.0,0.002791023954749109,0.0,0.0025323859142760427,0.01328561947618922,0.0,0.009795395735030375,0.00679731906655555,0.0,0.0047908639386296265,0.015210611053897686,0.0,0.0,0.017802577487813925,0.0
21,0.01394613039058943,0.023946996323609096,0.013358478319055093,0.004359720496460795,0.0,0.00944205551485841,0.009852159935515374,0.00712245999462903,0.011423134991278248,0.007442819603408379,0.003970631487667563,0.004534682330209763,0.0018557467847131197,0.004509783580899238,0.0,0.010841359630382309,0.0,0.0026127589678702256,0.0,0.0
22,0.028182709730540715,0.01900071643215294,0.013493850100009391,0.00438037009164691,0.0053050324159363916,0.003368983718877036,0.010252516126260163,0.0078044825652614225,0.0,0.012212933876551682,0.0022692372525731723,0.0031407069923977053,0.0,0.004803719418123364,0.0037645753162602563,0.0044194819306333875,0.0028481927212948605,0.0023762242573623854,0.0,0.0
23,0.03239970960374922,0.004030451833580932,0.0052286397274583585,0.004986875240380564,0.0,0.009067976710076132,0.02581567142934849,0.0017570405273387825,0.008034737008934216,0.003525175110747416,0.005536871856699387,0.0,0.0033379587742189557,0.0,0.0028112758272327482,0.006298800233130655,0.004094962899573147,0.002063130453694612,0.0059306123023852705,0.012360021457076072
24,0.015057134269736708,0.02650397385594745,0.009804909626410034,0.006094353511929514,0.013385905293903001,0.0,0.0016151774674654008,0.0,0.004616155621750902,0.012382948864406596,0.0,0.008755444793806723,0.007387853108656904,0.003559008796699346,0.00726538983018448,0.0033374436351781087,0.0027197315817077956,0.0,0.007776099094500146,0.011455528151709585
25,0.04134507534746082,0.011033996025721233,0.02077696924369472,0.0029134120189895254,0.0,0.013206821543164552,0.002295302093029023,0.007167579585375885,0.0034270286510388066,0.003392426194002229,0.006618768296514949,0.0,0.0031548626404255633,0.0,0.0,0.0037588551117417727,0.011163873226071399,0.002190133534837513,0.003665126394480467,0.0037631093884507812
26,0.007312716524582356,0.017439609854482115,0.005040386540194353,0.015689714294547834,0.009379707913224898,0.0037223239249239365,0.010510828070497764,0.016773077088097728,0.013086948468582705,0.010021405898034574,0.0035018593319691713,0.01220240705584486,0.003511405025453616,0.005174474982001509,0.013415084016509355,0.0022955203751722974,0.005046810031558077,0.0053689203355461335,0.0033848563805222508,0.0029027472866388665
27,0.015473245641527078,0.014758950821434457,0.0034595704528813556,0.005479708361749847,0.010362266701646148,0.004724097583442927,0.0,0.008163904954368868,0.004252061486554643,0.005755169857293367,0.008813768738880755,0.0,0.0033353446284309033,0.0035245498822381095,0.004621657549093166,0.0059738564062863575,0.004090938717126846,0.013073989308128753,0.007405427642477054,0.009099621216300873
28,0.00637753186607733,0.010378517835245776,0.003187706781861682,0.006684667966018124,0.007720697631128131,0.005247266015348335,0.0023436187356710428,0.0,0.007920326995973786,0.0036543392265836394,0.0055185751163711145,0.01442866709145407,0.009747532106470315,0.0019708377153923105,0.004550539250175159,0.012625712137669325,0.003617568088695407,0.004420553226644795,0.004528088494669647,0.0
29,0.00632346834987402,0.009001256294703731,0.0,0.011795052605991565,0.009788402326870707,0.0075762117703755735,0.005937028108164668,0.009418165372995039,0.0036466035554185506,0.0031256347782909867,0.003680566185774903,0.0040676212124526505,0.0023672226707761495,0.0,0.01330202370742336,0.0034239348554983753,0.005123983481743685,0.0,0.0036317189658681566,0.009839406872789067
30,0.01136229956910635,0.024704778020580607,0.01868762703984976,0.00886943720219036,0.0,0.002630784432558964,0.005019980549812317,0.004690616403551151,0.007724176103870074,0.0,0.0062323930705897495,0.00334166525863111,0.0,0.004255500801683714,0.0,0.0029025827534496784,0.006388286777151129,0.006451318654852608,0.0047781896453040346,0.0
31,0.021506029869119325,0.008744258257405215,0.013707971241946023,0.004531876986225447,0.0017293688021600242,0.006817112629612285,0.0,0.007252266064907115,0.003252428558965522,0.005304780951390664,0.009576046143968899,0.007073436691736182,0.0,0.006574451476335528,0.0057596082799136646,0.0,0.0,0.01232107797125354,0.006177388292116424,0.0064373166039586064
32,0.010088741240402063,0.013073862936968602,0.013129907942066591,0.0,0.005101232814447334,0.004211474172770976,0.006471969491181275,0.0,0.0,0.013313065132902313,0.0020766270689976723,0.0041697010366866984,0.00526146451290697,0.01268990763276815,0.0025817733667790888,0.007091365830196687,0.00564592298322047,0.00288072550141563,0.002560562691496064,0.0036934190173633402
33,0.020528329906364287,0.027524816119577734,0.01784897394214446,0.010388736526171368,0.004546358264982701,0.0018442154744019114,0.002141443472355606,0.006934646003879608,0.0,0.005567819608996312,0.011289444556459785,0.0,0.003065938980008166,0.0036502298712730416,0.012159242885187268,0.0,0.0,0.0028333325018174934,0.003639306279830636,0.006396279306927075
34,0.008895189619002243,0.023876299389017128,0.011615956217671437,0.003323208309710025,0.006953460690875848,0.0054527003113180395,0.006622520541461807,0.012551932797767219,0.009549278722765543,0.002493474513292313,0.010993737551538894,0.0,0.006922701738153893,0.0029935084005507334,0.002626718352548779,0.002435590113978832,0.006048472000596427,0.007717554950465758,0.0,0.001813327826249103
35,0.01670331455254927,0.012969820192083715,0.019245928993759053,0.0,0.009752101037651303,0.01017976485689481,0.0,0.014717166485264898,0.0037629538282441598,0.006044545892005164,0.0022432731067140907,0.005132326745428145,0.0027929269568994636,0.013663292961815994,0.0,0.007347982084999482,0.0,0.0,0.008488057722027103,0.0018945303699001658
36,0.0455282568790329,0.006225334272719918,0.0069029861936966575,0.002728409630556901,0.014202174192294479,0.0019157351149866975,0.0022644987623207267,0.005019937367799381,0.002813171338289977,0.0031329365298151967,0.0,0.004545419172073404,0.0,0.009850809225967776,0.009484284962217013,0.0033157205116003748,0.0037838245645786337,0.001851892443373799,0.00956946524589633,0.002941245473921299
37,0.014374548289303981,0.014166276778715356,0.01134276329927767,0.00727583129083117,0.006627236932360879,0.005573804228566586,0.00364976080817481,0.009751532156951728,0.0,0.014776357957472406,0.006862210965094465,0.0027545790222163005,0.0049678724470237886,0.0,0.003523300427167366,0.003989673334484299,0.0,0.002434405201425155,0.0,0.0029328017774969345
38,0.01402059227197121,0.012189770957144597,0.01083310251310468,0.0027243713513016693,0.0022494355042775465,0.003622105196118355,0.01594779915750648,0.008410634521084526,0.0095932045072938,0.008424495922401548,0.0027048430358991024,0.0,0.0035454980336750543,0.010935600306528313,0.0,0.005013092384984097,0.0,0.009170538683732351,0.00403618081457292,0.0030922925733029836
39,0.01880223548132927,0.009329396250968177,0.0034195018671453,0.004922568619406473,0.0,0.0054233178372184426,0.005763022837849954,0.005816064648330211,0.01407967888377607,0.011457000985741614,0.00632898339163512,0.0,0.0,0.003574600751666973,0.0049356019307548816,0.004774297612098357,0.0037186728559900077,0.003443586479872465,0.002384175575959186,0.008812401562463492
40,0.03691808150165403,0.003786558207434914,0.0,0.014166429996800924,0.01704191949032247,0.019937551169500998,0.003522473228474458,0.0,0.006074190904541564,0.0025057353113467494,0.0010409059418986242,0.004018224476215742,0.0,0.0,0.009209758082715173,0.0,0.005936695097945632,0.004301738077774643,0.010150415513043604,0.0
41,0.015533356488216665,0.03618697715147088,0.0029549205976848805,0.008370748956532528,0.00434614090124766,0.002453216277062893,0.003031253209337592,0.008057847554795444,0.005924352821117887,0.0032043281942605974,0.0,0.019183522143090766,0.015576792315579948,0.005625783792852114,0.005114227544826766,0.0,0.003111579550430178,0.002994502695898214,0.009326520083937789,0.0
42,0.014654653251636774,0.014067343402809155,0.0028377037501583504,0.014576293479651213,0.013475343136892963,0.0029693843107670556,0.0031043323318784427,0.0034854091461747876,0.0033995865170533463,0.013538998620584608,0.0,0.011671010670717802,0.0,0.0,0.004830097467638552,0.007197389515116812,0.002666508072676758,0.013043452644099793,0.0018197156842797999,0.0036734506078064445
43,0.02188558187677215,0.009709845648923267,0.016548560036501545,0.00902925355080515,0.02026261930726469,0.0058035706256826716,0.007559504091118772,0.01098787211130063,0.011279774157640834,0.005571085015311836,0.0,0.0061145378934840365,0.0,0.0018031399939209213,0.0,0.011689904573063062,0.003933227151477089,0.005679414923923711,0.0033939302877212555,0.004526494070887566
44,0.011382337249194577,0.012288221080166601,0.0026213604817166927,0.005431499493308365,0.0,0.006248216522391886,0.0021032374156638983,0.003909666238663097,0.020167600327481827,0.0,0.010422018079087138,0.008852330237627031,0.002557683005928994,0.0,0.014553532882904015,0.0031051469650119545,0.005345866139978169,0.002562616401041547,0.0,0.0
45,0.030289400701411062,0.011055886124260724,0.01948657735064626,0.005075448526069522,0.007699134177062659,0.0,0.0023016755605737363,0.0037958331558232503,0.002499551710983117,0.0,0.005488679578062145,0.0,0.003295238251487413,0.0028374701924622054,0.004118764049063127,0.011864442981934793,0.009434367961871127,0.003936627386758726,0.003139121977612376,0.00476913805725053
46,0.04010484758857638,0.010743137287984912,0.0,0.007875093393648665,0.0031056615783212086,0.0067767339938630666,0.016277429326126976,0.0060631339408767715,0.02435404095690076,0.0023823300730437037,0.00431088461043934,0.003914258908480406,0.002450616267044097,0.0,0.0030101910078277195,0.012441410976462067,0.004040275573109586,0.0020384675258149697,0.0038169655858849494,0.0
47,0.02861851315805689,0.009698017714545131,0.003396689336746932,0.011245688471477479,0.00237612722441554,0.0022284594144051273,0.013231755088704328,0.0027316928918783862,0.0,0.0029982705327371755,0.0,0.009650578630777696,0.0036135526181509106,0.007026077893873056,0.003038326133973896,0.0,0.004088562077066552,0.0,0.0,0.011649303366740547
48,0.021617621528295185,0.011232004675393297,0.0,0.0,0.007933743310160933,0.005370085852686316,0.0024271437493152918,0.005367514555032055,0.0035583185854678344,0.006169797694310547,0.005147138606136044,0.009596843133680522,0.0048790893924112125,0.009774330926903834,0.0,0.01686235822504386,0.0036578678532193107,0.007273783723513285,0.007442918519955128,0.003101517353206873
49,0.039920817228499814,0.013220218868926166,0.013685478892177345,0.0,0.00633479451139768,0.0,0.0044147675346272695,0.0018524179297188918,0.0034116686531342564,0.00898147022599975,0.0040042973781625425,0.0,0.0,0.004416932426393032,0.013375325851763289,0.004688270161859691,0.003122360651691754,0.0008594333659857512,0.00475620061562707,0.0026855804597338043
50,0.01733425324472288,0.032561463134984175,0.010515822599331539,0.008532401384164891,0.003265049853983023,0.0,0.002577205777168274,0.0,0.0019321283120661977,0.0,0.002456845978274941,0.009897106026299295,0.00671771918904657,0.004477109108585863,0.006424853375491998,0.0028813744128371272,0.005226775684393945,0.0064757356264938904,0.0024028443829156453,0.0025342273882900676
51,0.0070427841163861245,0.015494599130625527,0.013858933201680584,0.005740684418628612,0.00836265292701622,0.008427544928776723,0.008887052808112155,0.0,0.007223552838743975,0.0,0.0086788594359532,0.0035716410089905062,0.0,0.003092947461331884,0.0,0.0,0.003236826738963523,0.0019885133374482403,0.008194162509093684,0.0025895735494171576
52,0.016440287590492514,0.009168437025820214,0.0,0.007868524028919636,0.0037872947975993157,0.002539325585588813,0.0072977416946863145,0.01070390571684887,0.0016026398036628968,0.004687473791340987,0.0,0.002867187091615051,0.009834848560392857,0.0053972288599858686,0.0,0.0018631533714942642,0.006826021551620215,0.009831829808652404,0.006246585072794308,0.003799692059556643
53,0.012741191451437772,0.013376384762581437,0.005483161985874177,0.0018651967441352705,0.01418859761068597,0.005164555536893506,0.012984655077258744,0.005739491533332814,0.003226926869091888,0.0,0.0030046541454891366,0.0026589795787197858,0.0031007831934839474,0.0027410999331623316,0.0,0.010338407599677638,0.002867129756758612,0.0035990166775882243,0.007342654366046189,0.0
54,0.02305441396000485,0.005275316813960673,0.0,0.007992295128293333,0.006868513511028141,0.008370981843521197,0.007022007291515667,0.006736405396834017,0.010588121685199438,0.008304707653820515,0.0038123345250884702,0.006202295013082523,0.005018886028478543,0.004462290544373293,0.002099191115548213,0.00792195074694852,0.0,0.007895619125338269,0.0022585809690256918,0.002166126741406818
55,0.018329185375012456,0.01039177619479597,0.003001513887817661,0.0035460290126502524,0.0075039994755449375,0.005022022509326538,0.0,0.01550634840146328,0.020755344080893946,0.006731922294944524,0.006672694489980735,0.006266323841953028,0.013120670329468946,0.002779836110149819,0.0,0.002024309320375324,0.004358457149627308,0.002730354826897382,0.009553396362500886,0.013896487241455665
56,0.03198378864893069,0.014639766402542588,0.006002105704819165,0.015830073925356073,0.0033252061177045113,0.012646141805375617,0.0025643734036323927,0.004678081333016356,0.003642821218818426,0.0,0.0031671915414432693,0.0,0.003020944956690072,0.00397313479334116,0.0,0.008084782467534144,0.0,0.0047746990713446085,0.0023920949306339015,0.004524373846749464
57,0.01815353118348867,0.009146697154889503,0.018836241027340293,0.017231817011721436,0.0032809385377913706,0.009483729190813996,0.0065553807408238445,0.012193556240449347,0.002802055152133108,0.003490733629713455,0.0032448479300364852,0.0,0.0032611305002744,0.0,0.006124792511264482,0.0024778493847697983,0.002749596182256937,0.006922386034857479,0.0024668078000346805,0.0054526176713407025
58,0.00728301407893499,0.017622208708586794,0.004216244112700223,0.02686159148563941,0.008028058954825003,0.0,0.0036410608142614376,0.0,0.011055365371207397,0.006649939110502599,0.009430029252854485,0.013067492502741517,0.0032625105888582757,0.009325584366296729,0.01266515308432281,0.0021228378540836283,0.004934938514449944,0.0,0.0036271123597398413,0.0
59,0.014407236335333437,0.014193129555011797,0.0,0.0,0.003669082570821045,0.0033177752487051,0.006840027462691067,0.014307366694478943,0.010231850786134599,0.0,0.0026274808595577875,0.0038582815869400893,0.0009335861876606944,0.0021883336074339853,0.0,0.0044301641173660755,0.0073640338651215,0.007696889801882208,0.0068147701668397846,0.012277981314808133
60,0.016487368533698223,0.015112383899589384,0.0030890508616964025,0.007211360256187617,0.004311392312248547,0.004387784299440682,0.003822971506199489,0.01688247326885661,0.005185077414537468,0.004003018910686173,0.0027537051215767864,0.002366484401747586,0.004563280247307074,0.0,0.006046582607552407,0.0,0.005411694783251734,0.00556070497135321,0.002588171668661138,0.002102684237373372
61,0.04056973750501249,0.015231830076159292,0.0,0.006103925115118425,0.021550722667326532,0.0,0.0,0.009273317076265808,0.0030700529882063455,0.012673430766289434,0.012732120958932985,0.004209743758353094,0.005675668026010193,0.0038441735943779334,0.0,0.0,0.007543581021328767,0.007011884096233795,0.0,0.0033025484056367223
62,0.0039697439658145095,0.02159081113059073,0.005776720670983195,0.014717311862235264,0.012904046576625357,0.015294581367634235,0.002883022201557954,0.0053038631686940785,0.0,0.0029107355652377024,0.004910884450034548,0.00625444807484746,0.002857728660106658,0.004909750582650304,0.003326473413035274,0.005351618481955182,0.006627201038878411,0.0,0.003199365068227052,0.008522378709167243
63,0.012603254781725508,0.018828917678445578,0.0021079897594948604,0.009970257552185408,0.011556563943469274,0.01104929373009751,0.010834543633740397,0.003302143972056609,0.007129169572144744,0.007087006175735345,0.0034900370091199865,0.0,0.011294756408470373,0.0067487875409424315,0.016861581603375572,0.002534681797027587,0.0,0.0033751607063847292,0.0047668200560535,0.0030679851621389386
64,0.03167217904763918,0.03412695729297896,0.006787796617796023,0.007361085318649806,0.004298640213130661,0.0,0.0,0.006804532854817805,0.007418919481337071,0.003804321065545082,0.0,0.0,0.015277174926362934,0.0,0.0020687089394778022,0.0,0.011652039139531552,0.0,0.0017404436351110544,0.006685534844795863
65,0.008204881111780802,0.012476832886226476,0.010000360682296254,0.010422177034740649,0.018432431353256108,0.0,0.0,0.018080636637906225,0.0025107707139104605,0.005330658921351035,0.0070123592112213366,0.004699376910924911,0.0,0.019937473726924514,0.0029155026754985242,0.009790969359998902,0.0036063577970489864,0.0,0.002446277997844541,0.010138224536863468
66,0.021868215164169667,0.012415572243897863,0.005005842279021938,0.010898366622316342,0.0027768168250719713,0.017894051082277047,0.005131636613048615,0.0,0.003918738232304654,0.0035076491564201813,0.007167281582485885,0.011121388521821549,0.008377793349946538,0.002646855097264052,0.0,0.0024591131894849245,0.0029007740803062916,0.0,0.002442343528848141,0.0
67,0.00887910620247324,0.011526636802901825,0.004053068660199642,0.011524090476334096,0.017782970160866773,0.005192696481322248,0.0031493621294697125,0.004215164989233018,0.0068457336581001695,0.013581623359117657,0.0066010626290614405,0.0,0.002481953890218089,0.003927517623951038,0.004098433060571553,0.0036133287350336722,0.005638271611494322,0.004727092212376495,0.005319200080508986,0.0
68,0.03631640904691691,0.03316601889673621,0.0,0.01663561174320057,0.004954345966223629,0.00714832803606987,0.0021769284931942817,0.0038775113481096927,0.007174203980093202,0.006890091118092338,0.010619033453209947,0.0046277631570895515,0.0,0.0,0.008420136359830698,0.0026544342674314977,0.012212945994921027,0.0023882311542207995,0.0041810078429989515,0.008872635069303213
69,0.012756645926740019,0.00817273004104694,0.007732845113923152,0.006057687879074364,0.008001720138980697,0.005529141045485934,0.0,0.0028708568873504797,0.017307817757129675,0.005226224067931373,0.003434207814745606,0.004928391072588663,0.0,0.007023979042967163,0.0,0.0,0.011261870445062718,0.0,0.0060454868137215555,0.002594983205199241
70,0.01725128426325197,0.017468197512129947,0.010851740035538873,0.005676238335048157,0.0087591033068796,0.011693008745089172,0.0038272944260388615,0.009996276896602157,0.0,0.013260972255220018,0.004286878343671559,0.005524478208273649,0.005830112391306709,0.005449341999677323,0.00439590682523946,0.0023580633265276743,0.0,0.0031966689030329385,0.011956086427283786,0.008405553134158254
71,0.029197893645614387,0.01650355575295786,0.008543873159525294,0.0035941611637050905,0.025485819431487478,0.011879308209366474,0.0,0.004516559352477389,0.006893078155815601,0.003404342274181544,0.013145730022030568,0.005957760197731356,0.00833149369712919,0.005958764184576771,0.0,0.004492522061181567,0.004679424519961078,0.004988901898264886,0.0040243701562285425,0.0
72,0.02749553939762215,0.009366794733330611,0.008506812204917271,0.01646146242025619,0.009078590457017222,0.013172658989516396,0.002768229225029549,0.009154928939261786,0.004853798160795122,0.007688452575666212,0.007225620863959196,0.0014882054241995015,0.0030815103698211407,0.0033179757796848817,0.007001073983808356,0.004266528412699699,0.0029625497957070663,0.0,0.00401276275018851,0.0
73,0.01968055982328951,0.011333326302158336,0.013926967085649566,0.003210029844194651,0.008243081147161624,0.0051702836023954065,0.00472587038638691,0.009740432581088193,0.010581044739112259,0.0,0.002416314708379408,0.005756381275753177,0.007104172067716717,0.0,0.0,0.007269562465138729,0.0033955980011572432,0.0030183521658182152,0.003794570929681261,0.0047269674492999925
74,0.02058693358084808,0.02160227788068975,0.0,0.00945086658777048,0.005408603767553966,0.0014317838302813468,0.005356589939445257,0.0,0.005267825487690667,0.0070253174751997,0.011667520066102341,0.00577505513311674,0.0024432370423649753,0.0,0.0012753452127799393,0.0022013404656512038,0.0032985385165860246,0.011755517173946524,0.0,0.002344790146996578
75,0.014953700000109772,0.016837493368424477,0.004851131780383489,0.003684804409742356,0.0031476476434618233,0.011530340036998193,0.008293426971882583,0.0,0.0138951654471457,0.0031769787445664406,0.009347967632114885,0.007602583019140488,0.00349465762451291,0.007882145473267883,0.003933637530232469,0.0,0.0037440692909682786,0.0,0.0026524188338468476,0.0
76,0.01630276537220925,0.0038043077240387615,0.011999528046076492,0.01754076159279793,0.023410294237080964,0.004395191836015632,0.004153551047978303,0.0,0.004935022193783276,0.002774157796055078,0.005227785476793844,0.0,0.0035644713286310434,0.004130537816012901,0.012960276089298233,0.002405681492760777,0.004044766877467434,0.003282576589534681,0.010708186521815757,0.0
77,0.01967327817032734,0.00313049916177988,0.007208535647330184,0.006230688938250143,0.0,0.0063288441213468685,0.014299084700023137,0.0028136728669827184,0.0,0.0037095310520380734,0.006444380930314462,0.006154930572335918,0.002147084766998887,0.005143612254410983,0.005247232749126852,0.012602096553426237,0.0,0.0,0.014249025915438926,0.0065955502111464765
78,0.013483282670378688,0.008065750213339929,0.0027900421358644967,0.005568662653677166,0.002923524909807991,0.00725522467835496,0.012900018324299411,0.009420469719295698,0.01135575344599783,0.0032123544899125885,0.0033946574392418067,0.005546572341273228,0.00687827013619244,0.00223982305607448,0.0,0.0,0.006050609679271777,0.008373990914784373,0.0,0.004697886999696494
79,0.01348017872699226,0.007622271127843609,0.010716597408056259,0.0036553538233662637,0.003536966624669731,0.014480419289941588,0.008777303787103544,0.0,0.0019652764359489087,0.003399817172437906,0.014683205859890825,0.014815983023028825,0.0033114113658666597,0.003768310238917668,0.0,0.010708776975826673,0.0,0.009638256242498755,0.005621148496866227,0.004741380977133909
80,0.043054639445307366,0.0028956133425235746,0.006455395134165883,0.0024991018200914068,0.007033078094633914,0.013019949767738577,0.00408165492171732,0.009451197728514668,0.00400425402726978,0.014708203819890816,0.0,0.0029242137903347618,0.0034296844278772663,0.012238375901865465,0.003963904824107886,0.02277204352399955,0.0020327124005804454,0.003201477989554405,0.003935538599888482,0.007288651498034596
