,verb_participe_passe,model_BODY,verb_indicatif_present,model_DEATH,ON_we,liwc_émopos,labMT,LCC,NOM_PERCEPTIONS_SENSORIELLES,average_shrotest_path_g0,diameter_g0,degree_average,L2,difluencies_score,LSC,first_personal_pronoun_plur,ON_generic,PE,model_PHYSICAL_SENSATIONS,score_paticules_matches
0,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.0,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0
1,-0.06666666666666665,0.0,-0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0
2,0.033333333333333326,0.0,-0.09999999999999998,0.09999999999999998,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,-0.033333333333333326,0.0,0.0,-0.16666666666666663,-0.033333333333333326,0.033333333333333326,-0.033333333333333326
3,0.0,0.09999999999999998,0.06666666666666665,0.033333333333333326,0.0,0.06666666666666665,0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.0,0.033333333333333326,0.0,0.033333333333333326,0.0,0.0
4,0.06666666666666665,0.0,0.06666666666666665,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.1333333333333333,0.033333333333333326
5,-0.06666666666666665,0.033333333333333326,-0.1333333333333333,0.033333333333333326,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0
6,0.06666666666666665,0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,-0.033333333333333326,0.033333333333333326
7,0.033333333333333326,-0.1333333333333333,-0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,0.033333333333333326,0.0,-0.06666666666666665,0.0,-0.033333333333333326,0.0,0.0,-0.06666666666666665,0.0
8,0.06666666666666665,-0.09999999999999998,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,-0.06666666666666665,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,-0.06666666666666665
9,0.033333333333333326,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.06666666666666665,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.033333333333333326,0.06666666666666665
10,0.13333333333333336,0.0,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.033333333333333326
11,0.0,0.06666666666666665,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665
12,0.0,0.06666666666666665,-0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,-0.06666666666666665,0.0,-0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,-0.033333333333333326
13,0.033333333333333326,0.033333333333333326,-0.033333333333333326,0.033333333333333326,0.033333333333333326,-0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326,0.033333333333333326,0.06666666666666665
14,0.033333333333333326,0.09999999999999998,0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.0,0.06666666666666665,0.033333333333333326,0.0
