,auc,precision,recall,accuracy,balanced_accuracy,f1_weighted,f1_macro,f1_micro,dataset
0,0.5231481481481481,0.5607655502392344,0.5666666666666667,0.5666666666666667,0.5416666666666666,0.56310223266745,0.5417156286721504,0.5666666666666667,test
1,0.36574074074074076,0.425,0.4,0.4,0.4027777777777778,0.40535714285714286,0.3973214285714286,0.4000000000000001,test
2,0.5740740740740741,0.5777777777777777,0.5333333333333333,0.5333333333333333,0.5555555555555556,0.5333333333333333,0.5333333333333333,0.5333333333333333,test
3,0.6111111111111112,0.6036199095022624,0.5666666666666667,0.5666666666666667,0.5833333333333333,0.5690767519466073,0.5661846496106786,0.5666666666666667,test
4,0.5324074074074074,0.6285714285714286,0.6,0.6,0.6111111111111112,0.6035714285714288,0.5982142857142858,0.6,test
5,0.587962962962963,0.6125,0.6,0.6,0.5972222222222223,0.6036199095022624,0.5927601809954751,0.6,test
6,0.7037037037037037,0.7446428571428572,0.7333333333333333,0.7333333333333333,0.7361111111111112,0.7357466063348416,0.7285067873303168,0.7333333333333333,test
7,0.412037037037037,0.4533333333333333,0.43333333333333335,0.43333333333333335,0.4305555555555556,0.43905723905723903,0.4276094276094276,0.43333333333333335,test
8,0.5416666666666666,0.52,0.4666666666666667,0.4666666666666667,0.5,0.45714285714285713,0.4642857142857143,0.4666666666666667,test
9,0.5925925925925926,0.52,0.5333333333333333,0.5333333333333333,0.5,0.5244019138755981,0.4976076555023923,0.5333333333333333,test
10,0.5509259259259258,0.6,0.6,0.6,0.5833333333333333,0.6,0.5833333333333333,0.6,test
11,0.5740740740740741,0.5728506787330317,0.5666666666666667,0.5666666666666667,0.5555555555555556,0.5691428571428573,0.5542857142857144,0.5666666666666667,test
12,0.5416666666666666,0.6389140271493213,0.6333333333333333,0.6333333333333333,0.625,0.6354285714285713,0.6228571428571428,0.6333333333333333,test
13,0.537037037037037,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.513888888888889,0.5333333333333333,0.513888888888889,0.5333333333333333,test
14,0.4351851851851852,0.5067873303167421,0.5,0.5,0.48611111111111116,0.5028571428571429,0.48571428571428577,0.5,test
15,0.5740740740740741,0.5607142857142857,0.5333333333333333,0.5333333333333333,0.5416666666666667,0.5375,0.53125,0.5333333333333333,test
16,0.45833333333333337,0.42488038277511964,0.43333333333333335,0.43333333333333335,0.4027777777777778,0.42867215041128076,0.40070505287896585,0.43333333333333335,test
17,0.5740740740740741,0.5900000000000001,0.6,0.6,0.5694444444444444,0.5923444976076555,0.569377990430622,0.6,test
18,0.8148148148148148,0.6733031674208144,0.6333333333333333,0.6333333333333333,0.6527777777777778,0.635372636262514,0.6329254727474973,0.6333333333333333,test
19,0.44907407407407407,0.5607142857142857,0.5333333333333333,0.5333333333333333,0.5416666666666667,0.5375,0.53125,0.5333333333333333,test
20,0.5324074074074074,0.5067873303167421,0.5,0.5,0.48611111111111116,0.5028571428571429,0.48571428571428577,0.5,test
21,0.5925925925925926,0.6036199095022624,0.5666666666666667,0.5666666666666667,0.5833333333333333,0.5690767519466073,0.5661846496106786,0.5666666666666667,test
22,0.5416666666666667,0.6125,0.6,0.6,0.5972222222222223,0.6036199095022624,0.5927601809954751,0.6,test
23,0.5231481481481481,0.5464285714285714,0.5333333333333333,0.5333333333333333,0.5277777777777778,0.5375565610859728,0.5248868778280543,0.5333333333333333,test
24,0.375,0.37466063348416284,0.36666666666666664,0.36666666666666664,0.3472222222222222,0.3702857142857143,0.3485714285714286,0.36666666666666664,test
25,0.5185185185185185,0.5502392344497608,0.5,0.5,0.5277777777777778,0.49610678531701896,0.4994438264738599,0.5,test
26,0.44907407407407407,0.5464285714285714,0.5333333333333333,0.5333333333333333,0.5277777777777778,0.5375565610859728,0.5248868778280543,0.5333333333333333,test
27,0.5694444444444444,0.52,0.5333333333333333,0.5333333333333333,0.5,0.5244019138755981,0.4976076555023923,0.5333333333333333,test
28,0.6574074074074074,0.52,0.4666666666666667,0.4666666666666667,0.5,0.45714285714285713,0.4642857142857143,0.4666666666666667,test
29,0.5185185185185185,0.4533333333333333,0.43333333333333335,0.43333333333333335,0.4305555555555556,0.43905723905723903,0.4276094276094276,0.43333333333333335,test
30,0.5740740740740741,0.4928571428571428,0.4666666666666667,0.4666666666666667,0.4722222222222222,0.4714285714285714,0.4642857142857143,0.4666666666666667,test
31,0.5185185185185185,0.6125,0.6,0.6,0.5972222222222223,0.6036199095022624,0.5927601809954751,0.6,test
32,0.5694444444444444,0.6287081339712919,0.6333333333333333,0.6333333333333333,0.6111111111111112,0.6303172737955347,0.6122209165687427,0.6333333333333333,test
33,0.6296296296296297,0.5728506787330317,0.5666666666666667,0.5666666666666667,0.5555555555555556,0.5691428571428573,0.5542857142857144,0.5666666666666667,test
34,0.41666666666666663,0.4642533936651584,0.43333333333333335,0.43333333333333335,0.4444444444444444,0.4364849833147942,0.43270300333704115,0.43333333333333335,test
35,0.6342592592592593,0.6799999999999999,0.6,0.6,0.6388888888888888,0.5928571428571429,0.5982142857142857,0.6,test
36,0.787037037037037,0.6964285714285714,0.6666666666666666,0.6666666666666666,0.6805555555555556,0.6696428571428572,0.6651785714285715,0.6666666666666666,test
37,0.6898148148148149,0.6733031674208144,0.6333333333333333,0.6333333333333333,0.6527777777777778,0.635372636262514,0.6329254727474973,0.6333333333333333,test
38,0.5231481481481481,0.5366459627329192,0.5666666666666667,0.5666666666666667,0.5138888888888888,0.5360718870346599,0.4993581514762516,0.5666666666666667,test
39,0.39814814814814814,0.4533333333333333,0.43333333333333335,0.43333333333333335,0.4305555555555556,0.43905723905723903,0.4276094276094276,0.43333333333333335,test
40,0.46759259259259256,0.4928571428571428,0.4666666666666667,0.4666666666666667,0.4722222222222222,0.4714285714285714,0.4642857142857143,0.4666666666666667,test
41,0.5462962962962963,0.5464285714285714,0.5333333333333333,0.5333333333333333,0.5277777777777778,0.5375565610859728,0.5248868778280543,0.5333333333333333,test
42,0.3935185185185185,0.4642533936651584,0.43333333333333335,0.43333333333333335,0.4444444444444444,0.4364849833147942,0.43270300333704115,0.43333333333333335,test
43,0.5416666666666666,0.4803571428571428,0.4666666666666667,0.4666666666666667,0.45833333333333337,0.47149321266968325,0.45701357466063347,0.4666666666666667,test
44,0.45833333333333326,0.425,0.4,0.4,0.4027777777777778,0.40535714285714286,0.3973214285714286,0.4000000000000001,test
