,verb_indicatif_present,verb_participe_passe,liwc_émonég,verb_indicatif_imparfait,score_paticules_matches,feel_positive,direct_discourse_score,average_clustering,model_PHYSICAL_SENSATIONS,L1,PQP_score,score_onomatopes_matches,ON_we,second_personal_pronoun,difluencies_score,model_BODY,textblob_subjectivity,PE,first_personal_pronoun_plur,textblob_polarity
14,1.785672877280767,1.5617432385305983,1.085190798877549,0.8906141239558867,0.45098094004956585,0.6410056627636568,0.5486624562858907,0.7437877647086096,0.3141165174960129,0.42719129383596055,0.2667781024135969,0.34519339017010797,0.10631133753040196,0.1725741601155738,0.2406976224264958,0.147693168351998,0.0,0.0,0.5699518307709334,0.2929949055199126
15,1.7738916389715167,1.652646155068954,0.6938679071615989,0.5569902302071053,0.33663362926563895,0.45393228057728763,0.38750027464185366,0.9059517504431188,0.2904253420723931,0.42645775637668304,0.7436114155737145,0.02085357373375745,0.3602026398480542,0.4538840307872512,0.2222290227058655,0.2682645960682135,0.0,0.0,0.16397223329830618,0.08515183228176164
16,1.5329281443974496,1.6204961947383354,0.42454820222946366,0.576231352664589,0.6774373281868699,1.0547683456727264,0.346117583433989,0.42854037311263954,0.2887695382787618,0.36692855666269053,0.38343531897711064,0.2548839668334004,0.27937972575462944,0.37182250006483136,0.20823757156620556,0.25594866951812795,0.012138717101204923,0.0,0.3504946393663602,0.27338011750032104
17,1.8276388953960725,1.304536309653964,0.001559361225806964,0.6546632716021993,0.43077426619003506,0.5433812905823495,0.44486523024577507,0.695881381165965,0.5339402716668311,0.412071698640174,0.20786034200779277,0.6729144886489528,0.37175615382765365,0.13478368647367747,0.31553437962569697,0.3424849867667147,0.5101721312501367,0.9678143201624828,0.12478297048727792,0.0
18,1.822647517745813,1.7597231748346012,0.8223013157434195,0.3982667844221498,0.319111960194354,0.9230384797119999,0.9283583329724343,0.44689786084458516,0.15935418333423507,0.7852234193921852,0.3047656886753833,0.31896428859911463,0.44689568735441304,0.3302197945454468,0.23905657731594737,0.2858869663646651,0.041787981536485864,0.0,0.0022803656817156474,0.27159032293993535
19,1.97395867644886,1.4786878528820162,0.5703297878527886,0.7993399651626063,0.33271621597057255,0.5947276946824397,0.3104588644185778,0.0,0.26584897210381775,0.35087746791887403,0.13984800615521376,0.10117170460704906,0.33991944005959074,0.13050942631555687,0.21534909681498648,0.2597649579431626,0.0,0.0,0.04916117045517356,0.3239319712824822
20,1.9526428865450327,1.7357942368069281,0.9612827744220938,0.6386118713882946,0.5242143454033649,0.0,0.6552275799431886,0.5303717677918128,0.3368936568898841,0.4630972842324656,0.34195734773050884,0.36219182585651627,0.0,0.14519873478358777,0.23316199113580252,0.22440094421145967,0.4321080736259732,0.2405529942834493,0.2387157650155975,0.08528578468039918
21,1.648487355627415,1.3938728324921024,0.826950397569352,0.6081071461372638,0.34386496156400004,0.5579414677995478,0.5461444841410061,0.10336946639900538,0.31113138025968096,0.4016938275097489,0.16552047995895192,0.22415045904989392,0.13758081648167605,0.294454875384987,0.2254079507968361,0.23681258381753567,0.0,0.12139446799439922,0.37015484025558515,0.3323692470314883
22,1.6251680071359256,1.4443535707561896,0.2011515025972189,0.8694044604483485,0.2653037218071097,0.11784331528843471,0.22986698895377294,0.30259701129787847,0.2436502771578923,0.32625700210306924,0.11393272628971998,0.11899861730110965,0.4320170495849869,0.0,0.4291876879072927,0.25404090162981857,0.11144026894777774,0.0,0.22080625127213596,0.0
23,1.897488910627851,1.7667559134458057,0.849891447515535,0.47762179875194516,0.4058028681334225,0.7728382466962614,0.33125141879154313,0.41642428767804573,0.24180652166188776,0.4596714169957669,0.38327293235655535,0.1691295568226747,0.1435446320811449,0.41707932877260007,0.07797736261896794,0.43471782306993323,0.0,0.4655170149176973,0.1228999520458311,0.0
24,0.8824452697375633,1.0654427742366488,0.5811049754846866,0.18002971730784523,0.4293198596597684,0.24758548067593109,0.20020638470399557,0.42498985301392916,0.3681945921807597,0.21203544308176123,0.2111122441112355,0.15054575362307976,0.6346402692877999,0.24530355314649882,0.22353416978526766,0.17090355323166104,0.2748609856029212,0.23092039935061628,0.07174498685012852,0.0
25,1.8994589925556409,1.602612518867941,0.5787302121652542,0.7693842548243086,0.5445587274229365,0.688296173581859,0.2812791511270181,0.8009283919045675,0.21411926890889327,0.38394050315434247,0.24498226702635614,0.19524341025557204,0.0,0.24034342751818724,0.0,0.19192319641493244,0.0712977491238648,0.020701271469552803,0.07053571366941827,0.16608744144670545
26,0.8953367881940946,1.3469262241667015,0.5289478569949538,0.3228449955444023,0.5767392555766413,0.2530764459379717,0.31049676056287007,0.0,0.28774909298657503,0.271616307259962,0.15260791379187694,0.1064269091157472,0.3852328375127966,0.3110295710787788,0.28187780153457737,0.01649374282129119,0.21579254900391628,0.0,0.04197347363679956,0.0
27,2.1253873515959216,1.8971624469241497,0.8685592231451458,0.5809582466669753,0.2290050071851764,1.3182594799271048,0.7956080710168333,0.4424442328615285,0.3009164264601355,0.7739932434233715,0.4542777952683573,0.3089956952176942,0.5908684372470602,0.4291183904494017,0.16833535859651658,0.00613575489445938,0.0,0.0,0.06840337332590928,0.306400939334491
28,1.7425487515902374,1.6306442919490436,0.8382650233449874,0.679630738567028,0.43760760212439725,0.8836229803898507,0.454339574141524,0.0,0.24464415696542055,0.10607349647910455,0.24329816931851697,0.37888660354745257,0.39243892784695145,0.359694324897775,0.04648064646935711,0.20666092806734948,0.1584236408132018,0.0,0.15789801166700707,0.12745745659061167
29,1.002344035787464,1.1113909792795695,0.8411709352368943,0.250343303328364,0.3172456640545521,0.31024704597642455,0.3139121430424276,0.10138965926614213,0.8919202638670184,0.20774107994017593,0.2685475492135954,0.22685919577802502,0.41368316170008074,0.24934008990349843,0.0777505677183348,0.27119239133863066,0.32788474106991355,0.0,0.0,0.10138608802303757
30,1.7635500010746543,1.7616799913026384,0.47666800810104254,0.3748995760861572,0.49967966181904894,0.6334609468206049,0.3099292563625664,0.39300145605275794,0.5356933937988165,0.5000680530656105,0.4283085112620846,0.4030590938978692,0.11633643295474597,0.21787859993420985,0.22880247519111305,0.038838657586450935,0.032267063004655525,0.7992520863972479,0.1721005514620314,0.13457270207123917
31,1.492753612324383,1.269511458003559,1.1039001016182246,0.4658135530364227,0.6398476836283878,0.7023607537772537,0.24408968029838654,0.3353196535315651,0.43096167750911824,0.3586851673251559,0.3097232501187399,0.12857401303491672,0.14990542734722823,0.12688526754698684,0.4480103941506029,0.07044713880662856,0.2348516297083701,0.0,0.0,0.0
32,0.5400437982957698,0.6198510952979241,0.7286595420936491,0.11903469600424248,0.6765891183507743,0.578803015110208,0.22034434939575062,0.626469564029694,0.38874503088747603,0.31784832069663244,0.519070052738189,0.3105183250475962,0.10970069093475893,0.11967095338848205,0.18234957830468518,0.20506051214397783,0.05921047724609085,0.2226287435044158,0.07979470060346601,0.16540021104259042
33,1.5292813712785474,1.4067601125965166,0.5739659120401281,0.7035535845596281,0.6347637626959387,0.3855224805833711,0.5062157092448425,0.09679585411467771,0.32291051838233514,0.24260635511735892,0.18369055734265766,0.0,0.11870024017855933,0.2487661720144094,0.11988222832592015,0.04177089046931792,0.0,0.023368968554421905,0.2543544840897095,0.1745169229391039
34,1.9862289855377808,1.7200525392487065,0.4600427253195699,0.4549325970255525,1.0881260789209988,0.0,0.5985166873475954,0.639556410291966,0.3932541887697974,0.226693803665654,0.4673444190642974,0.5992571993576072,0.0040667274640830255,0.0,0.1656107605285574,0.02751087241435239,0.6290113308891656,0.17876084715195534,0.12147439380779736,0.045136318538011894
35,1.4618458946055854,1.0283788290598677,0.48395732167884126,0.33698043423750185,0.15581253801120623,0.2829128188951319,0.5271998933103951,0.36375300527734455,0.26532311317859913,0.26606849854476367,0.5098918438544154,0.13172834700007016,0.26910765873168957,0.571202456573685,0.02663953658289789,0.2388919661641637,0.056336350056294796,0.0,0.4641926979940203,0.03744979964847677
36,1.275577839293518,1.8075740717501667,0.5304801922320349,0.17602897420177704,0.6688140319382297,0.40743554572811796,0.529733599008816,0.10323814887533014,0.43246467252312387,0.29050413511079215,0.34041387278950225,0.21217665876124203,0.1543260427254631,0.4090065239884047,0.3862417088508627,0.2554800465415263,0.10457059712114378,0.0,0.030935535889872467,0.19934062237943148
37,1.1796452853362505,1.3136173715250297,1.0049488034437917,0.18144174653469936,0.4794178531457044,0.10215130990765724,0.25608107256405255,0.8083782493035774,0.44223765961288636,0.2667208768187807,0.27341502840176574,0.19332284043648454,0.4911638799077696,0.4045633784134934,0.1568951670196088,0.297409607866704,0.20689239013370725,0.2419227283799744,0.07454291933101342,0.3922456561879169
38,1.608929949122083,1.2370657696392393,1.0240842279693332,0.7834856618869241,0.3451948217920702,0.5366940262140591,0.5610671809108501,0.4797426878174523,0.15911611633911807,0.43467942179753893,0.22367013410900383,0.2592230777815678,0.2739404125536744,0.08225633613385903,0.20876586912317235,0.4459588927308546,0.2580062773932492,0.0,0.014340432852151497,0.1700410723092877
39,1.067372060204606,0.8449910038544355,0.5728154065005829,0.328212995679198,0.26386862023400076,0.46277221945241026,0.2841696879465131,0.07655313159112155,0.34146765014671043,0.27513941318169893,0.3384081302846669,0.3875612339179767,0.20042963679830253,0.03277736445003866,0.07986941776242838,0.20567316096643343,0.15715510253600004,0.0,0.04358487002788595,0.1318308140160502
40,1.0766964167437676,1.5223813263164447,0.7461877249249077,0.0,0.7417785817276076,0.32446569032514,0.6226431181746441,0.40872571107024214,0.34257054258857916,0.41595606868117135,0.35866355840403963,0.559896694309344,0.21328388920627986,0.48393237147897344,0.17555597387513355,0.023464526650107884,0.6333452790004406,0.5322826400601289,0.10033074574788915,0.12047374155468213
41,2.778497955496906,2.5219261377691122,0.5190287147601664,1.3232539578357563,0.9577407109603407,0.03274916860140866,0.010046144170290375,0.8098310314400419,0.4278528496252789,0.5308519782554522,0.12716083676005213,0.08358355333467635,0.1027136857259318,0.011168248541077733,0.27873581574607514,0.29873184569014544,0.0,0.0,0.21141485548870795,0.13984698243930133
42,2.2721261633813765,2.30399962543086,0.7570720580072833,1.002064239528836,0.1693206089280331,0.37069979637364237,0.758063319571595,0.0,0.2230682300782328,0.7834772470373434,0.15641537954311557,0.4454722917707565,0.8231562124661274,0.07066302412291497,0.6417404674990622,0.0,0.4881200938733221,0.1180905224243569,0.2725852283479364,0.0
43,1.681315338850503,1.3386478152929675,0.2666241765097793,0.8087583569843427,0.2688326229536075,0.17408299424591636,0.827741030159957,0.0,0.17591608821082674,0.09691318646224388,0.317785322821497,0.22883859363250353,0.25140845163747694,0.3301865941019518,0.030167681376020057,0.3739156499800299,0.1484253410947315,0.14986549500664234,0.47251554164184506,0.06851236032395933
44,2.261002092645872,2.1803071633140756,0.0,0.735136378826932,1.3297608940602292,0.0,0.19919043350609333,0.5337141591234725,0.6539421745744716,0.3155083704798226,0.06035609126993242,0.24933778626086756,0.39679244356294274,0.8502748581937175,0.5137231215018495,0.514924150736119,0.08345053447947484,0.5986761541967691,0.0584806171948975,0.2570943038107275
45,0.7248529107508623,0.7175158521093736,1.0397062355431328,0.0,0.673466806902912,1.9322743562062792,0.2714805777678125,0.0,0.29518097535462995,0.19131054436053901,0.46193361793697413,0.6189686486182749,0.40068634257912256,0.0,0.30153163427291685,0.1782403129067074,0.38002353235130876,0.029876468232566632,0.13291353072723291,0.0
46,1.8986464668742757,1.8287783099817894,0.8343778164486552,0.8882026232392298,0.666832617167239,1.0211103615296364,0.2682046623019805,0.6199290278240497,0.2718654760691511,0.7430232315576355,0.5462580887567767,0.037753414021909536,0.0903576671087028,0.20043353442028075,0.31856481079261817,0.19809715031971617,0.0,0.40622395754016755,0.33012064592274926,0.26818736763588247
47,1.5987106513277651,1.5083299214925212,0.8764364212390637,0.5325643712628283,0.24825038971030755,0.38283687399268246,0.45529177189134035,0.27260326674976626,0.33176612381211146,0.5155272953422525,0.15181236540672724,0.2620451417050198,0.3366208961666252,0.1635942264934601,0.13327167551317837,0.27705471429086054,0.13889175943667448,0.233187747779922,0.0,0.23767481069976518
48,1.3333194369979111,1.423859170820961,0.47182017310949426,0.415656396284342,0.8116560684990367,0.4302714163642978,0.311592764749483,0.3830505485860247,0.37423256323038273,0.3362986447404926,0.33477580999161555,0.1357655483115029,0.06036961637523528,0.23517004472403863,0.2515998840810418,0.406205116880608,0.04813102895686714,0.3163139360581742,0.2077328404962893,0.020469886668625148
49,2.0258322703758553,1.7245308539681787,0.5101060861340737,0.8445986267106285,0.4580919927945874,0.5888689196236137,0.46657009743964106,0.22487836879752124,0.17350303150098867,0.24446143165028242,0.4631654472540753,0.1034457224964567,0.09213477990362452,0.15266165676335003,0.22162401392246092,0.05756687552982716,0.0,0.5012756710412697,0.14289461843831766,0.08939355250264516
50,1.840711020329393,1.5648752164256623,1.0343337513625424,0.31338087918676194,0.6034007178059221,1.1762891357860725,0.5550320536518137,0.15755776565901544,0.48462467000248993,0.37808190923851587,0.6019796844113413,0.08300154214373305,0.5317908551403443,0.8381796968629625,0.1842320870699049,0.07917146180525476,0.28256654994772984,0.2635537859277539,0.0,0.283737587681017
51,2.8726215887882076,2.2930547798221323,0.8936494562037048,1.3179428354137788,0.577307869607632,0.15341855094917334,0.4412931792444186,0.15296874644463015,0.6131913997174807,0.6569169074666582,0.6244715399153329,0.03629051798794456,0.32005571360916674,0.5796458774110125,0.3761175267195967,0.0,0.9012914214437223,0.34399441914350937,0.12606547035126,0.07378415006774465
52,1.5485108749503553,1.2905963701275025,0.8741400921367551,0.5436973645199992,0.5664771539747971,0.333287539822679,0.5111113969287616,0.6660367302179633,0.6334411884078859,0.3131951692179981,0.7116215193100179,0.3379487030324824,0.18474104284093987,0.024864767794166912,0.005786758038644689,0.3831704344968786,0.15514280106834236,1.0645911120299127,0.18903946533676672,0.34724706029765495
53,0.9361829783401555,1.2385611675332926,0.4431442022862718,0.02071193736755921,0.37106427088315086,0.217262282895891,0.5023711146915055,0.288043007539676,0.2567965311334989,0.3537476744311579,0.1854738439018755,0.24891697512070715,0.0,0.09483535267726097,0.31179787270448756,0.06937854816261552,0.09309372642323563,0.2575972402914682,0.2572667503830251,0.04708601607022984
54,1.9040653319823675,1.9059452967084722,0.676739204252382,0.8953648331449827,0.9487676705199283,0.0,0.6642161556691859,0.24972110359110897,0.2919696226379022,0.5047724705892913,0.2478415045827421,0.15705904024334913,0.13890558567511893,0.20467233021276415,0.37416805805462755,0.16803553710262148,0.0,0.0,0.1471422803164738,0.1834191633981485
55,2.14684153626338,1.6523844866144777,0.611696222202081,0.9715912424900534,0.3808477401508007,0.0,0.5554843419355345,1.109562580277159,0.5611558800167156,0.41770390580954775,0.3438471156261603,0.3871191147066907,0.24338995411335018,0.0018739889797522802,0.1546669523553246,0.2817687971368255,0.18135381401768372,0.865385354446497,0.3791118064863767,0.0
56,1.8484304693025015,1.5489941242735612,0.8590560192660669,0.9592434226154344,0.6477163981603021,0.6497529178104992,0.5175776140097447,0.0,0.04212321205925976,0.05265419159129207,0.24700983811277114,0.39627837836291113,0.0,0.19473439395230546,0.06804861366982219,0.6628031140813946,0.6055989800727133,0.4927461034557382,0.28078050552788597,0.24598475555138652
57,1.4328963358810574,1.3448282863903194,0.694805029283335,0.42659965227669805,0.7999466267584732,0.5879962235462167,0.41831230539502484,0.2484613851798033,0.46931586034310235,0.33865172002440397,0.15716845963533185,0.10801775596245898,0.18135217039103071,0.4941059464296719,0.5436631783885558,0.0,0.0773009635605925,0.23905332552512645,0.0037594518030934416,0.0
58,1.6020867162470382,1.41735262816891,0.7468246057844652,0.5969887990678465,0.5298614899739305,0.530753533933133,0.4931271060615689,0.01627565033652039,0.3295585705687467,0.16807266868432205,0.11077988344994133,0.1508215598916756,0.3216073479667354,0.07072659080789863,0.181851633313626,0.12934800377707534,0.0,0.8420363365905442,0.04315366550049856,0.14174107181202894
59,1.8342059462738007,1.3868168862834613,0.7202091586003061,0.8606926187900401,0.34306726143144967,0.15053412218843307,0.5021140512959185,0.4643868725171077,0.5069342879900975,0.1729851153042596,0.3389667598137383,0.15763857760123112,0.06803335857175648,0.12359346207830009,0.003875883356484736,0.03144573228468761,0.2733761189140399,0.0,0.3327448517091718,0.06794699524520563
60,1.88204512716067,1.5007090298423094,0.5124547066793237,0.670110848545247,0.700383759098776,0.8086049308053948,0.40620875163264797,0.3206505265747529,0.3506457731966047,0.4381651262415117,0.510824505086508,0.1481581168171254,0.1848239628067091,0.006979828033733389,0.31688824631297446,0.31880241512435564,0.0462575918388817,0.0,0.150404060751101,0.29632904103184315
61,0.9601912047636293,0.873972631590649,0.2701739119332219,0.0,0.55377703796767,0.013060378217186185,0.4364764135978706,0.0,0.44391668774805637,0.2711464177018847,0.22254956267051992,0.4997139528752857,0.05517152448717721,0.35612431005981254,0.3209549013068434,0.20700615433894737,0.0,0.0,0.05324386264319558,0.0
62,2.3903614784275415,1.8246425594101736,0.34160532475816485,1.018602206350988,0.6398338947497038,0.11090996455139432,0.4427148404044879,0.4198095659562194,0.4244011766696086,0.2582167980241864,0.2894281880619298,0.1218938765243624,0.12298088164045996,0.12562096340281848,0.20427566884308732,0.3828074998006178,0.16336883870800645,0.0,0.19207128362840314,0.0951790951838392
63,1.1645411536546963,1.005252781385832,0.33940614599294594,0.8196792433294082,0.7935056506216895,0.049731469227675545,0.20826500135348824,0.7798180186490644,0.2879786831488434,0.24587175991766147,0.1673320676276492,0.0,0.38820597135109647,0.34171600543092145,0.1800972947670072,0.6190746906646297,0.35719165974456946,0.05733105790238953,0.02721699684483068,0.006360658887633855
64,1.4781300293006774,1.7706624375211972,0.35169398846090666,0.6224196201965294,0.5011090727630804,0.2468433385483496,0.4468474656549513,0.494499237682589,0.1885228208439212,0.3485802983953736,0.0,0.27920640153476894,0.3396009078030247,0.0,0.24188410428603194,0.17984843519214866,0.25184686701748277,0.0,0.1259659016804694,0.10879947421151437
65,2.9047757497617623,2.2230273015922686,0.6985307081132487,1.0818591688513648,0.4047617033306544,0.0,0.6419403300718662,0.5892336956289632,0.28123636830861753,0.7415730425146234,0.43605549019244216,0.263730674668757,0.0,0.228909075244584,0.1396009827371089,0.36663390606888435,0.13256751064599395,0.13680530963155801,0.4534303446720202,0.2500587430892858
66,1.1704399379437218,0.9842983210632916,0.6493196490272751,0.34730682102486404,0.28677139003593405,0.6317859278572363,0.36747405875220124,0.17864776606277546,0.5596332132165894,0.3467608033240959,0.4766787390002047,0.3243894620021011,0.007154831193536299,0.1719415648006337,0.33742171426923206,0.039808942819108864,0.08350388455583975,0.0,0.005522871239588307,0.15463561260294917
67,1.0073739870907015,0.8207312772506299,0.8321598179846881,0.3818825275483519,0.5234745871039747,0.8416328467386032,0.25326292930744443,0.5371053757959424,0.23769786576353674,0.3164164576139014,0.4021059392766611,0.470292410337891,0.09987496148913909,0.07837744655633837,0.21732709372005204,0.13030099089218802,0.13077534229888998,0.0,0.10371992198148684,0.0
68,1.4511497203807138,1.537928573440745,0.8889936919230903,0.4363804070870606,0.3213288792721648,0.5560253226749755,0.5196488839907736,0.5393055196544633,0.43189339745269434,0.37612000529998496,0.3708328524372083,0.32063357701312345,0.14356259216539222,0.16796946670585286,0.16463693216617145,0.14552903336546325,0.057559370693087655,0.055994467654216604,0.06734794717999017,0.0648187961451952
69,1.4914126740320273,1.362753398002387,0.9386705306426879,0.6824328365872626,0.41091215885940297,0.8135308218920759,0.7899540611764295,0.41954953081549495,0.0990987163578385,0.4037635213933255,0.453755107521222,0.3969854818783504,0.0,0.19525600809359106,0.2673384978607894,0.1990753454352882,0.0683982790884519,0.0,0.16924699818034739,0.3371013095533698
70,1.2979032631089997,1.0379326718662332,0.6086623292151195,0.33104978496862664,0.2791898744990124,0.4414505732383499,0.31823267922966064,0.0,0.34406244215991005,0.5160663982649407,0.1626671211288828,0.2847264371299455,0.5336239770426041,0.10594733906862454,0.38804127961253876,0.4316708994427009,0.14786753733363017,0.18615105238278856,0.010227400249379924,0.2986462471030554
71,0.6586822195670252,0.9686833207651522,0.5393343655723658,0.5369737669586896,0.7011197107157204,0.7103875666698362,0.5722239150140009,0.6654618351378571,0.16340496106336147,0.13963797459173397,0.1850652010555028,0.272996869890982,0.23192341663388186,0.23829719182212386,0.14482772098673843,0.27909968126115803,0.29772533840894283,0.0,0.05491275431032518,0.06640729156387591
72,2.0826672123617924,1.8787076847561015,1.3292626969233046,0.5241577235628048,0.46823427077995894,0.8483312313272815,0.4905249755866185,1.0664794606164685,0.19164817804878947,0.19273037520451,0.2953426827155305,0.34158989147467084,0.2903539120853361,0.25692479133153395,0.0838586287576839,0.6609692925809434,0.726820215861811,0.0,0.0019356230657421845,0.8872188393226431
73,1.1867651799375334,0.9299431453362709,0.7960591918314079,0.39351871305999453,0.5082118433151611,0.8416043139042687,0.4580986147037851,0.2099827862735095,0.3268949101438466,0.3144324926099278,0.37024425600578165,0.11605370702793676,0.1321578301827807,0.2632669572463368,0.5461024827862475,0.3579085552397615,0.47580536322695255,0.0,0.09624580473256532,0.4386243809431804
74,1.4198142418119837,1.3365616502108726,1.2369100857695274,0.48036590283644565,0.17692074407928707,0.4835527562023412,0.4827129372810059,0.5212041791124592,0.25105099757948945,0.27310436440239566,0.45201261779433605,0.6077088634245918,0.5895562292931348,0.5052244872735051,0.0,0.36849251410524014,0.20213891724723804,0.13232974533792483,0.25160614912306195,0.13267746607747588
75,1.597996499861986,1.980496039359533,0.9951836757538536,0.6371104453380466,0.5304165567306002,0.0,0.3306156966949519,0.7482359974447123,0.3232250832461928,0.32130249180151793,0.2207882116163103,0.3347992981200277,0.16419176625062443,0.46601326209104615,0.27872080428746376,0.4106194733586816,0.28282670887466493,0.06932485039039266,0.14135547812959265,0.0
76,1.102272590829603,1.1083329311204013,0.49567433171354736,0.3436378834983664,0.32197246519150463,0.510391150035806,0.3004773474100293,0.4614718552408133,0.2884468148682378,0.462550094680813,0.12305974148660785,0.2765945863262272,0.26933375277724425,0.07753928966094051,0.33135963064921037,0.25265944511697647,0.0,0.0,0.06169333097700589,0.12342668764988723
77,1.5057747658914191,1.336523852071859,0.7021495586612707,0.5749634824602972,0.898871549734063,0.4070787357070655,0.5320659018486962,0.4740608340794609,0.4614009419391263,0.21017859265623212,0.3205811379271145,0.06990697583287424,0.28319472507210736,0.26896564485386637,0.2178265491006468,0.2033593850548214,0.014501218644546326,0.0,0.0,0.13622456785799336
78,3.981190040815471,2.6152876456329808,0.6905275602014147,1.2982425454088649,0.9334747372249086,0.33448502518758705,0.09944009280226798,0.7972983973601315,0.8545331833416523,0.47093385068230614,0.43367750662218313,0.04039651490080969,0.0,0.19678052113945393,0.4402936837472028,0.15878012941930106,1.3502026296622882,0.0,0.4001375164866495,0.9634760836056404
