,average_shrotest_path_g0,model_PHYSICAL_SENSATIONS,second_personal_pronoun,model_DEATH,first_personal_pronoun_sing,average_clustering,textblob_polarity,model_BODY,difluencies_score,ON_someone,score_parenthetique_matches,passive_count_norm,transitivity,score_onomatopes_matches,L2,ON_generic,PQP_score,feel_positive,textblob_subjectivity,verb_indicatif_present
15,0.03577312275610832,0.03522617979803518,0.032563092089564975,0.041418459010117294,0.03030756337562923,0.03587460050569977,0.03446657884618638,0.028765911011126757,0.03730975732681764,0.024409002714681098,0.03100976058113912,0.03911883768479877,0.02731126676959602,0.025880604507191023,0.028207256671269193,0.021557581560380595,0.030998069665968898,0.02517533582058657,0.027663975015885193,0.019100318645100048
16,0.03320294152869623,0.026660865919839526,0.030092963570149515,0.023809611136510044,0.027196142258830852,0.02907102215128122,0.02293251108521657,0.02847940311820725,0.0274946812297773,0.025541890444327184,0.02715850782584674,0.025528916817324925,0.032136817222804814,0.02251582964371111,0.025174394452984316,0.022104701956247405,0.020592021357601225,0.02604441117770386,0.0225763258659925,0.019203804315137508
17,0.034502167685995705,0.0392379104439492,0.033683493000671375,0.03916323313130184,0.03718526388212391,0.04053656917040497,0.03398679293393373,0.031988638469418074,0.03749832409096971,0.03667615402861325,0.04065176803891577,0.02884001143228248,0.029983376658672293,0.04389300211208047,0.031264662748993886,0.03269522700850704,0.033624151771124655,0.04517383891725094,0.036290348037617166,0.025100908990355424
18,0.024708198680054767,0.0336118400469226,0.0290768820720386,0.027682234464254794,0.023376113086294056,0.026010327329839177,0.023167157665778086,0.021616108673865382,0.029849311909776213,0.031025348498578773,0.02621356134314845,0.018744446181582466,0.02184508640690745,0.021356269705959306,0.022848694006047082,0.019213261551809427,0.022695127179807126,0.019218715272815472,0.02055982007240505,0.026294509447086296
19,0.01965015286261707,0.02051302250546048,0.02269866652147703,0.02467055824873129,0.012950557662702561,0.017351962147319298,0.017973997290897603,0.02104109697495276,0.015226907664495646,0.020911644164691295,0.016860790905024632,0.019297492728347895,0.015170931657392894,0.01818307445369213,0.01870059078430929,0.01666243713075965,0.018823110091064663,0.017067182983937015,0.01522000178739777,0.02028995292926897
20,0.03295989292243717,0.031214482674691672,0.04260570319952341,0.031669621129162634,0.02045849115648881,0.031964776057839275,0.027093205911564847,0.028719346323916914,0.03698901293973338,0.029655744614592555,0.02798287496758345,0.021191413518455975,0.026435204701640787,0.03649169738783985,0.03312042367891121,0.02978450761487939,0.022817416932843518,0.03271285025039405,0.022290609909221985,0.030169789756291015
21,0.04501608248526174,0.042369859143141994,0.04453288189551577,0.03621771691971335,0.034540161114573795,0.031484898762128316,0.04004752768329621,0.03384535061835076,0.0272490289323145,0.03570517891319161,0.03824699614878734,0.03576441502235492,0.029123177242631516,0.035017313599991676,0.03215941855537727,0.030344451912153445,0.02918981944503521,0.03484119820989198,0.03541617159910812,0.029317476305473836
22,0.0424394696281838,0.03301531221223218,0.03015382284616569,0.028158830484574206,0.03132165584754245,0.03202983148303952,0.024287040969491247,0.029938321824535756,0.019259185724081255,0.03269906303403019,0.028116301783302072,0.03270302098831765,0.021511132139834962,0.035996964325864536,0.025361914169759102,0.024141552613405903,0.02909670077122027,0.03076916888696445,0.02461613243565504,0.015025241581798809
23,0.027011246273604402,0.030654480868671913,0.028180381384777433,0.028583001095756445,0.019982262338156278,0.03260924599427123,0.023893828284146743,0.028194760062815478,0.028366967611143334,0.02095125337420543,0.02894652172035194,0.026411916474845722,0.022504197033244515,0.015973286444117243,0.024145590405522274,0.026847622853754177,0.021122265535740238,0.024750458019403832,0.022108217874294116,0.017685951185720312
24,0.038235774115889215,0.02873774257575404,0.02960963497489972,0.029755398024417744,0.025968858476111564,0.03780372393121156,0.024275929070887867,0.019322315458659305,0.031994577036810384,0.03265010328136086,0.028168851417292008,0.023956703949499766,0.03442632203727136,0.029864304140046097,0.029808792945114557,0.03080849868246176,0.02657833697156369,0.03199223096886087,0.02529988057229811,0.020937733261462123
25,0.02473800472470518,0.02796341705392575,0.02970415545132949,0.023629480974104947,0.022636205978452402,0.026321377066061385,0.015933387649805546,0.02139123498936836,0.02255429371168925,0.01799883191802979,0.02189041352908236,0.02200312108186692,0.0242998129822886,0.01748286183968779,0.023614635441243592,0.021170216327788385,0.01941223429065758,0.021208441571269863,0.018982639711449992,0.021987824375255496
26,0.022793535948113727,0.02441753117997867,0.016121832704111286,0.019804319599652592,0.024175768698386457,0.021648714889213216,0.022255956527664704,0.02219360779040322,0.016862596868954572,0.01963008381280987,0.019222780074796227,0.01874801145200602,0.01842788353615412,0.015552535685604453,0.016580740736846924,0.023578894627503864,0.015136484475750901,0.018591988428350775,0.0168988433558147,0.011942922567052199
27,0.03572971552980862,0.03082062056577195,0.032623216727943306,0.028160273474518903,0.034700110864625454,0.02128289890103299,0.029030564535008456,0.02709493656873179,0.024991687589458116,0.03279632876716828,0.03077543634535879,0.021086485698496495,0.026595991685465722,0.03186065778959326,0.021801469776132607,0.027256130355596615,0.02506366176758772,0.02689721072350021,0.022668069241380137,0.025740585141219477
28,0.0401181834290549,0.02998795479813743,0.03572667772727918,0.030279660103189415,0.027214074828007587,0.027518213497701425,0.03216679782628572,0.026528588135162987,0.031260951648728295,0.030530980349199283,0.028236522979085323,0.0297347736130467,0.033717124646888044,0.03683733759875009,0.02702451947202248,0.022323287966167553,0.024338118511973563,0.025324292354264526,0.021922768396037087,0.03167421252323149
29,0.025393058231045457,0.0279294133760072,0.02337608092719394,0.021116828815198215,0.023561865528249574,0.020740283813078575,0.02467166424010662,0.024888446495332686,0.020382549317702378,0.027123633620132186,0.024567891830342834,0.01793199832246266,0.020499904052018045,0.025737595805933274,0.024766633761532035,0.02377621850769383,0.01960467652826101,0.019496234347444345,0.01598748865433405,0.015742766693276174
30,0.027186290768875156,0.028710547731957803,0.02488037201739818,0.030639277986411386,0.03352362735006837,0.028740068962491743,0.04206440113778215,0.03116095530244105,0.031873905896224464,0.021524560142413635,0.03080577565483393,0.03589294289692653,0.031810405638711375,0.02105983491282205,0.028305672559823386,0.026363662855370753,0.02366322804866851,0.020801348533322796,0.02582525702229565,0.02982899678516481
31,0.02978237907457938,0.024303880077224956,0.02907618863895998,0.02324266958560994,0.028279789487822164,0.024380764903905405,0.019808247291368677,0.02638799720872995,0.021887283929501383,0.023743122244552807,0.018153733352075582,0.024078470273995328,0.02270574060037051,0.019011601335483016,0.01766363709884093,0.023149182960428148,0.018579382298728315,0.024125522118798932,0.022178625161446607,0.014527873541588354
32,0.024049470557600833,0.022115441521996664,0.01922771252393425,0.022465746941412443,0.020171694393861097,0.01588331250952573,0.028345860284412664,0.022796364433354113,0.019269384185547325,0.02039258180071067,0.01922723253195483,0.015041568352048772,0.014529864129091623,0.018354774945763593,0.018761946870484242,0.01980809208188767,0.019244722860723647,0.01985533932800991,0.012009345219755167,0.014344282155360868
33,0.027434732164285044,0.028050262388192592,0.02970934133685922,0.02315812746879451,0.01815248418486924,0.024737143821217302,0.025736947253650087,0.017313526379884748,0.022241098577020273,0.02552034469175549,0.02574683573139905,0.025064572348541547,0.028129278702014662,0.02498315539089398,0.019947513343382507,0.0202442691564425,0.0227443116600352,0.020272426980259446,0.0217691209182536,0.016881206846913445
34,0.03198217938530686,0.04300980690210639,0.02987781474204688,0.03464413034627746,0.04055559362940086,0.031164774397742897,0.045477764464024156,0.03523153288665027,0.03114992620712177,0.02458106098388028,0.03343553235365531,0.028753339259191355,0.028400071316830144,0.021900207027525962,0.030601472716985993,0.03622324232076803,0.024917389438140067,0.02484381904010053,0.022380124226863626,0.029926040871759506
35,0.015792281832830803,0.017408775712026293,0.015655860950492775,0.017883047863597817,0.01810795417479018,0.02096462736441173,0.014445345862948879,0.014939693310736649,0.019377168351600693,0.01593621076801496,0.013381245222378204,0.015566138411558628,0.01755375320233474,0.016364254158351636,0.010925112026464056,0.017680426925305692,0.016890492183817604,0.017300834332110025,0.01428455507709376,0.013899997332883805
36,0.024764224602908964,0.023888370181097383,0.02474195787875341,0.02167459636782975,0.017901428497814082,0.02373174438045481,0.02052126820406577,0.016675849270847996,0.03032667599939784,0.02073537345205568,0.01712651060065585,0.020790961648450276,0.016116206910555875,0.0217419220167539,0.021634890292576613,0.018672545049603063,0.016664655138335607,0.019205225441718286,0.018676567142889632,0.011823674700677841
37,0.03733565552925946,0.026597081891340392,0.03282880765542118,0.02754539656437752,0.027440022177686898,0.03201533794428167,0.02466201668115942,0.02731519111535115,0.03470285551524228,0.026646952454282162,0.027327991794221,0.02042474737315467,0.02945073184450106,0.02750661488008552,0.023174184601607258,0.025225300710225145,0.02613278734162206,0.028474873211089814,0.021649891930721223,0.023038138365851484
38,0.0320968606115446,0.028152697067327478,0.03084065584637252,0.02262367268493686,0.029205639640803853,0.02984889525776173,0.03255089150215665,0.028615964528315743,0.023472399898886193,0.022697163012793103,0.02610575970702856,0.027600170674295977,0.01746990597854152,0.021120788398751384,0.023271254422303437,0.025125401101894027,0.02262310992073081,0.030212985079135852,0.024893990353024337,0.01650502966254638
39,0.024596380158955856,0.026047010380481697,0.027026659773096276,0.021449695706216007,0.027275391702932496,0.02104759380335758,0.020515954677098294,0.025719040593920852,0.02515048867899538,0.02027587402279851,0.01806455957969871,0.01756630287777871,0.02564060396074275,0.017343035441828133,0.017273235116067227,0.01856697877708684,0.02050124299548856,0.017301418370811877,0.016946497363917873,0.018829207756114817
40,0.017626310221368173,0.021455901222681227,0.019236399365515414,0.0152832027918873,0.017143878790880276,0.018601450408916295,0.01621577699019527,0.020144520054536815,0.016534737610889198,0.016668582335854453,0.02131844931779768,0.015543703892588547,0.01483455591686435,0.015027800761637827,0.012684353881057757,0.014757953856657126,0.016021077687727477,0.012785228890636562,0.015685239888093117,0.01096692971283469
41,0.043177266795346135,0.02297492816790728,0.036350335758283565,0.03359759096670647,0.024227842124930288,0.03401784538671653,0.031493731130659376,0.025260706359656115,0.03596713805755808,0.029218991078439716,0.03228507254524646,0.03429199312025718,0.0340449884004803,0.028911346383259942,0.02893101288412264,0.017029543117135705,0.024504984496576496,0.025105112941317426,0.02387735431545311,0.029862233353064673
42,0.016380983399843035,0.016468926667058507,0.015430692346610752,0.017547635126721608,0.013111336902155244,0.014179687724612328,0.014261843288006419,0.012081120382560599,0.01673801793445939,0.015751065244604182,0.013508768071682926,0.01445031223960409,0.010561515584017165,0.012831631140364713,0.011036236177383028,0.0162171760635008,0.01474733922452394,0.011179986340018565,0.011800655091944856,0.014314533882922878
43,0.03093279737966531,0.035953879693970466,0.031579984818419456,0.03074190036113223,0.03793774524165319,0.031074130684731794,0.03001531253065455,0.035056306285284576,0.02640446191156369,0.035224539839575186,0.03069732997729876,0.028255882165024972,0.024281592455490802,0.025666213911568557,0.02715437705207779,0.028064648285983117,0.021297771273338154,0.024852845558479646,0.022021422381258895,0.03433191406282272
44,0.031043539160063097,0.028577124779133718,0.02854340161839202,0.034151490341026956,0.02520350744166913,0.02379951165873953,0.024788574083326544,0.02722529398518349,0.03310670330475602,0.022916549058084927,0.018879773031129553,0.02852836988447362,0.01638309055225346,0.026231880890842375,0.020746660928417867,0.026247828178621202,0.023647621305589405,0.03261337332297023,0.02501395401142785,0.02404995410576543
45,0.019571995412328586,0.025486758845131883,0.018289978155715453,0.020548189992253912,0.023940367806316188,0.01750187375956627,0.018357240136164153,0.0165709550807617,0.018492567074437933,0.017027550138642617,0.017040202051577462,0.01891447789295568,0.02453847994252392,0.017585884752021504,0.011021045789314237,0.02009896595514934,0.017878055329603727,0.017738247247871368,0.018227047910240265,0.01907260686045915
46,0.031101081542985923,0.022669185747711176,0.01780227915748948,0.018861595882020396,0.026466379155725545,0.02715455030253014,0.02853376053906223,0.021378894781731023,0.01917998514085257,0.026056202018010836,0.023480382318059368,0.023651987693501058,0.01645134409698601,0.02186279560805202,0.019288146494358963,0.020527975315708692,0.01716956099555613,0.022058908006293742,0.021953000247837383,0.016167223092560124
47,0.03496346262867289,0.03030385290727769,0.030586276851315434,0.025368555210150807,0.026611408396650518,0.02581665692970046,0.024072450761422264,0.02446936292899742,0.030525764147391127,0.028202727044858333,0.022280415166304968,0.02479120200143847,0.027168123894010757,0.026709136340890397,0.020841616985961268,0.02093864292118081,0.023367476803039106,0.022860877209517336,0.025817169257001855,0.02464263543394538
48,0.03483942709485489,0.029591436632463372,0.025432731446028013,0.02770535278436975,0.024753391607767777,0.03366148234813837,0.02450886073484996,0.026538094378678257,0.024071004492331242,0.02865869503262112,0.023782192916976613,0.028056595106484023,0.02313273217900121,0.028068509074493608,0.022505651403489355,0.02605844261873197,0.027919251928847418,0.028919073673730533,0.017972293584148365,0.019160046104199895
49,0.02975710172214091,0.033023021008937406,0.03048857194697265,0.03130111630102205,0.03056654615777983,0.03000762679899194,0.03759739618192593,0.04091001031400929,0.02192888068532985,0.029401477617748136,0.03628509108349976,0.03060536519215347,0.02082377971118547,0.026223583617411804,0.02504753512478325,0.0254254536280179,0.028789469622809788,0.020133379729189067,0.02682207769301086,0.03505014369554583
50,0.028342056118928597,0.02915941825116208,0.03000816462645328,0.034592920053984885,0.02415755544411356,0.03405827107765231,0.0353264643797657,0.03471535404057834,0.030108677900493323,0.030133554742653244,0.03094181000737394,0.033744565061968435,0.02679868212896669,0.025637822258195244,0.029541328333729532,0.02141792258125107,0.021364189148179065,0.021772710565617217,0.021757284356161807,0.035607773096653174
51,0.03951135440240049,0.03927827565031527,0.028566332101819174,0.0297967782833081,0.04624391583672915,0.024605936703760597,0.036417087157460414,0.03370587950875291,0.027527335264499964,0.037486447352147526,0.0276289381723624,0.03705625981452841,0.030269913359872287,0.03148274845018761,0.018745938004112044,0.0226801913750227,0.029222247813444954,0.028722977114487395,0.02983189166252571,0.029340073677146708
52,0.03801276355751139,0.03371352075289752,0.03245020798895542,0.03221315002896198,0.028756452051606814,0.033036310045295635,0.03935040749268807,0.033680630905671693,0.03414579057833763,0.0365863303742125,0.03612764084312445,0.04167281767133799,0.03046366333754005,0.032853265993028194,0.039963565674573334,0.02945988338299819,0.025154407166362674,0.027607243892375576,0.02498377454456624,0.027675184315622364
53,0.034630975396315884,0.028583702776920916,0.03634410060593283,0.04127036706295649,0.028126169914132346,0.02653086275698439,0.03559813059180166,0.027235018111219762,0.03173639480550132,0.02645721928565114,0.02846686106900878,0.027560768559078304,0.026431762831835456,0.030112033125125646,0.03700386602420874,0.02820218424863127,0.028639273108844468,0.020437262248591454,0.024987912334136584,0.034420425172560165
54,0.029554498047521822,0.02936568865169068,0.028497167638446504,0.035801133978859326,0.023797800319137072,0.028535839533782453,0.0298232897199504,0.02701596365069177,0.03327342060047268,0.022235370418022964,0.027769672620577782,0.02674612241033725,0.02847353978969357,0.022625836835656648,0.021857565012171794,0.01801451275730144,0.02205347725142639,0.02507474440831153,0.02276973362511402,0.018552768175913094
55,0.030949954266968907,0.024766080152074883,0.02581380295039835,0.026495105847667334,0.020852558219986033,0.03334972867039316,0.022733059795308055,0.02222395305474546,0.02968755627546439,0.025635651980140697,0.023767679275554832,0.02804457456866261,0.026115980824965458,0.02789519750243757,0.023890778656476215,0.020222109569948105,0.022300737800046867,0.023875585683726618,0.02053173864225274,0.020966546926126504
56,0.028440192723356305,0.02854332972699777,0.025448938422687157,0.024485834186758683,0.0322363826741119,0.022126971287777922,0.025277203309472068,0.029705627690413055,0.018345979397836318,0.02801540501122487,0.027357457152323083,0.02003914023474121,0.02342704270862764,0.020641481349794155,0.019913733878929443,0.023201275712666197,0.02328199802247574,0.016850862871733506,0.01951291629860125,0.027192366027337687
57,0.0152376554383336,0.015498351401470765,0.01752308264649025,0.01819071532818582,0.013784348645267373,0.016829161621175957,0.016040252196285573,0.013759217545391653,0.01463079249061032,0.013928287763211094,0.015979330041337014,0.010001109886164915,0.012394630478961534,0.011763069616162063,0.014402736935342832,0.012938998640936103,0.01383406346751557,0.01281550605551884,0.016411230308032,0.011299765858219596
58,0.020561861026431545,0.025941194935230547,0.01868544110054425,0.02200953805347967,0.022445008471141996,0.01662751250249536,0.018998014116405865,0.022048389256121955,0.020751952417647938,0.021284490415116694,0.02327056285062338,0.019423177878635598,0.01412762098409348,0.015975771162211033,0.01695923160769204,0.017673483149602022,0.024828748948806913,0.018931566402119397,0.01785642542667935,0.019644815897246037
59,0.031557710138314606,0.03276114736050669,0.02815114638231696,0.028045530583395373,0.037497105075362296,0.030486800368074298,0.022962363239065784,0.031917198414383424,0.029752739428873527,0.02775884060998721,0.02904426660413296,0.022656644465969166,0.03364709895511581,0.022294204850378918,0.034116893977540835,0.023249484946972775,0.026969346571970206,0.020613737693258916,0.0264911620728697,0.02827651955211525
60,0.019957109257316787,0.021212165113244013,0.020772633017286473,0.01951625174174963,0.014080680571741847,0.021018347940326056,0.018178628241182333,0.015979420263706495,0.017612029319262274,0.016144733404452084,0.017641437436156288,0.01797420135878328,0.01871175639964618,0.01328440201242364,0.01597011161436505,0.016485220826509345,0.01747002629989054,0.013794104317469327,0.015654344532373434,0.011411140603521726
61,0.019905547134257684,0.02189912892467985,0.02021906391742968,0.01628386342068145,0.024231653106377718,0.017845625515202686,0.015994515938883774,0.02096130225151583,0.01741537791573569,0.014661527484648143,0.014891510631464659,0.015305486552267593,0.02243916296391031,0.017384670500918676,0.01595644849208075,0.02147214450810016,0.01925866365670312,0.018566473794188805,0.016064973217298172,0.018055392230342554
62,0.031970688576424995,0.025389232982443447,0.028911338456265652,0.027785841312258336,0.03348577168367348,0.03041731585775678,0.028487066017398328,0.03160081696100466,0.020528065051787853,0.02389706555724907,0.030741844033668926,0.030746296221684666,0.022933311382236546,0.026404467104959778,0.025882013875079095,0.022674208570363754,0.023184548880199433,0.028381194334355236,0.025923212190322394,0.02105153383707316
63,0.02989587026518817,0.03314134870675841,0.03302818460456765,0.03102687781396999,0.027131343415036147,0.030275996802372394,0.031944993164364846,0.025155183677019535,0.032359451212560786,0.026320090630609597,0.02635408532666862,0.03207321818229085,0.0218517068878472,0.027642184498040952,0.028260620270823777,0.028884668325711568,0.02113067450716927,0.02389495877041687,0.01950101672131222,0.023101518502273034
64,0.03143952219333928,0.036854747986977375,0.03540732519081554,0.024376434397121637,0.027137637267186095,0.02145681966894352,0.026149605609623667,0.03141154042149065,0.021988358093724625,0.02796718943448287,0.028191649542427748,0.018485323889055088,0.028384183630082674,0.026503159611397827,0.01609610706377875,0.033669865701136795,0.025063487364518817,0.029485764933391796,0.018494585691382414,0.01644944430587556
65,0.028443356371860067,0.028106866808414784,0.02390131566400839,0.02622533572166884,0.022246007453493283,0.025061090499473533,0.03236267070137992,0.02675261686083092,0.02808873369564502,0.024611806375392842,0.025774806936871484,0.030586827261267754,0.02479908494332657,0.01976438585251132,0.024620407191100604,0.018242681607958063,0.02617628631287537,0.019444699183763143,0.020924582633498685,0.026413475762106193
66,0.027962889428784405,0.030638761294084455,0.024838584426913987,0.022084337721291637,0.024209890710873087,0.01960975784131989,0.02513058562795958,0.021558608350936644,0.027316457417359694,0.021914565281578233,0.02922885105622589,0.02299345779713597,0.018756365028551512,0.01845150293343495,0.021436305402457678,0.015391845940886297,0.01759997393460659,0.015795747057515033,0.022967576630843103,0.007973118054816193
67,0.02070874249880468,0.023130098895609092,0.021057377068606633,0.023050593889720552,0.02196947139929003,0.020379101778441402,0.018182503140234646,0.019712444861116004,0.02344986642578824,0.02008778062821777,0.019550960581576796,0.017496888647162884,0.012138973954392005,0.016184600971822703,0.017393135406069692,0.0183546834140834,0.014730705002961935,0.016634550095889246,0.02115801554443424,0.015613328721572147
68,0.030991415959356197,0.02472748775248544,0.0230442318823881,0.025689642112669418,0.02690963885238657,0.029456462503160065,0.017888579006886916,0.023281468042317337,0.03570771656400237,0.02716524242544706,0.02063684608597605,0.026959902079989925,0.02924417403690461,0.0169227716068432,0.02358885285500526,0.023652351884121386,0.02373511338609857,0.025167171350225184,0.021979082966872288,0.02482847003851881
69,0.03850422165981712,0.043080098363392424,0.03868493543412793,0.036792923051166646,0.04117244995785139,0.031004480648023688,0.04429048194131242,0.04298787889185647,0.0328850114565745,0.029811217054022492,0.04352545021419034,0.028993824915191604,0.028657076879107336,0.028731913818670032,0.03897222602623149,0.03398067133365689,0.030628003811943496,0.025766434219895357,0.025017104109621435,0.02957399081027011
70,0.027175025848991115,0.025008582665715134,0.02302873433798169,0.020484989045068135,0.023411894481186662,0.01394355688242643,0.020417266178198265,0.020506244413857466,0.020359746666852495,0.025323966269952175,0.02541766435686723,0.022311984268986812,0.02348522630102271,0.023438628829405745,0.01872541573317868,0.022986140121751573,0.024264147890984886,0.01986738709129217,0.020422588351559,0.021428173602813166
71,0.032510517828762096,0.03642367573500977,0.04290492067957074,0.036637653654046025,0.027559667946179013,0.034174951551405965,0.03183496552091698,0.029252715002931483,0.035488923392258516,0.04191401211472475,0.028098126926806837,0.029506599672518927,0.024505505659404667,0.03117056661872294,0.034139615726132735,0.0283919358506117,0.02614824464840418,0.02494506101550926,0.028553983045717005,0.03245707139071217
72,0.027969242834840483,0.022174235848134542,0.023670044206250372,0.022616978550644633,0.021488317704296454,0.022285230942600612,0.02583650174362936,0.019325314494028075,0.02128076421204873,0.018196935143023993,0.022703086772302435,0.01883742521893611,0.01761347452741348,0.016412998598887927,0.019272681195429558,0.016054383527431573,0.0212285228813545,0.022553790092364204,0.023055961939928368,0.019956081680728082
73,0.03253978926440817,0.05050652910565869,0.05006274136275051,0.035816610513267226,0.03107801014030024,0.03949535189893031,0.041739785482247875,0.03667455304274326,0.032716259044672284,0.031619346240025055,0.035733114606391954,0.04360368125537067,0.037867977553686226,0.040858641984096465,0.03297970287968407,0.02901330776073613,0.03127373676178627,0.027121451929490434,0.02740803956716135,0.031222491756021882
74,0.03908409199796295,0.0354084726634788,0.033022300806095264,0.03929108131855034,0.03783369055269896,0.03936669091265787,0.03112536126737307,0.043002898253010916,0.033889511629206066,0.03865185907095743,0.034845704493136585,0.030969630671346355,0.036349880851508254,0.035517365135572125,0.03729427121609748,0.0285511319484213,0.030270991393071957,0.030929661613186766,0.02993162032224713,0.03183991444980291
