,model_DEATH,model_PHYSICAL_SENSATIONS,model_BODY,first_personal_pronoun_sing,ON_someone,liwc_émopos,feel_positive,difluencies_score,textblob_polarity,L2,second_personal_pronoun,L3,passive_count_norm,average_shrotest_path_g0,score_parenthetique_matches,textblob_subjectivity,labMT,degree_average,score_onomatopes_matches,transitivity
10,0.033212092803170286,0.005137387823313476,0.008485285166651013,0.02337354619412994,0.015395725452496355,0.004040071728018423,0.0,0.004346301356951396,0.003848016163023808,0.0,0.0077033977129807064,0.01689130625625451,0.011005988771716756,0.004583026133477688,0.004543148402745526,0.0,0.007456117120260994,0.00948051063405971,0.0,0.005556057959174116
11,0.02296056292609622,0.03947262437579533,0.030445347404107457,0.011708239745969571,0.013966463607115048,0.0017835380948769553,0.003211101067252459,0.0027901931898668413,0.0,0.005978812366724016,0.004137586045389372,0.0059355347119271745,0.003858316869164507,0.0,0.0033973318450152873,0.00497787428398927,0.0,0.005905769299715757,0.0,0.02428935959252219
12,0.013199212662565208,0.027434113111036513,0.008643913159146905,0.00856298962980509,0.011362344127148394,0.0162047349276642,0.0030835598707199077,0.005201252366260937,0.007493793405902883,0.008629103872459385,0.0,0.0032620185343548657,0.005802483163153135,0.017076130423073967,0.008664677532389758,0.0,0.0084303265294681,0.0,0.0,0.013157178413433335
13,0.034452740265366925,0.020471945058554406,0.018208878374658524,0.018148941314468776,0.013658521988972402,0.009076108041995516,0.008846312018732233,0.004389966947957872,0.0051123229786753654,0.003444887115154414,0.00928812066093087,0.00764794336321453,0.005140458958533902,0.004473118190187961,0.004106722100948295,0.0,0.0,0.0061102863401174545,0.01702271629776806,0.0
14,0.03473140460439026,0.0074822719295819596,0.0052790349796414384,0.022748903621453796,0.01823370263477166,0.004532640874385833,0.013312694642071925,0.0,0.014257668769607944,0.015549042278124644,0.0037098933847931523,0.01616778135454904,0.0025174158631513515,0.008631450587883595,0.00978888422708648,0.0,0.009614913717222711,0.0033335360623896124,0.010306399970004959,0.005304935681012768
15,0.027613047614848864,0.04343630141376829,0.015466799122747035,0.017871569752693172,0.0036079602153040475,0.007418813575990493,0.009116484059020876,0.010113799286385375,0.0121381428418681,0.0,0.006763468293473123,0.0052608289271593115,0.0,0.003638087052851915,0.0034169332087039955,0.017592138031497596,0.005322807578369975,0.0,0.0,0.0
16,0.0264845443055965,0.02754787922774751,0.0,0.02763586632938436,0.01339041402175402,0.014815620984882115,0.004897418810675542,0.0,0.005111860889941454,0.009624032753209276,0.0,0.002487999077886342,0.003303430954615274,0.008453025142041345,0.0028099048873409626,0.006183431759476662,0.006284269671887161,0.004975544482469557,0.015973419814060124,0.0063800914281358315
17,0.013503947370375198,0.03024022146562735,0.0046446602046489715,0.013542973728850485,0.0,0.0038243140950799,0.013954380350497864,0.007564210317097601,0.009483345064645014,0.014816613887747125,0.004836458468344061,0.01276253134260575,0.00435331925128897,0.011862780287784215,0.002345861205831169,0.013060248974089823,0.00517558267650505,0.004472673759330063,0.0025079805579346923,0.02012700903136283
18,0.009499184940941633,0.031235479127926128,0.005002266318071632,0.016097257833306993,0.01585342422562341,0.0037022870440656945,0.023987213678968448,0.0030326418727636335,0.0072931177814801506,0.023890001969101522,0.005958204037199418,0.0,0.004094436256835859,0.0,0.008214256533111135,0.0,0.010021881822807093,0.0,0.008904863957005241,0.010860186937265101
19,0.020666869790603715,0.01149694776535034,0.01807109556471308,0.003917881577275693,0.013479969147748001,0.011639364145385722,0.011612522695213557,0.009520375678936639,0.002403858923508475,0.012297592985133329,0.004784813493955881,0.008928982418030501,0.0033072170990829657,0.002722428999841213,0.008047731461313865,0.003434495355157802,0.007182418175817776,0.0,0.026820908142253755,0.0
20,0.024930951341365765,0.02894843093771488,0.014983614799877008,0.009058501997962595,0.006791803858087709,0.012104870651227732,0.005581738415484627,0.007277373331133278,0.015924463201314215,0.015571424889688695,0.0,0.0067286495547741665,0.0034634494986385106,0.003301691457939645,0.005016689816800255,0.005379768344573676,0.0073349013108139245,0.013572271829005333,0.009006035006605085,0.006812963059792916
21,0.006796097921517987,0.01758258990446726,0.011248701927096892,0.017819433091674004,0.004028140951568882,0.0,0.0,0.040827416740357864,0.006958441170242927,0.0,0.0,0.009634141077597939,0.0042618091031908995,0.004888463906943797,0.0,0.028434696241281913,0.0,0.006174485038965941,0.008354498892712095,0.0
22,0.030590357960512245,0.025844832114875316,0.02993364734761417,0.017636329694961508,0.0,0.004114436607342214,0.006017521025147291,0.0,0.010615197833627464,0.0015199156728728368,0.018780250447181367,0.004874435604860386,0.008122275138273835,0.004594463583237182,0.005163160926817605,0.0,0.0,0.0,0.0034803620427846893,0.007024877239950002
23,0.023703307589671267,0.019258288778519882,0.0,0.03902173124284793,0.005914442449808121,0.0,0.004529450569457065,0.007518950043711809,0.015004004271700977,0.012080644078552723,0.0,0.02022090824134648,0.003440425756076973,0.005145718423028787,0.008961012416208782,0.005841289713978767,0.013949459384971608,0.007338613356774052,0.006458967044949531,0.00648900895938277
24,0.015185718794042867,0.019181624648161234,0.03635355559332917,0.01703974141273647,0.022226336540499086,0.00780138500034809,0.011269975018377102,0.010334574100561442,0.015006036098425586,0.005184911430813372,0.008133816250910362,0.00419495614633585,0.00495777209289372,0.005236665780656039,0.0,0.0,0.009956376952584837,0.0,0.0,0.0
25,0.03107244808599352,0.0,0.003429647226662685,0.0,0.0,0.011986807359692951,0.005533405338724455,0.023833520898905895,0.00499554259578387,0.0,0.010847994455757237,0.0,0.0,0.006390899462935823,0.004649161905360721,0.03944255002215505,0.005513558526833853,0.012327820067604387,0.0,0.0
26,0.05665456395068517,0.038027933408351,0.012774726542333763,0.013840119763587917,0.003560775561568636,0.0,0.006105920898417633,0.007893449244244646,0.0,0.007570379677539071,0.0073894169023260466,0.0058160298056900515,0.0,0.005085359323769808,0.007492375587734082,0.018428585110853112,0.0,0.0,0.0,0.009113761922034122
27,0.02401312825083732,0.007598286598920821,0.0046063885291417455,0.007328320968896152,0.0,0.011791610260804494,0.016194106961910926,0.009729575559186437,0.0064585827551782125,0.02057719018527617,0.006286110187570254,0.03306045734820267,0.005341945122927428,0.0015105622697932039,0.0,0.002438440931340059,0.018367267112247645,0.005500231549143792,0.014388191458148262,0.002480379223823548
28,0.021491995443279545,0.003192845328710972,0.013281825565577795,0.005590625433251264,0.007327979511891804,0.01415990574626873,0.0105386343880867,0.02060932127386331,0.0164331829448541,0.006523175438245136,0.0043404249601687,0.0,0.006905412634213766,0.013511158730213841,0.0,0.009453941108038025,0.003314462194840113,0.0,0.012160087538883091,0.010242057075413567
29,0.028987104928741854,0.03479319331981242,0.017067454620574914,0.010754403297168515,0.003467317642644048,0.005112969115376472,0.007050790592717626,0.004616016399115324,0.006602796725928783,0.005984008473654586,0.0015869627054780726,0.007615741723217068,0.0,0.019671466677760086,0.003318967528796444,0.0,0.0,0.0,0.005765195417217909,0.016173870200601716
30,0.011505579898754757,0.01765624979169418,0.02694553540243457,0.02388985006154204,0.02819748953916133,0.020531404682745537,0.0065715562999248515,0.0,0.016737975257759292,0.0038744370791440196,0.0028758078077808016,0.004634622198839981,0.0035137288017819336,0.0026112668725351497,0.0,0.005358100779354573,0.007740908386961867,0.0,0.013462634284049275,0.005949547895540793
31,0.03301257577165961,0.01733317137012879,0.0,0.018444725026919812,0.010056753112468867,0.0027610620707273496,0.0058604221511632205,0.011424235748747987,0.0,0.004430720585087936,0.003676118630139779,0.0062846608459949495,0.01336877323904385,0.003443054444467027,0.013307513403551035,0.0,0.002951614302272598,0.006398945890367031,0.008507294615109764,0.005584778360401591
32,0.02741295684439441,0.02792356845612327,0.023552471369504932,0.018806290760015446,0.009253905117511752,0.01889631600491703,0.0053419372900389145,0.0,0.005289125632494688,0.0,0.023776428203408917,0.008449367064982654,0.008122253653903804,0.0037730746191615874,0.008018982651643454,0.0,0.009235369714908305,0.007290365441391866,0.0,0.004391697380691769
33,0.050159189439378686,0.016603371281176806,0.016967758126556872,0.004861613839864731,0.01882389341108501,0.022333920647700622,0.0,0.007766157615308961,0.01500264841100822,0.020575346579775212,0.012208423517644408,0.00945075852175554,0.0,0.0033425246831029673,0.0,0.0015389951914548876,0.003074245925527065,0.0,0.004722239977369706,0.004160619423724712
34,0.016954542903850477,0.022625813067269827,0.007364139125992855,0.0,0.006282604816214494,0.003995281031355261,0.014684921638419236,0.0,0.005335399415344,0.010669041634226838,0.007745603683094184,0.002289999084236722,0.0145460146018304,0.006897094928349058,0.012495626922852048,0.0,0.017185408412789305,0.0036040743434180827,0.015026700599119067,0.0031578512862324715
35,0.02367987681056062,0.00986720518022776,0.02247696190824111,0.020081311318402486,0.008646012842655182,0.006253356639916702,0.0,0.014010256106033918,0.013408451288938522,0.008549894663505258,0.001958783997222782,0.0,0.009725600872809687,0.010764336559921504,0.012898585896939038,0.0077050388393302745,0.0,0.012323449736926702,0.0,0.007923944786501427
36,0.023660678382962944,0.02337265170551837,0.014987674023335174,0.011142579949771365,0.02121859319508075,0.017197416441980747,0.006918466072529556,0.0034594584968872387,0.0029141505202278494,0.007571519548383854,0.0,0.0065310927182436,0.005265400735661388,0.0,0.014256816256170474,0.007808717172592878,0.004397410514454047,0.005559817808680237,0.0058743805270642015,0.0
37,0.01195376571857681,0.037906286824494595,0.013404521433015666,0.02792496201551209,0.005667646888643504,0.0,0.0,0.030562903542382013,0.011436730116605759,0.0047886712141334995,0.021417927890395115,0.0092219577669166,0.0,0.0,0.0028117832105296345,0.0,0.0,0.016299762687490633,0.0,0.003260724972933531
38,0.02453012190821271,0.008141310855591046,0.004147451960171261,0.011951033824433882,0.0037180490080888045,0.02981393907622745,0.0036167778930005943,0.04090530303617317,0.004250934825589259,0.014219874682681018,0.008683873776967327,0.009438791046850383,0.02414660624631991,0.0055602349263305486,0.004615733399987221,0.004484527869770925,0.0,0.012334054144720236,0.0026168027867873515,0.0
39,0.02809762685094028,0.007374603403111302,0.02311938371385137,0.02981561206451928,0.01161008656118065,0.001987872540950775,0.0,0.004458386819809675,0.0,0.0027539768619462843,0.00855284083324174,0.005151513319772979,0.0,0.003975931104893486,0.008332119975704702,0.010209874805373451,0.009168842311327658,0.004475266017640631,0.004717873811566583,0.0
40,0.020483675646129997,0.009657750112935898,0.0039635542780160895,0.0025970885865390296,0.010141273579249778,0.006364046682293216,0.02054183727689087,0.004091546264787515,0.0036868877137700724,0.013306059827096758,0.008472204660375912,0.0057179986157764985,0.007477606690799196,0.009473089422409734,0.004953283166512846,0.002932118879010281,0.0,0.0,0.0037297173142433167,0.0
41,0.029241861432945968,0.02426867746096105,0.010018405845854431,0.006394643082283436,0.018970699448759357,0.019288693806777394,0.01283077447985609,0.0,0.007466707387939098,0.01153400315437466,0.0,0.004308616384863853,0.00568294314450274,0.008401822242264944,0.0,0.0,0.015727581217264135,0.0,0.0,0.0
42,0.021629421151553592,0.026457157739127667,0.016246269849905123,0.01006982800209274,0.013495980384759604,0.02015882532950491,0.013028051031132536,0.01277057650281737,0.0,0.014892008990980681,0.0024718823408087106,0.01677370125707239,0.011287653208710256,0.020602771356080976,0.005459574112668635,0.005139242820441723,0.00491468095779419,0.0063917824625968934,0.003296308036893607,0.004264649475303789
43,0.024518780218126875,0.02091065377990405,0.024777957578034446,0.01961858324892819,0.014537676625419408,0.0036904128342866885,0.0055464548900102575,0.0,0.006678042431672413,0.0,0.005954658424792191,0.006774709375575186,0.003044122083423037,0.008497265089924134,0.01525270637481784,0.0,0.0,0.0,0.018451931098786494,0.006442379607508581
44,0.022520641270404058,0.028918877748772505,0.0255145874658289,0.01547987267468125,0.015307963464564334,0.0,0.005490003933353972,0.0,0.0,0.017884413978395363,0.0,0.0,0.005844524816609919,0.0035278669434289137,0.009779906776112814,0.01819775404532751,0.0026575312366088222,0.0,0.006640386796245973,0.0
45,0.019544815980208418,0.02032592250406742,0.012946422409887115,0.0061680673149724806,0.008684551461289325,0.0035433846867332862,0.014931983814885216,0.0,0.018086331804593403,0.017544160355503366,0.010052452035869162,0.004400922527226308,0.006867803211013474,0.004045590846954533,0.01334528271512439,0.00746529610051463,0.010518124242002764,0.004174370058967421,0.003110879162947337,0.007842227143545943
46,0.01616538323120524,0.010641432553529739,0.013509887556545436,0.034019296133269865,0.01624580033806463,0.026976393329600504,0.015664629344517983,0.011443715525480607,0.003402106084860861,0.0,0.0,0.0025111289005726573,0.008237633453216405,0.005477639480183521,0.006928480006754402,0.0,0.003493545298464595,0.011585517215232053,0.0,0.018352605763978017
47,0.010398801088488348,0.030031148348314062,0.029392516725075736,0.003995720967650413,0.01038628707484652,0.014345612596565237,0.008652512515118966,0.011406642552465204,0.009440591866150498,0.0,0.0,0.005088961236178876,0.002901619595165053,0.007308129227564981,0.010045051775872707,0.0070960503071546555,0.004509213224053382,0.003518201762499909,0.0,0.0
48,0.02785505980455006,0.017572871129649385,0.022466582119775313,0.008134712014968197,0.011780883455649017,0.007830381061881782,0.005631453377505144,0.0041084933653473855,0.003618631208005051,0.004631903742750487,0.0034371444885618976,0.0,0.009304454952788853,0.0027951888230939707,0.013228131794370712,0.0,0.0,0.009325587594571213,0.0,0.004023143336176872
49,0.014587312465378397,0.02403432890881474,0.006735780121137698,0.005873777674666296,0.011672918317839504,0.019062691988423468,0.008060518639472623,0.010711435234795013,0.0033793874457478507,0.004995957743997376,0.0029876996977254754,0.011563485585463546,0.0018408656126509112,0.007684271275841942,0.0,0.0046188014745712274,0.004777207408100366,0.009577472810012599,0.0,0.0025810277642061316
50,0.04534684431847806,0.0057342749958237006,0.007983614784975845,0.0,0.007684827381744979,0.012366298471422245,0.022294954898456735,0.0,0.0037870226986706276,0.0,0.0,0.014843303588529427,0.03604429027593384,0.005929141432512552,0.009314117462684707,0.011892990821351606,0.006300464664275446,0.003741046169151864,0.0,0.005536623783720036
51,0.030915391563127437,0.011024518205473819,0.012584030420829848,0.008365114165780443,0.013609358238677188,0.03355907128239051,0.003656494649748007,0.008545364987726012,0.003364637417097887,0.01670802454650402,0.005617160618615645,0.0034664953229948886,0.0,0.0037796713076531873,0.00861886797084784,0.00501919948682189,0.010770270048330229,0.0,0.014423224480822684,0.004108115922659637
52,0.03043103764392437,0.023443046550576892,0.019454868762133024,0.010584270877763624,0.006962667614532015,0.0058247379027307035,0.003290704234037549,0.0,0.003600131465277325,0.011421810093335807,0.0073843566716338205,0.014487544930229588,0.0,0.004583426557481288,0.01800118166906759,0.0057687464058399215,0.0052769981209809585,0.012925638135522608,0.006688782825755577,0.0
53,0.04067814899453273,0.021997360160574304,0.01863778706267476,0.013367509234696623,0.007942598335134487,0.016237584522614878,0.0037292557920639733,0.010362983650217452,0.005409655938545862,0.010354804520184798,0.012215081324179968,0.010346099638845772,0.0036456277792652455,0.0035317919254302986,0.005441238021478056,0.008989749287565551,0.0,0.0,0.0,0.010602124299233157
54,0.007556295674294234,0.014817642510558171,0.0032319948077201843,0.007325304234400393,0.041294580347215136,0.0,0.007866070828090108,0.021552625915656487,0.00553595363131414,0.015889822248835124,0.008483050133412082,0.004034661020152272,0.0,0.00307095218449831,0.0,0.008086326892487705,0.010590166831699515,0.0,0.0,0.003868606034976741
55,0.023541263445435716,0.009289447029431661,0.005684144729437928,0.030341344313230365,0.014630683160542198,0.007982508078527946,0.00827219042678674,0.013501918892220905,0.01006588403321803,0.0041821848827724665,0.013730652567154415,0.012311453056211273,0.005367826311538616,0.0,0.0037700080399711926,0.020975711448118092,0.004963867101818322,0.006900281473994253,0.004412353411316872,0.004436797669157387
56,0.01196311554561059,0.03601889725184689,0.01297430507838726,0.0095563968901212,0.012473198021141193,0.02192211654099326,0.01451654507685453,0.007929308729867138,0.004804250394149374,0.006814352872471012,0.004540619988304873,0.007020887603051959,0.01678534392546862,0.00946715118611852,0.005603846066786597,0.005398444045955938,0.009701627123480043,0.0,0.005470135302748531,0.0032558568716049186
57,0.05948560386461516,0.03121464494243264,0.016640388916712257,0.013736354971149315,0.009715867961756884,0.007381617923732847,0.005742292517485714,0.0,0.0,0.0,0.0,0.005053662075971563,0.005211198195194204,0.0,0.012506001638093341,0.0,0.007959855078253896,0.0030471325141067313,0.0,0.013270255841625235
58,0.018902333768705527,0.03150604656354213,0.025302871022063005,0.0,0.00437816649178664,0.0,0.0,0.018485165904741738,0.006633711824348816,0.005432763218258818,0.0030673397301385816,0.005446889903396369,0.009052206947778665,0.008392544072587044,0.012872568615091347,0.0,0.006653615363097438,0.0007436031382530927,0.012596851275302471,0.0028169559678062803
59,0.03260270229432111,0.01482666707054402,0.010139125823974608,0.012358010017002622,0.00324232791364193,0.015235144033251954,0.010444738566875455,0.016936970895466703,0.003290789479855448,0.008999038272537294,0.0066263264473527695,0.005996317878675956,0.0,0.002647623732686043,0.0,0.014666397587085763,0.003630149841308594,0.01110566204972565,0.0023180295154452317,0.0
60,0.0027054299370696147,0.033386323836011186,0.010203743249488377,0.00517872578650713,0.006285948952659964,0.009751538539926214,0.0052911643190309415,0.011310532712688049,0.009330092964073024,0.005486177073791623,0.006149718895244101,0.004036732194945216,0.004615449082727232,0.0036450115009211,0.00429990969908734,0.0,0.0061783228963613514,0.01233287898683921,0.007932305941047766,0.00981190126699706
61,0.0026613377612084146,0.007019357477625211,0.0,0.022971209356871747,0.00585238008449475,0.020810451593250033,0.014826871395731966,0.0,0.015603767422959209,0.008637029049918057,0.01074582974597191,0.013640902488181988,0.0,0.018671520467847584,0.0035291983503848313,0.015603936469492803,0.007187251988177499,0.012438885852073632,0.005991514664764206,0.0
62,0.04151400361489505,0.024484972169933224,0.011817861692979935,0.013208846142360318,0.007586771904801333,0.008385207147958379,0.007877096521047256,0.011681223188061264,0.008411606550216675,0.009544308562142155,0.0,0.0,0.0,0.007917580695201952,0.002785557418130339,0.0,0.0059404271976090965,0.0017745343856513498,0.006315883206203577,0.003388536385260522
63,0.020917839837881425,0.054682618383162955,0.011862739254720514,0.02904375945404171,0.004402465670990446,0.004902087617665528,0.0,0.002504984838888049,0.0061398636150794715,0.002656605888623744,0.0036289306785911345,0.0,0.01145004924014211,0.007351653125137091,0.0,0.0047956821508705625,0.0,0.0,0.00270715868457531,0.0
64,0.034815469606003416,0.009480182720348238,0.014756177232600748,0.03267803487057487,0.01446446201034511,0.0076290648120145,0.0,0.0061476679708187786,0.0,0.009646385834552344,0.01454571561018626,0.0,0.004006934080583355,0.0050993312671780595,0.0069843740734892605,0.014279527201938131,0.0089354309036086,0.005602316726619999,0.0,0.008951139805528027
65,0.029637899176683278,0.036887072108996416,0.006247709996998307,0.009627155634419375,0.004118178339519846,0.003995570428979895,0.00483662797138095,0.008276923440396784,0.005112845312803981,0.008740218115660048,0.0,0.002527900956571102,0.004900535726298889,0.01149764845473692,0.009207048000767827,0.0,0.01155835426800574,0.01082383853569627,0.0,0.0028598485700786105
66,0.014706032005293915,0.006730569798499347,0.02334994683787226,0.010162264879792927,0.016146483284576484,0.010183681928552688,0.005726629408076404,0.009844445429742336,0.005629950284957885,0.005026921290283401,0.0031103588038434594,0.0025364719160522026,0.007016508412236968,0.0051599995745345946,0.0,0.0,0.00705742679598431,0.007373513536527752,0.024271395283440748,0.0031080462643876677
67,0.03182197841908784,0.02531665027979762,0.01094242008387422,0.010142526566982269,0.024133321668642262,0.00746593587535123,0.006638660556326308,0.0,0.008690335921943189,0.0,0.023929957688786092,0.00536986207589507,0.0,0.0,0.00289748192920039,0.002099196539260447,0.004880495047196746,0.0035828581936657427,0.0,0.01146501498265813
68,0.019899884770313896,0.006310061055080345,0.02222694689718385,0.0,0.016196786798692003,0.002876944474255045,0.002464426187177499,0.009702111476411422,0.004230084051688511,0.004170044012367725,0.01793154668000837,0.003869155760854483,0.004777727884550891,0.009307304408401251,0.02019610999074454,0.0041733845081180325,0.005032057240605354,0.003947392106987537,0.012872074038721615,0.003908824287354946
69,0.013669600458815693,0.008674138602179787,0.008866829529094199,0.004405808502808211,0.0,0.020578458522446448,0.02086969795264304,0.005955557197332382,0.019170530803812046,0.014135367853411785,0.006054666146636011,0.009156955345844231,0.015737962426617742,0.0069502602585901855,0.008486548530869182,0.009089284797199072,0.006640528563720483,0.02110893168020993,0.0,0.0030630661216564468
70,0.021822235548558343,0.012453696673115093,0.015428788192259768,0.003185412380844353,0.002635846758882205,0.012213728719546145,0.0,0.006474058633825428,0.005821816742420194,0.0,0.01598575620632619,0.0026307851551100616,0.002546272152103485,0.01603853897207106,0.0036964914798736583,0.01005057580769062,0.0038470692303963004,0.003937128874783714,0.013665689441685875,0.011907864080742004
71,0.009446182354353369,0.03260437290184199,0.016357596712963034,0.013854545891284941,0.012592750414119416,0.018183207456953822,0.019760336170283457,0.00948014276785155,0.026463263340449593,0.004661197834958632,0.0,0.0025005398324380325,0.009217767940446113,0.0033940140120685097,0.0,0.007888252618412177,0.00995014308175693,0.0,0.00875095305095116,0.0024694261305655044
72,0.011556926262099294,0.01397293691740682,0.01991706208962327,0.021415237621714663,0.00824306060994665,0.005259096003292751,0.013084650301064055,0.041388166179570064,0.0,0.011722850465836623,0.01388418850923578,0.008014654695987703,0.0,0.0,0.0,0.006446224942803381,0.0053716549444943655,0.018762806777376684,0.0,0.002818907925238212
73,0.034570467453139526,0.024618151408309738,0.009189042838290334,0.007993391992834702,0.011928558204633495,0.007311348703689874,0.0,0.036016573303068684,0.0066243313029408476,0.010440536986415588,0.02058039185404777,0.005137080952525141,0.0062083636019378925,0.00816840751407047,0.0058727638556932416,0.0,0.002036568950861693,0.0051436243839561935,0.0,0.004414805992506444
74,0.0,0.03308832938565562,0.030892681316783032,0.009980671829233569,0.015866478451062004,0.005975496393938862,0.009720330347927903,0.002336896099150181,0.004587414049853881,0.005535831687351067,0.0035058370828628532,0.002966600444788733,0.01399132117939492,0.004569180165417491,0.006715405815280972,0.008476065860440333,0.010794503926299515,0.005113881081342697,0.0,0.0
75,0.03756029307966429,0.015157975383102894,0.019891580068816743,0.00573588202148676,0.020889457064215092,0.0,0.015662667945027346,0.015429225339554247,0.005135974766065675,0.0,0.01188904066570103,0.0,0.006876107804477214,0.010368989287254712,0.017463347372288506,0.006533748049288988,0.008396033282546947,0.005594717680476607,0.0027236453859756397,0.0
76,0.011565979754552246,0.030658791228507957,0.03522028777639692,0.0,0.0032762969347337892,0.013318120869497463,0.021752782699729627,0.0,0.01716386553877965,0.0034712373856455084,0.0038631277009844784,0.00525954613648355,0.0162127825928231,0.004666240429505706,0.0036100445836782444,0.01608403136674315,0.0,0.0,0.010493106838470946,0.016942466419811047
77,0.03224612648816158,0.029659505908067024,0.025762707555666568,0.012170949716897056,0.012344317599510156,0.025715530248358844,0.010660300765031328,0.011964269086718557,0.014107425597185893,0.0,0.006842196813163657,0.006165473271471759,0.002491999499189357,0.009733397323638203,0.006144793059056001,0.010926493305092062,0.006126703716814519,0.008519260997573535,0.005878571124126513,0.0
78,0.03394235300940151,0.025675338630409286,0.012874206487089394,0.023256351605368156,0.008783513208230339,0.0,0.0036341785502930477,0.005174102995544671,0.0037562224368254344,0.006742739563497403,0.007668150668808571,0.0,0.0029198211602245758,0.0053648438059414405,0.00814174849415819,0.005055611830204725,0.0024653381264458105,0.006547667788341643,0.009123768044635655,0.0
79,0.02919658261320243,0.02646078449239333,0.045766226607995744,0.0034276994162549578,0.01835197683532412,0.015331992329719173,0.01144818558109303,0.005505943256119887,0.012948579054325816,0.003056839882706603,0.00313090610007445,0.013880706278607251,0.00224185117520392,0.004934151853434739,0.007136255091677106,0.0,0.0,0.004671434573829175,0.003163798493333162,0.006171857122331857
80,0.05014490561916805,0.01856798898614943,0.01733859267923981,0.015490958581368126,0.0,0.009483599659365911,0.013742543276399375,0.010629710689342271,0.001238156031196316,0.0,0.005666355080902578,0.010094934014603495,0.009879066700115801,0.010387241664187362,0.008592485330998897,0.0,0.0,0.00959650771661351,0.0,0.004990645363616447
81,0.03222789596766233,0.01833607020135969,0.0036459776821235823,0.01944782401419555,0.019909378953278066,0.004516005681672443,0.017850614929571747,0.01938213839412977,0.0041621112984915574,0.004429182263091207,0.013507780263510846,0.010723811890929939,0.004979523750022055,0.0054923569277549765,0.0023631287366151815,0.0023418992633620905,0.033071347181064394,0.02139776823204011,0.005257632164284588,0.0073315640970443696
