,model_DEATH,model_PHYSICAL_SENSATIONS,difluencies_score,model_BODY,average_shrotest_path_g0,first_personal_pronoun_sing,transitivity,score_parenthetique_matches,ON_generic,feel_positive,verb_conditionel,LSC,passive_count_norm,L2,verb_participe_passe,score_temporal_connector_matches,second_personal_pronoun,ON_someone,verb_indicatif_future,liwc_émopos
15,0.24903025858120262,0.10093565909947817,0.16864207473299314,0.07420324773876864,0.07281603964770438,0.11908772904004188,0.10541356886908211,0.17548488668224232,0.0,0.0,0.009681567458541544,0.0,0.0,0.05370965736548125,0.11228695349047878,0.05511400974488027,0.0,0.0,0.0,0.0
16,0.30658403505135035,0.13375316893600755,0.18371461118099033,0.0,0.0,0.11813941345117428,0.004668163010256336,0.013643275088456894,0.10433161051264217,0.13540505786348836,0.0,0.0,0.0120201050152741,0.04111121711383013,0.0,0.0,0.0,0.0,0.0,0.08281618157145851
17,0.15895555667075037,0.19558660546049728,0.11491501525176684,0.1103046483845492,0.12427308820944725,0.0315882808913663,0.14067282255844388,0.07720903474765481,0.09061362700481014,0.0497936992912073,0.0,0.0,0.0,0.011576995273592268,0.0,0.0,0.0,0.0,0.0,0.0
18,0.22620868698573363,0.12634790488686723,0.13458332287065045,0.07512398899011667,0.09600194972635442,0.004582706359717492,0.0,0.038994953007166405,0.0,0.045589981485034785,0.0,0.12301203693140865,0.0,0.021538178684125917,0.0,0.06501177360899717,0.0,0.034561766150632646,0.0,0.0
19,0.5261792444160266,0.1006907387065827,0.05108975369674023,0.023486526622685487,0.07789990109822463,0.055074791774473976,0.055801412293425674,0.142878122494787,0.053832434898303375,0.024036204486819732,0.01826475905576332,0.0,0.21855663112166154,0.02419244362826382,0.0,0.047322770267834505,0.0,0.0,0.010128738229851319,0.0
20,0.28157777246003185,0.17037881134952618,0.15695379705877124,0.1429353163772785,0.0,0.0,0.2147623457916443,0.05794228990506965,0.0,0.06491726518631466,0.06740730441206853,0.09649986371944448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.37075249384495734,0.14889361114700234,0.07927942877952149,0.0,0.0,0.07983882327210005,0.11276229500298236,0.10808623726372887,0.024846853358024088,0.07488214210577579,0.07718998751447166,0.15332128857119814,0.0,0.0,0.0,0.010820718496946035,0.08417777790259265,0.0,0.011647818462014329,0.01655546878627832
22,0.3639036596136274,0.055348442413180855,0.1563604121089094,0.12408754539139712,0.0,0.22426250450575783,0.14719457317609663,0.0,0.11421193281162739,0.0,0.007861182252400399,0.06232223984310946,0.06892588361797537,0.015666070525242735,0.05961100272139599,0.0,0.0,0.005638551529316412,0.0,0.0
23,0.22947882430871433,0.062275645574114934,0.06692915384524503,0.14351010173420756,0.0081374973451875,0.269627681906324,0.12265077669711263,0.1271274083734874,0.01489887900714444,0.0,0.004983642999646854,0.0,0.0,0.036320333338695984,0.0,0.0,0.0,0.0,0.0,0.0
24,0.5280901238248488,0.20030068275022808,0.12140525129204686,0.0,0.22935592553088827,0.1757516798087619,0.0,0.08993034808868842,0.0,0.023790557071391483,0.013692759304244134,0.0,0.010321174344017818,0.002613886486291137,0.0,0.0,0.0,0.0,0.0,0.0
25,0.1930976474133915,0.17260800159882675,0.1656607911520645,0.063698156348476,0.10160019380069812,0.1487467011663367,0.0594948589983924,0.0,0.12385523782133911,0.03667520380715631,0.0,0.0,0.0,0.06264923176737676,0.0,0.0,0.0,0.0,0.023783354909661294,0.0
26,0.3358510663672002,0.39438926645971495,0.09998103591784217,0.016634280962394426,0.1646719476190182,0.008129270039276793,0.1296130071755423,0.02034819812008853,0.04706407085590763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.21265087688548423,0.12895046754624254,0.23937874369226708,0.06613425299567523,0.021841462637845387,0.12074754080603393,0.02675216085153187,0.0,0.0,0.10457081477317892,0.0,0.0,0.0,0.050205963381530855,0.0,0.0,0.038476252732862586,0.013945203266514846,0.0,0.04119716389351351
28,0.4661530074369467,0.028460161528057016,0.034421511678422764,0.21584800491149028,0.13169641952824943,0.06416162079723721,0.07174534032059188,0.15399249700463347,0.010966447516832328,0.05351107595870668,0.054259322708871204,0.0,0.06091147801783715,0.014770884381143544,0.05264452681593726,0.04167968624172731,0.0,0.0,0.0,0.0
29,0.1547831139374825,0.25430400934467173,0.07762992370621999,0.25004511120802186,0.1065597868316326,0.0,0.14260572397592272,0.0,0.06345201630731213,0.03915606540863946,0.0,0.03030205329465523,0.0,0.0,0.04436452879452928,0.0,0.0,0.0,0.0,0.0
30,0.2415198871893497,0.15074378010069828,0.26769797291010716,0.032320788414233366,0.09608332428094955,0.1543216612004937,0.06456215073344324,0.0,0.0020644684577316792,0.026237692851456638,0.0,0.051962877072504514,0.0,0.0,0.03983774977099331,0.0,0.016576376027702042,0.0,0.05182185691430975,0.0
31,0.21336750759286013,0.16967414244255596,0.12736551585393155,0.0471595919145065,0.06672041203361588,0.10665344740395492,0.011899070724131326,0.17214961396366169,0.011755320287346938,0.07342526628321645,0.007792133698697609,0.0,0.0,0.0,0.10132462672269366,0.02337253446838259,0.0,0.0,0.0,0.0
32,0.24662663245887728,0.0730821711135568,0.12524757621379784,0.1820835635138741,0.12765043544919696,0.0703584426445785,0.14457429362715513,0.04558522356341523,0.058088020266472855,0.02474617964056557,0.03329509167675795,0.0,0.0,0.0338635425717312,0.004181484409744889,0.0,0.053293473786492324,0.0,0.0,0.0
33,0.41357459422109255,0.10547270948955793,0.16059228849486437,0.07753359473148323,0.03270691901843725,0.01469914351916587,0.10012660518862357,0.0648971281771569,0.07466458878476859,0.02396143688742882,0.0,0.003849564289436798,0.0,0.04845635335188673,0.0,0.0,0.07439162372783706,0.0,0.0,0.0
34,0.26648392960342276,0.11865293311161552,0.1534524962931859,0.12172661059979603,0.20843112346593667,0.021015035003017508,0.06061920767779485,0.06764605812147274,0.04901574880051958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09428522178400565,0.0006763500049265456,0.0
35,0.33327655143832735,0.07834670779629879,0.21098547707768542,0.09716798471184963,0.0,0.1414636234496247,0.0762333169650842,0.0,0.12545291386854157,0.14031597418980318,0.09248951194437623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.1899834767325493,0.26515016010801523,0.03741859319919574,0.10034612417920954,0.16325282438758099,0.0748557549103086,0.09323818962438628,0.05794392579633908,0.08159128672598638,0.05461065549484417,0.0,0.05753254804983328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.32028241546385605,0.3902680486037937,0.07046510502495502,0.14894665685056285,0.20053487513302354,0.10370762704687127,0.060866171543246986,0.0,0.04146985377672814,0.011405815846146089,0.08197107097662455,0.0,0.0,0.0,0.07940722086833014,0.0,0.0,0.0,0.0,0.0
38,0.197283424997036,0.07783245077513876,0.138241650367558,0.20875049070099772,0.06345869887280493,0.25425438062554523,0.059687684802089844,0.0008866024970554409,0.0,0.0,0.08488015513553145,0.0,0.0,0.032793496408492565,0.0,0.0961251948557423,0.010155418575986697,0.0,0.0,0.0
39,0.3999770730469793,0.10705099136278526,0.07265819680241839,0.0,0.05843182314369479,0.27454438873877396,0.0,0.0,0.0,0.08212489996864553,0.040825021252342664,0.0,0.12136180576633361,0.0,0.0,0.0,0.0,0.0,0.03322183134725178,0.008123084864480226
40,0.48463832126555595,0.0322364620455771,0.16443194488831916,0.04739509497933773,0.10983547471707586,0.002821958021071229,0.11556837952701186,0.168886886278156,0.0,0.08162384364267306,0.053078691899511705,0.0,0.09784655664920026,0.0,0.0905795028971339,0.0,0.0,0.0,0.0,0.0
41,0.28236556647297417,0.26711501693820167,0.1811613590036511,0.03725464503361131,0.13235648789434454,0.10964477318021941,0.1682814469444677,0.07866795047186145,0.04990332219204166,0.0,0.031468705196785046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.3291930631311769,0.2016345589698419,0.039369800341817265,0.004094706690828222,0.12022902032625037,0.16673559846958286,0.11726262548064062,0.20195095902088808,0.005104493172598431,0.0594231025760424,0.06314318882359844,0.0,0.044471482550085366,0.009335898032538667,0.0035798250189497827,0.0,0.014006785382182595,0.0,0.028197079028371746,0.0
43,0.19666880722801727,0.32836092928238103,0.10031841694442298,0.10428269771388132,0.07499790719963088,0.07876570591296558,0.0852262694733616,0.04187136714153318,0.06639896792020719,0.03105116606793171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005763716706033108,0.0
44,0.2248533951888666,0.1171499907710183,0.1821475335181098,0.15651072280886663,0.146131985518386,0.0,0.1172781956007606,0.2210408430093032,0.0,0.04034656767458042,0.0,0.03484171650707377,0.0,0.024380185162203718,0.0,0.0,0.0,0.0,0.0,0.0
45,0.40858812651519044,0.13192864677936722,0.18579850965949646,0.038796270038467126,0.0,0.0,0.12379176288420482,0.07182411736456334,0.0,0.03874801274769226,0.08132570157150901,0.15518663753099216,0.0,0.00966763891054936,0.0007583581842827653,0.0,0.0,0.0,0.026461409019948468,0.0
46,0.16352443843893158,0.029050104044058864,0.13577613567510466,0.26833322710092145,0.1838448917662916,0.2181267896571523,0.0046720674103148865,0.0,0.048521433275726264,0.09382744690455184,0.10037756100189375,0.0,0.0,0.016067042719224208,0.0,0.0,0.034905531006718976,0.0,0.0,0.04216231728687571
47,0.2696209264866266,0.24434655993985416,0.19438011532498545,0.07356872130941114,0.12040856221035585,0.040160173195517034,0.028455620420285647,0.0,0.012137501742335568,0.0,0.027599207473676123,0.011444391207654465,0.0,0.0,0.003802901687139437,0.0,0.0,0.15617537829357753,0.0,0.0
48,0.31633378869792256,0.0808503294381938,0.08948542194162376,0.2853055003426656,0.003149057938139722,0.03833892808427934,0.0,0.051250456121452834,0.03753541525251205,0.091782546854591,0.03323861013826865,0.007453876937083495,0.0,0.0,0.00043428890259028925,0.04373506584662737,0.05409196508254199,0.0,0.0435394564010638,0.06418132107802176
49,0.28664050913129235,0.07713471645499373,0.13463955779004042,0.0885592418651828,0.1190843323096227,0.1312389994082767,0.10767761533648748,0.06432120898254166,0.04357237778936802,0.0,0.016056321597718613,0.0,0.0,0.008334759316843025,0.0,0.0,0.0,0.0,0.012510692422622987,0.0
50,0.27549553685031636,0.22018724885134336,0.11064128963933234,0.1045917450726843,0.03852311427949354,0.043924896444606065,0.3371979908888471,0.09310076235859728,0.09423950877673398,0.0,0.022385235718700183,0.10286408626896086,0.03755940187430136,0.0,0.0,0.010748226292378954,0.0,0.0,0.0,0.0
51,0.21081109108252477,0.15441715389597047,0.07826112438376423,0.0705368387827575,0.01765304473094435,0.17781140225696918,0.0,0.10954202447999846,0.025413508655588255,0.0,0.04082379795247062,0.0,0.0,0.01908162683369383,0.0,0.14433634463201675,0.02315459073276772,0.0,0.0,0.0
52,0.3466681030191113,0.09612948860845973,0.17492346168217124,0.06487737719152693,0.0,0.10395524041581326,0.12323492791557764,0.0,0.06995419338677765,0.08322465707957405,0.0,0.0,0.0,0.038543939791029096,0.0,0.0,0.023471370471735295,0.0,0.034405260289554,0.0
53,0.32118682641227986,0.1954299024109883,0.1753659790710769,0.0,0.15476198043572034,0.032919249498792866,0.014090103804771449,0.05740273501834791,0.0,0.0,0.031563472446219994,0.0,0.0,0.0,0.0,0.0,0.0,0.0005305927728968919,0.02450209355781751,0.0
54,0.2604017899156676,0.15497820792212252,0.142520578642035,0.10817784048734455,0.0,0.003400334816938049,0.12377524895537712,0.08882664373919742,0.07897119504519821,0.0027462417779571748,0.01683895837876148,0.016624532366433194,0.0,0.0,0.0,0.0,0.0,0.0008096235176598171,0.10607042180661232,0.0
55,0.2759037107747886,0.11041336534851506,0.12174440351298288,0.017524311621990158,0.13459389953817866,0.07209065946849004,0.1127976052228458,0.1766636361810035,0.06089650890056553,0.05676901959343171,0.0,0.07743438987469005,0.0,0.013462121443506643,0.0,0.024700604913729145,0.0,0.0,0.0,0.0
56,0.1981112416579344,0.11761632993168501,0.15063893691709315,0.12771888162704895,0.054277852126556225,0.0,0.1614916738338256,0.029655897136988057,0.0,0.03801424642847416,0.021274565248215426,0.04852622933523268,0.0,0.04051863518610161,0.0,0.051772230584912635,0.0,0.0,0.0,0.0
57,0.31518739619025554,0.020495473233380603,0.0,0.0,0.09750773383204854,0.08582308389661114,0.09483000479002028,0.1278319142448481,0.01422946065179741,0.10094895030945934,0.0,0.0,0.1694045053102919,0.005502642191089471,0.0,0.026205547429224537,0.070401005634457,0.0,0.0,0.0
58,0.27604794460410825,0.05807410682576163,0.12702774247442108,0.07243958758708721,0.0,0.13504205107195874,0.09776150169149901,0.0,0.0,0.1418879038710775,0.08256747760309362,0.027937527785032057,0.0,0.03102664197024402,0.02268035073757837,0.0,0.03224175386560039,0.0002188156898781413,0.0,0.0
59,0.2820323471562166,0.16103851257827856,0.09427848974994192,0.09174626131759786,0.13874618291857171,0.07967515419202548,0.014095247714859363,0.059496907241477985,0.0662880803515572,0.0005788650711952279,0.0,0.07371882090388733,0.0,0.0383054624634366,0.0,0.0,0.0,0.009612916709701238,0.007538202830474632,0.0
60,0.37824079969081115,0.08007557568690378,0.17992758648953516,0.16443322179279063,0.056058594582815154,0.011991745353471047,0.0056112966091420025,0.0,0.10152515073221689,0.0888857293053193,0.0,0.0,0.0,0.003156033897279152,0.08612999255954663,0.0,0.06180260393782096,0.0,0.0,0.0
61,0.41583485436865963,0.16344895204395643,0.18649545337969087,0.07503980255217942,0.08982977564524483,0.00031511580277983684,0.002115274753359775,0.0,0.07281058283674383,0.009092104802575612,0.0,0.0,0.01806700619521264,0.07039437025520147,0.0,0.017897751271631842,0.0,0.0,0.0,0.0
62,0.3358316569162784,0.15915747086003965,0.1313442986701288,0.015534466757524944,0.16458993418574613,0.04947165650471145,0.0943708995275146,0.05398732261561172,0.03323772975654414,0.018101415644829793,0.0,0.0,0.0,0.0026167315043610006,0.016966044171375982,0.0,0.0,0.055167993238318856,0.0,0.0
63,0.24952815070037415,0.16675646111937242,0.2349733128823234,0.06369524516427313,0.14949080122994401,0.13363789590051886,0.0,0.0033305497659991993,0.11023393971128809,0.0,0.024259335665230676,0.051096854495692345,0.0,0.030424192228837646,0.0,0.0,0.0,0.0,0.0,0.0
64,0.23393925134147636,0.0033052431401910565,0.08409234576605021,0.21425967220699815,0.1409311620341551,0.20875081367155268,0.08188903003880643,0.041527916220840115,0.04300428384559001,0.006228251017495638,0.08149168037141473,0.0,0.0,0.0,0.0268779502550466,0.0,0.0,0.0,0.0,0.0
65,0.34710760368964966,0.0991735706956223,0.11853955266569365,0.042722887396893096,0.029588334618156683,0.0,0.07050638329608998,0.07833030119587106,0.10098403282166925,0.05169803597567525,0.0,0.10805835166127317,0.0,0.03670001571014276,0.0,0.02122956476269621,0.0662439999557776,0.033303979268983125,0.0,0.0
66,0.3344565413941271,0.09895202387332361,0.22002506762938834,0.08597364135679433,0.12273964724149565,0.08183219558198686,0.0354882593234013,0.15763300794511254,0.0,0.0,0.0,0.028221970798739105,0.17689896301547642,0.00450271366761706,0.0,0.0,0.0,0.0,0.0,0.0
67,0.22367867779003794,0.14124937673876017,0.1318933676824248,0.01336537125102995,0.2697768191031962,0.016039957176288675,0.24139051897575184,0.12171739097183215,0.08391533082403654,0.0,0.0,0.008373224497927597,0.0,0.0,0.0,0.03333498144285831,0.0,0.0,0.0,0.0
68,0.26824885090334644,0.2630386844394821,0.12339589685488843,0.06345384336754802,0.12882182790112626,0.0,0.07118654877463654,0.014326388542296455,0.09702884489194691,0.0,0.0,0.0,0.0,0.043197181803971765,0.0,0.0,0.0,0.0,0.0,0.0
69,0.2780446146887236,0.2939920124835979,0.06259216646008155,0.14725756442497764,0.06539474193211169,0.0,0.12413631682858665,0.03192836575719988,0.06498360791596404,0.0,0.060536659565047536,0.06619405653889972,0.009270658176392254,0.0319216932243203,0.0,0.0,0.0,0.0,0.0,0.0
70,0.404883810393553,0.051569080546299946,0.2084380062910908,0.03831923864396207,0.1800295511918872,0.1565212610397507,0.0,0.1253419498891644,0.0,0.0,0.0,0.09355477684923276,0.09102224443410607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.3434667037210035,0.19037699325297652,0.11215595852591671,0.07226339150695443,0.16818284457773147,0.0595958470925554,0.0,0.20761085478955588,0.0020236074309954856,0.030195722259230156,0.04145766463849073,0.0,0.0,0.0,0.0,0.06407155713012024,0.0,0.0,0.033124450010777115,0.0
72,0.3298279384762154,0.08264061052280462,0.06876024046925974,0.06598397591066747,0.1522679440824768,0.010569964812498311,0.09696225438214787,0.11133284063994342,0.022830237157268916,0.12620906440781948,0.0,0.0,0.0353508779257091,0.0032704733110930926,0.03090436270202152,0.03409240020541006,0.0,0.0,0.0,0.0
73,0.31772799085257375,0.049604648996873765,0.10709017445092046,0.23463755778733367,0.029835230111747914,0.0,0.1926169183378456,0.0,0.051198899461545884,0.031058554905473545,0.07879804915489126,0.033981111512945694,0.0,0.01138283405369692,0.0,0.0,0.06252559536713305,0.05209944351595986,0.0,0.0
74,0.26182139191484827,0.23860243336517106,0.17473873507738935,0.02780658084533594,0.08385995287680954,0.24242275283448492,0.0,0.0,0.05839301755418915,0.08391017383924897,0.0,0.0,0.061156034094223086,0.039941193127721215,0.028073556472670496,0.0,0.0,0.0,0.04151402736071215,0.0
75,0.42204901620393465,0.13730122885581478,0.12572818522049853,0.13949940213566028,0.0,0.0,0.1214030706462121,0.07150280648834118,0.0,0.0,0.09466801478376752,0.23431693281386604,0.0,0.025652242235305527,0.0,0.01619993004274676,0.0,0.0,0.0,0.0
76,0.3557241733227773,0.06803497126165098,0.045061002673211385,0.15461567414142685,0.0,0.05871272452725022,0.10412163121150919,0.028547574019173946,0.07562092993634119,0.16177981213927387,0.0,0.0,0.04182088138110672,0.04179799343630914,0.0,0.028591850745807102,0.1700516411791244,0.03055713775745337,0.0,0.007902064665303056
77,0.19243613439230256,0.08601668025060495,0.2225982780229604,0.027387385260882576,0.14141237001092546,0.20772276912571022,0.05253652423516996,0.0,0.03540324435921976,0.07288093593566367,0.0,0.0,0.0,0.0,0.10508167009850204,0.0,0.0,0.0,0.03356372288597041,0.0
78,0.44040236358511387,0.10846076375207218,0.16536537132243828,0.08531922533593565,0.20286784688356238,0.15874874028481487,0.011141535418508887,0.12730057203410267,0.11807064687921852,0.009126071751748439,0.0,0.0,0.04317938188847184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.20266299753390396,0.21694674629016747,0.1620864242251506,0.0903169443954946,0.06551511371259681,0.09958715038222642,0.11087024741723311,0.12135780888685982,0.03527304473551855,0.04026370165642739,0.0,0.0,0.0,0.03825643387499732,0.007913045208105755,0.0,0.0,0.0,0.06955065545410849,0.0
80,0.2767986145649066,0.04258461050270375,0.11509978361568976,0.13432890908846837,0.2503386817966329,0.09994645949857242,0.09888901489567811,0.0,0.07528514307277595,0.0,0.0761845558259904,0.0,0.0,0.03359755763996926,0.06393210426697983,0.0,0.0,0.0,0.0,0.0
81,0.40565600533219026,0.09444725887642655,0.11158534840315185,0.04153395512094497,0.15851422515038335,0.1931112333062984,0.012969396260010733,0.0,0.035729660773399105,0.0,0.042840333003189825,0.0,0.13415296681148106,0.04879058710052154,0.09521229814058564,0.0,0.0,0.0,0.01906110153786812,0.0
82,0.26876923344214004,0.18956642969812978,0.10088492089836164,0.12207643005312836,0.0,0.12134546293440004,0.0027408332942311336,0.12069681098502787,0.024164442955722145,0.0,0.0400291221061772,0.015811192943123293,0.0,0.015251156778255314,0.0,0.05135674771381403,0.0,0.0,0.060121355721718485,0.0
83,0.2000424016565176,0.22256330170042188,0.10326906796944481,0.10567869218732676,0.14127325700093463,0.13281271841923228,0.06142326249605483,0.14976051121602035,0.04028223517109259,0.0,0.00891586177953265,0.0,0.0,0.020869218444187165,0.0,0.0,0.0,0.0,0.0,0.0
84,0.25850097511283665,0.3629049733280319,0.1140779807619488,0.1028162679986304,0.0,0.0,0.14876699338659788,0.05205955358816277,0.07101606437970487,0.060175222465980734,0.04935039746650332,0.11254400109889531,0.0,0.032758826094997466,0.03993778688468866,0.0,0.0,0.0,0.0,0.0
85,0.2575952978638571,0.09296956248207905,0.1228915671402093,0.16819789725635334,0.0,0.0,0.1313664153455997,0.051338796300492824,0.052514396325710984,0.09720352012432458,0.03844123503558301,0.0,0.0,0.05046309772718323,0.0,0.02933979232817386,0.0,0.0,0.0,0.0
86,0.305324273899998,0.23170102438999388,0.2385755080135408,0.09560788582908092,0.17741938323320464,0.03891465947220377,0.04782940986416937,0.2636837954516426,0.0663928772466507,0.05903827608187035,0.0,0.0,0.08564427024442822,0.017167414434213865,0.0,0.0,0.0,0.0,0.0,0.0
87,0.4358146952028461,0.06302372041988942,0.07882109383137807,0.10628017882943111,0.18040600977992796,0.06072138765085798,0.0,0.11700001022750067,0.00024387505127256674,0.003580871937372026,0.022597635367664296,0.0,0.010622406087928134,0.013200824269545284,0.0,0.0,0.0,0.0,0.013092274110665336,0.0
88,0.19449041788222757,0.26901817328085453,0.057667473515177245,0.21720268733404866,0.1317056052108313,0.11893120719002101,0.042416527830044244,0.07220933154071917,0.03425079437820032,0.0,0.10466112284317414,0.0,0.0,0.014603799917528538,0.010084562626991684,0.03099074731084858,0.05390486713630806,0.0,0.0,0.0
89,0.23608610626898727,0.1759860287896667,0.09499400482621695,0.174239641752245,0.03906307318413606,0.07954695653319395,0.01574454946128952,0.10413661880513485,0.029451705942834607,0.15987753215349373,0.03091874216138996,0.0,0.0,0.0,0.0,0.028559226455477434,0.0,0.0,0.0,0.0
90,0.37847862728416026,0.12015419211108251,0.07187248104781618,0.07087122602206919,0.06941211521501887,0.2195408898285304,0.11219644660843887,0.09837884383146814,0.0,0.0,0.0,0.006507957726361753,0.16068048887934086,0.026813231567788063,0.0,0.0,0.0,0.0,0.0,0.0
91,0.4635238541259205,0.11139873342585874,0.30575165831472256,0.09784889232829029,0.0,0.05816084337037013,0.0,0.0945987154965399,0.0,0.2156626178782243,0.0,0.13707098706874982,0.0,0.0,0.0,0.0,0.05393037991921191,0.0,0.0,0.004091143142354729
92,0.3144635201512156,0.19037268073335667,0.12582949548804775,0.15396681435550177,0.13661960628100775,0.0,0.151182760467061,0.17847424499347925,0.043181359249172074,0.027159152725653803,0.0,0.0,0.07462302456356616,0.0,0.0,0.0,0.0,0.0,0.012702610390295679,0.0
93,0.2304384206214295,0.10844479624126958,0.05613451269877846,0.03848985058673696,0.10428772581339785,0.17861629663295675,0.09673211905769917,0.04506388214370616,0.04810488013867934,0.014835460043851247,0.009989953623065493,0.058265248796592325,0.0,0.022154419412066938,0.0,0.06365015079939727,0.0,0.1419915912733874,0.0,0.0
94,0.35292738913763205,0.06791857198255312,0.07165515207660896,0.041925978541723405,0.0,0.16047708622312126,0.012177637991705025,0.0,0.04769735662070624,0.1825436122063628,0.08388164589055185,0.1571055484083635,0.0,0.02364212706821323,0.0,0.0,0.0,0.0,0.0,0.0
95,0.2859730958197217,0.12586531851492236,0.27264933705291633,0.16794600328771542,0.12913317820922493,0.034113056819631914,0.0,0.11608835408296926,0.0,0.025863110477019547,0.017467432909398523,0.03584657892608443,0.0,0.0,0.0,0.0,0.0,0.0,0.0010831163807576145,0.0
