,average_shrotest_path_g0,difluencies_score,model_DEATH,first_personal_pronoun_sing,feel_positive,verb_indicatif_imparfait,ON_we,L3,transitivity,textblob_subjectivity,L2,model_PHYSICAL_SENSATIONS,PE,diameter_g0,score_parenthetique_matches,score_paticules_matches,verb_indicatif_present,third_personal_pronoun,direct_discourse_score,score_generical_connector_matches
0,0.960591879467677,0.8248905431247027,1.3836318049197052,0.19695883881752793,0.8904748095376599,0.0,0.07391761155256109,0.43424794541013906,0.8326361844852534,1.1971208863671359,1.5485719097515762,0.05397753125309241,0.2441204075425203,0.430665563410633,0.7244342985230251,0.6371121936518779,0.49142057857883154,0.3073377619470426,0.450734465200098,0.09819664688381027
1,1.080335306816851,0.5006479101025965,0.6412623607499417,1.0262735890066284,0.9556266628631681,0.8030212628980304,0.11508853111927285,0.2983065914711648,0.18656144124410107,0.46989423741376923,0.0,1.5751929534612357,0.43638636939667497,1.049254971178437,0.11318330394050363,0.14009304680970222,0.0,0.18202755027067527,0.2742763495697437,0.0
2,0.2414438381970664,0.7007552396221588,0.7005014043858657,1.030288808803166,1.9704389685200414,0.4831998084078805,1.158473119743378,0.0,0.5125017430417701,1.470013949401326,0.5554835307251077,0.4782137589870672,0.0,0.6474437198653205,0.4609379321232797,0.5883881876963121,0.0,0.8155594980788928,0.274850931728151,1.133428884200871
3,1.1258780254196923,1.5710828173469567,0.8713930281521512,1.2109683534223281,0.5966442877925744,0.8563437871401657,0.7053874493847153,0.4860005922472361,0.5458558136455174,0.4874461645334274,0.0,0.23841604519451468,0.6374365821077265,0.5327906225951708,0.537421446252202,0.6928160804350946,0.6234408612178596,0.570301740906251,0.09626258897440064,0.05056117267352214
4,1.720942639195867,0.9813238385149419,1.287250949378877,1.0957421279336559,0.8730268133740231,1.3739717305183676,0.9384426109384167,0.5264682449682884,0.2977064682965857,0.49660958430698193,0.2799699519901272,0.38437413579760865,0.0,0.6071570707305907,0.46378832005976794,0.521994738852486,0.7131472751047369,0.31436477051244105,0.6404287471871413,0.19468476087501232
5,0.7484195447181431,1.4057014989987406,0.8370378202086832,1.0036385417857427,0.3960056331332309,1.2724208821774903,0.8481759149845128,0.10945952870076008,0.29712362440532986,0.5054783083012976,0.0,0.2376017175138405,0.0,0.46584696203229636,0.16746073686053217,0.26179331440588266,1.1808210343968244,0.36982332495565884,0.0,0.0
6,0.6644866458176256,0.8806107795226378,0.8338886826379068,0.9099648509161273,0.8755009491754575,0.6091006146634459,0.5489766699853352,0.8214527903676914,0.5345977682835892,0.6291989332793052,0.0,0.6120717751237489,0.7325664966750641,0.5328634615023876,0.2591195875827829,0.37838669702801575,0.9338210443934152,0.6006943303740292,0.38825096348832755,0.311117766533937
7,0.6627121304520183,0.7602105826126322,0.7561693928008082,1.6941814984276118,1.80225779044723,1.1281470012736157,1.3646491297363592,0.22171854117690987,0.0,1.0160325831019612,0.0,0.525988097582379,0.198918617813243,0.09387300359013888,0.5280919244725901,0.5977114014150063,0.0,0.9233393993747748,0.8169786100003087,0.039975676398316756
8,1.0327686160989455,1.0920550555933415,0.4024749439902722,0.34249699439735426,0.8540992974012711,0.16278155985894252,0.1626078089400979,0.020750980678289548,0.6098034813501977,1.1004858904049697,0.36427878215748616,0.6509609269880663,0.13936204665281543,0.8914842550987547,0.6373193469111526,0.3560146706482774,1.289962877745381,0.28600699518996614,0.4881559159591967,0.0
9,0.8641282402559759,1.2792361244139907,0.6777395407982749,0.8684031430832312,0.5832820346772188,0.7276114910381533,0.6236765625565692,1.1061615653455799,0.1381193664258672,0.3634521878297453,0.5059663885807396,0.6959734898335659,0.12359378321792582,0.7518759064392295,0.0,0.13183483047467084,0.0,0.33863301668874096,0.7968691605595942,0.05440076406245637
10,0.8267282073518594,0.9465703996322556,1.3114700081078496,0.19807349315575223,0.4359329594278626,0.43366872899257347,0.17641153280703348,0.7993941831919534,0.4480106228466018,0.6273843838323372,1.3533986868874586,0.5180571629329059,0.14271715357895473,0.5590550884499103,0.4701325799824197,0.29028040793770943,0.013190058723968091,0.20383315850293685,0.542990811727966,0.003237597474484252
11,1.2481385845437842,1.0254455374786948,0.9349181784793982,0.6176606734520432,0.5465364833403993,0.4001913720368896,0.7999272105300919,0.849287447365859,0.6909972907947525,0.2396393187461918,0.0,0.4128988821088587,0.8778949146386607,0.2535908344760039,0.3289599480664274,0.24768870200560691,0.3991401939713626,0.3663383059082537,0.0,0.0
12,0.3312301384712382,0.7285725571342065,0.7603692999791657,0.24733024104507517,1.1876294780957781,0.40577726222777794,0.36760087945924447,0.4252855665974693,0.21852061329195632,1.5034895494906346,0.1248902363520711,0.7199361846108425,0.46617799222898026,0.21929812139372684,0.5295956980280331,0.17165436339261061,0.26424397224548096,0.28571795198058453,0.7553740441889987,0.0565340804430485
13,1.433961973403206,0.9090282371249331,0.5936386757800569,0.41142301591309155,0.0,0.12533425304374657,0.0,0.34190178993969045,0.21276996431888595,0.7027430440655401,0.0,0.6514637219744241,0.07067869448731272,0.5522765689092304,0.20305624589033583,0.34713252183417076,0.0,0.2563962246537896,0.31990110952339007,0.2867858359155775
14,1.141344788366036,0.9334357354375175,0.8445003621867873,1.1528783012680897,2.2613547751782948,0.7109284345125418,1.1813586178241409,0.234448593261227,0.06890599772659463,0.5367604820605884,0.0,0.26020378644109027,1.0189848097119678,0.09385249936376461,0.8351598086204303,0.666872962919872,0.0,0.341869095945094,0.25147101568502156,0.4621453481456015
15,1.1547071845275354,1.0652678149324706,0.9463018484442695,0.9588135777206044,1.2699566272630374,0.45226679884375043,0.6914472257407797,1.0646012115798238,0.8431211303458005,0.8077465774297059,0.0,0.5345641343954678,0.0,0.6693188811640604,0.8388993139627412,0.7650457762932721,0.5845434390352601,0.7106126611112342,0.835947257322552,0.4921130394394703
16,1.1097707539783477,0.9247353198466308,1.4300553090821466,1.01422893802778,1.275038133493067,0.9270450433552097,0.6278437745829178,2.335021512343267,0.6937483954373438,0.37911928569059306,0.2972060074311196,0.15732567013921567,0.0,0.0,0.6760145870150246,0.5877971400491565,0.7114616667215936,0.0,0.5874598256203798,0.5981426134294032
17,2.0110501661174904,0.7565225329761308,1.3615139894997614,1.096866892243489,0.02985523292958606,1.2577991063431224,1.4280178492681137,0.1719255241783593,0.013215262004031919,0.2631569241060913,1.0040178288610326,0.6980056365269334,0.0,0.2599146756900758,0.39248310397627045,0.0,0.8958781017996883,0.0,0.6355161918125336,0.22807216349188036
18,0.7143378353884011,1.6107843027456985,1.06395556538062,1.3521045651072663,0.5581781908590177,0.43791407764203694,1.0753783337574077,0.40666651297887024,0.656345994837687,0.09647463905475025,0.0,0.26813361692320353,0.5139599414874682,0.4325184133713489,0.5415725977299988,0.6238906228793147,0.04390977762677506,0.048697597096983354,0.5582641358095646,0.09180849708165893
19,1.2614142727815703,0.721939434691423,0.7239413571515313,1.534947653122835,0.5068225557737674,0.637480907675693,0.8031957636632274,2.00872805040648,0.47882545149383193,0.30858252667782327,0.2609340551022911,0.47007229537086415,0.8348883727073113,0.5601178503208301,0.3344724088682044,0.16557736885205585,0.32266075193149657,0.23581166782520058,0.4592486750114912,0.20651439147438622
20,1.9892466060741973,1.1036174896847324,0.362696429474747,1.0659359582773966,0.6937053060159807,0.12887681042194987,0.7661997764842601,0.27419893467144724,0.6078760559755396,0.23673012791803463,0.005964726989182764,0.7592435253507073,0.0,0.9235226787355831,0.7208127074780835,0.41886853693007986,0.0,0.0,0.5795854739705004,0.20912795608653048
21,1.4896187708840047,0.9276843838083654,0.5766039417102898,0.8038812191182957,0.5611717401412842,0.36210585127861816,0.654679514714855,0.6103454463031494,0.5274918587275892,0.5131931792879182,1.1264104732012066,0.6895670991080465,0.3755658881594535,0.5010054244220778,0.12512676393723698,0.27582549192798095,0.2838221512660768,0.177546710628034,0.45796719719652146,0.12948798720231772
22,0.843453823711201,0.7048624873463716,0.6425707310189864,0.7157281425025165,1.245982858185027,0.3266998992385802,0.34404309977853675,1.3770784505780276,0.7438479842728805,0.702689681392654,0.0,0.3211672658597328,0.9936208547470624,0.3562951055912844,0.10785555529342832,0.4999366462885885,0.0,0.7207212430810878,0.0,0.4621679075448787
23,0.0781393393703024,1.0330508179908866,0.8073588329147948,0.38374465610549724,2.2550101431572505,0.9542108148606796,0.4256286089920863,0.5984454813272179,0.5811104468604796,0.269513904859496,0.010637602972774333,0.3998466748210919,0.30876832748163296,0.24823427858105523,0.5583302014937167,0.5027669766084151,0.6778822323228337,0.29535459986220386,0.4940817399638964,0.39493354187986285
24,0.5613430592234532,1.0633331177496492,0.9682776479389259,0.6079383456001608,0.6102020478866191,0.8153594122005067,0.721721836845785,0.19838506259415575,0.7327850707030326,0.4340872357261331,0.13776570116955936,0.3269734006215342,0.710999017193133,0.05354197813838342,0.7781836958137668,0.29738522879393886,0.49722319765671935,0.30394115681310213,0.7733440693231515,0.4284925648175367
25,0.758843323451286,0.907376639514021,0.3658192099094221,1.544648230492872,0.33802164149992137,0.3526972191072543,1.615560289708696,0.5892518099351516,0.34069346969581443,0.3788285540460952,0.0,0.43523449890289784,0.6150824602034531,0.0,0.6032434245097787,0.472934722370993,0.0,0.5003061732673572,0.8706757372298058,0.0941152347032248
26,0.8841667392574433,1.0707782704818842,1.0390632809562408,0.2718921876124398,1.0133371675972211,0.435426150654263,0.05732732680824155,1.567958679269322,0.4472404338776052,0.4003147942898761,0.0,0.18265457393611798,1.3954527784581652,0.1730287615658554,0.535365532494099,0.7516351876278068,0.5557580532849575,0.45447212317493335,0.01961405381782014,0.25639614869134975
27,1.3483314227326786,1.0655961079375378,1.1953591045620007,0.7200224610344078,0.0,0.529472054691248,0.7359562655131363,1.5959997491467426,0.8983217584473971,0.04851184412114254,0.7472768659372702,0.5486265164423652,0.9863804311423273,0.17813221130274906,0.36841844419738234,0.5822527942764469,0.4422755205309376,0.4487093429758645,0.5597308342700094,0.30616495181184317
