,L3,difluencies_score,model_DEATH,first_personal_pronoun_sing,L2,textblob_subjectivity,ON_we,diameter_g0,model_PHYSICAL_SENSATIONS,third_personal_pronoun,L1,score_generical_connector_matches,textblob_polarity,ON_someone,verb_participe_passe,random,score_onomatopes_matches,model_BODY,LCC,NOM_PERCEPTIONS_SENSORIELLES
0,1.130676500514527,1.0050421680683626,1.8397730461518012,0.2385654892241177,3.497876920361437,2.091338612822932,-0.08692579816084103,0.5732988025902516,0.086977631797461,0.4275082739131626,0.21689834825783708,-0.1270548571126892,0.0,0.2179266047729645,0.41839939153936495,0.851970275505718,0.07877952888121217,-0.32454453285222984,0.0,0.0
1,0.76067749234382,0.718828367454846,0.677231135210728,1.2474206634199139,0.0,0.627603428042993,0.14989003204722454,1.3090058503015576,1.7455437479277898,0.19217668760999426,0.06748268864048235,0.0,0.14173009364841335,0.07091137680363738,1.155488946758439,2.867303493488123,-0.2392657406869177,0.6970230086687705,0.0,0.0
2,0.0,0.9948106136427065,1.0736606833254712,1.30636651326654,1.1715579604075412,1.9440992997885982,1.5108980842799589,1.0980436826257198,0.718470685796177,1.2732914425709354,0.47390211356527784,1.167140046100101,0.0,0.7056674795826589,0.24267900986473176,0.0,-0.12479669679218289,-0.10133669543161394,0.0,0.0
3,1.4647026173644668,1.5475052148425081,0.979825558494014,1.2561058250730937,0.0,0.6858154712246659,0.7811780293603858,0.936938740449554,0.3082092818561595,0.7072337353650673,0.9465609656424683,-0.05744053664661568,0.5135428748164992,0.4797216553451684,0.0,2.8015815785287,0.028025502162913406,0.23543432955821542,0.0,0.0
4,1.7194504689105263,1.0085264322517855,1.3747836822009083,1.2276218266529664,0.5156113923187404,0.8856793684928849,1.036323998561036,0.8624470627907325,0.4851201791723651,0.47822580116671537,0.22289225066454652,0.27791306140562727,0.8442713964665607,0.33766136602818225,0.0,0.0,0.6139766973277152,0.0,0.0,0.0
5,0.27633183195771865,1.9171920927463648,1.1291048482310695,1.382433608251077,0.0,0.7257099583252158,1.170485429177335,0.965248969325321,0.40295342813179863,0.5176762124107971,0.34809134740197767,0.0,0.1045012668865332,0.37516917749007084,0.0,0.7691063506998339,0.0,-0.015255078095725171,0.0,0.0
6,1.5545818552605832,1.0272693800206378,0.8631499925586533,1.3158235894180463,0.0,1.0757476971721536,0.7199820380383075,0.8493147534355407,0.6254648109863336,0.6783102055496047,0.5524386287094972,0.3221924266359775,0.0,0.3312476245075399,-0.1998636546480457,0.0,0.1831108458461885,0.0,0.0,0.0
7,0.6338417435334707,0.8702277678497693,0.9060359378506059,2.156199296267462,0.0,1.5697761571304758,1.7829921192193627,0.156422274197028,0.8020779948471274,1.052712462787132,0.0,0.04182472086384394,1.881499696732384,0.6940303581419196,0.0,0.0,0.2593170231775189,0.06280795433374611,0.0,0.0
8,0.04955455417405405,1.4377545090659583,0.5112571246241334,0.5169718925937766,0.8175767287111451,1.3895539014813048,0.1641079613301717,1.1035114982907221,0.8712189350577131,0.43995366684526743,0.0971915438205541,0.0,-0.1813566835872193,0.04682213373550732,-0.09871825282452622,0.0,-0.12978932118812975,0.27490619665006016,0.0,0.0
9,2.286578713270566,1.7370390727373102,1.0282224055324074,1.0809290032418404,1.1018060551141653,0.5819920640306241,0.7703054332860275,1.085815766063972,0.9990364506505556,0.4518933803333119,0.5866648383943878,0.0836850210184481,0.2465838087222938,0.4923373179722626,0.4749132897211015,0.0,0.011658507232114406,-0.013180240914308389,0.0,0.0
10,2.3597942541032593,1.585547583153235,1.503805478852414,0.3278248318887542,2.0738238713901427,1.052215159786072,0.24713222386861072,0.6181604985686846,0.9375151723472298,0.26944415637044594,0.04089122495978716,0.004450623796730659,-0.10146889274987178,0.46407184107832067,-0.06027772979277436,-1.7318344098352212,-0.14944441377402218,0.0,0.0,0.0
11,1.1403484488806208,1.3867317675818505,1.3284461709128588,0.9696329842059471,0.0,0.35497579379377425,1.0510073624585539,0.4331649066161444,0.6133875226322817,0.4367482360320463,0.7250563532234064,0.0,0.39532241563748416,0.7510142740392245,0.0,-1.5024301003797491,0.23391277369612012,-0.36875086616043634,0.0,0.0
12,1.0256610201886251,1.0890414527958205,0.8705323149450178,0.2790414396035606,0.21932663773414385,1.9776573975957328,0.46960286594278305,0.42141223983806125,0.7588300835424412,0.4883598822078995,0.6513191827456593,0.06922588550362459,-0.4371944097612182,0.7500456742796276,1.2136033960913708,0.21366601394710025,0.0016784978529119261,0.24249707096602285,0.0,0.0
13,1.441928745006441,1.1653794111686187,0.9091227155527145,0.6545709793042187,0.0,0.9434337978499284,0.0,0.7673374826313143,0.8599181248632254,0.3218874268117041,0.73784137069811,0.4413839723910791,-0.3532441013633501,0.6405116222267511,1.1611945511153312,0.0,0.0,0.0,0.0,0.0
14,0.6015369895655749,1.1369459750539963,1.1346343702923196,1.871526841961728,0.0,0.7778424201116799,1.3549019632710815,0.09873509665309745,0.28329398417347557,0.3929334754289443,0.765402562319554,0.5194672712861254,2.3393628543955116,0.25215769295261675,-0.3661924010212735,0.0,0.44023235467530597,0.35526434870930823,0.0,0.0
15,2.319770708773294,1.1435776165465605,1.2492320641293546,1.3695997057635658,0.0,1.2572931732110113,1.0862188221624913,0.9192370420222421,0.5368502681786195,0.8251747024159999,0.8468418334968961,0.5968724598334246,0.7709188948556492,0.3850174179672534,0.20825440480918322,0.0,0.3098551306417924,0.0,0.0,0.0
16,3.341007478422143,1.296423794848551,1.588199033288468,1.1918561714873024,0.4308023369202748,0.5401874242393128,0.9209075507788669,0.0,0.17308327721665165,0.0,0.0,0.8493974255207049,0.0,0.0,0.10815153712064239,2.5627797269435884,0.18583805676037135,-0.2370542656156432,0.0,0.0
17,0.2540601060113415,1.1449320332784683,1.8499280508733749,1.5562566959875752,1.4528007895778126,0.42137115136477526,2.1730109537273297,0.38408292287122986,0.848547437212247,0.0,-0.23172580657544334,0.28211674929946245,0.0,0.18628328936668304,0.008056653194310601,0.6019775679489731,1.0688924516369014,0.3462638894509393,0.0,0.0
18,1.1835569266556851,1.761767188325977,1.2553807206737817,1.4046162604119086,0.0,0.2290838254117886,1.4069709966848192,0.5218328566336493,0.3636122122237619,0.0689692615735797,1.0878908084876775,0.1262123931597307,0.0,0.09875862945676837,0.15389386536371477,-2.9220112103850764,0.03908014485522876,0.3511356152587529,0.0,0.0
19,2.7458828783149114,1.2024414268895662,0.7729567389391434,1.5578647586725267,0.31496790487679643,0.5685423811399594,1.0746937080461263,0.7540498645758399,0.518532531814545,0.3071452563678721,0.5894970848998949,0.2329718993156922,0.3161158465683442,0.43128504505321996,0.20010117181835724,-1.1656904618243307,-0.04575243514026963,-0.02146551954583977,0.0,0.0
20,0.7374810021668763,1.335991614688374,0.5042076709426074,1.2552401595799507,0.01356412431966795,0.3761547871192738,0.9068713059818504,1.13433087751721,0.930056972604889,0.0,0.4713531472506609,0.23690847319802658,0.0,-0.10237774215890291,-0.06894258159756173,0.0,-0.3167005361486872,0.4507278686784577,0.0,0.0
21,0.8905748188348916,1.1870884142656632,0.7925098411360174,0.9227681136166592,1.7045660242902199,0.6743632819982074,0.6703002386432275,1.007437231697926,0.8881221108988409,0.20715988099165622,0.37723969767840604,0.15682176881055304,0.0,0.3871617880529054,0.0,1.2680545716893843,-0.04668333719647173,-0.09762726717696915,0.0,0.0
22,1.9264033797605105,0.9866673007085881,0.844600468219631,0.8104223839189746,0.0,0.9657857637556492,0.40559221380692284,0.5068611031045777,0.5278594144692703,0.8086143401529959,0.5400469436885935,0.6052237217041928,0.0,0.3957251418533249,0.4444091337898749,1.343445751535587,0.0,0.2570468639633576,0.0,0.0
23,1.5642354522721562,1.401544072893034,1.2622253561993262,0.5066898183769615,0.01852082135834621,0.4463481211720218,0.4592838494978508,0.46120955740387176,0.5040333981072769,0.2746044617558775,0.7649384570379405,0.49963730365870573,0.4431888195489243,0.19301500124153953,0.0,2.398423681590701,0.19908655989857416,0.10217818776364725,0.0,0.0
24,0.45976900402645643,1.5077664874089733,1.1446519411728373,0.7785257551621967,0.2998997093717929,0.7587963497581013,0.8699478659145152,0.09851867522407004,0.35490869052592827,0.4639255004672552,1.3750864413279655,0.5168772442686453,0.12001414461898739,0.767550662516855,0.19558056056737283,0.27664999907123927,0.5635336482483032,0.0,0.0,0.0
25,1.9508292353960284,1.2619349104880302,0.43670448317325794,1.9176834981013462,0.0,0.5844213314648926,1.954159320614967,0.0,0.5823993579647131,0.8563544231127721,0.6719515281155584,-0.1428075260202837,-0.37975826593420287,0.294311059577678,-0.10117539339150072,-0.10122199513897981,0.02094981907906204,0.5107204457992982,0.0,0.0
26,5.275668988621427,1.3474296176890102,1.3023150485288695,0.47998417009732525,0.0,0.6176103262943051,0.074701355205838,0.23901387848698621,0.2310332406589239,0.5400874108839612,0.8954111107181976,0.3198933625447632,0.519470642947082,-0.06328515281309384,0.0,1.9107426810454293,0.3694761795977585,0.12210290018481099,0.0,0.0
27,4.4182220901213745,1.4446990109358309,1.5629633532931417,0.8503057610793245,1.6586788408031499,0.07183245413109975,0.9382719725642227,0.2632307706097248,0.6380295302326545,0.7180569000453005,0.09439182423580643,0.4176905941635812,0.0,-0.019859056946406,0.0,0.05023167917527273,0.5644715825746393,0.0,0.0,0.0
28,1.9738370545024961,1.7475890347415832,1.2081507202942654,1.2493510135937926,0.7753401384902878,-0.5800000282713607,1.8228403428214823,0.9852456942804663,0.8322809149228417,0.7349073476072819,0.5119339140813987,0.10607683899985763,0.6265046390555388,0.3393186379378708,0.2194213572518384,0.5723204121506186,-0.03816051256651943,-0.07236252791477311,0.0,0.0
